,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6,zgv500_cluster7,zgv500_cluster8
1965-01-01,0.20987079,-0.39192563,0.27197844,-0.052982807,0.05519042,-0.3131873,-0.11347151,-0.06873055
1965-02-01,-0.6203404,0.4890608,-0.045182515,-0.39104256,-0.2491663,-0.3311425,0.016042018,0.18514557
1965-03-01,-0.4041411,-0.03988428,0.105671264,-0.3309954,0.059311293,-0.23415461,0.030465102,0.35719243
1965-04-01,0.11185262,-0.25490618,0.031201005,0.14128752,-0.18396807,-0.5242355,0.052394103,0.26197055
1965-05-01,-0.37485352,-0.36970228,-1.0549465,-0.45889002,0.16910353,-0.06711157,0.07005505,0.5149635
1965-06-01,0.44667453,-0.28154477,-0.8515514,0.44667453,0.27227277,-0.1770509,0.045624115,0.70584875
1965-07-01,0.37897426,0.091100976,-0.8908471,0.5907585,0.10787892,-0.048420407,0.5254129,0.57103705
1965-08-01,-0.72601163,-0.109644964,-0.69333893,0.4232738,-0.006769991,-0.33511627,-0.038706888,0.7243927
1965-09-01,-0.008977652,0.6294652,-0.7536805,0.041650392,-0.057839584,0.045918442,0.07550051,0.6210762
1965-10-01,-0.3198101,0.55734974,-0.55617243,-0.18396807,-0.29111108,-0.11715088,0.035174705,-0.66817206
1965-11-01,-0.37603077,-0.2866959,-0.14128749,0.056515,-0.18146613,-0.22311649,0.033114266,-0.14614427
1965-12-01,-0.40414113,0.10964499,-0.051216744,0.080210075,-0.14187619,-0.2262071,0.042827785,-0.1118526
1966-01-01,-0.55653334,0.05974741,-0.4192446,-0.11153817,0.13671017,-0.1391695,-0.046727397,-0.20369096
1966-02-01,-0.00274868,-0.24144903,-0.070597455,-0.38192052,-0.051501416,-0.37584448,-0.029946018,0.017070722
1966-03-01,-0.21222627,-0.30408973,-0.007233334,-0.0807241,0.30105177,-0.39016652,-0.08723412,0.39797854
1966-04-01,-0.07001877,-0.4969307,0.06698074,-0.3778699,-0.032260705,-0.43993196,0.11356349,0.18358223
1966-05-01,-0.48984203,-0.22842903,-0.16622224,-0.060904693,0.13034482,-0.22365499,0.20586097,0.3176884
1966-06-01,0.5749062,-0.40159518,-1.1754183,0.6511456,-0.05381603,0.013309335,0.16766891,0.5073467
1966-07-01,0.5994995,-0.21917033,-1.3267397,0.67978954,0.16926022,0.035588074,0.52022207,0.5720128
1966-08-01,0.25606036,0.09765015,-1.0705347,0.38249913,0.0883915,-0.29237172,0.34488577,0.8531004
1966-09-01,-0.1312128,-0.028065348,-0.7668791,0.23783235,0.0960588,-0.10633016,0.108210824,0.64926493
1966-10-01,-0.058445405,0.23421565,-0.26068968,-0.08752344,0.011862707,-0.042098094,0.08115809,-0.14510088
1966-11-01,-0.7084336,0.16390756,-0.60398424,0.23363698,-0.21801296,-0.060326196,-0.037902713,0.48087272
1966-12-01,-0.21338363,0.04137473,-0.33056378,-0.04094076,-0.007233334,-0.16463089,-0.0011573315,0.044702053
1967-01-01,-0.2885932,0.17219004,-0.40399718,-0.32822695,-0.2879271,-0.2574525,0.0014987469,-0.2467947
1967-02-01,0.2228146,-0.38118285,0.1258953,0.057951786,-0.13172375,-0.67144126,0.13538733,-0.19150734
1967-03-01,0.06261454,-0.2507913,0.12456302,-0.15803519,-0.14837654,-0.47177416,0.055953443,-0.2592842
1967-04-01,0.21265641,-0.4313078,0.3726899,0.2559537,-0.13821833,-0.3738556,0.03164034,-0.12606183
1967-05-01,-0.62114984,-0.1475439,-0.41615373,-0.02531228,-0.1280601,-0.078434706,0.22164889,0.2652793
1967-06-01,0.49075833,-0.062781096,-0.37985063,0.24129924,0.5771864,0.02964201,0.14571209,-0.039134122
1967-07-01,0.7064122,-0.040299796,-1.1771872,0.5122404,0.13821833,0.07260625,0.11656966,0.041798543
1967-08-01,-0.14421329,0.19650316,-0.66627896,0.17418838,0.28726098,-0.17768548,0.06044972,0.28542915
1967-09-01,0.41365582,-0.040133275,-0.64629555,0.19583702,0.14138237,-0.018151522,0.016319752,0.053122472
1967-10-01,-0.45245686,0.29941756,-0.43047515,-0.29059154,-0.21248987,-0.054454707,0.18084951,-0.028975869
1967-11-01,-0.122564696,0.40166584,-0.39983398,-0.3538722,-0.44496307,-0.44346437,-0.014321411,-0.40299797
1967-12-01,-0.16436322,-0.03880105,-0.018651104,-0.120899394,0.3135724,-0.43380564,0.032639503,0.4336392
1968-01-01,-0.34683314,0.11679075,-0.053936053,-0.3413121,-0.021517754,-0.11141129,-0.027321935,-0.042752504
1968-02-01,-0.069508195,-0.4170491,0.28213814,-0.00042469503,-0.016421508,-0.40954623,-0.05152949,-0.034966446
1968-03-01,0.092866324,0.11013718,-0.38010073,-0.07233946,-0.21885884,-0.3590077,0.0018403291,-0.09951987
1968-04-01,0.46928644,0.07403829,0.052520465,0.024207497,-0.36934188,-0.13434474,-0.050963234,-0.16067572
1968-05-01,-0.17653093,-0.28383693,-0.6964975,-0.2550993,0.120754525,-0.2441988,0.008635449,0.64553434
