,mgv250_cluster1,mgv250_cluster2,mgv250_cluster3,mgv250_cluster4,mgv250_cluster5,mgv250_cluster6,mgv250_cluster7,mgv250_cluster8
1965-01-01,-0.010743713,-0.20221767,-0.49936295,0.861265,0.37352887,0.045771312,-0.5867846,0.013098526
1965-02-01,0.24901924,-0.5630895,-0.3359993,0.050480843,-0.6196046,0.40767327,0.43681383,-0.90953827
1965-03-01,0.617544,-0.5689765,-0.21619931,0.20133457,-0.5461646,0.7142377,0.33349738,-0.5180542
1965-04-01,-0.1331929,0.08948207,-0.43843275,-0.16910353,-0.12539263,0.4078204,-0.12568708,0.21973148
1965-05-01,0.26255926,-0.4156208,0.58339965,0.27860126,-0.087127306,0.8959983,-0.6288765,-0.6603719
1965-06-01,0.8000404,0.01883831,-0.007211542,-0.46153918,0.39001235,0.4616863,0.2652084,-0.06431522
1965-07-01,0.6001776,0.06254914,-0.17528477,-0.5143748,-0.050922345,0.20221773,0.022812033,0.19073811
1965-08-01,-0.106259964,-0.15468034,-0.083300784,-0.8181429,-0.009566355,0.08904056,0.27080098,0.19750814
1965-09-01,0.20574991,-0.44211212,-0.1487934,-0.39972585,0.15924278,-0.30479836,0.3448298,0.10184474
1965-10-01,0.8288867,-1.0912987,0.27080104,0.5741276,0.19382878,0.06431522,0.81299174,-1.619508
1965-11-01,-0.06578698,-0.11759243,0.42533427,-0.16704305,0.07800245,-0.05136385,0.034585953,-0.8725974
1965-12-01,0.13363437,-0.8294754,0.23827548,-0.5127559,-0.24901922,-0.19485898,-0.5822222,-0.5960566
1966-01-01,0.4380514,-0.8630825,-0.40000385,0.33982235,0.21613216,0.8804426,-1.0168635,-0.9942954
1966-02-01,0.0070887567,-0.11486554,-0.06582341,0.2968564,0.5445261,-0.24781433,-0.23609631,0.003038025
1966-03-01,0.0056420327,0.044991396,-0.06915076,0.2217743,-0.25678363,0.3307085,-0.280943,-0.031971406
1966-04-01,-0.062351417,-0.1715749,0.038481425,0.17461291,-0.25389034,0.5558101,-0.20962234,0.5280341
1966-05-01,0.08115809,0.11689081,0.23117766,0.012586022,-0.6980176,0.89042455,-0.10083284,-0.060904883
1966-06-01,0.79479975,-0.5941468,-0.094178155,-0.14090553,-0.20108695,1.4019665,-0.8658312,0.30495778
1966-07-01,0.35920787,0.46221066,-0.076962754,-0.6353769,0.09982014,-0.14727092,-0.7657217,0.43197528
1966-08-01,0.15103216,0.1190608,-0.5494448,-0.8381998,0.16839223,-0.4269119,0.5524827,0.110959485
1966-09-01,0.38611585,-0.36629647,-0.06582341,-0.19472161,-0.1873436,0.47060126,0.27327567,0.122532845
1966-10-01,0.02227869,-0.4909993,0.29801372,-0.7859751,0.10705347,-0.513278,0.5831521,-0.66995233
1966-11-01,-0.009403348,-0.5533508,0.2991711,-1.85,-0.08246021,-0.8507856,-1.6638136,0.30466843
1966-12-01,0.5048873,-0.92268527,0.59400207,-0.042242717,-0.4384853,0.1449562,-0.3749765,-0.82170784
1967-01-01,0.59850186,-0.90974313,-0.26644498,0.42747766,0.12489607,-0.042131614,0.3467115,-0.22631168
1967-02-01,-0.3460454,0.17885122,-0.117235854,0.14038324,0.28809363,-0.30208197,0.3015824,-0.42098302
1967-03-01,-0.29525435,-0.30025014,-0.17468801,0.54887664,0.3646965,0.24945907,0.26211524,0.7895098
1967-04-01,-0.15953389,-0.18917589,-0.23397198,0.46311465,-0.14637819,0.3225649,0.28442997,-0.09558713
1967-05-01,0.0810992,-0.06494598,-0.0586179,-0.2929229,0.5410498,-0.5675277,0.72772783,-0.6454629
1967-06-01,0.53688663,-0.11040814,0.08043309,0.22514601,0.29075807,0.26794377,-0.33388892,-0.34438014
1967-07-01,0.5135727,0.19233996,-0.1825148,-0.020816017,0.10324743,0.42098302,-0.6544555,-0.016319752
1967-08-01,0.6239808,0.94687873,-0.33721942,-0.110241614,0.2910911,0.12722746,-0.19600359,0.34787717
1967-09-01,0.4456292,0.00033304692,-0.23097448,0.09159045,0.041798554,0.45562086,-0.47543773,0.31906787
1967-10-01,0.31890136,-0.92090034,0.48026705,-0.27560395,-0.08159876,0.047127448,-0.22831002,-0.6144887
1967-11-01,0.04346385,-0.41532105,0.3805167,-0.45961753,0.31923437,-0.73438895,0.6159876,-0.74238235
1967-12-01,0.040133286,-0.30924273,0.15920086,0.17651978,-1.1806843,0.3773527,-0.8721075,-0.38601208
1968-01-01,0.32276708,-0.54573125,-0.2676986,0.26741534,-0.24703017,0.9054467,0.044309713,-0.27052984
1968-02-01,-0.28511095,-0.23471403,-0.0823905,-0.8198002,0.10277577,-0.54431564,-0.51147264,-0.12924843
1968-03-01,0.120896146,0.11735697,0.051671077,0.17780505,0.13845012,0.1363267,0.46164197,-0.61722136
1968-04-01,-0.08097486,-0.38222417,-0.029445434,-0.026047897,0.6233087,-0.56569195,0.5494119,-0.4252599
1968-05-01,-0.29091513,-0.5727701,-0.025056923,-0.23867777,0.5850862,-0.22579543,-0.0052379607,-0.14963369
1968-06-01,0.7361356,-0.16492267,-0.33069476,0.24745479,0.27930683,0.40869683,0.07361355,-0.21659371
1968-07-01,0.48273498,-0.2144703,-0.37259787,0.2618944,0.03454175,0.09923675,-0.78370124,0.3189449
1968-08-01,0.25863838,-0.12740807,-0.20725048,-0.23754533,-0.08918564,0.8416012,-0.4981656,0.18884711
1968-09-01,0.21687686,-0.08069177,0.1748322,-0.32602313,-0.04487597,0.114950396,-0.07701111,0.334517
1968-10-01,0.4622082,-0.93361807,0.2556656,-0.6749798,-0.7316055,0.1848832,-0.024207532,-0.94749147
1968-11-01,0.47240084,-0.54997826,0.115233526,-0.08224902,0.024773788,0.164498,-0.45541316,-0.62996215
1968-12-01,0.5719206,-0.5336983,-0.011325156,-0.040204335,-0.27421048,0.10206795,-0.5454481,-0.2576475
1969-01-01,0.06404839,0.0708621,0.13809016,0.2233366,0.31827354,-0.55236053,0.3153967,-0.37369138
1969-02-01,0.036490917,-0.23984082,0.19623336,-0.18396881,0.023317838,-0.014535809,-0.7714576,0.020137977
1969-03-01,0.26452142,-0.6250396,-0.011507511,0.72043085,0.20183572,0.60247886,-0.13551614,-0.27557462
1969-04-01,0.03421974,-0.1450552,-0.19668761,0.7491997,0.7065007,0.5287399,0.26028174,-0.8211217
1969-05-01,0.33977443,-0.23499556,-0.02861737,-0.052843712,0.34189427,-0.08373227,-0.22893897,0.12355435
1969-06-01,0.49300605,0.004996681,-0.050421048,-0.24241483,0.34492254,-0.09357424,0.22833331,-0.0069650887
1969-07-01,0.45151854,-0.09417991,-0.31554812,-0.3452254,0.075253084,0.28284255,-0.18200043,0.15837972
1969-08-01,0.20501545,-0.17851791,-0.03527963,-0.08706341,0.17306694,-0.049058367,0.007722187,0.6089897
1969-09-01,0.19426498,0.18533155,-0.16579902,-0.11446947,0.18684569,-0.38232192,-0.006965065,0.34552822
1969-10-01,0.4010974,-1.0066046,0.15474577,-0.04315319,-0.06737957,0.17791224,0.02831452,-1.0032734
1969-11-01,-0.16973582,-0.15202026,0.31797075,-0.9897976,-0.16716175,-0.9342284,-0.651083,0.038005065
1969-12-01,0.30843163,-0.65729105,0.504665,0.4132107,-0.3994318,0.5829464,-0.34976783,-0.9716277
1970-01-01,0.13685808,-0.12677374,-0.13554831,-0.14694229,-0.29165822,0.050945234,-0.21857998,-0.3423415
1970-02-01,-0.06286297,-0.37521365,-0.45811424,0.027371597,-0.09874735,-0.022787834,-0.054219387,-0.6067591
1970-03-01,0.3316024,-0.35740244,-0.018727923,-0.058541156,-0.04086094,-0.023311686,-0.4045497,-0.22617587
1970-04-01,-0.036408138,-0.54062194,0.20770988,0.29231304,-0.34299636,0.38569072,-0.3481039,-0.8270415
1970-05-01,0.26677492,-0.17654026,0.3782258,0.11289148,0.29388466,0.34142476,0.54992044,-0.4279924
1970-06-01,0.6612403,-0.0995331,0.007988835,-0.15846719,0.066530034,0.40324003,-0.3245303,-0.18806519
1970-07-01,0.45012537,0.49295083,-0.21727033,-0.58750725,-0.062863015,-0.25800028,0.44148168,0.37285626
1970-08-01,0.24136779,0.11276053,-0.30540946,0.06351783,0.060243726,0.52791846,-0.42694464,0.1510022
1970-09-01,0.02291882,-0.12755954,-0.17287329,-0.29859933,0.076614335,0.4285162,-0.2831455,0.09219909
1970-10-01,0.094032645,-0.618153,0.17654033,0.22041345,-0.121797085,0.31510085,0.027502632,-0.6461794
1970-11-01,0.64094085,-0.9683523,0.73169935,-0.1510022,-0.44004115,-0.45169696,0.329638,-1.0046296
1970-12-01,-0.016370583,0.16030064,0.3791425,-0.3771781,0.6421195,-0.747808,0.09914021,-0.44894665
1971-01-01,-0.014107895,-0.26344356,0.054704092,-0.41618323,-0.29252312,-0.30202445,-0.95761013,-0.76297873
1971-02-01,-0.015259552,-0.32203457,0.04433918,-0.2316288,0.028503705,0.41531944,-0.11833365,-0.5075968
1971-03-01,0.1625289,-1.4424615,0.15907383,0.093428895,-0.46584883,0.8641812,-0.7144648,-0.34434795
1971-04-01,0.43345824,-0.40020388,0.11631825,0.30101663,0.9162941,-0.3574482,0.7399453,0.41157666
1971-05-01,0.22946939,-0.7248297,0.10566535,0.45548382,0.67559594,-0.034837913,-0.14885283,-0.3886872
1971-06-01,0.48888212,-0.7811173,-0.07672975,0.44871777,0.096164085,1.1990283,-0.8057343,0.005470419
1971-07-01,0.057583332,-0.23062107,-0.19204028,-0.12164471,0.036997247,-0.510044,0.5094682,0.28374168
