,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6,mgu200_cluster7,mgu200_cluster8,mgu200_cluster9,mgu200_cluster10,mgu200_cluster11
1965-01-01,0.7380918611454058,1.2988028460985994,0.7153349862971776,2.9174076749923383,-0.1493138931511681,1.2332705052002615,-5.253237631262802,-0.4538413758079211,1.0423073401817908,5.64678295238598,2.5955843371014264
1965-02-01,1.2296949006334135,1.6183276699013907,0.2504207298789226,-0.2627067426417736,1.5980253760941363,-1.7177939414978027,-0.4442814646697626,-1.7898645251989365,-2.1472941606472697,1.0234249604714885,-0.3593080612116082
1965-03-01,1.5313177169123782,3.2124238471462303,0.22592286408787043,-0.3173443231176823,0.9226092681792624,-2.5937966678453526,-6.221070522215308,-4.756689071655273,-3.7238414470966044,4.106628894805908,2.303704550099927
1965-04-01,1.2531290325937392,1.2421087042926109,0.8412392206594979,-2.207663211416691,1.0738269124486022,-0.5936163275138191,-1.385114832622249,-0.8979059134920439,-1.3992494497543726,-1.6666711987675848,1.360716514809187
1965-05-01,0.9799414797674251,1.3865536206389126,0.40352382290531214,1.264531561668883,1.0975494539896071,0.2872476435225943,2.779568113931796,-1.492304230729739,-3.064623857155824,-4.9833262288892595,-0.3283904388893482
1965-06-01,0.9840812109693696,1.4918123206047162,-0.28819347351369723,3.0432807638290083,0.4825658268398709,-0.6144022164137467,7.386451814232803,1.1640777190526328,-0.31531365253986454,-2.8784072076952136,1.411980667779612
1965-07-01,3.3787594565862342,-0.8372549324819487,-0.23248829472232874,-3.8555386218618843,0.13560870131432723,1.0576199578202288,4.851960263601164,6.246713300546011,-2.9764398550375915,-7.156035706803605,2.10716211518576
1965-08-01,1.996258089814005,0.419705575459624,-0.16412440110260332,-2.266849862768295,0.33388360255006433,-0.10461073530756908,3.837216481929872,3.5255459447701774,5.0072342921526,-1.8083179319227065,3.003586724747059
1965-09-01,2.302465106867537,1.5060289265358284,-0.6959184374607785,1.1898906941109515,0.4558351304796007,-1.7731706733288972,1.3535592614150629,3.729025274515152,-1.1240616822854066,-3.2757256482098556,4.1270056436228195
1965-10-01,1.0546768013435073,1.9745086970394605,-0.2759778163802456,1.8130816043691433,0.5658083977762628,2.9197024262469746,6.139065579670232,-0.10807105184843144,-2.0461042722066245,-2.166181802749634,-0.9416058313014896
1965-11-01,2.113443235807781,2.03952430045768,0.5300330024370006,-1.0872398285155602,0.6453511723573657,-1.5461784342060918,1.1130011663204287,0.4493198667963346,0.39324095615973836,1.5668501725067963,2.702300493107286
1965-12-01,2.4784027775631676,2.8142442441966438,-0.2286181903221238,-0.749886099328386,0.7452397062870616,0.1196390665743662,1.6764025862624006,-2.3142685492833457,-4.383224401718531,-2.281398225475002,1.479596731274627
1966-01-01,1.3683539402635791,2.9080799181167394,0.34249324194142516,3.5071692568190556,1.0556212801864182,-1.611903568972712,-3.1143749632486486,-4.567613204320272,-1.9719298069293683,5.736497930578284,0.1319779992796654
1966-02-01,3.0904552604578717,2.3041970109286374,0.3778306111483507,-4.60927537147035,2.05627403397491,-3.7232326424640156,-1.8233399565626935,-3.4657100836435957,-3.5607261535448904,2.002875224964039,-0.964861553768779
1966-03-01,1.6111138500744782,1.564678427291243,0.4631934031634264,1.0705751307467197,1.578984492354923,0.1574029093203337,-1.1359812282934423,-2.250347783168157,-1.9837787518134484,1.8619439086398564,-3.407422609107439
1966-04-01,1.447153091430664,1.0150086389829034,0.9670574060628112,0.8493160947840265,0.9046720421832541,-1.6124541344849959,-0.5156163762255414,-1.2690667062997818,-3.3796090346116285,-3.697434309366587,-0.7480387770852377
1966-05-01,1.5517352502557296,1.4934551225949642,0.3321769581714147,-1.5099397365083087,0.8875810437732273,-0.16974562212176944,3.1288600549465273,-0.2822162893911203,-3.541723275795961,-4.151645222225705,1.4622714630393094
1966-06-01,0.684372231930117,1.888876255244425,0.00996733884471403,5.245974723328936,0.6551127790828835,4.0562717810921045,9.431440074269364,1.1054487278064093,0.03816804920251553,-5.044311768299824,0.09644717671150385
1966-07-01,2.365780329402489,-0.1943511913900506,-0.6496819392056533,-2.522510163327481,-0.3014338549208526,0.836089059062626,3.6796904191738222,5.564837654431662,-0.12945757271387637,-4.646539043735814,1.7751528773196907
1966-08-01,1.617872413200668,0.4612464610844442,-1.0829868450970717,-3.717684492151788,-0.46029081523130483,1.3999699250511501,4.819464683532715,2.9141078392664594,2.604536215464274,-0.07517227550616136,4.156837075255638
1966-09-01,1.5419682369956487,2.4397583856974565,-1.2007194505610936,0.7009437109561677,0.06406050589349535,0.5174060878546342,6.081407826121261,-0.18973013696571192,0.9046974090429453,-2.258680478946583,3.2310751981513444
1966-10-01,0.718644978124884,2.423960215424838,-0.6548350125970975,1.9779470372707286,-0.14164364280332115,1.420726724292921,4.580677718651004,0.18903279366592568,0.14883833817946604,-0.6278412970336708,4.378368688184161
1966-11-01,0.606903924217707,1.4668191948982134,0.11859827897918057,0.6651478878995206,0.09456486778630727,0.34595322997673694,0.11503248498207186,-0.21142368204891682,0.5859102958287948,1.2065911615217055,3.271672892016034
1966-12-01,-0.39277733126773107,1.347248766520252,1.459405455790775,4.173675242890703,0.6581930722591383,2.2597655006076978,-0.0657422786078802,-1.8108546733856201,-0.017927485542037547,4.360772145761026,-0.03729141642187917
1967-01-01,-0.6579994400845298,1.2419077631545394,-0.513710186515056,5.259032452360113,1.3062672482596505,1.9412840190141096,0.6463112627587668,-0.09889891371130943,2.2604153706477237,5.568810411401697,1.48649160252061
1967-02-01,-0.45700310906277425,1.489438096137896,0.5186042315523389,3.094981579070396,1.089556436031913,2.2961857526198677,-1.474322778422658,-2.810686578353246,-2.4566728335160475,5.08041542929572,2.1850265735803647
1967-03-01,1.3462320158753214,1.3378896941877392,-0.6292195807040577,-1.7316511336793292,1.3488178667814836,-1.3035652430161184,-4.096861292676228,0.5372613047560056,-1.234617829322815,2.000129545057142,2.424719999002856
1967-04-01,1.430679574797425,1.4434776894033772,0.15300917373576636,-2.36469659399479,1.024899005457975,-3.437684152437293,0.5127407428694934,0.6212064996361732,-2.6797190690651917,-4.464858931464118,4.425413386766301
1967-05-01,0.9244251100322868,2.132243816166708,-0.6543366841866937,0.6732353504667892,0.23134497628695724,0.07179835406334503,0.8513263085993326,-0.9518105536699295,-2.787988002483661,-1.884038222802652,1.8592852492665135
1967-06-01,0.13577137378197682,1.0509023111160487,-0.7025123482019129,3.569596625388937,0.22696412127950918,-0.6793319531109022,3.9644433230888554,1.3072253515323005,0.34241920862442404,-1.2544081823245898,3.318058889965678
1967-07-01,1.5060115464126007,-0.7385222879174638,-0.9937117637043268,-1.9661784172058108,-0.6380272084388181,1.7270813817563264,-1.4254186211562738,5.48731138308843,1.3153916750198755,0.06283050453340686,3.294066218442695
1967-08-01,1.51769662205177,0.3703203919815691,-1.447861799052064,-2.3947687859230853,-0.9703011184498884,1.0948709819627844,4.809800880711253,2.657616386810939,2.096334634683071,-1.8913041900944065,3.7654111551684
1967-09-01,1.1004226117194453,1.9847321183714148,-1.0739812548731416,1.9629331345253804,0.17036528367063275,1.3276547193527222,10.123947190075386,-1.7887674272060394,-0.6913032287206405,-3.1212094667795545,2.83956250479055
1967-10-01,0.12448089598100397,1.3603906108908457,-0.8134944338194082,4.707252725641778,-0.2164781957432844,5.706522775732952,8.920921930452673,0.9916384393970172,0.3700764897542122,-3.2691465841757283,-1.1943966843361078
1967-11-01,-0.8289402798761295,1.2749049761523938,0.6869921382044403,2.579031345692087,-0.06701606483275188,1.988144672435263,5.097378754034275,-0.3975422432025274,-2.311614385017982,-0.7864319794886822,3.4309024034544477
1967-12-01,-0.14432478177396557,1.400027536366084,1.1641216949677804,-0.3981372143359895,-0.4294594416871739,2.5302135426065195,0.04027757521082716,-0.8194948857029279,-3.5317824437068057,0.6184387851405788,2.546940570653871
1968-01-01,0.7988056050071233,0.9794583875839025,0.6671014386163632,-0.6531640570214454,0.4036123050007843,-0.670218597287717,-6.5090179443359375,-0.9942339112361273,-0.4520035324952541,5.646718514932169,0.6424919117328732
1968-02-01,2.572610106649278,2.1994360505718076,0.06880065504933747,3.9139291073413607,0.596257054431427,-3.0221845792687456,-13.997151211994451,-4.234188795089722,2.4005790551503496,10.59068151422449,-0.738596708275551
1968-03-01,1.779782621166374,2.8261975066302574,-0.06878379155212726,1.516130249551002,0.5333479331887288,-2.4455998254858926,0.12843040067975114,-4.200636347134909,2.464481194814046,0.6933747916608244,0.7594567398692287
1968-04-01,0.6498317929762828,1.3500999914456722,0.9273027030515,-0.7629397701709829,0.08987374063851178,1.3556383226228796,3.7617366488386947,-3.2303988933563232,-3.9052727894905286,-2.4122864813418,2.199077606201172
1968-05-01,0.6951411313648465,1.9824526081346485,-1.0108751310429103,4.1057404051435755,0.35488027854314175,0.5735996624697809,0.2593078627818968,-0.9587752943237623,-0.4109304684859056,0.14365617487881635,1.181324138197788
1968-06-01,-0.2242804139475279,0.9636560531511699,-0.3162439440337705,5.707718463654214,0.07656663116337598,5.993649752243705,7.588522608687239,1.6268007457256317,-1.143336983827444,-1.8952090997953672,0.9337271368780802
1968-07-01,1.168077731434303,-0.11051207372587021,-1.5782163176738042,0.8547543845278152,-0.27500903548825767,2.667615724646527,6.53473923845989,4.31806743144989,0.5450279284746219,-7.234956767107989,2.2975554299909016
1968-08-01,2.429925640927085,0.4620253223262421,-1.6085545781632544,-3.317699026554189,-0.48517915937635636,0.6703352150709733,5.108886811791397,4.356280465920767,0.29885809008891767,-2.5475290981498926,2.397951137187869
