,zgu600_cluster1,zgu600_cluster2,zgu600_cluster3,zgu600_cluster4,zgu600_cluster5,zgu600_cluster6,zgu600_cluster7,zgu600_cluster8,zgu600_cluster9,zgu600_cluster10,zgu600_cluster11
1965-01-01,-0.3799797,-0.48426247,0.024767304,0.2479969,0.21149826,-0.5054449,0.18151665,-0.27308998,0.32816428,-0.09222488,-0.2532112
1965-02-01,-0.705537,0.13589326,-0.3519539,-0.0410614,-0.09483223,0.19194527,0.32555732,-0.0019554137,0.4471119,-0.2652691,-0.2108467
1965-03-01,-0.3301193,-0.27993354,-0.18575363,0.37215844,0.060614396,0.10004616,0.2932949,0.064524844,0.22160034,-0.5230423,-0.23756886
1965-04-01,-0.43668327,0.06028824,0.1169918,0.4373352,0.11242981,-0.10623779,-0.05442238,-0.014664841,0.22127457,0.38356456,-0.06028824
1965-05-01,-0.24734536,0.015968323,-0.04334221,0.26592064,0.13263473,0.13850021,-0.09320259,0.14795074,0.0065177917,-0.36205634,0.23789482
1965-06-01,-0.26917934,0.3376152,0.2196453,0.42690697,-0.20595817,-0.0410614,0.039431762,-0.17108878,-0.13687095,-0.50837785,0.07495308
1965-07-01,-0.26233596,0.18575363,0.0941803,-0.23039933,0.029981231,0.15642396,-0.0410614,0.064524844,0.38975602,0.1375225,0.1580532
1965-08-01,-0.34706536,0.1818428,0.0909214,-0.19878884,0.24213104,-0.107867435,-0.042690657,0.113407515,0.18640518,0.21280174,-0.042038728
1965-09-01,-0.4428753,0.053444672,0.0909214,-0.030633163,-0.041387178,0.65274394,-0.053118896,0.279282,-0.01173172,-0.60874975,0.021508407
1965-10-01,0.27993375,-0.19944039,0.13328628,-0.3646633,0.082774356,-0.33859253,-0.11927299,0.16913338,0.42853642,0.03161068,0.29524994
1965-11-01,0.057029724,0.30372334,0.06387329,0.114711,0.24930076,-0.06745777,-0.10754128,-0.051163863,-0.029003525,0.24473839,-0.098091125
1965-12-01,-0.30698186,0.2522335,0.015316391,0.23724326,0.12122841,0.11047439,-0.2424572,-0.053118896,0.20921707,0.1114521,-0.09906845
1966-01-01,-0.35974008,-0.07713394,-0.048906326,0.1257122,-0.172649,-0.19792251,0.016739655,-0.07024117,0.33971804,-0.33216876,-0.12604026
1966-02-01,-0.6177286,0.015755082,0.06334839,-0.07385178,-0.15426788,0.11192627,-0.08369865,0.014770126,0.4779026,0.3758232,0.12472725
1966-03-01,-0.21039505,-0.23960781,0.1250557,0.032494735,-0.081401065,-0.61674386,0.0026260377,0.06761513,0.1250557,0.1614891,0.10207977
1966-04-01,-0.489719,-0.009846878,0.03708992,-0.110285565,-0.10995712,-0.017724609,0.07024117,0.0032821656,0.26783562,-0.61904144,0.012800979
1966-05-01,-0.041685484,-0.18577842,0.0032829284,0.489719,-0.23304328,-0.17724419,-0.024288941,0.02133522,0.09846878,-0.02986908,0.26389694
1966-06-01,-0.2225399,0.22943267,0.14048234,0.5488003,-0.55273896,-0.3708996,-0.02199173,0.0052516935,-0.17330551,-0.35612947,-0.10010986
1966-07-01,-0.25995788,0.28523177,0.06663056,-0.11881904,0.039058685,0.38829613,-0.17724457,-0.14770356,0.052845,-0.11881943,0.2983612
1966-08-01,-0.2977047,-0.045952223,-0.086653136,0.081401065,0.10995712,0.22647858,-0.016411591,-0.2208992,0.06925659,-0.07483635,0.21302108
1966-09-01,0.12866592,-0.11586495,0.019037629,0.17232056,0.06827164,-0.13096352,-0.06400452,-0.11323929,0.35645753,-0.34923667,0.26783562
1966-10-01,-0.12308617,-0.38238794,0.011159897,0.24715729,-0.0059082033,-0.13490257,0.0498909,-0.012144471,0.14212361,-0.31772652,-0.033151247
1966-11-01,-0.28982735,0.06269188,0.050219346,0.19595298,0.2484703,-0.26849213,-0.07024117,0.09649964,-0.13424607,0.1549244,-0.065317914
1966-12-01,-0.3669613,-0.1943119,-0.02986908,0.11586495,-0.12604026,-0.43884334,0.27768213,-0.19464035,0.4660862,-0.18151131,-0.1719925
1967-01-01,-0.26939887,0.07053337,-0.11396408,-0.013388443,-0.03657303,-0.2729908,0.1348629,-0.063676074,0.34842262,-0.21453953,-0.19788551
1967-02-01,-0.38434258,-0.25731698,-0.1969059,0.19298744,-0.14596519,0.054533005,0.06400261,-0.030042266,0.49830627,-0.74256116,-0.4009964
1967-03-01,-0.4284258,0.41177216,-0.041797638,-0.20670243,0.23086663,0.3647499,0.035919953,-0.08522797,0.09731026,0.32099265,0.07477836
1967-04-01,-0.53096086,0.32882994,-0.24654083,0.58614653,0.12833175,0.8068905,0.063676074,0.20343705,0.04506321,0.501572,0.09143257
1967-05-01,0.075431824,-0.21747819,0.0483284,0.55153275,0.07477875,-0.18057899,-0.0091434475,0.009796143,0.1270258,-0.17339477,0.012082291
1967-06-01,-0.15804729,-0.2530716,0.11722908,0.42026216,-0.15674134,0.1684967,-0.026776886,-0.00195961,-0.2151928,-0.5616562,0.1952732
1967-07-01,-0.120167926,0.045389555,0.05845108,0.08392181,0.020246124,-0.2547043,-0.10253449,0.06400261,0.58190155,0.40230218,-0.15968017
1967-08-01,-0.010775757,0.044410326,0.09143219,0.07837067,0.049634553,-0.27658272,-0.071186066,-0.0065315245,0.35299414,0.20670243,0.066288374
1967-09-01,0.2961754,-0.016653825,-0.10220833,0.30564538,-0.05028801,-0.22596855,-0.018939972,-0.033634186,0.19331436,-0.43332404,-0.023837661
1967-10-01,-0.10253487,-0.2641739,0.0071838377,0.0029388429,0.069553755,-0.23086663,0.0019592284,0.22400932,0.107759476,-0.1322504,0.16914979
1967-11-01,-0.5358589,0.22923394,-0.071186446,0.5175724,0.19853897,-0.10416756,0.1969059,-0.14498559,0.4215683,-0.11820908,-0.024817277
1967-12-01,-0.42385426,-0.28833848,-0.03624611,0.52834815,-0.012408447,0.09926949,0.27952194,-0.2168251,0.030368423,-0.116902925,0.069553755
1968-01-01,-0.3380558,-0.56233215,0.17686844,0.1626461,0.03209152,0.029538726,0.046678923,-0.103932954,0.24980393,0.15352897,-0.14003602
1968-02-01,-0.20859528,-0.75451696,0.17869186,-0.448188,-0.15644646,-0.64329034,0.3055992,-0.30705795,0.4616812,-0.15754052,-0.26293182
1968-03-01,0.21443024,-0.09955712,0.005834961,0.1174263,0.15899888,-0.59223574,-0.09116898,-0.13493042,0.3329502,0.12763748,0.08460502
1968-04-01,-0.1455059,-0.04996109,0.020786285,0.36030084,0.32930374,-0.019692611,-0.0072929384,-0.0032821656,0.0550663,-0.17759743,-0.101380154
1968-05-01,0.32602137,-0.15498772,-0.018598938,0.2527214,-0.122895814,-0.29903525,0.1101326,0.16993943,0.06965332,-0.45329362,0.12253151
1968-06-01,-0.05871277,0.06272431,0.04412613,0.5437336,-0.20239563,-0.48757324,-0.07330017,0.14769363,0.27970734,-0.3431614,-0.15498734
1968-07-01,0.1130497,-0.103932954,0.0725708,0.18452683,0.0021881103,-0.36212426,-0.06637116,0.10320358,-0.03318596,0.1754097,0.18926772
1968-08-01,-0.28153077,0.45365828,0.11414413,-0.26548538,0.1670227,0.3902046,-0.14331818,-0.060171507,-0.03974991,0.19327888,-0.11560211
1968-09-01,-0.06782989,-0.12654266,-0.098097995,0.13456574,-0.13566056,0.16629295,-0.09992142,-0.014221954,-0.0007293701,-0.21880646,-0.08205185
1968-10-01,-0.084969714,-0.495961,0.1703041,0.2632969,-0.34534913,-0.26402625,-0.017504882,0.19181976,-0.11596718,-0.028079987,-0.009116745
1968-11-01,0.11596756,-0.7096615,0.10247497,0.108673856,-0.194738,-0.5364399,0.056889344,-0.05470123,0.25782698,-0.1754097,-0.11013222
1968-12-01,0.19801979,-0.45730513,0.07220612,-0.05360756,0.039385222,-0.17978592,0.037926484,-0.24834518,0.22208862,0.030632783,-0.22281761
1969-01-01,-0.3453285,-0.24083443,0.08790779,-0.27400702,0.030518722,0.6133646,-0.2249115,0.14430122,0.18609886,0.10880661,0.37883338
1969-02-01,-0.11942196,0.077956006,0.02919197,0.42726517,0.10648461,-0.07065811,0.010947037,-0.08425865,0.1801281,0.04113407,0.1605564
1969-03-01,-0.37717476,-0.034499742,-0.15922967,0.23419952,-0.09155693,0.14828262,0.22457962,-0.013932419,0.36291027,-0.3652323,0.08658104
1969-04-01,-0.15956096,0.16652755,0.025875092,0.16221467,0.03682213,-0.3715349,-0.18676262,0.13269119,-0.023552705,0.07961464,0.12506142
1969-05-01,0.098191455,-0.25410348,0.010614777,0.17282982,-0.095869444,-0.5330868,-0.089566804,0.03848038,0.043788146,-0.3645689,0.29921836
1969-06-01,-0.16022491,-0.19273376,-0.03449936,0.25144958,-0.16055603,-0.087244414,-0.011610413,0.2892666,-0.17714234,-0.04644203,0.19372901
1969-07-01,-0.47702447,0.098854825,-0.026206207,0.22690162,0.13468094,0.21728173,-0.014927673,0.15823403,0.08459053,0.086912535,0.19240227
1969-08-01,-0.46077004,0.052744675,-0.03615875,0.16984482,-0.1068161,-0.17183495,-0.031845856,-0.045778655,0.011610413,0.4826641,0.0033172606
1969-09-01,-0.35428506,0.054403305,-0.16951294,0.21728173,0.047105026,0.04843216,-0.0826004,-0.026206588,0.0617012,-0.017581558,0.44418335
1969-10-01,0.036821745,-0.16652718,0.061037827,0.11245575,-0.14330634,-0.14231148,0.027533721,-0.041798018,-0.34002075,-0.52180785,0.077624515
1969-11-01,0.16553211,-0.46010628,-0.044119645,0.41864014,-0.10018196,-0.5991001,0.054071806,-0.04843254,0.13932571,-0.29722804,-0.2484642
1969-12-01,-0.16685943,-0.64952296,-0.051086046,-0.037153244,0.06800423,-0.55531216,0.2537716,0.14861374,0.6554939,-0.31215554,-0.09918632
1970-01-01,-0.188694,-0.6083471,0.16539879,-0.37439308,-0.2502613,-0.13211918,0.17571488,-0.026956176,0.45193404,-0.04459419,-0.17072335
1970-02-01,-0.30683595,-0.17638072,-0.21365356,-0.31182784,-0.11215134,-0.4525997,0.1401062,-0.108823396,0.5940374,-0.5917076,-0.17970848
1970-03-01,-0.4486061,-0.21864548,-0.23295555,0.3833786,-0.21531753,-0.103831485,0.2878666,0.07521133,0.51949155,-0.8486246,-0.29851645
1970-04-01,-0.3534271,0.14376716,0.07254944,0.7145084,0.22430344,0.21332093,0.08452988,0.1031662,0.10649414,-0.17704621,-0.17970887
1970-05-01,0.24726601,-0.047589492,0.12679443,0.07554398,0.09584465,-0.12912408,0.032281496,0.2715599,-0.13112068,-0.3667389,0.0049919127
1970-06-01,-0.42331392,0.25724944,0.09917221,0.24560204,-0.029618835,-0.06556015,0.11082001,0.008319855,-0.0915184,-0.15375061,-0.032613754
1970-07-01,-0.24160843,0.14276886,-0.07021942,0.028287506,-0.035276033,-0.065560535,-0.022296906,0.0855278,0.283873,0.25325623,0.06123352
1970-08-01,-0.12013855,0.07021942,0.031282805,-0.13311768,-0.010649872,0.25125924,-0.008985138,0.11314926,0.41532707,0.24194145,0.12646142
1970-09-01,-0.1188076,0.24094276,0.05424576,-0.024626542,-0.089854434,0.2985161,-0.031282805,0.039934922,-0.032613754,-0.38171464,0.009318161
1970-10-01,-0.14243583,0.20766373,-0.1374443,-0.19634819,0.12579612,0.08353157,0.06622543,0.14509812,-0.32447395,0.17338562,0.20233878
1970-11-01,-0.11348267,-0.13145371,0.051915742,-0.07388,0.15208702,-0.22197361,-0.12213554,0.121802524,0.023628425,0.45193404,0.058238603
1970-12-01,-0.29552096,0.011315155,-0.45126876,0.511837,0.12513046,0.2169817,0.30117875,-0.11248398,0.22996064,-0.08286591,-0.27588615
