,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11
1965-01-01,2.8480863e-06,-6.134411e-06,-1.2451768e-05,-1.0899348e-05,-1.115958e-05,-1.2738921e-05,1.9485e-05,-4.5550696e-06,3.6377605e-06,-8.961069e-06,6.2041872e-06
1965-02-01,2.7045098e-06,1.0982549e-06,-1.1751836e-05,6.8143854e-06,-8.5797365e-07,-8.162424e-06,-8.11756e-06,-5.667789e-06,-1.535919e-05,1.0803051e-06,-3.541063e-06
1965-03-01,-1.0334021e-05,-2.1003536e-05,-1.13300775e-05,-1.7912243e-06,-5.7934158e-06,-6.7356377e-06,4.7684225e-06,2.3679604e-07,9.008363e-07,-1.5036145e-05,1.3768869e-05
1965-04-01,-1.1267264e-05,-1.3564488e-05,-1.1213422e-05,8.752664e-06,1.1193464e-05,-6.448485e-06,4.490241e-06,-1.5938058e-06,8.492432e-06,-1.579889e-05,-1.3564488e-05
1965-05-01,-1.1491604e-05,-1.9935687e-05,-1.8271166e-06,2.2289169e-06,1.1462675e-05,-1.629244e-05,4.0595114e-06,-2.7513888e-06,-9.566866e-07,-1.1321106e-05,-5.569076e-06
1965-06-01,-9.656578e-07,-1.1401869e-05,-1.0728851e-05,-7.0945753e-06,-3.0205993e-06,-9.822528e-06,-3.8192375e-06,-9.984047e-06,-1.8544793e-05,-1.887681e-05,-6.188253e-06
1965-07-01,-5.694703e-06,1.3764293e-06,-3.4782424e-06,6.8413065e-06,-2.2241882e-05,2.1122614e-06,-2.2179069e-05,3.0455049e-06,2.103283e-06,-4.088448e-06,-1.3842669e-05
1965-08-01,-2.57192e-06,-5.4972916e-06,1.3046447e-06,7.1374307e-06,-1.0001997e-05,7.630981e-06,-9.993026e-06,-2.0245352e-06,4.337693e-06,-6.5920613e-06,-5.6318895e-06
1965-09-01,3.1711388e-06,-8.638024e-06,1.5043108e-05,3.1890813e-06,9.919226e-06,3.0634546e-06,1.6712183e-05,-4.990361e-07,-7.480434e-06,-1.4704121e-05,-9.481533e-06
1965-10-01,-2.859073e-06,-3.0385418e-06,2.2468594e-06,8.469942e-07,-2.1138141e-05,-1.8410188e-05,-2.2546985e-05,-3.801295e-06,-8.350871e-06,-5.7934158e-06,7.12389e-07
1965-11-01,-1.049554e-05,-2.1667576e-05,-2.9039365e-06,-8.153453e-06,-1.1312135e-05,1.2279263e-05,-1.4443889e-05,3.0275623e-06,-9.840471e-06,-9.750736e-06,3.2653043e-07
1965-12-01,-5.5780474e-06,-8.602125e-06,-1.46861785e-05,7.092567e-06,-8.808522e-06,-2.329638e-06,-8.557261e-06,5.7914076e-06,-7.318915e-06,-1.0378884e-05,-9.589217e-06
1966-01-01,2.82751e-07,3.3622418e-06,-1.0242915e-05,-1.3648281e-05,-8.165483e-06,-1.6410046e-05,8.934658e-06,-5.9495505e-06,-1.3086152e-05,-4.890466e-06,1.44093065e-05
1966-02-01,-1.4185967e-05,3.2481876e-06,-1.0788754e-05,1.0368494e-05,-1.2569944e-06,4.1280437e-06,-1.4259291e-05,1.757322e-06,5.7603756e-07,9.79007e-06,9.089446e-06
