,vws_u600-250_cluster1,vws_u600-250_cluster2,vws_u600-250_cluster3,vws_u600-250_cluster4,vws_u600-250_cluster5,vws_u600-250_cluster6,vws_u600-250_cluster7,vws_u600-250_cluster8,vws_u600-250_cluster9,vws_u600-250_cluster10,vws_u600-250_cluster11
1965-01-01,19.84139633178711,20.814159393310547,11.387989044189453,8.753223419189453,20.15261459350586,13.524152755737305,23.470108032226562,13.432905197143555,17.848623275756836,9.893814086914062,12.874014854431152
1965-02-01,15.754822731018066,11.699207305908203,17.57813835144043,17.55369758605957,11.860518455505371,23.43752098083496,16.536943435668945,22.515270233154297,7.987396240234375,14.055341720581055,17.063243865966797
1965-03-01,28.14164161682129,3.1675853729248047,15.380058288574219,15.384944915771484,21.799957275390625,23.336498260498047,14.689186096191406,22.684730529785156,8.766258239746094,9.9378080368042,14.102595329284668
1965-04-01,17.25388526916504,2.185047149658203,20.325336456298828,10.895905494689941,12.585609436035156,18.249460220336914,11.249488830566406,26.50408172607422,6.954346656799316,8.006950378417969,14.407297134399414
1965-05-01,15.72386360168457,-2.36102294921875,18.024599075317383,7.625667572021484,8.042797088623047,18.8784122467041,7.567008972167969,21.54576873779297,9.204569816589355,7.285120010375977,9.988319396972656
1965-06-01,6.273251533508301,0.15805435180664062,13.861441612243652,14.637044906616211,3.108926773071289,10.571650505065918,-7.2509002685546875,18.72199058532715,7.542566299438477,3.110555648803711,4.764411926269531
1965-07-01,2.4718246459960938,1.1177806854248047,9.763460159301758,5.7534685134887695,0.8489246368408203,0.6468772888183594,-1.499063491821289,24.273408889770508,-2.836812973022461,-1.044454574584961,9.224124908447266
1965-08-01,4.401052474975586,-3.895933151245117,2.753713607788086,11.445018768310547,3.513021469116211,5.833309173583984,-9.698282241821289,12.639379501342773,0.5230426788330078,-0.38291168212890625,3.6156749725341797
1965-09-01,10.662898063659668,-4.218559265136719,8.582134246826172,12.127742767333984,4.18433952331543,3.6156749725341797,-3.3745193481445312,16.519020080566406,6.659423828125,0.3047008514404297,-0.2590770721435547
1965-10-01,9.043258666992188,-5.258127212524414,12.7713623046875,6.064685821533203,4.301658630371094,18.225017547607422,1.3947792053222656,13.942913055419922,10.845393180847168,6.551881790161133,5.3835906982421875
1965-11-01,20.93310546875,-1.7744331359863281,10.530914306640625,17.226186752319336,17.50970458984375,12.714332580566406,6.320503234863281,20.65610694885254,13.584441184997559,3.6841087341308594,10.477144241333008
1965-12-01,22.301815032958984,2.9248008728027344,17.433120727539062,12.931045532226562,12.380302429199219,21.83906364440918,7.509979248046875,31.76220703125,11.435240745544434,7.096107482910156,8.290468215942383
1966-01-01,23.0565128326416,11.83597183227539,14.832710266113281,19.774211883544922,22.706945419311523,30.111812591552734,14.525815963745117,23.61614418029785,21.72882080078125,8.954113006591797,13.063549041748047
1966-02-01,23.132001876831055,7.969423294067383,17.89017105102539,16.567405700683594,20.138545989990234,27.792869567871094,9.418556213378906,29.566951751708984,9.100174903869629,11.330497741699219,17.791702270507812
1966-03-01,12.118249893188477,6.796001434326172,21.09369659423828,13.577230453491211,18.02310562133789,27.737070083618164,13.660930633544922,23.08277130126953,17.094213485717773,7.482000350952148,18.988100051879883
1966-04-01,14.922972679138184,3.8123912811279297,19.357358932495117,11.115506172180176,13.944847106933594,22.99907112121582,10.728195190429688,24.16592788696289,15.065752983093262,8.425662994384766,17.680103302001953
1966-05-01,17.732622146606445,-2.1499061584472656,15.375930786132812,7.281780242919922,9.08048152923584,15.572868347167969,4.888986587524414,19.127599716186523,5.005505561828613,7.073356628417969,10.290008544921875
1966-06-01,8.204107284545898,-5.837568283081055,14.737523078918457,7.816795349121094,0.5366554260253906,11.17786979675293,-5.028484344482422,15.124834060668945,12.44155502319336,4.933296203613281,-0.3791046142578125
1966-07-01,-0.6974887847900391,-1.9185066223144531,10.283441543579102,4.774105072021484,4.880779266357422,-3.528470993041992,0.25273895263671875,18.361181259155273,-1.014230728149414,4.152107238769531,2.246734619140625
1966-08-01,6.310218811035156,-5.0416107177734375,3.088644027709961,8.822820663452148,9.92074966430664,-1.1947555541992188,-2.1942176818847656,11.745708465576172,-4.22431755065918,4.132415771484375,2.7932376861572266
1966-09-01,12.389039993286133,-2.4879817962646484,6.121486663818359,11.899975776672363,0.4086475372314453,7.943164825439453,-7.780689239501953,12.508842468261719,2.73087215423584,1.2800941467285156,0.3692588806152344
1966-10-01,18.338207244873047,-5.827722549438477,11.095813751220703,9.86166763305664,10.183333396911621,11.497893333435059,3.8091087341308594,10.30970287322998,14.59802532196045,8.75881576538086,-0.3791046142578125
1966-11-01,20.524219512939453,7.091407775878906,11.269775390625,9.261007308959961,12.845277786254883,10.477099418640137,14.676801681518555,13.946489334106445,14.407651901245117,10.0323486328125,6.873134613037109
1966-12-01,16.89071273803711,4.84303092956543,19.669178009033203,9.797664642333984,13.41475772857666,20.72936248779297,20.932863235473633,14.128657341003418,19.621585845947266,13.335982322692871,12.1100435256958
1967-01-01,16.84151268005371,22.1249942779541,15.081439018249512,11.451902389526367,18.503620147705078,19.099563598632812,18.480762481689453,8.081966400146484,21.82457160949707,23.408313751220703,14.07568359375
1967-02-01,25.65167236328125,10.245321273803711,18.470966339111328,9.350589752197266,21.533950805664062,21.262920379638672,24.34712791442871,14.211198806762695,18.18850326538086,18.65546417236328,13.776895523071289
1967-03-01,17.287246704101562,14.167115211486816,17.426025390625,15.424310684204102,19.163238525390625,15.215322494506836,16.232505798339844,18.12319564819336,9.84203815460205,18.325653076171875,16.425168991088867
1967-04-01,17.426025390625,11.698440551757812,21.550277709960938,18.905271530151367,10.787384033203125,10.374305725097656,9.172624588012695,25.532480239868164,5.96269416809082,10.343284606933594,13.373613357543945
1967-05-01,14.849593162536621,-0.37389373779296875,19.31344985961914,10.787384033203125,12.118051528930664,17.130504608154297,8.847711563110352,18.165647506713867,10.357977867126465,11.367000579833984,6.684356689453125
1967-06-01,11.260871887207031,-6.364343643188477,11.776813507080078,9.20201301574707,4.58467960357666,4.058942794799805,2.039266586303711,14.14262580871582,12.178461074829102,8.517902374267578,-1.2882156372070312
1967-07-01,4.13568115234375,-1.8204822540283203,9.010982513427734,4.504676818847656,11.77844524383545,-1.0384101867675781,0.9633045196533203,12.909920692443848,3.5364723205566406,8.405242919921875,6.6402740478515625
1967-08-01,6.679459571838379,-1.2033157348632812,6.509654998779297,6.924367904663086,-0.9567737579345703,2.168252944946289,-0.10449409484863281,14.705913543701172,0.6139011383056641,4.983060836791992,2.447446823120117
1967-09-01,9.621622085571289,-2.5601043701171875,6.903142929077148,10.6535005569458,-2.7380714416503906,7.285198211669922,-8.000329971313477,12.854408264160156,5.386344909667969,5.058170318603516,-3.7519912719726562
1967-10-01,7.505616188049316,-5.147968292236328,16.160667419433594,6.537412643432617,1.3976078033447266,19.38692283630371,5.902284622192383,13.300140380859375,11.053516387939453,10.991474151611328,6.592926025390625
1967-11-01,23.38382339477539,5.087556838989258,18.64403533935547,5.814118385314941,7.662357330322266,13.305038452148438,17.453781127929688,17.440719604492188,10.145724296569824,12.557252883911133,12.067436218261719
1967-12-01,21.67599868774414,17.763999938964844,23.27769660949707,4.9732666015625,11.768648147583008,18.077482223510742,20.36328887939453,19.66775131225586,8.036251068115234,16.62762451171875,13.360550880432129
1968-01-01,16.840789794921875,27.358076095581055,18.735286712646484,14.446683883666992,21.782163619995117,15.588125228881836,22.10490608215332,20.755598068237305,12.772815704345703,16.098670959472656,19.422704696655273
1968-02-01,22.575336456298828,9.589183807373047,5.479272842407227,15.94003677368164,32.63860321044922,23.806121826171875,13.965309143066406,14.528736114501953,23.849884033203125,5.479274749755859,17.0960636138916
1968-03-01,23.762359619140625,7.849674224853516,19.109081268310547,23.32839584350586,17.271108627319336,20.660781860351562,16.352123260498047,18.804574966430664,17.09241485595703,12.710823059082031,11.585790634155273
1968-04-01,22.69750213623047,4.162790298461914,16.612865447998047,6.321678161621094,11.363340377807617,16.926488876342773,16.21536636352539,23.512557983398438,8.940059661865234,13.717330932617188,13.821264266967773
1968-05-01,14.83688735961914,-1.6592826843261719,13.875967025756836,9.631120681762695,12.025228500366211,18.095277786254883,2.536327362060547,13.828556060791016,22.252595901489258,6.580598831176758,8.535266876220703
1968-06-01,8.403984069824219,-5.647026062011719,14.337282180786133,2.5892066955566406,-0.08387565612792969,9.871809005737305,-2.7733726501464844,15.509719848632812,16.559988021850586,11.786365509033203,2.4980392456054688
1968-07-01,3.0559940338134766,2.036724090576172,12.719938278198242,5.572265625,-0.2643928527832031,0.9992141723632812,-3.0067596435546875,15.146865844726562,1.2927799224853516,9.25550651550293,7.536052703857422
1968-08-01,2.623851776123047,-1.8817367553710938,5.874948501586914,6.892396926879883,-0.7293548583984375,1.6811637878417969,-2.4214553833007812,16.93195915222168,0.370147705078125,4.594932556152344,5.1911773681640625
1968-09-01,13.784795761108398,-2.623851776123047,4.8356170654296875,7.07838249206543,-0.7092971801757812,8.845243453979492,-0.2498016357421875,16.133316040039062,5.14012336730957,4.162792205810547,2.0604286193847656
1968-10-01,10.832735061645508,-4.715274810791016,6.525896072387695,13.091907501220703,9.567303657531738,11.877534866333008,2.6712608337402344,8.042951583862305,16.572751998901367,6.350851058959961,6.161220550537109
