,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11
1965-01-01,-3.1811804227480615e-05,-3.7705478699669123e-06,-0.0037031590181868523,-0.008069542673183605,-9.996470116776913e-07,0.0006308275260380469,0.00510628342453856,0.0006272396300725329,1.9911094568669796e-05,-3.322233775785814e-05,-7.941248976053696e-06
1965-02-01,-2.7999944781972648e-05,-2.251639762397164e-06,-0.00460157280031126,-0.001785383210517466,-1.9398233819740816e-06,0.0009258646969101392,-0.00010912917787209153,0.0005820003934786655,-3.1001407998181616e-05,-3.135835261976657e-05,-1.2362780206090331e-05
1965-03-01,-1.895748789900461e-05,-7.863720307617895e-07,-0.0038406917155953124,0.0027623987989500165,-2.615820702713253e-06,-0.0015244818314386066,0.0030280152714112774,0.0005816720658913255,7.986717979032879e-06,-1.0094229310197989e-05,-6.794166170841302e-06
1965-04-01,-2.8202002549487343e-05,-2.8783207098721776e-06,-0.003352664498379454,-0.004123883991269395,9.50078367073648e-08,-0.0011091081432823557,0.008818630158202723,0.0006329336732354326,-6.067726384831726e-06,-1.823132530868558e-06,-2.107133241224801e-05
1965-05-01,-1.9018452312101964e-05,-2.4201676642927165e-06,-0.0005596554274234222,0.021030698553659022,1.7690367383280745e-06,0.002028436938417144,0.0003709545126184821,0.0009425776321828987,-9.952426418229673e-06,-2.4397306030247517e-05,-2.0577835237097184e-05
1965-06-01,5.033745605327863e-06,-1.4178769660136265e-06,0.0006912441676831804,0.03770620096474886,-1.1435025007847048e-06,0.0005076413344795583,-0.002584924368420616,0.0011544530328440792,-1.1804591589939914e-05,-1.6534742523314588e-05,-4.1644411527051805e-05
1965-07-01,-2.9015058857653088e-05,-1.7372362571842612e-06,-0.0011760923371184617,0.035823555663228035,3.046278966377406e-08,-0.0010849260434042662,0.002554213278926909,0.001412700900497536,-3.520776382564301e-05,-4.5496581909295255e-06,-2.167225562409251e-05
1965-08-01,-1.3284073468860919e-05,-2.458135646624805e-06,-0.0017722572010825388,0.03250245354138315,-6.899526547774721e-07,-0.0007717237167526037,0.003552966518327594,0.0012749950352978583,-2.994970730339576e-05,-2.329127350246078e-07,-1.6354005417858443e-05
1965-09-01,-3.7333808837207175e-07,-2.7339576558770897e-06,-0.0018118456864613108,0.023785571102052927,-2.2926880121783944e-07,-0.0009860663340077735,-0.00193793312064372,0.0007833105579872306,8.020754518968586e-06,-1.1191317904983105e-05,-1.5327932220209142e-05
1965-10-01,-3.6139202141360307e-07,-1.4428960016890981e-06,-0.0025167428248096257,0.005474197678267956,-6.253307740271981e-07,5.512882239600003e-05,0.002774064341792837,0.00024437169183026225,-2.7583498324799753e-05,-2.804502097812171e-05,-2.7317648065196834e-06
1965-11-01,-2.5804171388232578e-05,-2.4225215611295425e-06,-0.002182019488827791,-0.0007973983883857727,2.889652602784423e-06,-0.0028844056942034513,0.01068512283382006,0.0006203634256962687,-1.9620828035320823e-05,1.8344985619478393e-05,-1.9698335135591845e-05
1965-12-01,-3.501215876501708e-05,-2.8386959455390425e-06,-0.0035617973480839282,0.006960213795537129,3.910887230749824e-07,-0.0018443384760757908,0.007959864160511643,0.0006807926790012668,-1.5099129606304425e-05,-1.3637885179681083e-05,-3.248858186399208e-05
1966-01-01,-2.8630561369150325e-05,-3.870057361625655e-07,-0.002734735608100891,0.015879508282523602,-2.4278856252171237e-06,-0.0006728000698785763,0.005965664604445919,0.0005260333637124859,-2.2141206760092506e-06,-3.8488769860123284e-05,-2.6279712983523492e-05
1966-02-01,-2.6010395624718905e-05,-1.5225080700776025e-06,-0.004776108835358173,0.005737554238294251,-1.2192205866958018e-06,-0.0005393449100665748,0.00366582244168967,0.0006660922736045904,-2.688855342317506e-05,-1.5437409880784497e-05,3.136942857107736e-06
1966-03-01,-3.537713407265098e-05,-6.942883420338524e-07,-0.002419027077849023,0.00782720890128985,-1.6979075962639515e-06,0.00030399962724914076,0.005194162440602668,0.0008354617724156318,1.4672598678901394e-06,-2.0979042953210108e-05,-4.050898095395977e-06
1966-04-01,-1.9962513957776735e-05,-1.5701193935954298e-06,-0.0015718502254458144,0.005302514909999445,-1.6440694826188996e-06,0.00018509352912587929,0.0016274925656034611,0.0006622565100163532,-5.143719070994329e-06,-6.951640898478217e-06,2.7865979745911318e-06
1966-05-01,-1.2237866964848788e-05,-2.2574586638795476e-06,0.0009312570909969509,0.013683130964636803,9.352046208901697e-07,-0.001936501394084189,0.0042719446355476975,0.000381067548005376,-7.399931486621167e-06,-1.6577576692119088e-05,-1.1899200056659002e-05
1966-06-01,9.122629455452772e-06,-2.1996808586924656e-06,-8.177707968570758e-05,0.012452964438125491,-1.379724070970292e-06,0.0007169784112193156,0.002505717748135794,0.0009164324486240124,-1.0123695964076823e-05,-1.7209313227795064e-05,-4.170667713932583e-05
1966-07-01,-1.9322999071084416e-05,-3.0408823201880504e-06,-5.124193194205873e-05,0.03106025978922844,6.069756748435411e-07,-0.0012987835361855105,0.003606350946938619,0.0011485301608142133,-2.6088185092833426e-05,3.1395020035536922e-06,-3.3858797156854585e-05
1966-08-01,-9.385677446049601e-06,-2.375959994354677e-06,-0.000576933871343499,0.028348190244287252,-4.438738282341746e-07,-0.00028981976356590167,0.003553396527422592,0.001227320656956484,-3.443558463394376e-05,-1.5046307453303598e-05,-2.8390658211291712e-05
1966-09-01,3.512385884843408e-06,-1.334137850442707e-06,-0.001310173684032634,0.01801315665943548,-2.4752777374261248e-06,-0.001630532460694667,0.0033863871067296714,0.000571005208864032,-1.1905107645101714e-05,-1.8761740345022797e-05,-2.055452542288763e-05
1966-10-01,1.2859947053191324e-06,-2.3680448922353026e-06,-0.002581027183623519,0.00120304393931292,6.547215497140035e-07,0.0005914354460401228,0.0007851132977521047,0.000245152326291039,-1.6719899836711454e-05,-3.841222981767108e-05,-2.3106317445019478e-05
1966-11-01,-1.8836577952685263e-05,-3.469417613779827e-06,-0.001593543311173562,-0.01461478677811101,1.925693418190998e-06,-0.0022843309125164524,0.009130697435466573,0.0006224251895522078,1.254268714287069e-06,-1.0207436199986357e-06,-1.980986326088896e-05
1966-12-01,-2.856014681448279e-05,-1.3165973110042346e-06,-0.003477782229310833,-0.014940659457352012,-2.783671161895583e-06,0.0009920607226376887,0.005257707380224019,0.0004698453873667556,-1.1352178879470948e-06,-2.3724549767697077e-05,-2.1431861461999634e-05
1967-01-01,-3.1348920586153964e-05,-2.632288562350878e-06,-0.004401032856549136,0.0029197466574260034,-2.1223501779647983e-06,0.001031982810673071,0.0048101672291522846,0.0006987753295106813,-5.277381010923169e-06,-2.5690824259072542e-05,-1.645939311642638e-05
1967-02-01,-3.077082608895679e-05,-2.2330549491617445e-06,-0.003683852992253378,-0.010297957487637177,-7.766042553357085e-07,0.0010740923244156875,0.00045907181629445404,0.0005392349218406405,-9.88308069541485e-06,-4.822799989293951e-05,-2.9380209846695992e-05
1967-03-01,-2.9928973212057877e-05,-4.309767499989541e-06,-0.003038781687791925,-0.01375798019580543,1.0370713028530213e-06,-0.0017956883311853744,0.008141060243360698,0.0009769627771068676,1.5834053296462768e-05,5.065480384776796e-06,-1.7879738954755285e-05
1967-04-01,-1.8127930407236153e-05,-4.3150120939913715e-06,-0.0002057009851341718,0.008149883069563657,1.4851616131866456e-06,-0.0006308165666268906,0.005673167834174819,0.0009398525435244665,-2.0530008311782565e-05,1.331094457176126e-05,-2.2840833266587544e-05
1967-05-01,-2.6969565943865155e-05,-1.1732248486235448e-06,-0.000775645185058238,0.020891171880066395,-6.215491440820336e-07,0.0008475630238535814,0.0017447504433221184,0.000625513469761548,1.0405476911858256e-06,-1.3787513732192263e-05,-2.1288589296626227e-05
1967-06-01,1.0535111905974681e-06,-3.784881788873648e-06,-0.0002414083837720682,0.022209735470823944,-8.498196565289354e-07,0.0002980994850076968,-0.0012300351954763755,0.0008693414808173354,8.377687663596589e-06,-1.47673442067268e-05,-1.731539214233635e-05
1967-07-01,-3.4911423623467466e-05,-2.8304631900850344e-06,-0.001702092049526982,0.02808070566970855,1.0852463961769108e-06,0.0003610720114011201,0.0047371810069307685,0.001542167835092793,-1.2886973438851004e-05,-1.4391157492354978e-05,-2.198951947588391e-05
1967-08-01,-2.4502197767425378e-05,-2.1387909577862527e-06,-0.002637152101669926,0.0250513810897246,-6.364728871164506e-07,-0.0009665905963629484,0.004350595190771855,0.0011128682672278956,-4.326862576168164e-05,-1.6403867751553967e-05,-1.3806774244157542e-05
1967-09-01,-5.297293510748942e-07,-2.7763677341571545e-06,-0.001469377639295999,0.015713971515651792,-8.195360926856327e-07,-0.0002647885821716045,0.004085118052898906,0.0003904329484309225,-3.2054059764569895e-05,-2.1140578307191998e-05,-3.25790311120834e-05
1967-10-01,-9.166449893421708e-06,-2.889615103459578e-06,-0.00235865682043368,0.013422527990769595,-5.900868822899033e-07,0.0006277025931922253,0.002577273153292481,0.0004398983643720082,-1.272616048351795e-05,-4.4048541288551256e-05,-2.045609669628046e-05
1967-11-01,-2.4924210683329385e-05,-3.7364855529518167e-06,-0.003678485518321395,-0.014049926539883018,2.093162984204196e-06,-0.002510310150682926,0.0053916497563477606,0.0005746111128246412,-2.5170510135857125e-05,-8.083165994321462e-06,-3.471670745913049e-05
1967-12-01,-3.052725603354063e-05,-2.864706570756767e-06,-0.004050009374623187,0.0012458782293833792,2.174444614453449e-07,0.0012538785085780546,0.002060756196442526,0.0006262784154387191,2.7541750569071155e-06,-4.9707693203041955e-05,-1.1707003763791255e-05
1968-01-01,-4.628930312449213e-05,-4.666757178572091e-06,-0.004465150777832605,0.0022985306713962927,3.690839805611068e-07,-0.0008836372217047028,0.006791290797991678,0.0009544815232705636,2.6984588268013408e-05,-2.8439959957419585e-05,1.3864902993030708e-05
1968-02-01,-1.7693966239332097e-05,-2.652555275817557e-06,-0.0033859014365589246,-0.011703656491590664,-4.670994997647564e-06,-0.0017684069462120533,0.0067605818912852556,0.00028828914461579796,5.367771206822779e-05,-8.902403957714949e-06,2.380634749202085e-05
1968-03-01,-2.6433708872237066e-05,-2.803839108518604e-06,-0.002080456033581868,0.0005853631591890007,-2.2771233543134763e-06,-8.535606639270554e-05,0.005336819958756678,0.0006989341879185911,-1.519101715530269e-05,-1.3742017775560575e-05,-1.4687076840987976e-05
1968-04-01,-2.1021067466888878e-05,-3.498634855003538e-06,0.0014640192603110336,-3.532259142957628e-05,1.944445491525852e-06,0.0015740324670332484,-0.0002586573600638076,0.0005962782476368982,-2.3814240453897844e-05,-4.021336280857213e-05,-3.624553060302894e-05
1968-05-01,2.819046425724377e-06,-1.1861131705972515e-06,0.002677680822671391,0.02145417674910277,-2.7412722210317877e-06,0.0011457183973107021,0.0022771277144784108,0.0005285256217272642,-6.694163192020954e-07,-4.581465873343404e-06,-6.040673216536079e-06
1968-06-01,1.835108230659751e-05,-1.0300937444855177e-06,0.0013085433238302357,0.022143725072965026,-3.0566064646722035e-06,0.0019105413230136037,0.0016313166270265356,0.0006015771456683676,1.4155977104175171e-05,-2.5567578632035293e-05,-4.109805665982147e-05
1968-07-01,-2.825204442283516e-05,-3.1446659843701348e-06,0.00011057953770432505,0.03366968303453177,9.410897637382299e-07,-0.0006204068995430134,0.002120793033100199,0.001392381454934366,-3.870912353574698e-05,-1.9813542166957632e-05,-2.372495039119659e-05
1968-08-01,-2.3615801772983695e-05,-4.173492183975555e-06,-0.0021992171241436154,0.027766189305111766,8.468623406827825e-07,-0.000653131883154856,0.005225152199272998,0.0013750290236203,-2.7962006632671027e-05,3.7743044837649604e-06,-2.9021901034010463e-05
1968-09-01,1.971503522597502e-06,-3.1467064820772412e-06,-0.001970975790754892,0.01532176393084228,-1.4103543743858e-07,-6.07373010552692e-05,-0.00045779815991409123,0.000680601988278795,-7.357002687058412e-06,-1.4099741747486405e-05,-2.3311483399832947e-05
1968-10-01,-2.3482888954694736e-06,-2.7844714695327485e-06,-0.0030622621125075966,0.005415917985374108,-2.2364411322448877e-07,0.00013464137964547263,0.003204899257980287,0.0005817870866546098,-2.486771856118659e-05,-2.7883161237696186e-05,1.405346531956799e-07
1968-11-01,-1.985795770943278e-05,-1.4468427000005029e-06,-0.002761762334557716,-0.005485631845658645,-2.2465619656190686e-06,0.001418731699232012,0.0027396179575589485,0.00051469323807396,-1.0402303424988143e-06,-4.006796189059969e-05,-2.3476449688828055e-05
1968-12-01,-2.5764384682170696e-05,-3.546677206416977e-06,-0.004854492726735771,-0.00698290896252729,-6.646691246958343e-07,0.000401549687012448,0.006728012522216886,0.0006189534057436201,-9.413976321021827e-06,-1.8423174878989812e-05,1.1695744921566717e-06
1969-01-01,-2.2964977196770143e-05,-3.989350499201916e-06,-0.003910726809408516,-0.004332559910835698,-4.87713258461449e-07,-0.0010308086530130822,0.009515722922515124,0.0005239800884737633,-2.0304477012749498e-05,4.695681354860426e-06,2.9921899541103115e-05
1969-02-01,-2.3475250428246738e-05,-2.7559709758479234e-06,-0.003010499131050892,-0.0014383229427039623,-1.2511252551114526e-06,-0.002406541898380965,0.011850251030409709,0.0005124178035960844,-3.965174463311477e-05,1.0201113885462595e-05,-4.035461696570136e-05
1969-03-01,-9.161588398431352e-06,-6.50447022499471e-07,-0.0028652035325649194,0.0070855021476745605,-4.0881883203797216e-06,0.0014447903595282696,0.001574174893903546,0.0004907223531821122,-1.529650165009246e-05,-1.415390518862599e-05,-1.534768965511295e-05
1969-04-01,-1.3095290636851427e-05,-1.2777941196293847e-06,-0.0017417385606677271,0.0033715627068886533,-2.600380889056004e-06,0.00044037301449861843,0.0031034443964017555,0.0005678640566960288,-3.223494266941479e-05,-1.3090824116564667e-05,-3.2480447236380045e-05
1969-05-01,-1.5910023107976855e-05,-2.6046062563634053e-06,0.000182944086191128,0.022360139701049775,-8.513508576345388e-07,0.0005023960511607584,0.001823335696826689,0.0006078008179125998,-3.5921691830610925e-06,-4.0801823312601e-06,-1.1804414658827761e-05
1969-06-01,1.7079503015486045e-05,-3.091430964015011e-06,-1.8914667521130468e-05,0.026431569131091237,-2.999366959178263e-06,0.00036660001114796614,-0.002658849371073302,0.0005642730684485286,3.2770961817212604e-06,-1.0661372016329551e-05,-1.5754978769965577e-05
1969-07-01,-1.3270455629272211e-05,-2.6924022564158965e-06,-0.0003473192464298336,0.03625988028943539,4.2623686851827787e-07,0.0003087856384809129,0.003061917595914565,0.0013254250613196443,-2.524160923452915e-05,-1.628178324608598e-05,-2.904963794743012e-05
1969-08-01,1.7397371413755684e-05,-2.6458670114025035e-06,-0.0008965712368080858,0.025671449839137495,-9.574426961293466e-07,-0.0009137654160440434,0.003718221341841854,0.0008641097034948568,-2.8399034428210666e-05,-1.8230498426419217e-05,-2.9247937217245204e-05
1969-09-01,2.600762781111297e-06,-3.992629531732201e-06,-0.0011027255823137239,0.018350096070207655,5.630731991366492e-07,-0.0022780104700359516,0.0031919142202241346,0.0005841758441723263,-3.700820213582899e-05,-2.0879022789207134e-05,-3.15886101067436e-05
1969-10-01,6.407809893504678e-06,-3.17038614695868e-06,-0.0012513259207480587,0.001940693982760422,-1.1396594947391384e-06,0.000683464941175771,0.0018377799278823659,0.00039022303705375333,-1.7334463921412992e-06,-3.0857518140692264e-05,-1.498730104204322e-05
1969-11-01,-2.0641714768685602e-05,-2.0913766763679766e-06,-0.0025745335733518004,0.0018224331142846495,8.182332901275227e-07,-0.00021054590888525127,0.005830671216244809,0.0005071579532038111,3.977937532389271e-06,-3.263152393628843e-05,-2.0790727884399102e-05
1969-12-01,-2.124103490574713e-05,-1.8114355196297429e-06,-0.003168489274685271,-0.0005996625986881554,-3.527040908653653e-06,-0.00035229645618528593,0.007322927558561787,0.0004767705528744652,-6.268507084834191e-07,-2.4449045668006875e-05,-1.6409195696349555e-05
1970-01-01,-1.240006674158173e-05,-3.591436031230471e-06,-0.0039004706195555627,-0.0007133850886020809,-4.8807074651135075e-06,-0.0009289636182074901,0.010853651474462822,0.00035337967953334254,2.6944409390645368e-05,7.887096368601004e-06,2.1112140637021235e-05
1970-02-01,-3.621804058344129e-05,-2.1024106356768464e-06,-0.0036239143810234964,-0.0007668651960557327,-2.0687537228097432e-06,-0.0018269436623086222,0.005658005829900503,0.0005988915290799923,9.972715296109008e-06,7.204676724844225e-06,-1.3248638745554832e-05
1970-03-01,-1.3240046551013743e-05,-5.55581212741165e-07,-0.003816675962298177,0.007235660450533032,-3.593247262724752e-06,0.0013124024917487986,0.0007443449703714577,0.0004443054118989191,4.855357929045567e-06,-3.5580903083124823e-05,-2.9354208998162954e-05
1970-04-01,-1.3270735851964108e-05,-2.7514453707626207e-06,-0.0032551397453062236,0.016637574299238622,-5.278958289913892e-07,0.002549637429183349,-0.0008146726031554863,0.0007466875710330594,-2.816764858185447e-05,-3.0039533764162723e-05,-3.3289461498497985e-05
1970-05-01,-1.568906382827491e-05,-3.7062004319024918e-06,-0.002178873182856478,0.009289771696785465,1.279879836644312e-06,0.0006035615115251858,0.0029062262910883874,0.0004939081918564625,-1.2931276225052509e-05,-2.7231202087326288e-05,-3.278352832079262e-05
