,r500_cluster1,r500_cluster2,r500_cluster3,r500_cluster4,r500_cluster5,r500_cluster6,r500_cluster7,r500_cluster8,r500_cluster9,r500_cluster10,r500_cluster11
1965-01-01,18.381886,33.907112,28.442654,30.432858,18.788116,16.722565,33.666325,46.098957,25.127285,18.406456,18.357315
1965-02-01,10.129501,32.303486,17.254925,22.8406,20.085434,21.739845,26.879974,22.911034,40.901493,31.998812,9.484119
1965-03-01,8.045933,28.96846,24.023254,13.033726,41.348675,12.7225,45.383137,33.30432,36.16923,30.64744,29.5172
1965-04-01,9.977165,30.748997,27.273102,21.340164,54.179348,53.92054,32.454185,29.512285,39.620556,14.139393,41.38635
1965-05-01,29.091312,21.733292,33.882545,40.441208,40.513283,53.6044,57.003307,27.212494,40.727863,28.758793,27.59907
1965-06-01,75.20507,15.002636,17.436745,46.46915,40.491985,56.31861,58.01397,17.002666,24.875029,9.321953,30.883314
1965-07-01,51.044163,15.472748,15.325325,59.810886,48.614967,74.056816,40.582077,51.76162,34.406715,10.994381,38.211853
1965-08-01,60.618435,17.808578,15.77906,46.089127,44.074352,50.947517,44.590332,61.291664,39.63366,33.266647,24.750538
1965-09-01,73.3197,11.154907,17.726677,62.005844,37.9383,47.948288,28.226435,45.06372,25.443424,17.002666,22.057621
1965-10-01,62.13361,13.018982,21.122307,59.139294,29.114244,52.95574,32.228134,15.602154,29.502457,15.169716,16.147617
1965-11-01,23.051905,36.819527,27.995472,60.37273,37.202827,45.37986,32.27564,32.020107,30.04792,39.081642,23.974113
1965-12-01,18.373695,22.575237,23.84471,70.42203,38.519802,54.049942,28.403341,38.840855,37.220844,27.839859,22.467129
1966-01-01,28.35204,22.598244,10.716366,16.475086,44.769646,60.13499,48.42384,35.6752,43.016422,38.859898,27.127407
1966-02-01,18.280842,30.376127,31.288855,46.040245,48.059406,53.0909,47.319046,23.379642,34.969315,27.065027,32.863144
1966-03-01,27.42946,30.36956,11.579845,31.64344,42.587967,52.47366,44.377304,25.457903,33.477104,11.79982,45.526424
1966-04-01,31.398842,18.546783,13.132797,31.9734,47.402767,62.04417,30.704447,21.248852,32.94194,15.652645,36.98027
1966-05-01,46.805225,20.836811,26.342724,42.958965,32.219643,45.75953,14.674255,33.312943,47.55872,20.178528,22.089348
1966-06-01,69.08826,18.055943,23.826157,40.736244,40.59178,40.345543,27.199638,30.487757,25.723843,18.530365,25.364332
1966-07-01,47.253384,15.219265,26.74984,58.984234,38.585754,63.67756,30.93427,42.73735,36.51734,15.816807,26.611946
1966-08-01,54.548637,19.27401,17.96894,52.747807,34.888878,43.136257,25.188683,56.559593,39.72338,34.21418,18.622295
1966-09-01,61.876724,17.079193,25.011389,60.12186,32.04399,34.926636,27.573921,45.88101,33.90392,32.631683,15.829941
1966-10-01,64.28823,13.991352,19.786186,52.363674,19.321617,27.907166,33.667526,20.772785,18.62558,10.450428,8.92046
1966-11-01,19.113132,25.617138,29.716206,42.732426,17.458405,24.244764,23.74736,35.50119,19.301918,32.75316,15.051823
1966-12-01,20.52819,29.17612,18.779888,20.762936,18.666618,34.63279,14.984516,34.40132,29.034943,26.813862,12.559879
1967-01-01,21.157806,34.035336,22.179699,20.608856,28.858313,21.74054,48.542824,23.314758,29.258623,23.304623,18.296509
1967-02-01,13.904907,26.638865,25.679468,27.897226,29.988304,26.3703,39.320457,46.032852,41.340595,35.852783,19.463661
1967-03-01,14.301842,31.650356,42.94353,51.667618,22.683044,31.711164,28.736698,20.74567,28.53232,22.934715,18.470486
1967-04-01,34.405243,27.922564,22.824924,57.326027,41.88279,38.290123,32.02871,23.110382,28.893782,51.44466,23.318138
1967-05-01,26.816217,21.130783,21.233814,75.38058,28.89885,42.93002,27.626974,24.66771,23.304623,38.136414,18.411366
1967-06-01,70.681564,19.39441,24.666021,56.70445,36.96926,48.16616,36.631447,24.201525,17.352314,11.933754,19.343739
1967-07-01,52.32636,21.580074,26.272333,48.814766,42.289856,40.74773,27.302671,44.700172,37.6128,29.892027,25.900736
1967-08-01,50.204876,12.74789,29.748455,64.70054,33.92386,35.83251,16.61081,42.843876,28.873514,24.071466,18.972141
1967-09-01,65.13632,15.06868,20.458527,55.258595,23.563053,40.60247,22.806347,31.341255,31.447668,18.16814,12.666813
1967-10-01,57.86991,10.232853,22.618858,52.41419,27.382057,21.53447,22.54623,33.38335,21.90269,9.599449,11.802006
1967-11-01,30.518675,26.412527,29.229908,39.450516,22.965118,31.449356,19.163006,28.821152,37.813805,35.23458,14.656548
1967-12-01,21.44157,18.950184,30.897028,28.978237,24.613659,32.859737,9.459255,46.431477,33.58435,32.858047,20.007545
