,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7,mgu250_cluster8,mgu250_cluster9,mgu250_cluster10,mgu250_cluster11
1965-01-01,0.18607941,1.163729,1.1291847,0.2945984,1.0112156,-0.16717835,0.55628264,-0.5175026,1.6258309,-2.6279228,2.4209867
1965-02-01,0.8554436,0.98677444,0.15674973,1.3527412,-1.4032532,-0.35162774,-0.7609375,0.9574448,-0.24930039,0.6178749,-0.47872275
1965-03-01,1.006979,2.2505493,-1.0864948,0.62765086,-1.0418485,-2.7126517,-1.9429157,1.285935,1.4485512,-2.7022233,1.6593971
1965-04-01,1.9406345,0.9981804,-0.44450456,0.69673806,0.2825409,0.27439347,0.0065177917,0.56768835,1.2135891,-0.7078182,-0.70977366
1965-05-01,1.7310917,1.8634001,0.09124718,0.86456835,1.1093066,-0.993618,-0.6807699,1.0112156,0.44124565,0.9173611,-0.36596698
1965-06-01,2.0944512,1.6437547,1.4511582,0.23561326,0.7563747,0.47676715,-0.72052765,0.35488662,-0.24799728,3.1128368,1.2031609
1965-07-01,3.0704715,-0.22257844,-1.7467343,0.36922568,0.070064925,3.351057,-1.458979,0.6390568,1.096597,2.0559971,-4.137739
1965-08-01,1.5173123,0.96591794,-0.7492054,0.43603173,-1.9523665,1.6704773,2.0136323,0.38258705,0.94310606,2.0263417,-3.4543617
1965-09-01,2.7315528,1.5023212,1.18263,0.61982995,-0.23137704,2.0208015,-0.75833017,0.21149826,1.6698256,0.72997856,-0.6256958
1965-10-01,1.3230855,1.4648451,1.2728999,0.42267036,1.7278326,0.41484946,-0.18673095,0.3206688,-0.5986477,2.8162823,-0.64883345
1965-11-01,2.143334,1.4830945,-1.0271839,0.5142437,-0.9509274,0.11796951,0.33207512,0.2251854,1.839611,0.8495773,-0.8143822
1965-12-01,3.04049,2.6334622,0.105912015,0.4797001,1.1516712,-0.87923276,-1.2262986,0.52793086,1.0385895,1.3631694,-1.877413
1966-01-01,1.4599667,2.678028,1.5180633,0.8245136,0.35809898,-1.786227,-1.7648919,1.519048,-0.013786316,-0.8136818,2.7111793
1966-02-01,2.847395,1.4271438,-3.0469584,0.8195904,-1.152415,-2.8014426,-2.363255,2.093122,0.044639587,0.3475952,-1.7862275
1966-03-01,1.7543888,1.1799866,0.16772537,0.79661405,1.2846924,-0.37254104,-0.9607288,1.508873,-1.6759427,0.5451897,0.75657004
1966-04-01,1.372329,0.4004406,0.90558624,0.34726715,-0.7772484,-0.14179535,-0.59869134,1.9086571,-0.5314045,0.05153198,0.56094474
1966-05-01,1.6395088,2.1643481,-1.8059212,0.72013664,0.20087662,-0.6088665,-1.654607,0.7815155,0.50087893,2.175836,-1.4662033
1966-06-01,1.2446477,1.7350231,2.8283575,0.5323883,2.3973916,0.7073353,0.04135704,0.29212418,-0.49529916,3.9095466,-0.6400482
1966-07-01,2.2424667,-0.24092063,-1.6313026,0.45755273,-0.102407455,2.7686193,-0.39092177,0.23632546,0.41028747,1.8367748,-2.4850287
1966-08-01,1.4028546,-0.0052516935,-3.0069144,0.6663067,-0.28785762,1.3795503,1.2988058,0.21466216,2.3333867,2.763696,-0.7168541
1966-09-01,1.575504,1.3706878,0.9554771,0.52648085,1.6332719,-0.089278795,-0.6856724,0.41159973,1.2298775,2.82967,-0.97123224
1966-10-01,0.31247482,1.9217861,0.9430046,0.49168816,0.86685526,0.106674574,0.017396163,0.16444358,1.7534043,2.038308,0.42013437
1966-11-01,0.21006718,2.1088772,0.4779026,0.3974865,0.52221376,-0.21203613,-0.16247368,-0.119147494,2.2884185,0.3997841,-0.070897676
1966-12-01,-1.5456345,1.9089854,2.1640198,0.8547104,1.1790024,-1.0073379,1.2873176,0.38960916,-0.10733108,0.42899704,1.9779133
