,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9,abs_vo600_cluster10,abs_vo600_cluster11
1965-01-01,0.0004734330022157255,0.00022012762791426803,4.498810805368218e-05,0.0003283398400526494,0.00048267372929128923,0.00030921675550582057,7.04190824762918e-05,2.140412496654629e-05,0.0003332373402688814,0.0002449624339028055,5.3992994253349025e-05
1965-02-01,0.0003808242829770527,0.0002326228265726083,3.9631514709981275e-05,0.00024141038011293858,0.00045217145978110947,0.00038497878862968224,7.853753375361281e-05,1.8743352407401448e-05,0.0003213359931301649,0.00023597484768187214,5.735004378948361e-05
1965-03-01,0.0004500237661308016,0.00024702499472737516,3.527079570631031e-05,0.0003213091113138944,0.0004813960711342386,0.00034588007441594857,7.385995463425244e-05,1.8989023812189448e-05,0.0003885429696706326,0.0002588834225510558,5.6432595556543674e-05
1965-04-01,0.00041524022394283253,0.00024296027117383642,3.61026710038459e-05,0.0003183291119057685,0.0004630449337936524,0.0003080198274057528,7.904705661961711e-05,2.001113811649488e-05,0.0003986472185478424,0.00021916954816939932,5.517818408407038e-05
1965-05-01,0.00039472126280253923,0.00025937717165672094,3.830838951538833e-05,0.0003072491381317377,0.00046315932801614207,0.0003034875341902741,8.002327472480062e-05,2.1220301291310426e-05,0.0003433168825248013,0.0002076537485764776,5.774378223577514e-05
1965-06-01,0.00039251701144332236,0.00024843774971904586,4.216922074344136e-05,0.00023699049779679626,0.00041643955531374865,0.0002972402316200632,7.642146029913994e-05,2.249766135478507e-05,0.00037506631443924874,0.00022081187327987412,5.4222373364609666e-05
1965-07-01,0.00033203409243883056,0.0002038097001196867,4.400841177698567e-05,0.0002827286662068218,0.000453168993570014,0.0003413305504099381,8.451718856935928e-05,2.1400670892917865e-05,0.0003917859272484708,0.00022495927017492554,4.8024785428424366e-05
1965-08-01,0.0003538977497638288,0.00019689211291512725,4.4856430084413056e-05,0.0002671963593456894,0.000471985953885855,0.0003448640530801971,7.781871700947369e-05,2.2422816711883462e-05,0.00039606608840151,0.00021943734383158802,5.403146133176051e-05
1965-09-01,0.0004501740477280691,0.0002337429307501864,4.620625437231259e-05,0.0002979594864882529,0.000427681071515609,0.0003490218659862876,8.130587766094035e-05,2.1608597849615974e-05,0.00038330586191833663,0.00020129688588591915,4.900968178844778e-05
1965-10-01,0.00033757380813106215,0.00020234984805102686,4.48036642334652e-05,0.00026030789013020694,0.0005046130859732835,0.0003344615172615952,7.685779756253683e-05,2.007183804785066e-05,0.00032051498039990014,0.00023865429991726868,5.481726020661881e-05
1965-11-01,0.0003612510309639302,0.0002169046933271897,3.9495505082716896e-05,0.0003017335548065603,0.0005017740477342159,0.00033874864377801055,8.089507326459218e-05,2.1340081576347395e-05,0.0004105324636760127,0.0002346227322252364,5.29755698153167e-05
1965-12-01,0.00038021462387405336,0.00023368755481331736,4.0790307214895925e-05,0.0002780882059596479,0.00044863304032737185,0.000320306935464032,7.816853739266088e-05,1.892706808014148e-05,0.0003710617222721972,0.00022783246499279307,5.751668140874244e-05
1966-01-01,0.0004491725121624768,0.0002326372211698342,4.827664876453734e-05,0.0002808874996844679,0.00048709379269793216,0.00031279573291116816,6.673027248899943e-05,1.8373992690733168e-05,0.0003256129591887736,0.0002529694029362872,5.61504111828981e-05
1966-02-01,0.0003613676116484302,0.00023867538107584255,4.2811043575359996e-05,0.0003018649003934115,0.0004987582037251235,0.00038572255686052483,8.491306767896994e-05,1.7370958172544788e-05,0.00036640181940089423,0.0002505067338158066,5.076604338682955e-05
1966-03-01,0.0004436952043430541,0.00021829831451681015,4.311414642188538e-05,0.0002873368503060192,0.0005540321581065655,0.0003283685311378742,7.250281621389532e-05,1.977411560507308e-05,0.0003366825694683939,0.0002466876442971019,5.042263637733413e-05
1966-04-01,0.00043470231916713106,0.00022819489508086967,4.098431626668268e-05,0.0002706588711589575,0.000527860821522255,0.0004101785386658528,7.496358337352591e-05,1.8062558256935837e-05,0.00034621837624834603,0.00024070179481188665,5.974999112368096e-05
1966-05-01,0.00036228081047407943,0.00022084401476801045,4.026720157905099e-05,0.0003147672687191516,0.00046447546790457435,0.00032103291067125446,8.255610737251118e-05,2.0637708075810224e-05,0.000386674377216917,0.00022242711565922946,5.53633844901924e-05
1966-06-01,0.00041636740206740797,0.00022136798203998322,4.257328043877351e-05,0.00021231448045000434,0.00046198721166648384,0.0002493753279188902,7.282946362944418e-05,2.1864957739794857e-05,0.0003453006881856076,0.00022117080031118047,5.747679551859619e-05
1966-07-01,0.00036281929748259824,0.00020048037923343882,4.571871500047564e-05,0.00027989220689050853,0.00040537815948482603,0.0003353918476601724,8.444612352545129e-05,2.0438294089832625e-05,0.00041738173382802177,0.00022131407604319975,4.9125123950943816e-05
1966-08-01,0.00033228957776869225,0.0001987985907927961,4.566211714518431e-05,0.00028422981267794967,0.0004256776365865436,0.00032902756753504616,8.096517137202777e-05,2.0820995500263746e-05,0.0003729189895397133,0.00023184002202469856,5.3055910029797815e-05
