,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1965-01-01,1012.15436,1012.5153,1002.8755,1012.823,1019.1796,1020.89813,1013.7321,1020.77155,1009.8747,1006.5066,1020.27545
1965-02-01,1010.5234,1019.1666,1016.6258,1020.1682,1015.8984,1022.9391,1019.67206,1019.89154,1010.27844,1018.9316,1019.2547
1965-03-01,1011.342,1016.8056,1008.79315,1020.072,1015.3681,1022.1657,1017.5709,1017.22925,1011.62915,1012.2654,1020.30084
1965-04-01,1011.54175,1021.50464,1020.0144,1023.22437,1014.3269,1021.233,1017.3793,1017.39294,1011.6769,1019.33594,1020.71454
1965-05-01,1010.2517,1021.60443,1020.0454,1025.0216,1012.52094,1027.1208,1017.3421,1018.3678,1010.8254,1021.89404,1022.30096
1965-06-01,1010.18665,1024.9167,1017.35443,1025.4142,1013.86914,1024.3109,1020.33813,1017.6094,1011.9956,1019.5071,1021.1183
1965-07-01,1010.5519,1023.29193,1024.4491,1024.5844,1016.40436,1022.8646,1018.35175,1016.5719,1010.36835,1023.5946,1019.4668
1965-08-01,1010.4012,1021.93134,1021.2076,1022.3375,1016.10736,1020.3015,1017.79236,1016.84467,1010.76526,1020.2339,1016.916
1965-09-01,1010.7615,1017.7477,1012.9352,1023.18646,1014.3653,1022.07275,1014.28217,1018.25,1010.6926,1014.609,1016.93524
1965-10-01,1011.1454,1016.44037,1018.12415,1014.14703,1019.38794,1019.7657,1017.4568,1017.9542,1010.53577,1022.40204,1018.4429
1965-11-01,1011.466,1022.38776,1024.1738,1019.2813,1018.6097,1014.1724,1015.4847,1020.2711,1010.421,1020.6488,1016.3914
1965-12-01,1010.3708,1024.6117,1021.543,1023.1654,1018.627,1020.3158,1018.40564,1022.1142,1010.03284,1019.4593,1019.19946
1966-01-01,1010.10565,1017.9656,1005.4929,1016.0916,1019.34686,1021.37537,1018.2297,1021.0781,1010.2271,1011.6579,1020.277
1966-02-01,1010.4649,1018.10767,1022.23346,1019.18854,1017.75024,1021.0299,1018.5401,1021.6414,1010.37976,1023.6336,1019.36127
1966-03-01,1010.39294,1017.03296,1013.84784,1015.55084,1018.2403,1020.8321,1018.0044,1020.64185,1010.72845,1015.5446,1019.95087
1966-04-01,1010.7742,1019.2781,1016.2594,1019.35187,1013.742,1021.2571,1019.58154,1017.6532,1011.24536,1018.92944,1018.6421
1966-05-01,1011.20654,1020.82837,1021.9343,1024.4279,1015.47076,1024.2946,1017.3929,1016.28186,1011.9207,1020.4453,1020.3646
1966-06-01,1011.32117,1023.146,1014.91376,1021.396,1016.4052,1023.2649,1019.29614,1018.31354,1011.69104,1017.9787,1020.476
