,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8,mgv50_cluster9,mgv50_cluster10,mgv50_cluster11
1965-01-01,0.2588799,-0.029582072,-0.18485117,-0.06696441,0.14849904,0.11832829,-0.23386025,-0.4084092,0.02752161,-0.09669366,-0.041797567
1965-02-01,0.27609932,-0.026491404,-0.34880346,-0.10213909,0.049009107,0.11582632,-0.009124803,-0.2497551,-0.04989214,-0.103463694,0.0019132614
1965-03-01,0.19530055,-0.123626545,-0.50171775,-0.16071454,0.0774138,0.20692733,0.096104905,0.027227307,0.025166845,-0.42091903,0.08904056
1965-04-01,0.12112459,-0.07402875,-0.019132674,-0.05460174,-0.02634425,0.10007863,-0.11788678,-0.053277157,0.013392878,-0.061077405,0.004268074
1965-05-01,0.072704196,-0.04532974,-0.01471746,-0.09433885,0.043563653,0.038412523,-0.024578094,0.018396806,-0.011185264,-0.03914838,0.005886984
1965-06-01,0.07859115,-0.016483545,0.039295603,-0.010007858,0.07196832,-0.013687229,-0.023842264,0.03797102,0.008977652,0.04032581,-0.011038089
1965-07-01,0.009271979,-0.005592632,0.0052982806,-0.01457026,-0.015011812,-0.008536125,-0.0061813355,-0.0052982806,-0.03826537,0.0039737225,0.019721389
1965-08-01,0.0011773824,0.0038265467,-0.03017075,0.031053806,-0.035763405,-0.0025019646,-0.008094597,0.032084037,-0.03532188,0.0060341596,0.002207613
1965-09-01,0.06814178,-0.024578143,0.10743737,-0.015894841,-0.022812033,0.014864611,0.013687229,0.12627569,-0.00014717579,-0.12745309,-0.007358742
1965-10-01,-0.3763252,0.004120874,-0.19338727,-0.029876422,0.15865406,0.025166845,-0.07049658,-0.17028089,-0.13378163,0.10670149,0.003532195
1965-11-01,-0.010890913,0.002943492,-0.079032704,-0.0075058937,-0.26623863,0.006181312,-0.085214004,0.029876422,-0.15217838,-0.41429615,0.050480843
1965-12-01,0.05003929,-0.21546344,-0.11303,-0.03694079,-0.14835186,0.023547923,-0.18661723,-0.03223121,-0.010007858,-0.14143462,0.019868564
1966-01-01,0.3033664,-0.23812166,-0.31233573,-0.025606012,0.114142135,0.076962784,-0.20586097,-0.3482132,0.0135986805,-0.121664904,0.010416031
1966-02-01,0.124558166,-0.09924145,-0.49432668,0.001012659,-0.045859385,0.14090554,0.067559436,-0.2546137,-0.113852836,-0.18083353,0.058879398
1966-03-01,-0.1449562,0.062062096,0.007812023,0.030958723,-0.13540816,0.047450732,-0.028065372,-0.1466922,-0.06032605,0.14900687,-0.0465827
