,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1970-01-01,1148.4739832724295,1036.125412058408,1093.4806577620968,1030.9915648446347,1049.8321803270187,1171.8888033353364,1156.805279611171,1588.7134167575095,1091.002197265625
1970-02-01,1150.7012644121723,1035.4392472095612,1093.8236195554016,1030.1718896539674,1050.4095116899427,1170.5462881234976,1160.7767039331898,1582.9679740491763,1090.9929762620193
1970-03-01,1148.2403269121723,1035.0813468371389,1090.7522878339214,1030.5018251101535,1049.1527996232023,1167.228299654447,1167.0213721264367,1581.0715786246367,1091.5532789963943
1970-04-01,1150.9505930254536,1035.5278306660648,1091.0977271295362,1031.531017471953,1049.5028695525673,1165.569598858173,1179.3548233207614,1575.5936970082364,1093.4776517427886
1970-05-01,1151.1661357264366,1035.353382746971,1089.1829788043933,1032.3278615050785,1049.5319197663164,1160.8402897761418,1174.2869410021551,1565.1806262112402,1094.5963792067307
1970-06-01,1153.5931199596773,1035.8941838103594,1088.6102819955477,1033.7627475691004,1049.2293996445196,1158.248807466947,1172.338937342852,1562.5615082969962,1096.5889516977163
1970-07-01,1154.0159853043094,1036.6811391469594,1086.9115357757896,1034.5478615161383,1049.6035865626152,1157.3624126727764,1177.4074510596265,1555.5675417877906,1098.2219801682693
1970-08-01,1154.6388687626009,1035.7425401728506,1086.7732878654233,1033.444818688951,1050.1271745799916,1157.440913273738,1175.8807302891523,1559.04479507328,1096.9150015024038
1970-09-01,1151.8641022712952,1035.5338659224283,1088.3939189295613,1032.495393677449,1049.815922289823,1160.4217529296875,1170.7304154319324,1567.2172132388566,1094.805448091947
1970-10-01,1149.9590867565523,1035.0994241648707,1091.280537266885,1031.610943803971,1049.5850419576188,1165.7469764122595,1173.363135326868,1578.323955683745,1094.053194486178
1970-11-01,1150.2977826518397,1035.5139342180946,1093.545433782762,1031.0150042800644,1050.320155501014,1169.923823429988,1170.9142926095546,1584.416967584181,1092.051504281851
1970-12-01,1149.0794224892893,1034.5368142674597,1093.9572734217488,1029.8691262475227,1049.2051656267283,1171.780794583834,1173.767510775862,1586.3202235495396,1089.5352877103364
1971-01-01,1148.7468891759072,1034.992621173841,1093.4110908098119,1029.7577077103092,1048.9980962072502,1171.8009361853965,1162.590430248743,1589.162238069283,1089.1644662710337
1971-02-01,1150.1275733209425,1034.4326221931792,1091.7033205750167,1029.4348642213158,1050.3146101239859,1168.6664287860576,1161.3787771641523,1581.6605442254117,1089.6004075270432
1971-03-01,1151.0587532289567,1035.0209089494263,1090.8917826990926,1030.2219965449815,1049.8165074351261,1168.294466458834,1171.9558891208692,1580.5125628330911,1091.8035419170674
