,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9
1965-01-01,0.4093094,0.19813652,0.029003525,-0.5918037,-0.04334221,-0.114711,0.2923172,-0.06354733,-0.32295036
1965-02-01,-0.15121002,-0.021834563,-0.18216857,-0.4083313,0.22029686,0.12904969,0.82350653,-0.1459957,-0.1026535
1965-03-01,0.35749358,-0.0149909975,-0.41093865,-1.0688969,-0.36857376,0.0749527,0.44417876,-0.3930151,0.108193204
1965-04-01,0.3278385,0.2196453,-0.08603325,-0.48198128,0.13458976,-0.11373329,0.22062282,-0.13915214,-0.3874752
1965-05-01,0.12807198,0.079841614,-0.35260543,-0.38356438,0.42201883,0.4005104,0.18640518,-0.13850021,-0.21703835
1965-06-01,0.48230705,0.19715957,-0.36042672,-0.10754089,0.34380722,-0.002281189,-0.15055771,-0.88151395,-0.08244858
1965-07-01,-0.12579079,-0.07951584,-0.4125679,-0.06973877,-0.011405945,0.3467392,-0.44352683,-0.63123626,-0.19715957
1965-08-01,-0.09776497,0.0009773255,-0.30372316,0.03161087,0.17923585,0.029655075,-0.52760506,-0.14632186,0.5210869
1965-09-01,0.29068795,-0.17043686,-0.08244858,-0.06843567,-0.12383576,0.20432892,-0.120902635,-0.19292259,0.2349617
1965-10-01,0.14958039,0.24115372,0.15642396,-0.38714942,0.13067894,-0.15381698,0.24180546,-0.07690811,0.26331368
1965-11-01,0.043668367,0.2558182,0.1818428,-0.67164534,0.10004616,0.18901214,0.45656243,-0.21215001,-0.35879746
1965-12-01,0.7609371,0.058984756,-0.5670368,-0.24701957,0.25190774,0.17988777,0.45102233,-0.5562824,-0.17728004
1966-01-01,1.03097,-0.52385557,0.28687286,-0.5018635,-0.103392795,0.3265892,0.22680703,-0.3551449,-0.49103203
1966-02-01,0.87932813,-0.035449218,0.16477165,-0.5770281,-0.1027359,0.06630249,0.27505645,-0.33906174,-0.40667647
1966-03-01,0.4198063,-0.0009849549,-0.16214523,-0.40897447,-0.10043831,0.081073,0.3029564,-0.22615051,-0.12636872
1966-04-01,0.0055801393,-0.0029541017,-0.083042145,-0.65186465,0.10634651,0.06137886,-0.090919875,-0.19267121,0.12735328
1966-05-01,0.23271485,0.15820655,-0.69026756,-0.015098572,0.34135896,-0.0045955656,0.18774757,-0.17297706,0.083042145
1966-06-01,0.15426788,-0.106674954,-0.3423439,-0.22746353,0.26849213,0.055142976,-0.08008804,-0.2002205,-0.36006814
1966-07-01,-0.07713394,0.26750717,-0.5812958,-0.07549286,0.47297972,-0.04496765,-0.12111664,0.07811813,0.015426636
1966-08-01,0.18019791,-0.041684724,-0.2540497,-0.20186158,0.44311064,0.23731002,-0.1391697,0.12013169,0.54945755
1966-09-01,0.36367875,-0.06925659,-0.09059143,-0.12604065,-0.061050415,0.4089752,-0.00853386,0.10043869,0.40470734
1966-10-01,0.41882133,-0.038074493,-0.16870995,-0.17166443,0.14868812,0.03643341,0.1808548,-0.08599625,0.03905945
1966-11-01,0.7644474,0.4004406,0.010175133,-0.08895035,0.4926731,0.22352448,0.5061306,-0.27932376,-0.31772652
1966-12-01,0.47494888,-0.046608735,-0.12899438,-0.2753849,0.20875435,0.09354553,0.8048199,-0.74311256,-0.011159897
1967-01-01,0.77064437,0.051268004,-0.4382221,-0.62435246,0.26613313,0.31478882,0.10775928,-0.5149601,0.179599
1967-02-01,0.5659008,-0.4297325,-0.09926949,-0.5796158,-0.08686066,0.43201828,0.4440998,-0.27625617,0.0734726
1967-03-01,0.16098633,-0.008163452,-0.36148414,-0.55839044,-0.26613313,0.1952736,0.064655684,-0.05518608,0.05877762
1967-04-01,-0.045716096,0.23315239,0.00065307616,-0.29160422,0.25797004,-0.14955711,-0.091105655,-0.42091522,0.08914642
1967-05-01,0.20572281,0.15086326,0.38564855,-0.14041404,0.5061432,0.23282585,-0.1521698,-0.31838036,-0.008489991
1967-06-01,0.08065643,0.09828949,-0.47838706,-0.28376618,0.5094086,0.30140036,-0.31054345,0.13878174,0.1616394
1967-07-01,-0.095351025,0.13714829,-0.49863282,-0.10482025,-0.009143829,0.38891372,-0.38891372,0.33372802,0.16196594
1967-08-01,0.056818772,-0.1547821,-0.5103882,-0.175354,0.07804413,0.6034538,-0.23315239,0.1495575,0.61063766
1967-09-01,0.2194378,-0.6377403,-0.5211643,0.08130951,-0.23315278,0.07086029,-0.22564201,-0.15902634,0.38466948
1967-10-01,0.24588756,-0.3765053,-0.33503398,-0.3265442,-0.041797638,0.45063132,0.3448305,-0.122780606,0.30727807
1967-11-01,-0.08000298,-0.050287627,0.21062088,-0.26678658,-0.018286515,0.24164276,0.5332464,-0.514307,-0.11592331
1967-12-01,0.15086326,0.1329033,-0.30727807,-0.45226365,0.08490143,-0.12473984,0.76672554,-0.3637701,-0.45128363
1968-01-01,0.7366478,-0.27788392,-0.2632965,-0.5353462,0.1728569,0.01604538,0.48064423,-0.24251023,-0.38218156
1968-02-01,0.5805664,-0.3632187,-0.08715744,-0.64474946,0.06782989,0.49231416,0.13164863,-0.29611778,-0.27897796
1968-03-01,0.24433403,0.11159134,0.0061994554,-0.34717256,0.38838118,0.35483092,0.4635044,-0.51273614,-0.074394226
1968-04-01,0.017504502,0.41135558,0.0798645,-0.10101585,0.14149475,-0.15754052,0.2454277,-0.16155204,0.11195602
1968-05-01,-0.06236,-0.069288634,0.3329506,-0.10721512,0.15754013,0.028079987,-0.06782989,0.09044037,0.044125367
1968-06-01,0.11961403,-0.074394226,-0.39968604,-0.3624893,0.0076576234,0.33003235,-0.46788102,0.030997466,0.28408355
1968-07-01,0.14149475,-0.031726837,-0.34680787,-0.0904396,0.3763466,0.08533478,-0.48027992,0.075488284,0.24725112
1968-08-01,0.23485222,0.009846496,-0.19327927,-0.04704361,-0.04704361,0.43250734,-0.4985134,-0.17905656,0.45219955
1968-09-01,0.34461975,-0.320916,-0.704192,0.050325774,-0.19400863,0.4160965,-0.4135437,-0.11231995,0.40515596
1968-10-01,0.27314338,-0.2202652,-0.6494902,-0.2979412,-0.13748321,0.3858284,0.09846268,0.092263415,0.04923172
1968-11-01,0.35774803,0.06892395,0.22865257,-0.18890266,-0.1703041,0.09700394,0.2979412,-0.45001143,0.032091904
1968-12-01,0.46678656,-0.07402954,-0.027350616,-0.42375487,0.06418381,-0.046678923,0.30705795,-0.22865257,-0.35227814
1969-01-01,0.23486328,-0.5705719,0.1817871,-0.1423111,-0.3323906,0.22126237,-0.076629065,-0.34499684,-0.6956333
1969-02-01,0.23320465,-0.37319413,0.10615311,-0.15292645,-0.07828827,0.23751679,0.095869444,-0.007629776,-0.6276287
1969-03-01,0.57422066,0.016918182,0.23884392,-0.48631287,0.09387894,0.3798279,0.6578163,-0.24282494,0.023884583
1969-04-01,-0.03615837,0.28462258,0.12871055,-0.4756977,0.30253562,0.0998497,-0.11776352,-0.48233223,0.07762413
1969-05-01,0.29689637,0.35859758,-0.22126237,-0.26704103,0.45778427,0.0995182,-0.16918106,-0.6365856,-0.26936302
1969-06-01,-0.0006637573,0.23552628,-0.39442444,-0.2889347,0.74738234,0.055066682,0.113451004,-0.3552803,0.043456268
1969-07-01,-0.19372901,0.22192612,-0.44053498,-0.22856064,0.50323105,0.23619004,-0.35461694,0.43920746,0.5281105
1969-08-01,-0.41764528,-0.06535034,-0.3695442,-0.35594407,0.45347136,-0.014264679,-0.56294173,0.5712349,0.6073936
1969-09-01,-0.23353615,-0.4876396,-0.14861374,-0.034168243,-0.32641983,0.34499663,-0.46043816,-0.055066682,0.54337007
1969-10-01,-0.20633468,-0.21462783,-0.024547577,-0.29955024,0.17316207,0.1728302,0.39641458,-0.15093613,0.38480455
1969-11-01,0.30187225,-0.10283585,-0.14496498,-0.06700897,0.05871582,0.09520569,0.51086044,-0.4375492,-0.35362166
1969-12-01,0.32277107,-0.10582123,-0.489962,-0.4710533,-0.0617012,-0.08060913,0.33338624,-0.5118559,-0.22292098
1970-01-01,0.5547676,-0.22330475,0.030284118,-0.30983123,0.061899565,0.060235597,0.39702302,-0.5008551,-0.7085182
1970-02-01,0.7940464,-0.17970887,-0.069553755,-0.57040864,-0.44228286,0.21631622,0.45958844,-0.28220922,-0.29951438
1970-03-01,0.628315,0.12013855,0.16772804,-0.3347904,0.17871018,-0.134449,0.4506031,-0.5853847,-0.017638396
1970-04-01,0.15940818,0.30783463,-0.070885465,-0.43962097,0.29052925,-0.08519516,0.4116661,-0.88390046,-0.1431015
1970-05-01,0.009318161,0.28154334,-0.09151802,-0.23395424,0.42697448,0.10682716,0.06689148,-0.5740696,0.13977356
1970-06-01,0.121802524,0.01963501,-0.6848896,-0.006323242,0.3061699,0.051915742,-0.6812294,-0.26823196,-0.20100708
1970-07-01,-0.0006656647,0.069554135,-0.31116256,-0.32347566,0.14975739,0.27522048,-0.15242004,-0.15674591,0.2612427
1970-08-01,-0.29219323,0.4229805,-0.33745345,-0.43429643,0.31648636,0.20500107,-0.188694,0.1324524,0.48820877
1970-09-01,-0.110487744,0.04126663,-0.6762371,-0.1660637,0.20300445,0.30816728,-0.37406045,0.026290894,0.50185317
1970-10-01,-0.011647796,0.19335327,-0.513834,-0.1587429,0.2462677,0.4309681,0.042930223,-0.18270378,0.038603973
1970-11-01,0.5125027,-0.009651184,0.102833174,-0.35675487,0.15208702,0.41066742,0.360083,-0.24060974,-0.27022856
1970-12-01,0.27089423,-0.11647721,-0.14143753,-0.48321685,0.016307067,0.29252586,0.389369,0.21565056,-0.20699768
1971-01-01,0.54741824,-0.11431732,-0.6496506,0.029395675,-0.02449646,0.0117584225,0.5461117,-0.34001312,-0.09961967
1971-02-01,0.18976745,0.3014717,-0.2093647,-0.19466667,0.23255463,-0.18454131,0.6731674,-0.35209846,-0.33086777
1971-03-01,0.23418769,0.10190658,-0.07055016,-0.3876999,0.07512283,0.32498854,0.52749443,-0.31747627,0.058138657
1971-04-01,0.16004448,-0.23680076,0.15253219,-0.11105118,-0.04082756,0.49679184,-0.054219436,-0.02253685,-0.10778503
1971-05-01,-0.036255263,-0.03037567,-0.013718033,-0.33250085,0.07218323,0.21197739,0.017311096,-0.4203621,0.25803107
1971-06-01,-0.0826355,0.027762603,-0.2763222,-0.22700195,0.40174484,0.3449127,-0.50234413,-0.015351105,0.23614731
1971-07-01,-0.045727156,0.14175339,-0.38933334,-0.19695282,-0.015024567,0.5441521,-0.7048496,0.15285873,0.32890853
1971-08-01,0.23418769,-0.13097534,-0.4396332,-0.169516,0.37104264,0.39325255,-0.20217896,0.35830384,0.60523
1971-09-01,0.50365067,-0.050626375,-0.37496185,0.007512665,0.1182373,0.16396408,-0.22928849,0.10713196,0.37888107
1971-10-01,0.08100243,0.026129913,-1.0004425,-0.32302895,0.23451462,0.54317206,-0.22210273,-0.7025631,0.22765541
1971-11-01,-0.036254883,0.23418808,-0.34066638,-0.68394583,0.16821022,0.213937,0.24594632,-0.36548957,0.20838432
1971-12-01,0.14730683,0.2381073,-0.06303825,-0.12444286,0.31780282,0.039194487,0.28579444,-0.41023675,-0.49842453
1972-01-01,0.36094207,-0.082632065,0.032421112,-0.35893327,-0.12538262,0.072590254,0.28749123,-0.067999266,-0.57010424
1972-02-01,0.6673695,0.07976265,-0.34343988,-0.3925026,0.17186317,0.12825164,0.75918275,-0.57498205,-0.28203964
1972-03-01,0.22637749,-0.36524582,0.10415077,-0.5554716,-0.31761703,0.45074615,0.46193656,-0.07144241,-0.20715408
1972-04-01,-0.012050629,-0.10386391,-0.036438752,0.045619965,0.2315422,-0.10874176,0.35147342,-0.5792858,-0.0068862913
1972-05-01,-0.029265594,0.1747326,-0.3331108,-0.13542481,0.42578506,-0.075172424,0.014919853,-0.06168709,0.038446806
1972-06-01,0.10931549,0.1999813,-0.45074672,-0.037586212,0.21231881,0.3856167,-0.3770092,-0.08664894,0.13829422
1972-07-01,0.3371277,0.2745796,-0.33425865,-0.36208954,0.3394226,-0.10931549,-0.3138872,0.119644165,-0.2054325
1972-08-01,0.27371883,-0.2137535,-0.40943068,-0.3893467,-0.23355103,0.30929643,-0.15723057,0.107880786,0.3488907
1972-09-01,0.32364234,0.092674255,-0.5147293,-0.026683426,0.2369934,0.13054733,0.13743325,0.25105247,0.107881166
1972-10-01,0.20428506,-0.24215813,0.28605613,-0.15780449,-0.3377014,-0.2593731,0.30872267,-0.07230301,-0.124522015
1972-11-01,-0.24158439,0.04447212,0.15751763,-0.35032576,0.114766695,0.12653045,0.5600622,-0.39221573,-0.15981293
