,r200_cluster1,r200_cluster2,r200_cluster3,r200_cluster4,r200_cluster5,r200_cluster6,r200_cluster7,r200_cluster8,r200_cluster9
1965-01-01,25.245224,71.06086,57.77318,33.28794,65.70287,42.750828,81.305084,33.49433,31.387827
1965-02-01,14.303196,80.084755,43.91055,53.606037,37.62052,38.42971,74.069916,45.502712,39.456753
1965-03-01,26.092083,80.93653,52.583908,19.535057,37.235588,37.17662,70.24021,35.517296,51.383232
1965-04-01,62.816666,78.02248,62.721664,50.711643,58.474255,36.383812,74.07483,67.87162,52.172764
1965-05-01,52.10233,76.39755,51.40453,27.350088,71.25415,29.64169,64.82489,63.49645,32.891537
1965-06-01,64.14183,83.98326,65.10827,17.551407,80.051994,8.817444,40.008766,43.03257,45.910583
1965-07-01,65.50304,80.07493,33.9366,20.630898,81.845634,15.906826,50.329983,57.452126,37.320763
1965-08-01,75.04946,70.90852,46.50027,22.691538,84.42553,24.427847,35.979218,48.788597,43.748386
1965-09-01,57.10978,86.518936,49.230865,26.609701,78.35172,23.502361,48.61988,52.07612,47.65017
1965-10-01,43.391296,74.44994,48.642815,31.794058,75.6326,34.373955,57.93862,72.85614,45.710743
1965-11-01,29.984037,68.23035,51.01304,34.242912,58.256397,41.173405,70.35815,52.74771,53.31283
1965-12-01,25.68749,68.17957,65.93547,36.147934,57.629032,51.36685,73.38194,68.30078,39.274933
1966-01-01,23.941069,73.03794,60.085743,33.54605,63.25074,44.37895,65.99713,26.720291,40.63611
1966-02-01,20.387012,70.70359,68.81412,29.364904,40.53433,58.805298,75.063675,55.25945,38.370705
1966-03-01,27.692118,79.82266,68.009735,58.57055,52.815113,41.167984,55.778194,46.71494,44.22135
1966-04-01,49.315228,74.454636,65.93639,37.817486,63.40341,49.105103,57.71692,55.0641,49.523712
1966-05-01,63.748146,81.89764,54.62087,19.58263,77.01717,44.79263,60.65866,58.884094,45.10289
1966-06-01,62.699165,76.41142,47.90674,18.374413,78.02347,19.91423,47.061317,53.097466,46.626293
1966-07-01,65.16977,73.48445,40.435833,18.52544,79.765205,14.625008,46.18799,54.412384,33.917053
1966-08-01,82.70531,75.97476,51.398415,17.075912,81.82705,15.199566,46.340656,43.924225,47.901814
1966-09-01,65.72955,70.171715,47.719597,20.124355,81.50694,25.73041,61.02802,57.631557,44.02436
1966-10-01,47.090866,80.76986,44.569374,27.360514,72.33862,40.622974,74.04752,59.36344,47.34367
1966-11-01,31.512112,76.84316,75.78269,40.263466,68.60399,52.5935,60.48301,73.152855,43.359516
1966-12-01,36.131565,75.46915,53.21402,46.89223,48.581436,59.81488,68.13777,38.68425,47.603043
1967-01-01,17.739113,81.50517,58.54723,23.005657,49.46168,52.83139,75.05459,37.271606,37.676987
1967-02-01,17.208744,78.15236,58.73641,17.90633,50.351826,54.020504,77.405785,36.40342,45.80314
1967-03-01,21.955051,85.17047,58.322582,34.222824,51.758827,49.95489,77.10344,49.843414,46.492283
1967-04-01,41.114258,73.4905,57.109825,63.974236,57.50507,49.216766,58.49318,75.93122,49.11035
1967-05-01,59.805595,80.2637,67.00951,24.57481,80.67415,26.807772,74.17289,59.24651,43.03643
1967-06-01,62.666893,75.88899,43.66308,28.523874,81.60483,35.93048,54.697823,60.35792,49.20663
1967-07-01,74.70833,77.076416,56.35481,18.710335,81.20452,16.832077,70.04647,59.195835,34.047157
1967-08-01,75.75049,80.75015,55.236637,20.414612,88.1669,16.698643,60.403526,54.947807,39.97751
1967-09-01,58.01855,82.875015,53.49351,17.232391,78.856705,17.85735,69.49752,48.73369,42.76111
1967-10-01,57.96281,81.31431,60.50825,24.361986,79.32458,31.695963,67.989174,69.93837,43.193512
1967-11-01,25.280846,76.1035,62.92532,46.696663,73.27261,63.502983,67.12437,72.85879,40.761242
1967-12-01,26.088224,67.57366,62.803707,43.325264,58.434063,52.48513,78.500305,41.556797,41.523018
1968-01-01,11.168213,78.751236,58.298306,23.983683,44.426952,49.162334,72.34511,28.913824,30.11296
1968-02-01,16.241608,89.13141,68.97787,32.26497,46.8043,43.09905,77.526344,14.768841,30.516966
1968-03-01,26.158224,78.86713,56.841637,29.610773,53.981415,39.25376,56.97684,60.27809,49.695107
1968-04-01,52.983475,72.07148,50.693043,52.368614,56.194588,53.952442,85.60321,69.36417,49.724075
1968-05-01,71.58539,71.31659,63.547146,16.7277,78.69168,41.069366,68.08294,56.278286,52.135227
1968-06-01,65.79251,73.394554,56.666195,11.078075,80.21112,19.515491,55.074318,53.33758,55.959587
1968-07-01,66.81137,78.06233,42.44234,14.757572,83.58963,10.785133,55.60065,65.36919,40.089134
1968-08-01,70.632515,77.38309,50.530476,10.748112,80.663414,11.953686,49.429523,53.250664,40.390125
1968-09-01,71.61758,73.92571,51.6604,13.302513,81.12215,25.213402,65.9583,57.846016,37.58946
1968-10-01,30.586178,80.33345,60.775448,29.459473,83.07456,48.314087,65.852066,68.498215,35.907448
1968-11-01,38.07394,83.024666,63.210743,40.472214,75.411354,52.252728,71.625626,42.955795,49.6774
1968-12-01,9.83709,80.26424,58.961452,31.582508,71.21518,59.381554,76.35457,46.598274,43.251957
1969-01-01,16.966587,60.77077,73.51329,42.91453,48.367496,67.179634,64.196625,41.79653,31.861547
1969-02-01,11.075783,67.43198,59.6394,32.33281,43.922237,46.067993,61.791843,43.13011,36.01937
1969-03-01,39.923176,68.92097,73.50828,40.39277,51.87357,60.020424,59.178165,54.926758,46.33872
1969-04-01,43.34736,81.18053,38.038116,51.22015,55.805782,60.077244,71.32074,81.041824,35.51635
1969-05-01,48.004856,75.40503,46.764862,26.071012,65.192635,36.046104,47.91127,70.20943,34.29474
1969-06-01,57.715908,82.36704,39.324905,23.898518,79.09158,31.224838,52.495235,53.740242,36.527397
1969-07-01,61.105,81.11869,47.10912,21.176216,81.93087,14.26601,40.51142,44.968376,32.531677
1969-08-01,76.325836,72.79302,56.00632,25.96573,88.846085,16.822868,37.60696,40.107002,39.022423
1969-09-01,70.38155,83.01211,47.082382,21.014114,82.15314,30.28064,52.99324,50.620205,42.71734
1969-10-01,54.29172,72.63593,46.35209,33.793396,77.96523,43.541214,60.685543,54.470535,37.583565
1969-11-01,29.789322,84.79689,58.815525,35.13867,59.3904,51.25357,71.75524,60.488346,55.69716
1969-12-01,27.479792,71.02996,66.910576,33.764988,66.024864,64.25679,74.24024,39.687542,40.84732
1970-01-01,33.663467,75.68907,52.291496,56.167374,36.882328,59.008907,72.735,20.984951,42.328743
1970-02-01,27.684158,76.94021,63.113167,45.675037,54.50912,47.4541,73.91167,26.188091,40.787994
1970-03-01,21.564182,82.65141,70.54385,47.248886,54.25095,27.502115,76.29313,39.54513,39.897633
1970-04-01,52.458645,88.43875,64.01511,34.462803,66.765625,38.78055,67.31175,67.65267,42.43135
1970-05-01,66.330376,75.61791,56.241844,26.999012,76.43379,29.213326,63.25549,71.816505,42.199657
1970-06-01,63.775143,74.8947,41.327503,28.023422,74.272446,22.997362,58.950985,69.3854,42.512444
1970-07-01,76.29974,70.9096,41.683315,16.405727,79.27864,20.75988,56.235226,64.743286,41.054436
1970-08-01,84.774704,78.073845,60.40899,23.169476,85.59887,18.416481,52.422237,55.728813,44.22365
1970-09-01,70.6746,79.801605,55.727158,17.637005,88.08624,34.002728,57.822315,56.245155,43.934036
1970-10-01,72.46359,78.24927,51.72385,26.749115,70.92118,43.925762,70.24431,69.22487,38.911285
1970-11-01,33.0561,82.07549,63.54676,40.139256,74.3105,55.950573,69.74287,74.20128,49.833908
1970-12-01,20.806217,74.7292,57.658474,25.350689,71.30844,54.67958,74.04075,46.69117,43.09167
1971-01-01,16.007092,80.47865,48.847237,31.218437,48.196384,54.94496,69.78608,24.885729,41.080963
1971-02-01,13.81617,75.966644,53.39982,18.860699,54.806335,51.768463,70.14786,10.381023,37.103157
1971-03-01,23.065033,73.305756,60.11797,18.76772,53.7785,40.52985,67.65095,45.937843,38.6652
1971-04-01,55.962658,81.675545,62.185482,48.162575,78.14235,54.96525,60.892227,87.61605,35.230057
1971-05-01,63.95208,79.75342,53.802166,19.557194,68.79205,36.09053,59.708862,63.255585,49.54035
1971-06-01,66.14638,80.26734,39.46651,12.448536,79.47449,9.8840065,60.339428,54.767456,35.716927
1971-07-01,67.49373,73.097824,49.07884,15.865086,81.91729,10.977779,45.493233,60.89561,36.075317
1971-08-01,84.28741,76.335175,48.624084,16.122047,84.58832,10.460476,52.91295,50.566498,44.71559
1971-09-01,70.61106,79.30374,63.167675,31.19646,84.6103,19.02975,48.811733,43.072403,45.54564
1971-10-01,44.21858,77.02491,63.306297,24.152042,71.138504,40.724262,64.07042,60.528767,53.609444
1971-11-01,41.312565,85.87312,63.039196,38.212143,69.13861,49.335796,75.12984,63.3418,38.668583
1971-12-01,16.948711,65.028946,56.67606,29.766275,48.43982,64.17861,68.076965,60.579483,46.940323
1972-01-01,12.289566,77.72075,62.295063,31.837006,59.688087,56.54314,79.38018,47.183056,38.230923
1972-02-01,13.83522,72.705086,52.198723,49.43084,46.363907,38.721764,76.52941,37.35164,34.58213
1972-03-01,24.032331,86.7704,51.745262,31.840258,54.57653,56.838943,65.46602,28.906597,45.36435
1972-04-01,34.71216,81.81812,61.030582,49.440594,69.50488,56.192074,57.146126,49.692513,44.675224
1972-05-01,53.123516,80.62841,56.265213,37.575928,85.15811,49.256935,43.95684,72.26138,32.178318
1972-06-01,66.98892,79.10226,43.14257,21.912945,75.9053,21.625267,40.912663,51.613613,37.91399
1972-07-01,64.16253,76.92761,34.143303,16.499084,84.60713,19.871574,47.80392,46.077854,34.35784
1972-08-01,69.17657,79.593094,42.263283,18.420185,77.55172,15.007061,43.8642,33.15187,30.621284
1972-09-01,66.047874,84.693275,32.704914,25.213923,81.784,30.977224,61.719707,66.50946,35.87912
1972-10-01,42.063374,73.21218,40.069134,36.418716,73.88343,43.505013,55.020237,60.323578,40.192657
1972-11-01,32.7553,69.43824,49.14804,43.410744,71.91682,54.30023,69.469124,57.651592,44.44118
1972-12-01,21.947077,67.68292,64.57373,32.079178,70.4183,60.13342,68.59796,45.622772,38.645374
1973-01-01,10.900658,50.146828,46.647224,26.95352,44.522167,48.534153,64.29798,29.14919,36.50641
1973-02-01,20.258121,72.433624,76.36514,38.235687,47.882183,53.64315,66.19148,32.340057,47.732742
1973-03-01,17.7028,77.99588,56.85208,34.036488,57.909683,39.961678,62.22384,51.57886,45.318653
1973-04-01,56.74862,75.81006,69.26247,40.590652,62.68695,47.808285,56.464516,57.63543,52.11751
1973-05-01,60.658787,76.130295,54.34767,22.810156,83.925995,27.132524,58.20857,75.80678,37.92202
1973-06-01,57.513905,70.92277,57.802937,16.384083,72.10189,14.190056,48.42248,50.89897,32.74076
1973-07-01,66.19312,74.49956,42.2838,12.813862,79.70873,6.527378,56.60903,53.91412,34.4569
1973-08-01,79.24726,69.24768,42.69436,14.922493,81.92247,10.944996,62.031696,43.390667,42.67958
1973-09-01,65.04356,73.67023,51.449123,26.881262,78.58051,21.223755,58.423702,46.19232,40.079918
1973-10-01,55.157295,73.67844,48.980843,27.145662,67.546326,36.302773,65.3096,59.584763,41.06526
1973-11-01,36.173035,70.04417,56.106506,27.86332,59.637314,46.98224,68.53167,62.611404,34.621124
1973-12-01,27.845255,79.03049,49.42753,20.305744,56.47601,49.307648,74.05944,57.697834,35.346992
1974-01-01,15.2976265,62.73119,71.64513,18.910133,64.935715,28.352888,85.37298,40.104275,48.18036
1974-02-01,9.041019,79.32625,66.25611,13.793793,47.945694,41.204884,79.02383,19.769466,41.26603
1974-03-01,26.48549,79.08827,67.416214,25.257635,62.075123,41.613068,75.074196,45.38587,42.36664
1974-04-01,55.43677,83.571686,66.58497,27.090328,61.09515,47.26649,62.1908,60.6754,47.947346
1974-05-01,53.042202,80.537575,51.792866,34.84086,77.40927,36.75783,48.41998,70.541214,53.15623
1974-06-01,75.57823,69.83556,39.834908,28.690012,72.41357,27.614191,56.643143,66.20488,41.580017
1974-07-01,79.35103,72.1095,52.675335,25.7187,83.06435,17.323673,51.495403,41.323868,51.072346
