,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5,mgu500_cluster6,mgu500_cluster7,mgu500_cluster8,mgu500_cluster9
1965-01-01,1.5720603,-0.022159958,-0.33403054,-1.2497623,-0.2942726,2.0338368,-0.7980881,-0.4989273,0.64557457
1965-02-01,1.491893,-0.24539033,-0.2965538,-1.1239712,-0.16587487,2.4493382,-1.0392414,-1.179697,1.1523231
1965-03-01,0.9385437,-0.12970161,-0.8965046,-0.9147541,-1.0464112,2.452271,-0.010102463,-0.43212128,0.85153276
1965-04-01,1.3696868,-0.23430976,0.089292146,-0.5898487,-0.7778832,1.4980853,-0.8890091,0.045949556,-0.2186676
1965-05-01,0.62602156,-0.8762997,0.50707436,0.015642548,-1.5596771,0.6667568,-0.60092866,0.9134506,0.4904541
1965-06-01,-0.42462578,-0.26331368,0.46079865,-0.18966408,-1.4443146,-0.67523,-0.29785728,0.8349129,1.2745292
1965-07-01,0.042039108,-1.0086086,0.16848144,0.5826794,-1.7842106,-0.5161991,-0.31545487,0.9082363,0.76028556
1965-08-01,0.0006515503,-1.1037662,0.19064179,-0.026722718,-1.8985955,0.030307388,-1.0056757,1.0053494,0.7759277
1965-09-01,-0.26950568,-0.34478456,0.3467396,-0.015642548,-1.8135399,-0.13784866,-0.64133817,0.7902668,1.3947804
1965-10-01,0.26396522,0.21149826,0.42267075,-0.49534264,-1.3605621,1.6916596,-0.5223907,0.75930786,1.3195012
1965-11-01,0.7951549,0.35879707,-0.24278298,-0.14664726,-0.85022926,1.9210815,-0.32946777,0.0778862,0.8883575
1965-12-01,0.88379514,0.33077127,-0.44776383,-1.0004612,-0.5380329,2.4291334,-1.1855628,0.07951546,0.47481173
1966-01-01,1.4107323,0.45328522,0.11586533,-1.2955234,0.41061553,2.8976138,-0.44934654,-0.22188339,-0.053173255
1966-02-01,1.7251766,0.22582206,0.21302108,-0.84650457,-0.38205987,2.1046102,-1.4392884,-0.58260804,0.49398595
1966-03-01,1.337537,-0.27604142,-0.09551506,-0.9453022,-0.6948627,1.7176273,-1.123531,-0.80285037,0.796286
