,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7,zgv600_cluster8,zgv600_cluster9
1965-01-01,-0.03591057,-0.31156835,-0.34070888,0.32599145,0.012362671,-0.028404664,0.0946331,0.16145042,0.26594427
1965-02-01,0.07093811,-0.34100324,-0.6204876,0.38912934,-0.002796316,-0.005003929,0.5561724,-0.028404713,0.23091674
1965-03-01,0.08124032,-0.34718457,-0.14776316,0.46536565,0.07917986,-0.11273563,-0.29552633,0.061518908,0.2431322
1965-04-01,-0.011038089,-0.30906639,-0.24136615,0.70010895,0.110822365,-0.1798472,-0.40752617,-0.027816009,0.29935288
1965-05-01,-0.010155034,-0.22782607,-0.48140773,0.5467531,0.026049877,-0.120535895,-0.35042244,-0.37235132,0.15703517
1965-06-01,0.08065162,-0.062696315,-0.58840346,0.515405,0.12951355,-0.040914487,-0.12612852,-0.60724175,0.16866195
1965-07-01,0.04886192,-0.09345579,-0.6388844,0.6300539,0.23076959,-0.03958993,0.03870692,-0.60694754,0.10964499
1965-08-01,0.094338834,-0.10729017,-0.5117256,0.6783272,0.38471407,-0.012215471,0.20516118,-0.46109763,0.06151893
1965-09-01,-0.0060341596,-0.05857544,-0.6350578,0.5582328,0.13142681,-0.03752948,-0.4340175,-0.27874845,0.11288283
1965-10-01,0.03723514,-0.26741603,-0.34012023,0.3601359,0.07152679,0.062696315,0.79371196,-0.16306931,0.26432535
1965-11-01,-0.047684528,-0.25255138,-0.28036734,0.44549713,0.07461748,0.13598922,-0.457271,0.029729247,0.32245928
1965-12-01,-0.15173689,-0.31936863,-0.2756578,0.33850127,0.035910558,0.06299069,-0.12863044,0.08403663,0.30597574
1966-01-01,0.020542692,-0.30814043,-0.32622376,0.4640913,0.08491945,0.056130745,-0.25736234,0.09374414,0.24463168
1966-02-01,0.052080058,-0.36311382,-0.13251483,0.51400137,0.089404106,-0.05699873,0.12238817,0.12166481,0.23146701
1966-03-01,0.06929543,-0.3567485,-0.3966765,0.46032992,-0.005786681,-0.08578744,0.16969423,0.23059893,0.21671097
1966-04-01,0.073346116,-0.3801845,-0.5419221,0.48911867,0.07450342,-0.12730686,0.34155846,0.09663744,0.25389034
1966-05-01,0.05338206,-0.21425164,-0.53266346,0.5430794,0.30293244,-0.14032686,-0.075226784,-0.06047077,0.19530027
