,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7,mpi_cluster8,mpi_cluster9
1970-01-01,5.4343469355626635,8.202540359074813,3.423251860656646,7.876335997295996,6.691623758811807,4.765049936796677,2.3425291773623553,4.102918693551178,8.479921425421441
1970-02-01,4.519644320822866,8.286642140458811,3.6813816529334917,7.628007180338923,6.776735157480482,5.488871432874912,2.9846056854067653,3.8755627960734427,8.164107461545969
1970-03-01,5.331667321798822,8.324949383298973,4.135890783956285,7.113263989579402,6.550789396526873,6.024792519325657,2.6016687534418654,4.486569228656828,8.32129763409269
1970-04-01,3.891746934905581,8.671045260634013,3.9398845135762564,7.494909963280818,6.865233035423139,6.288574553509879,3.615144743032856,3.5531535500672256,8.241868371608883
1970-05-01,5.052510452811538,8.416516647885636,4.241770444246357,7.337457485867795,7.009972252980807,5.4267210689878675,0.0,2.8450634629751477,8.502807211790866
1970-06-01,6.104808325022012,7.570275457534097,4.250855108760558,6.176585018116257,7.601002759811477,4.903152026425178,0.0,2.9456726586993023,8.450143383949879
1970-07-01,6.77323619097174,6.920389400287317,3.8362737488116374,5.893445435024136,7.7592015242902015,4.673174487133173,0.0,2.6232225727361804,8.520376284514215
1970-08-01,7.176235143519239,6.924415791235567,4.0099342009501475,5.216937260238974,7.705737943630701,3.9786603207706626,0.0,5.1038018890161325,8.288369031809436
1970-09-01,7.5962036966564765,6.847641480880835,3.8198406796238165,5.021783672386811,7.986094380483727,4.160696686425205,0.0,4.640948770762995,8.294405134525089
1970-10-01,7.020936144529469,6.907723833638526,3.6716471803026867,5.814554284089428,8.24106291117028,3.3501317687886245,2.402122084360561,4.9616407531149145,8.426791655734117
1970-11-01,6.165486980717131,7.918646724885136,2.6564481602347803,6.4232657826175075,7.929398775719115,3.5297893398688927,2.67162852670891,5.19729158227185,8.677077377919643
1970-12-01,5.893853741724131,8.136080746966039,3.066521017616325,7.295545031576965,7.783750929890555,3.9671343105168937,4.045115196390837,5.566361099517076,8.718363423141037
1971-01-01,5.254332614180966,8.162707731560428,2.9088822463475092,7.486505803197308,6.998089785741904,5.453413998120519,0.0,3.9355818849104605,8.74439019664504
1971-02-01,5.150190853197849,8.226817807070532,3.49756629111885,7.529872552772756,7.279828672491702,6.5113366492290305,2.4198213251557488,3.856461910950035,8.626439421837764
1971-03-01,4.906683806096992,8.355554026488313,4.332877134438121,7.719237299509795,6.72203353127614,6.217444099374668,2.7180505381750866,4.118436831293108,8.47234602905715
1971-04-01,5.122368842302756,8.410704337162015,3.731408088340865,7.965472964558681,6.993298408484738,5.966218205709932,3.048463254544916,4.492218125746604,8.490791639605472
1971-05-01,5.527031182177992,8.130734944053799,3.860708644904832,7.356551841710585,7.355080717827271,5.664766633302486,2.444869173408455,3.5291227296304952,8.528960028844773
1971-06-01,6.531652124022278,7.558457319921076,3.986217742014984,6.159988328084345,7.838588380855254,5.794709788140051,0.0,3.3643753183557323,8.591699776952854
1971-07-01,6.749000546570948,6.978961837918263,3.9283821289399543,5.995276764375963,7.961803154665703,4.600229989879982,0.0,2.9741673258142813,8.5791191702631
1971-08-01,7.349914043145809,6.766170593994293,3.7982888652805156,5.472651157817357,8.019429501921975,4.1548471840401495,0.0,4.323816448117096,8.389301249824866
1971-09-01,7.0463214625678985,6.764827786556297,3.628668060476502,5.230792279050076,7.883614552716687,3.6409459136246123,0.0,5.093086029722928,8.3924180126639
1971-10-01,6.383360675412282,7.03921801544501,3.9807011487664985,5.976949890643849,8.312369541994627,3.9484051250302272,2.5649764764191216,5.8857039792969,8.410127999791118
1971-11-01,6.0839122021200955,7.90831949029383,3.4370865741087164,6.695160333690667,8.069036729714314,4.421386969296159,2.409185671262745,5.622107571852121,8.595240988071192
1971-12-01,5.786800403124824,8.180890674657167,2.98128483659569,7.377581924947025,7.924317186654076,5.240442332391873,3.503215569981077,4.665928297586453,8.522223038533902
1972-01-01,5.541696722088119,8.157113919046477,3.095612185628316,8.05265903105215,7.312355459160844,6.406565357030171,0.0,4.701385372865066,8.566774016069648
1972-02-01,4.880805163966666,8.456919979931893,3.4007625020771868,7.317666737008169,6.751747978432774,6.519119208238923,0.0,4.495582882844926,8.391896921617354
1972-03-01,5.3406741217734535,8.247997376986575,3.8759368350563252,7.765932626547019,6.7826014670215375,6.684988131195857,0.0,4.447219989679111,8.027035404977182
1972-04-01,5.125249732459323,8.268065370106857,3.529853607864503,7.648471026391498,6.7961871102210045,6.420498739089924,2.923900783982536,3.1233835768518223,8.449041208903251
1972-05-01,5.570267860417491,7.824260613858694,4.1400217719505505,6.966447794790474,7.220136575288851,6.232881729113393,0.0,3.4645781083858074,8.417949744038904
1972-06-01,7.115758859582221,7.5767432420428955,3.969014637647958,6.258663918471278,7.208732429984544,5.582102350413403,0.0,3.4633875409915014,8.54743367576077
1972-07-01,7.231316388769389,6.708507308154263,3.9635938305361313,5.9425766248756124,7.652448772851367,5.714615290917642,0.0,3.0258525245775743,8.495823387595635
1972-08-01,7.681708606630012,6.7745878034537546,3.862515453876842,6.0976757452510135,7.9123580498453014,4.519987373938632,0.0,4.8700520937861365,8.338456835911044
1972-09-01,7.551811159594805,6.808449793873347,3.417626816061505,5.832190432597012,8.079790594403287,4.032147046028472,2.3644407425319036,4.9994537791379035,8.129358545639036
1972-10-01,6.443330024337014,6.7005616952742475,3.3328131155198313,5.771856753385184,8.313792051511564,3.6823719157299846,2.7458866035264418,5.2480598144157,8.40736527596132
1972-11-01,6.332648448518817,7.144763774116655,3.3228359202595064,5.802750392178038,8.137308031170376,3.7504315123186283,2.757650190426648,3.4266852981371705,8.057811632821725
1972-12-01,5.544739553910512,7.680379429448538,3.0341787463525227,6.873411406157557,7.45335181959771,5.4489647034013995,3.0786442693569867,4.339189392925764,8.359519202148793
1973-01-01,5.03498651318177,7.946493121369342,2.503370569289582,7.176239519602498,7.00048131694842,6.338900412724832,2.789482748836992,3.8527586846588595,8.485534095449767
1973-02-01,4.052534573077612,8.004606259032347,2.849540358715246,7.2755947891297055,6.751381776108017,6.910144877086488,2.8716318391446976,3.2637406891084297,8.439389394967387
1973-03-01,4.822183744389503,8.114444502569132,3.402200970854996,7.243761274841076,6.486594075221509,6.648085163471777,3.3716799071718997,2.8108905460012434,8.291938346564638
1973-04-01,5.25359556919972,8.350385220216875,3.860080375495417,7.395418336878799,6.269527629792615,6.685104277613074,0.0,3.205540617745429,8.589698366644978
1973-05-01,4.766009317108924,7.860363177529495,4.041222896345027,6.892382622625532,6.845980116621044,5.993129562402795,0.0,3.554881281650486,8.7273322578553
1973-06-01,6.245068552697838,7.455809394137146,4.646048619925634,6.579370070663756,7.519245016220208,5.499916080678313,0.0,3.1462632366171923,8.64260111330983
1973-07-01,6.958287015096207,6.799302973738717,3.9408632783104576,6.073949579034676,7.655618445911807,5.20477179779674,0.0,3.5852670385957937,8.79396844884149
1973-08-01,7.0484022747789625,6.889183200650255,3.8234304342407515,5.925797622196238,7.56149244562428,3.9676714790951255,0.0,3.83933698492116,8.521041062375492
