,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7,mgu250_cluster8,mgu250_cluster9
1965-01-01,-0.23202896,-1.9360721,1.1594923,2.3333237,0.2727646,-1.1422203,1.1428726,0.61103094,-0.86880493
1965-02-01,-0.7961327,-2.5356975,-1.1044182,3.7538486,-0.28188896,-3.53453,1.5459896,0.4187599,-0.08896637
1965-03-01,-0.39920694,-2.0087442,0.18249455,3.3898368,0.09906845,-2.2635849,1.1200607,0.43896484,-0.43081743
1965-04-01,-1.45018,-2.8726604,1.3735977,1.6225725,-0.41159058,-1.6170326,1.3967354,-0.019227218,-0.43961638
1965-05-01,-1.1438501,-2.4718242,0.03291435,1.3576294,0.46047288,-0.9756943,0.8971561,-0.926812,-0.46047288
1965-06-01,-1.8767614,-2.7511058,0.9049778,0.79189605,0.14892884,1.5424049,0.35619012,-0.8195961,-0.3506508
1965-07-01,-1.1089804,-3.164,3.3073883,-0.13915253,0.46601295,2.1166115,0.3170845,-1.7438011,-0.21410522
1965-08-01,-1.4742956,-2.703853,1.8458027,0.7136841,0.15381698,1.1102841,-0.10004616,-1.0535805,0.09646149
1965-09-01,-1.4172661,-2.6930988,0.16261558,1.4465954,0.19552994,-0.3982292,0.63286513,-0.80395395,-0.29883498
1965-10-01,-1.0816063,-1.955951,-0.2610325,1.8588377,0.30600435,0.40833205,1.2442223,-0.35195428,-0.39008218
1965-11-01,-0.50740016,-0.94017315,0.69641227,2.4685655,-0.69445723,-0.26135826,0.52434576,0.036499023,-0.3832386
1965-12-01,-0.6634983,-1.2214102,-0.9486462,3.1079483,-0.063547514,-2.0735946,1.5789039,0.24017563,-0.27569732
1966-01-01,-0.11094169,-1.2541664,-1.0040553,3.283612,-0.06958427,0.46411705,1.466203,0.7207931,-0.35941163
1966-02-01,-0.53698426,-1.7199249,0.17035142,2.6445484,-0.056783296,-2.6944396,1.3920231,0.80350685,-0.7916908
1966-03-01,-0.43654594,-1.9247401,0.24387494,2.5913754,-0.032494735,-1.9903866,1.2508843,0.36597672,-0.32888642
1966-04-01,-1.4071217,-2.466648,-0.6105076,2.3652248,-0.25273705,-0.532061,0.75821114,0.3177269,-0.26652297
1966-05-01,-1.8968407,-3.4227815,0.7733099,2.3136926,0.07647781,0.6311863,0.9886284,-0.7457382,-0.17297706
1966-06-01,-1.0503361,-2.9770455,2.2473903,1.2128098,0.40897447,2.7847028,0.48807755,-0.63446844,-0.3387329
1966-07-01,-0.6318428,-3.006258,3.0331726,-0.57768476,0.4562393,2.3606293,0.39256325,-0.0656456,-0.25470656
1966-08-01,-1.1950852,-3.3722343,2.5766048,0.44179764,-0.10700302,1.7491373,0.30558166,-0.34332886,-0.15197067
1966-09-01,-1.1474918,-3.2232177,2.6901727,0.60328674,-0.26324004,1.5151097,0.23435631,-0.45820922,-0.2143341
1966-10-01,-1.0657623,-3.173327,0.797599,2.486342,0.38238794,-1.3263775,0.9147766,-0.14245148,-0.27144623
1966-11-01,-0.48085672,-2.3232114,0.4404846,2.5795588,-0.06564598,-2.3090978,0.18544999,0.38173142,-0.11619339
1966-12-01,-0.026258469,-2.0675204,-0.8645576,3.7536373,-0.35547256,-1.2239689,0.9594162,0.46477357,-0.4244011
1967-01-01,0.09959564,-1.115148,-1.0769424,3.3836498,-0.18645707,-3.28732,2.2361739,0.41764984,-1.0364506
1967-02-01,-0.14890365,-1.4638973,-1.3747507,3.3271575,-0.13225022,-2.3961806,1.0857589,0.90060884,-0.102207944
1967-03-01,-0.26776618,-1.1481289,-0.035919763,2.4066303,-0.725581,-3.114251,1.5794938,0.38662833,-0.3836891
1967-04-01,-0.85358655,-1.1073112,-0.74256134,2.018369,-0.15870018,-1.9638363,1.2686237,0.019919205,-0.05649223
1967-05-01,-1.0152256,-2.8118713,0.9917141,1.9210587,0.14727135,-1.6888863,0.74060214,-0.24033661,-0.22760125
1967-06-01,-1.0998005,-2.6260676,2.7844415,0.31576806,0.13355675,2.1960087,0.53781813,-0.6452511,-0.038532257
1967-07-01,-1.2274792,-2.9764493,2.9542441,-0.10057602,0.40262908,3.4391625,0.101228714,-1.1285362,-0.5384712
1967-08-01,-0.73276484,-2.835709,3.7879112,0.6410057,0.49471435,3.0809433,-0.07837067,-0.5675335,0.071186826
1967-09-01,-1.1504147,-2.9542441,2.5800254,0.7954609,-0.2031105,2.4304676,0.35266763,-0.5423893,-0.20213088
1967-10-01,-0.67496645,-1.5925554,-0.7056618,2.3315248,-0.024817277,-1.2660115,0.048001863,-0.16686401,0.31772727
1967-11-01,-0.5975758,-2.0696363,-0.567207,3.2703393,-0.7601948,-1.4008744,0.0483284,0.28801194,-0.17927285
1967-12-01,-0.28180733,-1.7427658,1.1011066,3.4130387,-0.45226327,-1.7617054,-0.20702896,0.635128,-0.39544487
1968-01-01,-0.58238906,0.0007293701,-1.7588379,3.7299175,0.16337585,-2.7555,2.0327103,0.5182068,-0.6837692
1968-02-01,-0.20494843,-1.0637634,-1.7037716,4.119393,0.629068,-2.0768356,1.0940316,1.020002,-0.025162507
1968-03-01,-0.6447487,0.04266739,-1.1356045,2.8251538,0.15316467,-2.2482345,0.6589718,0.2906479,0.016410064
1968-04-01,-1.4153118,-1.098772,0.6024464,1.8226563,-0.45402336,-1.231879,0.7519642,0.012033844,-0.6228687
1968-05-01,-1.5841576,-2.4411483,1.8441722,1.230785,0.7472237,-0.9820755,0.82052386,-0.2669441,-0.48793793
1968-06-01,-1.7037712,-1.8117161,2.3755066,0.9674889,0.33331528,2.713927,0.43469468,-0.42740098,-0.6483963
1968-07-01,-1.5068458,-2.5509162,3.3747222,0.23886338,0.40953216,2.8196836,0.65058404,-0.362854,-0.4015091
1968-08-01,-1.1906707,-3.1161664,3.6299965,0.91278684,0.23412247,1.8128102,0.49997252,-1.0506347,-0.5058075
1968-09-01,-1.5283619,-2.6643307,1.2493836,0.06673584,0.082417294,1.153109,0.09408645,-0.56561434,-0.2632965
