,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,1018.77466,1010.41046,1018.17065,1010.9091,1015.8884,1015.0307,1006.71185,1022.93164,1012.68835
1965-02-01,1017.4934,1008.93695,1016.4732,1010.83716,1014.743,1013.94666,1020.0032,1019.87915,1012.92096
1965-03-01,1019.47424,1010.3882,1015.7067,1011.7234,1017.0705,1014.10913,1012.7944,1019.2993,1014.1104
1965-04-01,1020.5719,1010.23315,1014.3554,1011.27686,1018.082,1011.18445,1019.68695,1012.25305,1014.83167
1965-05-01,1021.6969,1009.7556,1012.3144,1011.94666,1018.22955,1008.4793,1021.3967,1010.1692,1017.3607
1965-06-01,1021.76447,1011.33704,1011.6409,1014.79193,1018.35547,1005.0182,1020.1682,1007.34814,1019.2969
1965-07-01,1020.358,1011.1268,1012.3293,1014.8819,1016.4168,1003.01685,1023.9084,1003.0318,1019.6305
1965-08-01,1020.12726,1010.65985,1011.1125,1014.6102,1015.13745,1004.3502,1020.975,1007.456,1018.4788
1965-09-01,1022.3437,1011.1063,1011.2235,1014.2661,1014.7374,1008.0173,1014.2351,1013.51135,1017.79974
1965-10-01,1020.7703,1010.7095,1014.2754,1012.7944,1015.31915,1012.48065,1021.65405,1017.9467,1017.21185
1965-11-01,1020.8615,1010.71124,1016.031,1012.0285,1015.1275,1014.31384,1021.2125,1021.9648,1015.7427
1965-12-01,1020.01685,1009.50195,1015.6217,1011.7333,1016.9166,1015.383,1020.2829,1026.2228,1014.6543
1966-01-01,1019.20166,1011.4807,1017.08057,1011.318,1016.41583,1016.42334,1012.0547,1023.5829,1013.8159
1966-02-01,1019.2974,1010.36224,1016.97974,1011.60406,1016.0559,1014.14514,1023.05896,1019.37506,1014.03625
1966-03-01,1019.7068,1009.81464,1015.2355,1010.9444,1017.1244,1013.2683,1015.9183,1013.08044,1013.7671
1966-04-01,1020.34705,1009.51544,1013.20197,1011.2053,1015.72424,1010.60956,1019.3882,1011.87445,1014.54443
1966-05-01,1022.66156,1010.617,1012.9096,1011.9458,1017.5506,1009.2582,1020.2932,1011.3906,1016.47534
1966-06-01,1020.98486,1011.41125,1011.43756,1013.13617,1017.7728,1004.0164,1018.65533,1006.38727,1018.3699
1966-07-01,1021.3854,1010.1933,1011.3105,1014.2021,1016.3032,1001.11914,1021.74097,1003.5745,1020.0009
1966-08-01,1022.2698,1010.4662,1011.8175,1014.6891,1015.2386,1002.7302,1023.3563,1006.38354,1018.8412
1966-09-01,1021.7271,1010.72845,1011.83685,1014.30664,1015.30054,1007.6272,1017.03424,1014.98944,1018.0056
1966-10-01,1021.54065,1010.4643,1014.2346,1012.6468,1015.83813,1011.2692,1019.02075,1018.5483,1016.06537
1966-11-01,1019.3638,1009.60864,1016.695,1010.84985,1015.43005,1013.3477,1017.1726,1022.7123,1014.13135
1966-12-01,1018.31854,1008.68243,1017.0536,1009.8591,1017.04987,1014.634,1013.1062,1023.65356,1012.1824
1967-01-01,1018.1571,1009.3782,1018.8791,1010.5493,1016.6203,1016.82056,1016.31775,1029.432,1012.66077
1967-02-01,1018.9306,1009.38696,1017.73914,1010.6894,1017.512,1014.13806,1016.0304,1025.1206,1012.433
1967-03-01,1019.4501,1009.9812,1015.9789,1010.6473,1016.74506,1010.9949,1015.0284,1016.8176,1012.906
1967-04-01,1020.21704,1010.37665,1015.74097,1011.4178,1016.90326,1011.2771,1024.8608,1014.1722,1015.47534
1967-05-01,1019.70557,1009.64813,1013.8522,1012.3103,1017.95905,1008.03076,1019.9747,1007.8131,1016.77924
1967-06-01,1022.8814,1009.71783,1010.8077,1013.44147,1016.415,1002.3762,1015.4934,1004.66626,1019.3485
1967-07-01,1020.9992,1010.25397,1012.7732,1014.8709,1016.22925,1000.40045,1022.9279,1002.58307,1019.83905
1967-08-01,1022.11597,1010.5552,1011.86993,1015.5189,1015.66974,1002.3364,1022.54834,1004.04736,1019.37897
1967-09-01,1022.04626,1010.796,1011.0877,1014.7759,1014.8201,1005.7365,1018.56274,1012.7928,1017.84216
1967-10-01,1020.46155,1010.62335,1014.07275,1013.87537,1015.3418,1012.4453,1017.96704,1020.1655,1017.3756
1967-11-01,1020.37305,1009.8781,1015.2221,1011.56586,1016.0079,1013.4531,1020.3992,1024.9617,1013.65045
1967-12-01,1019.7621,1010.75977,1016.3801,1012.25006,1015.75397,1015.8214,1011.59784,1027.1813,1014.0096
1968-01-01,1018.3434,1009.22174,1018.00275,1011.69904,1014.1643,1015.39935,1006.43085,1023.1278,1013.6119
1968-02-01,1017.8904,1011.0357,1016.14575,1011.0321,1014.67664,1015.1891,994.8669,1026.3308,1013.438
1968-03-01,1019.78033,1009.38556,1015.8645,1011.8429,1017.91327,1012.3603,1021.4369,1016.00836,1013.322
1968-04-01,1020.7556,1010.4991,1014.91425,1011.4894,1017.16693,1010.93335,1023.78186,1016.50287,1014.6166
1968-05-01,1022.1317,1009.74194,1012.1857,1012.52844,1016.7734,1009.59094,1018.88794,1009.8192,1016.193
1968-06-01,1022.0237,1010.38025,1011.1702,1014.3203,1018.30396,1003.6515,1018.37274,1007.2459,1018.76483
1968-07-01,1022.05804,1010.36804,1012.9528,1015.48456,1016.82776,1001.894,1023.30963,1003.7445,1020.33344
1968-08-01,1021.9378,1010.6715,1013.1839,1015.0938,1015.9075,1004.7199,1019.69006,1006.7486,1019.4275
1968-09-01,1020.92236,1010.7738,1011.30475,1014.28094,1014.9651,1006.7601,1017.60486,1014.00616,1017.4238
1968-10-01,1020.2547,1010.71014,1013.214,1012.74744,1014.9314,1011.7985,1018.4278,1019.56995,1016.9014
1968-11-01,1020.0494,1011.46576,1015.8667,1011.28546,1017.15186,1014.7017,1013.7528,1021.89417,1014.1543
1968-12-01,1018.43854,1009.6697,1017.6664,1011.3577,1015.42236,1014.8384,1016.8363,1020.4215,1014.10345
1969-01-01,1016.8571,1009.8232,1015.2754,1009.77576,1011.9266,1013.698,1019.4253,1022.00916,1011.85425
1969-02-01,1017.31696,1010.64307,1015.1493,1009.7296,1016.85583,1015.2654,1021.4632,1022.60565,1011.8992
1969-03-01,1018.8738,1010.9626,1016.2225,1010.6337,1018.18744,1013.00226,1021.55365,1017.3313,1012.81006
1969-04-01,1020.05365,1010.90894,1013.2749,1010.6337,1018.62976,1010.975,1024.9749,1013.41345,1014.86725
1969-05-01,1019.5145,1009.6909,1011.32697,1011.7419,1017.34937,1007.2993,1017.86664,1007.8321,1017.1304
1969-06-01,1020.12415,1010.6381,1010.22064,1013.37665,1016.75037,1004.2419,1015.8744,1007.5757,1018.6529
1969-07-01,1022.4153,1011.1766,1011.51416,1015.012,1016.8109,1001.892,1024.0258,1003.8744,1020.5634
1969-08-01,1021.0838,1011.0224,1008.16846,1014.0374,1015.42883,1004.1264,1023.5298,1006.5062,1018.3477
1969-09-01,1020.83795,1010.2731,1010.2768,1013.6443,1015.0682,1007.56696,1020.31195,1013.55194,1017.7394
1969-10-01,1020.53534,1010.5145,1011.84674,1012.39954,1015.3147,1011.6732,1014.5079,1017.8629,1016.1345
1969-11-01,1019.85834,1010.41406,1016.00165,1011.5959,1016.4372,1013.8858,1015.2042,1026.2583,1015.1281
1969-12-01,1020.0368,1010.52075,1016.01416,1011.2009,1017.11414,1015.35333,1012.5593,1026.7843,1014.06055
1970-01-01,1018.86615,1011.1975,1018.74615,1011.6063,1016.25,1015.1049,1005.5563,1025.8224,1013.58734
1970-02-01,1019.1841,1011.27954,1017.35333,1011.0145,1016.96063,1014.3783,1009.188,1021.243,1012.8292
1970-03-01,1019.31836,1009.93304,1014.43945,1010.8178,1018.2506,1012.3996,1014.0693,1020.5103,1013.4881
1970-04-01,1020.1449,1010.31866,1014.6301,1011.30743,1019.0326,1011.0775,1026.5385,1015.9737,1014.5464
1970-05-01,1020.22095,1009.595,1013.4002,1012.05255,1018.82104,1006.176,1021.4789,1009.4037,1016.8038
1970-06-01,1022.37494,1010.42267,1011.2439,1013.7727,1018.12225,1002.1676,1019.49133,1008.8576,1019.12354
1970-07-01,1021.7498,1011.18744,1011.61523,1014.5785,1017.29877,1002.4023,1027.169,1001.97974,1019.60474
1970-08-01,1022.076,1010.2313,1010.7424,1013.6438,1015.83875,1001.5211,1023.47,1006.5836,1019.7837
1970-09-01,1020.79736,1009.45,1010.59265,1013.0413,1015.651,1004.7452,1018.35516,1012.7965,1017.54767
1970-10-01,1020.2204,1009.25806,1013.6771,1011.56946,1015.70807,1010.7008,1022.6429,1020.3933,1014.5571
1970-11-01,1020.2584,1009.46545,1016.46924,1010.53436,1016.3557,1013.9255,1023.18304,1023.53064,1014.0158
1970-12-01,1018.4271,1009.0044,1017.26544,1010.4542,1016.85187,1015.6421,1020.568,1024.2229,1013.6492
1971-01-01,1018.0916,1009.3832,1018.00464,1010.3245,1016.16797,1015.09283,1008.747,1025.7993,1012.04083
1971-02-01,1019.25,1008.48975,1015.80255,1009.74023,1019.0625,1013.5851,1006.895,1020.9715,1011.00226
1971-03-01,1019.4445,1009.707,1015.97345,1009.7358,1018.7866,1013.7029,1021.2805,1019.53094,1013.0354
1971-04-01,1020.79865,1009.43115,1013.5614,1010.3041,1018.9063,1010.0813,1025.1964,1014.1713,1014.57385
1971-05-01,1022.41583,1009.28784,1012.6943,1011.56415,1018.6356,1006.54047,1019.59814,1010.61444,1015.82947
1971-06-01,1022.47986,1010.30853,1012.00507,1012.8287,1018.1038,1003.15643,1022.01904,1004.67755,1018.2837
1971-07-01,1021.8777,1009.99243,1011.22626,1013.53394,1016.5616,1001.545,1019.5975,1002.8691,1018.30994
1971-08-01,1022.15344,1010.09033,1011.2614,1014.035,1015.6976,1002.2835,1022.4177,1006.40485,1019.305
1971-09-01,1021.6191,1009.8747,1009.803,1013.56335,1015.99835,1007.0307,1020.3942,1013.36945,1017.7896
1971-10-01,1021.78485,1010.2503,1013.164,1012.62134,1016.46875,1011.85974,1018.7572,1021.95386,1016.9366
1971-11-01,1020.7469,1010.0859,1016.3382,1011.47833,1018.10443,1015.1082,1020.4819,1024.8745,1014.9207
1971-12-01,1017.08954,1009.2168,1017.44336,1011.0733,1017.29175,1014.9821,1018.6932,1024.8419,1013.9704
1972-01-01,1017.6475,1009.89874,1016.80884,1010.11743,1015.9364,1015.0427,1016.82007,1023.36273,1011.2911
1972-02-01,1018.67615,1009.09125,1016.5326,1010.74866,1016.98755,1014.6515,1012.786,1022.2553,1012.18225
1972-03-01,1018.6693,1010.418,1014.1384,1010.45807,1016.5295,1012.9741,1009.6406,1016.6157,1012.42914
1972-04-01,1020.5054,1010.6368,1013.2953,1010.6668,1018.1381,1011.20795,1023.60455,1014.9146,1014.2759
1972-05-01,1020.17487,1010.5162,1011.7386,1011.41986,1017.81,1009.63873,1020.976,1008.92883,1015.84143
1972-06-01,1019.5555,1009.83563,1010.43677,1013.2416,1016.2533,1003.45044,1022.4684,1005.15906,1018.3505
1972-07-01,1020.10046,1010.3381,1011.0943,1014.01843,1015.317,1001.9219,1021.8753,1002.31305,1018.61804
1972-08-01,1020.45917,1010.69806,1011.52924,1013.12286,1013.5853,1004.1629,1019.65424,1005.6309,1017.64435
1972-09-01,1018.9562,1010.42615,1012.466,1013.71655,1014.8377,1007.98267,1014.4465,1015.06647,1016.8538
1972-10-01,1021.13354,1010.8937,1013.29846,1012.50604,1015.42017,1011.7498,1017.2251,1019.34357,1015.46765
1972-11-01,1020.308,1009.9844,1015.71704,1011.22925,1017.54315,1012.9766,1020.128,1022.5859,1014.24835
1972-12-01,1020.9773,1010.86993,1017.5538,1010.6074,1016.1189,1015.58765,1013.3759,1024.3452,1013.48846
1973-01-01,1020.00977,1010.53485,1018.2626,1012.1502,1017.6916,1017.06256,1015.0389,1024.861,1014.2138
1973-02-01,1019.93256,1011.0776,1017.044,1011.295,1018.40594,1015.055,1017.6813,1019.3886,1012.956
1973-03-01,1019.188,1010.1105,1014.58813,1010.92206,1020.26953,1013.5592,1022.10425,1017.8259,1013.6633
1973-04-01,1019.2992,1009.2603,1013.6782,1010.8493,1018.7371,1009.97797,1021.9872,1010.7683,1014.0544
1973-05-01,1021.2978,1009.68536,1012.96045,1011.7657,1018.2793,1007.04047,1024.733,1010.1394,1016.3031
1973-06-01,1021.4779,1009.3317,1011.10333,1012.26666,1018.08057,1001.9892,1019.4709,1005.59546,1017.1629
