,vws_u850-250_cluster1,vws_u850-250_cluster2,vws_u850-250_cluster3,vws_u850-250_cluster4,vws_u850-250_cluster5,vws_u850-250_cluster6,vws_u850-250_cluster7,vws_u850-250_cluster8,vws_u850-250_cluster9
1970-01-01,10.512960433959961,18.804519653320312,38.86034393310547,30.658639907836914,0.6772346496582031,39.04671096801758,22.595043182373047,13.055505752563477,-1.7804489135742188
1970-02-01,14.924140930175781,14.183676719665527,32.137908935546875,31.705276489257812,-4.494380950927734,40.98357391357422,13.734405517578125,11.933990478515625,-4.016822814941406
1970-03-01,14.187005996704102,13.211917877197266,30.282581329345703,32.533935546875,-2.938570022583008,42.183292388916016,13.09876823425293,16.81774139404297,-4.985250473022461
1970-04-01,29.34743309020996,3.7638988494873047,24.917945861816406,43.31645584106445,4.429485321044922,36.271209716796875,20.05582618713379,16.752845764160156,-3.592510223388672
1970-05-01,39.39947509765625,0.7421302795410156,4.614187240600586,25.89136505126953,5.962001800537109,25.170867919921875,13.716100692749023,28.482166290283203,-5.762325286865234
1970-06-01,35.465850830078125,-15.726175308227539,-1.3561363220214844,15.654624938964844,5.326366424560547,10.862394332885742,10.933943748474121,27.99629020690918,-7.454586029052734
1970-07-01,38.07328796386719,-18.024120330810547,-2.7339019775390625,11.181877136230469,1.7138900756835938,-1.2413215637207031,12.760982513427734,27.5703125,-13.218576431274414
1970-08-01,39.447723388671875,-16.969161987304688,-0.5158309936523438,7.790704727172852,10.022089004516602,-0.199676513671875,14.193660736083984,20.383628845214844,-15.130475997924805
1970-09-01,37.151451110839844,-10.63276481628418,3.236421585083008,16.674638748168945,10.66937255859375,14.533109664916992,11.280050277709961,32.33425521850586,-8.887260437011719
1970-10-01,30.021339416503906,-0.8403053283691406,7.13676643371582,19.52335548400879,7.882223129272461,27.32903480529785,13.601287841796875,28.29081153869629,-4.719017028808594
1970-11-01,27.591941833496094,11.413167953491211,16.807758331298828,17.34688377380371,6.79731559753418,35.093116760253906,21.836273193359375,20.20391845703125,-0.15641212463378906
1970-12-01,18.929317474365234,12.003875732421875,25.30565071105957,26.094371795654297,-2.9052906036376953,37.161434173583984,14.39832878112793,16.99744987487793,-3.0400733947753906
1971-01-01,17.67677116394043,13.675652503967285,37.662757873535156,23.673545837402344,-1.412637710571289,40.793426513671875,13.319635391235352,10.032187461853027,-3.2008934020996094
1971-02-01,14.183551788330078,8.356618881225586,33.27622604370117,18.295717239379883,1.1366443634033203,43.01118469238281,19.603837966918945,10.713193893432617,-9.550420761108398
1971-03-01,22.549964904785156,9.547155380249023,30.22721290588379,16.927173614501953,-1.526956558227539,39.76783752441406,23.072561264038086,18.432899475097656,-4.068073272705078
1971-04-01,33.54731750488281,7.672346115112305,20.670257568359375,30.431350708007812,4.683755874633789,35.24412155151367,21.039342880249023,13.05180549621582,-7.407783508300781
1971-05-01,37.861995697021484,7.492702484130859,14.214578628540039,26.902202606201172,11.80247688293457,24.485200881958008,12.485116004943848,22.171085357666016,-3.1192378997802734
1971-06-01,29.962648391723633,-15.287530899047852,-5.015275955200195,19.02735137939453,7.775230407714844,4.16279411315918,12.16666030883789,24.890213012695312,-5.096933364868164
1971-07-01,39.178279876708984,-15.083393096923828,-3.444225311279297,15.921178817749023,9.35934829711914,1.7931537628173828,13.386592864990234,28.272380828857422,-10.812812805175781
1971-08-01,40.96979904174805,-13.856929779052734,-7.128520965576172,13.68545150756836,9.986461639404297,3.5030174255371094,8.822054862976074,23.680078506469727,-14.844961166381836
1971-09-01,29.134660720825195,-6.560197830200195,0.3478527069091797,10.943462371826172,7.992433547973633,15.767664909362793,9.59941291809082,27.679561614990234,-10.383308410644531
1971-10-01,36.64369201660156,-0.13228225708007812,4.133399963378906,21.68931770324707,13.265743255615234,32.095489501953125,5.808967590332031,22.625089645385742,-5.575433731079102
1971-11-01,30.88208770751953,5.854696273803711,14.315831184387207,20.29791259765625,5.511741638183594,29.835264205932617,13.024042129516602,16.33925437927246,-0.14861297607421875
1971-12-01,21.90815544128418,11.995183944702148,23.69314193725586,35.363338470458984,2.333711624145508,37.23978042602539,8.877578735351562,11.714288711547852,-4.35223388671875
1972-01-01,18.959484100341797,19.039819717407227,33.179100036621094,28.964284896850586,-2.3455467224121094,44.65147399902344,14.543828964233398,12.380474090576172,-4.553375244140625
1972-02-01,15.251079559326172,12.572709083557129,32.23944091796875,34.80591583251953,5.574798583984375,37.916099548339844,16.695709228515625,8.534350395202637,-0.7804145812988281
1972-03-01,18.965221405029297,13.852359771728516,34.4817008972168,21.7325382232666,-1.3815059661865234,44.866668701171875,15.796222686767578,10.452391624450684,-4.415655136108398
1972-04-01,28.188173294067383,7.888786315917969,26.981687545776367,35.933502197265625,-0.9855594635009766,40.13396453857422,17.953840255737305,21.178787231445312,-7.3350372314453125
1972-05-01,35.290809631347656,-0.3443012237548828,7.059596061706543,31.82054328918457,0.9654769897460938,28.48800277709961,12.845279693603516,25.273094177246094,-4.993793487548828
1972-06-01,41.686187744140625,-10.254419326782227,-3.887727737426758,24.108211517333984,7.59326171875,18.062868118286133,9.716448783874512,20.24200439453125,-10.61019515991211
