,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8,vo1000_cluster9
1965-01-01,-7.664241111527635e-06,0.00020614107025149106,1.3961246446597397e-06,9.357115193367617e-06,-0.0003115704242625962,7.846448743926379e-06,-2.503021460142918e-05,7.384057751997321e-05,0.0020597501134034246
1965-02-01,-7.098687248355079e-06,0.0002357593243855431,1.310976469888056e-06,1.9871135747344626e-06,-0.00032050539511660844,7.93812144778019e-06,-1.6299711205647327e-05,7.769047888874445e-05,0.0010953287528536748
1965-03-01,-7.143401405279969e-06,0.00024347607029119022,1.2472295683023664e-06,-1.569189015204962e-06,-0.00028505816336964136,8.292762494392105e-06,1.411078937962884e-05,7.348605305316664e-05,0.0019536992112989537
1965-04-01,-6.1874399020410256e-06,0.00024975899443099343,1.3226561215604178e-06,-1.0510318867640101e-05,-0.0002589575318700593,7.826657746628159e-06,4.650928167393431e-05,5.732216314359937e-05,-0.0019625336790340953
1965-05-01,-5.9596266154596045e-06,0.0002827354398538807,1.6163344275527715e-06,-2.1183544324127788e-05,-0.00023326797615837953,7.50821993270081e-06,8.020481618586928e-05,3.977093688005863e-05,-0.0031251049222191796
1965-06-01,-5.295487632890907e-06,0.0002566403526105676,1.5893176370299675e-06,-2.5570102908839647e-05,-0.00018226411434032184,7.314432866051495e-06,0.00010982417006744072,2.2272492197720016e-05,-0.002973300615849439
1965-07-01,-5.047669164302406e-06,0.00025337018693486846,1.3835085199785082e-06,-3.533860540043844e-05,-0.00018266245720239922,8.681628949868597e-06,0.00013124127872288227,1.6479227166921602e-05,-0.0034743450669338927
1965-08-01,-4.817584165187137e-06,0.00024572134996695376,1.2245627036498022e-06,-3.179071461759894e-05,-0.00019734885110823518,8.613553189651802e-06,0.00010537230991758406,1.776169534972517e-05,-0.003742043918464333
1965-09-01,-4.636110203747659e-06,0.00023675761271820022,1.340295317181768e-06,-2.8634269496388646e-05,-0.00022790554794482887,8.790424854421487e-06,8.657286525703967e-05,2.9662308252398977e-05,-0.0036491834180196747
1965-10-01,-5.250161045962667e-06,0.00018152180321825046,1.6140506490277845e-06,-1.5301180451817068e-05,-0.00023522408572835442,7.581243742135497e-06,4.3230815208517015e-05,4.499306326253199e-05,-0.003611292049754411
1965-11-01,-6.50501263191134e-06,0.00018965744217254083,1.2678387520386466e-06,-3.5914570805786904e-06,-0.0002740218643220546,8.131370642098233e-06,-2.1243545234028716e-06,6.93173960997846e-05,-0.0023103722924133763
1965-12-01,-7.917970386843927e-06,0.00022691811965261068,1.560706155956872e-06,4.802188654276454e-06,-0.0002954581957411669,7.672515515860882e-06,-2.614326513139531e-05,8.035336268564932e-05,-0.0007292469945241464
1966-01-01,-8.534595104022227e-06,0.00020722493193008832,1.9583942724798197e-06,7.5400398042613645e-06,-0.0003215820154013193,8.48648666522976e-06,-2.1555561033892445e-05,8.368234667391076e-05,0.0012737179531541187
1966-02-01,-7.255763940060375e-06,0.00024055895024772595,9.96396525527044e-07,9.045002888393904e-06,-0.00033102196934835416,8.019452193595315e-06,-7.630443178641144e-06,7.667006015391e-05,0.0015129799976421054
1966-03-01,-6.838399812305968e-06,0.00025508987299097634,1.3300597931003481e-06,-9.030754978204709e-07,-0.0002950786438304931,8.56651140282565e-06,2.094195588142611e-05,6.197204918793912e-05,-0.0003904821824107785
1966-04-01,-6.742108448792732e-06,0.00024659980058290614,1.572971564117289e-06,-9.074476522828434e-06,-0.00024933382835866803,7.441540012389172e-06,5.0432139687472954e-05,4.787104770448937e-05,-0.0019164805053151213
1966-05-01,-4.5756176274248586e-06,0.00024136140752859688,1.1977190489794342e-06,-2.1337086335099127e-05,-0.00022894450724023676,7.472020598629624e-06,8.55849648360163e-05,2.9470950567145953e-05,-0.003441736043896526
1966-06-01,-4.940361174418328e-06,0.00026288800182993764,1.0882509468400955e-06,-2.975553574940005e-05,-0.00020812796087145966,8.331472903530861e-06,0.00010465300874784589,1.925676735722073e-05,-0.0035625413147499785
1966-07-01,-4.728627271656161e-06,0.00024211031915102567,1.3101483458994879e-06,-3.309908967118113e-05,-0.00021163299527910092,8.372859366559158e-06,0.00012385667650960386,1.5830512052590798e-05,-0.003983636634075083
1966-08-01,-4.723498648548568e-06,0.0002535024746234908,8.612351445389366e-07,-3.185439125891722e-05,-0.00020133199501762408,9.230847936385335e-06,0.00010245865996694192,9.886637273220398e-06,-0.004440939301275648
1966-09-01,-4.270215641553726e-06,0.00021737857120266804,9.728363944554222e-07,-2.0964338082709253e-05,-0.0002176912581173541,8.115069176405331e-06,7.490802090615034e-05,2.7818364373469758e-05,-0.0038359721656888723
1966-10-01,-5.1212589445667435e-06,0.00020070954094451195,1.440130585648388e-06,-1.3291987606176264e-05,-0.0002624384923483771,7.860418320820518e-06,3.293023110018112e-05,5.240144673734903e-05,-0.0032944579288596287
