,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6,mgv500_cluster7,mgv500_cluster8,mgv500_cluster9
1965-01-01,0.00858084337956852,0.10657145169234888,-1.1707468977514301,0.009173574725128674,4.120149395682595,-0.14692619424785322,0.5653491812551807,-0.5250701161681629,0.241482643359298
1965-02-01,-0.09026926931770282,0.0619576928526664,-1.0404368897653975,0.011382598249690946,4.61376201022755,-0.1346745755211187,0.42440011472759137,-0.3959543331236136,0.284344750806826
1965-03-01,-0.050962372236970636,0.06499547812649432,-0.8196326078109021,0.006490653346126652,3.456476330757141,-0.14626426707597387,0.585755027696758,-0.3814537872056492,0.2174378726460518
1965-04-01,-0.11721295732126638,0.03347058213088943,-1.0002611380703044,0.02642802980011977,3.65985090082342,-0.06699792348160671,0.28952616239022355,-0.33556960645269174,0.24563084911862643
1965-05-01,-0.24611346479089324,-0.008357809465221997,-0.8072620011725515,0.07128875908593658,2.213121544231068,-0.035160165924586165,0.19547498957839554,-0.23359691144013014,0.24586106659075535
1965-06-01,-0.38574315773937895,-0.043453046780063946,-0.4982897695505394,0.1266030861052362,3.103602474386042,-0.09165664101800143,0.24775089082603685,-0.004763394349911174,0.21314091912103356
1965-07-01,-0.43312439477769077,-0.07899251696066696,-0.42560920119285583,0.15571037745964425,1.3107176531444897,-0.08450355802864185,-0.08009219609067111,0.27637143359809624,0.27460653300679055
1965-08-01,-0.26701206512397924,-0.07366229678277207,-0.5105637716797162,0.11265981406172305,1.5189200639724731,-0.035144354814829644,-0.13095978312863563,0.15372294993674168,0.23009263594216162
1965-09-01,-0.25601679038616915,-0.07397131290005035,-0.6960943200678196,0.10678691947539723,1.6723162748596885,-0.06671260722838415,0.2634149825501585,0.07480557084266769,0.20697867583244217
1965-10-01,-0.1087219891122198,-0.03550776507423705,-0.9960711845811807,0.0717680793862836,3.461868654597889,-0.05049695656589481,0.16184622299171494,-0.09209356560814576,0.2056725961455238
1965-11-01,-0.0014620032346352157,-0.006381803898516447,-0.8362251351464469,0.01854723740237684,4.089843143116344,-0.05843509206472085,-0.0006298216695557097,-0.08829823527179781,0.23850080753685138
1965-12-01,-0.10540329345106782,0.04945558774629373,-1.2687249566024204,0.04065306673005749,3.607587380842729,-0.10100984346796894,0.2717954669883865,-0.3392906340419269,0.2521245851429231
1966-01-01,-0.09537463956893821,0.06515307868478679,-0.9420639501427704,-0.02636080323669658,2.1804521029645745,-0.08175370917014677,0.47542413551650364,-0.28688097525326933,0.1927940246708896
1966-02-01,-0.06252268407835854,0.05568539870495931,-1.0537818355380364,-0.0018978874450234307,3.4965712915767324,-0.06630058975828554,-0.07994200052793869,-0.030167555039534805,0.2104770385344094
1966-03-01,-0.13110297535622387,0.047998251549962186,-1.1452832311954138,0.011586345194193496,4.111413522200151,-0.07473010763609474,0.3458478225919301,-0.2772493684878115,0.23046383206997442
1966-04-01,-0.07199061983646293,0.023424453444450218,-0.7005917716701076,0.009767744233840641,3.0950632962313565,-0.05115032181067512,0.17832991873432777,-0.17794793715975324,0.17503968756133262
1966-05-01,-0.31623759725253575,-0.01582610874804629,-0.43078653936116196,0.08643384493738271,3.345674818212336,-0.05572357847669378,0.19374919865659612,-0.07799569456303707,0.21966449711300912
1966-06-01,-0.30777728272874655,-0.07345943938659019,-0.6261452610762613,0.08999105308513851,1.7875613136724993,-0.009833672673933456,0.17211350004473133,0.08235033830536194,0.21931247153413405
1966-07-01,-0.36862133528399404,-0.06734173251863788,-0.2618957205482249,0.11175996637250607,1.8483068455349316,-0.04251362260278554,-0.045117474869339765,0.22010338477423935,0.21533153199274604
