,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1970-01-01,0.096606314,0.017841399,0.026732743,0.7329223,-0.19932336,-0.056747258,0.02040106,-0.059800804,0.3527044
1970-02-01,0.0028877258,0.016943276,0.024128199,0.29154262,-0.15482163,-0.045565665,0.030594647,-0.1440891,0.23285067
1970-03-01,0.12642378,0.012183249,0.03800416,0.5843737,-0.29043734,-0.028636158,0.00050777197,-0.05598384,0.28152862
1970-04-01,0.123909056,-0.026480675,0.023634255,0.89476305,-0.09119004,-0.0092817545,-0.013862133,-0.075966954,0.09229535
1970-05-01,0.559945,-0.005599439,0.021299183,1.4899902,-0.08409488,0.0071986914,-0.06222576,-0.032812417,0.0041002035
1970-06-01,0.90078044,-0.0045217276,0.026732743,2.153205,-0.08117604,0.019188583,-0.052256644,-0.046643436,-0.036494672
1970-07-01,0.6798885,-0.015972733,0.032435834,1.6685808,-0.07039863,0.024667084,-0.073542,-0.060698926,-0.08764243
1970-08-01,0.6193105,-0.036359966,0.022017658,1.450563,-0.040087163,0.04321319,-0.07690996,-0.066940844,-0.06370765
1970-09-01,0.4897571,-0.012200594,0.025655031,1.1680152,-0.102012336,0.018110812,-0.068243146,-0.054995894,-0.017634213
1970-10-01,0.5549155,0.017571986,0.022242188,0.85785043,-0.13263816,-0.0026356578,-0.03245318,-0.08050245,0.08394283
1970-11-01,0.48216802,0.008051932,0.030998826,0.68177456,-0.116022944,-0.0011088848,0.039396226,-0.07673031,0.084032655
1970-12-01,0.13917702,0.004324734,0.029921055,1.3941611,-0.18643534,-0.049337745,0.028798461,-0.088360965,0.2835494
1971-01-01,0.15740383,0.01040107,0.016764045,0.6795396,-0.17477936,-0.04443252,0.02439022,-0.04457289,0.3183489
1971-02-01,-0.061182022,0.019150138,0.021816969,0.50619614,-0.19466352,-0.04447931,0.049467683,-0.047941506,0.3150271
1971-03-01,0.18435279,0.0034766793,0.029536724,0.48008937,-0.17080247,-0.0011083484,0.03851968,-0.09655255,0.16250354
1971-04-01,0.37374395,0.013489008,0.035057485,0.6669073,-0.0772298,0.011664331,0.0025410056,-0.088926375,0.0008099079
1971-05-01,0.57974434,-0.014816761,0.029443145,1.5561289,0.0013713241,0.017044723,-0.04190606,-0.04864329,-0.025998712
1971-06-01,0.8315953,-0.010418832,0.034636438,1.6941954,-0.09683323,0.002494216,-0.09061068,-0.08139378,-0.08920705
1971-07-01,0.6192788,-0.03736776,0.021489441,2.1302443,-0.05444479,0.014752209,-0.07531154,-0.054678738,-0.06703037
1971-08-01,0.58091396,-0.06726426,0.022612333,1.3576611,-0.03895855,0.030940294,-0.070632875,-0.04761398,-0.11348921
1971-09-01,0.54699385,-0.009296,0.019524455,1.0158868,-0.13903457,0.037583947,-0.07367402,-0.049157977,-0.036338508
1971-10-01,0.5479296,0.029068828,0.029817402,0.89171576,-0.076200485,-0.022957563,-0.06965035,-0.09065747,0.02738452
1971-11-01,0.307822,-0.010184944,0.02036661,0.60271645,0.046754062,-0.0077520013,0.033326387,-0.08387345,0.21672893
1971-12-01,0.08769214,0.003523469,0.030940294,1.9143721,-0.02637297,-0.0049916506,0.03589964,-0.061790287,0.2646382
1972-01-01,-0.054358423,-0.0042167306,0.029125452,0.34708357,-0.24475312,-0.050299823,0.0312832,-0.049991608,0.4248135
1972-02-01,-0.0052441955,0.0036949515,0.029998839,0.15874386,-0.31452006,-0.034681916,0.0365234,-0.08117604,0.451888
1972-03-01,0.13434088,0.007907689,0.030050218,0.6441835,-0.20278001,0.008883834,0.023114622,-0.08867675,0.21576983
1972-04-01,0.46899578,0.011503935,0.030872226,0.2842009,-0.1871621,0.026402593,-0.032935202,-0.03231871,0.051113844
1972-05-01,0.49077865,-0.012590826,0.02059728,2.420002,-0.14102757,0.017771661,-0.030212343,-0.037250638,-0.015056789
1972-06-01,0.5408176,-0.020245612,0.023731112,1.9596331,-0.13193429,0.018850505,-0.081741154,-0.03499019,-0.07917243
1972-07-01,0.78844374,-0.027695,0.02594024,1.915194,-0.16835892,0.025118232,-0.07326436,-0.039254308,-0.09191334
1972-08-01,0.8102266,-0.024150133,0.023731112,1.4986992,-0.056259334,0.01653868,-0.052817225,-0.05256033,-0.06196189
1972-09-01,0.81043214,0.011966288,0.029998839,1.6784593,-0.06704801,0.037705064,-0.09268397,-0.0318563,-0.06324625
1972-10-01,0.73090404,0.018028498,0.02321738,1.7022457,-0.15736473,0.00713706,-0.072339594,0.0030784607,0.12165135
1972-11-01,0.5105065,-0.005655229,0.02326876,0.97477984,0.049829483,-0.002110362,0.019312918,-0.048655868,0.2533761
1972-12-01,0.1629566,-0.008840442,0.030718088,0.76707184,-0.12042636,-0.040024877,0.023166,-0.06201327,0.5402011
1973-01-01,-0.0055588484,0.030557513,0.02667725,1.0249022,-0.27255148,-0.020781457,0.037770867,-0.062967,0.50638837
1973-02-01,0.09851205,0.009066761,0.031005263,0.61792135,-0.22071499,-0.03978485,0.034985006,-0.031178594,0.46310842
1973-03-01,0.06373882,0.02473712,0.029960573,0.5893665,-0.29080862,0.0006595254,0.030308783,-0.12763822,0.36530566
1973-04-01,0.20427436,-0.0093894005,0.039114058,0.9489384,-0.12500161,0.0033458471,-0.045207262,-0.066996515,0.13890666
1973-05-01,0.68363726,0.021105587,0.02603054,1.5662003,-0.116246104,0.015633404,-0.06077814,-0.054758728,0.022647738
1973-06-01,0.64095426,0.013942003,0.014091253,2.3756847,-0.028442502,0.015036464,-0.047495663,-0.04023254,-0.041327
1973-07-01,0.7231364,-0.028541982,0.020657837,1.3853695,-0.066300035,0.020657837,-0.045754492,-0.051773906,-0.0861491
1973-08-01,0.5998632,-0.022423089,0.023393929,1.2337404,-0.052470326,0.015882134,-0.0589872,-0.034909606,-0.07326466
1973-09-01,0.55499125,-0.0039172173,0.02488637,1.0914141,-0.0741601,0.0046393275,-0.102267206,-0.02471149,-0.020134747
1973-10-01,0.5659854,0.0059327483,0.023692429,1.3858173,-0.07739365,0.0028483868,-0.0393371,-0.023368299,0.07508117
1973-11-01,0.3877416,0.016329885,0.021354318,0.7154754,-0.10913229,-0.020084977,0.029562593,-0.07371235,0.117813885
1973-12-01,0.20919931,0.0031966567,0.027821422,0.41982844,-0.18350416,-0.05853951,0.03926325,-0.052321136,0.22074062
1974-01-01,-0.23064232,-0.010786831,0.028072774,1.2125158,-0.25294203,-0.054804444,0.028189123,-0.06120348,0.45789438
