,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9
1970-01-01,-0.6321350932121277,-7.945756940446662,-7.26091317304476,-2.233703120758659,-15.852459907531738,-12.579838943481445,-3.4313006777512403,1.1285874801568496,-13.783448656028675
1970-02-01,-0.17282744646072387,-7.174299031319703,-8.111927265257346,-2.7915545827464054,-16.58188247680664,-11.82947883605957,-2.7509972296263046,0.9733315564064315,-14.846499612398237
1970-03-01,-0.25517929196357725,-7.766105719571988,-8.561782010896938,-3.011650599931416,-17.260719299316406,-12.366632843017578,-3.184096938685367,1.0069666183024863,-15.446480635170623
1970-04-01,-0.6979343891143799,-9.099453017556456,-8.01736613896888,-2.4493853355708874,-16.5871639251709,-13.803956604003906,-4.176132553502133,1.1230193023934907,-15.14703581266314
1970-05-01,-1.3749332904815674,-10.686869593061639,-6.517238128842331,-1.4704349009614242,-14.263528823852539,-15.24161491394043,-5.23810160787482,1.2813772910680525,-13.430204569736373
1970-06-01,-2.104881000518799,-11.487988748493985,-4.126014390329677,-0.005360766081139445,-11.229951858520508,-16.048413467407226,-6.019019578632556,1.4188322610470838,-10.222742713500406
1970-07-01,-2.541648030281067,-11.891911580012396,-1.8381591856948973,1.0086623540050106,-7.292719841003418,-16.34317054748535,-6.505036605031867,1.4531300590806828,-6.462319877660163
1970-08-01,-2.861913537979126,-12.356519981248844,-0.37894577491940473,1.5717719416869316,-4.066197872161865,-16.713343811035156,-6.890200062801964,1.4671142523487408,-4.051896901888267
1970-09-01,-2.879817485809326,-12.396957183025293,-0.18762287456454255,1.618377911417108,-4.880247592926025,-16.735575485229493,-7.0563500805905,1.4721743516869596,-4.4851163837397205
1970-10-01,-2.7078707695007322,-12.031337918614495,-1.5861914383144828,1.0291900917103416,-7.594118595123291,-16.609891510009767,-6.824302547856381,1.4896688280088124,-6.717280361139886
1970-11-01,-2.161000204086304,-10.89869420203937,-3.4335098867341287,0.005137024349287937,-10.308496475219727,-15.417110443115234,-6.0247388638948145,1.463259259859721,-8.969038446372913
1970-12-01,-1.432802665233612,-8.974592361224474,-5.05875395977591,-1.0071110411694175,-12.770732879638672,-13.50943374633789,-4.53187434296859,1.351714177882715,-11.102488553412606
1971-01-01,-0.6998626053333282,-7.20835338682818,-6.579443413441576,-1.9701164960861206,-14.813312530517578,-11.970006561279297,-3.1078240745945984,1.1669580203791459,-13.152174637696453
1971-02-01,-0.17135713696479798,-6.457857267391047,-7.689656235101655,-2.540786423181233,-15.600791931152344,-11.209018325805664,-2.2246219923621733,0.9779415792707122,-14.308311337622525
1971-03-01,-0.04747832827270031,-7.084495922517495,-8.0984635615912,-2.7480922247234143,-16.105497360229492,-11.884634399414063,-2.5222191685124447,0.9731944077290021,-14.931095426327714
1971-04-01,-0.4075683742761612,-8.691841751866088,-7.784450148034283,-2.5110813818479842,-15.731929779052734,-13.563356018066406,-3.714533103139777,1.1167820938777575,-14.79061206924581
1971-05-01,-1.1004688382148742,-10.196566722802157,-6.35477539122574,-1.4422828743332312,-13.987711906433105,-15.068570709228515,-5.005970628638017,1.264357736040821,-13.261944779725832
1971-06-01,-1.8092485427856446,-11.243293412338348,-3.9431951177401805,0.0005533820704409951,-10.846517562866211,-15.959605026245118,-5.829209277504369,1.3201833207965334,-10.108199966288058
1971-07-01,-2.394066262245178,-11.95478270039756,-1.4800114777144484,1.0645364185697155,-6.667566776275635,-16.39916572570801,-6.555734308142411,1.3752283985579843,-6.468929754239376
1971-08-01,-2.769361400604248,-12.306079356628057,-0.20805124897421814,1.5838323455107841,-4.672954559326172,-16.62211036682129,-7.023387708162007,1.4231688346399929,-3.913317105480443
1971-09-01,-2.7473819732666014,-12.61087705397747,-0.36121081766181107,1.4746847748756409,-5.468902587890625,-16.95140266418457,-7.063893142499422,1.402929174157726,-4.402153180024334
1971-10-01,-2.5239230394363403,-12.105319626937957,-1.3946311680350716,1.0534415903844332,-8.011985778808594,-16.794533920288085,-6.691888759010717,1.4202181836624286,-6.386391916007638
1971-11-01,-1.9979385137557983,-10.818368584446654,-3.479705551477868,-0.023884069370596034,-10.501253128051758,-15.375447463989257,-5.829890527223286,1.4143538453203417,-9.04350659557592
1971-12-01,-1.3778146743774413,-8.997931565053365,-5.350547888147549,-1.071689066134001,-12.6556396484375,-13.65056266784668,-4.425263091137535,1.350432486979516,-11.478976222956291
1972-01-01,-0.6050828993320465,-7.0506715210231805,-7.0081312825360635,-2.161049058562831,-14.230432510375977,-12.04968719482422,-2.834820872858951,1.1373636780149772,-13.45844937262134
1972-02-01,-0.1423057049512863,-6.763187385875093,-7.883138543977512,-2.8333970747495956,-15.432076454162598,-11.689389419555663,-2.39389601506685,0.9417523991575826,-14.736687580001687
1972-03-01,0.06108278911560774,-7.1645464417497084,-8.361918532003568,-3.0070797079487854,-15.72024917602539,-12.131415557861327,-2.476082444190979,0.8776514234887811,-15.053048089285877
1972-04-01,-0.41210633516311646,-8.555801521391558,-8.171048690014937,-2.673154724271674,-15.383402824401855,-13.629947662353516,-3.646610724298578,1.0314730047197131,-14.902942425736756
1972-05-01,-1.1076843487098813,-10.284100622820432,-6.696271896362305,-1.6684052504991231,-13.64529800415039,-15.162613677978516,-4.937763339594791,1.1826624909600059,-13.425292701364677
1972-06-01,-1.65383922457695,-11.20350403193186,-4.405870024613508,-0.35799052125137104,-10.64594841003418,-15.980733871459961,-5.699506558870015,1.1681188208361466,-10.293018038027753
1972-07-01,-2.123178040981293,-11.97336524195925,-2.149435525804054,0.681303861109834,-7.1708760261535645,-16.60084762573242,-6.333972152910735,1.2072095903312112,-6.8538224585702485
1972-08-01,-2.405979776382446,-12.404663605097483,-0.8317004038592962,1.161668692764483,-5.032430171966553,-16.744711303710936,-6.9209258179915585,1.1817598998573893,-4.485715549682902
1972-09-01,-2.591776740550995,-12.747212415616188,-0.8976013054997902,1.2721595638676695,-5.742411136627197,-17.2516227722168,-7.174932580245169,1.264896721411974,-5.161167973669889
1972-10-01,-2.4830225706100464,-12.688007862610224,-2.392722067870493,0.6834625884106285,-8.46130084991455,-17.439278030395506,-7.071864730433414,1.3058591374765822,-7.52788904671357
1972-11-01,-1.9498738408088685,-11.558458508824456,-4.216627342494454,-0.3997544238441869,-11.232576370239258,-16.18440933227539,-6.236946457310727,1.2879576766010605,-9.881909094124197
1972-12-01,-1.0707589209079742,-9.710371000526925,-6.102340615640475,-1.6832792288378666,-13.4853515625,-14.460497665405274,-4.766934168966193,1.1497637250157067,-12.273598831390665
1973-01-01,-0.3374870905652642,-7.980731676316121,-7.487896671445351,-2.4965839636953255,-15.369545936584473,-12.855311584472656,-3.4048439327039217,1.0144612305002771,-14.050732371963072
1973-02-01,0.05178533047437668,-7.024011809444992,-8.263836319990984,-3.071876042767575,-16.078927993774414,-11.958774948120118,-2.656909886159395,0.9327219553537421,-15.033842247223184
1973-03-01,0.012217769026756286,-7.586230187726445,-8.462977972556287,-3.081259696107162,-16.6192626953125,-12.517913436889648,-3.0908772819920594,0.9666249060477966,-15.495377389070029
1973-04-01,-0.4721095204353333,-9.016332682773207,-7.970122089536171,-2.662971145228336,-16.11125373840332,-13.80749740600586,-4.055704505820024,1.1423540038940234,-15.178599758682964
1973-05-01,-1.1626935124397277,-10.398214103202143,-6.525960118751827,-1.5830849973778975,-14.040184020996094,-15.213179397583009,-5.087614059448242,1.23190408770418,-13.523541209853697
1973-06-01,-1.8070441722869872,-11.269228275005634,-4.251702751700334,-0.20473248472339228,-10.91842269897461,-15.775179672241212,-5.835436896273965,1.2928197508329873,-10.25512374450113
1973-07-01,-2.3925298929214476,-11.830215341240697,-1.9839029377839696,0.8930610826140957,-7.16920280456543,-16.106976318359376,-6.527793532923648,1.37594162380739,-6.703128324490841
