,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9
1965-01-01,-6.998353322516491e-05,2.1169833337129747e-05,7.188242664999619e-05,-2.9661525538544794e-05,0.00011494112821014295,2.5596771776740565e-06,-9.787056002321611e-05,4.7813195828849594e-05,-5.289479376936121e-05
1965-02-01,-6.860960714358029e-05,2.0509145427167656e-05,7.250929214575588e-05,-2.9141367981259072e-05,0.00011834314094347403,1.122334629494866e-06,-9.950073469595653e-05,4.5323148485407075e-05,-5.1666758127227645e-05
1965-03-01,-6.999089595295195e-05,2.1390896550317697e-05,7.141376701212244e-05,-2.787998271005413e-05,0.00011805905371655299,1.4354212756013248e-06,-0.0001004490998579178,4.6213118774304255e-05,-5.3147372749413134e-05
1965-04-01,-7.316514789035107e-05,2.1563847218594355e-05,7.268915143241861e-05,-2.477172393376503e-05,0.00011048315744034859,-8.866690517270524e-08,-0.00010496773094797653,5.0824585825445425e-05,-4.850677666285317e-05
1965-05-01,-7.34741539891536e-05,2.565136710417833e-05,7.003952349969338e-05,-2.259671004226825e-05,0.00010648059224179232,-4.898387789755162e-07,-0.00010881975071017674,5.052351851746214e-05,-4.8297913120378086e-05
1965-06-01,-7.888329909763888e-05,2.8421720162716673e-05,6.635769512017685e-05,-1.9610849404373444e-05,0.00010324229532311302,-1.014879575203482e-06,-0.0001072255782309005,5.05351194694507e-05,-5.03017062007939e-05
1965-07-01,-7.560867237954256e-05,2.7657707325320578e-05,6.682616093131088e-05,-2.00933873243087e-05,9.576699339113264e-05,-1.1807687637385294e-06,-0.00011043499442079512,5.5783306852888874e-05,-4.508742424912396e-05
1965-08-01,-7.386471290565227e-05,2.832485994013412e-05,6.715239817181175e-05,-1.9865798850415722e-05,9.692088920124915e-05,-5.404418805931665e-07,-0.00011091293915111698,5.573210675076175e-05,-4.8641086645845633e-05
1965-09-01,-7.5623351663832e-05,2.760154128050165e-05,6.72907285885141e-05,-2.0628512119141757e-05,0.00010098683475895763,-1.3374283209069378e-06,-0.00010670582651617954,5.382726674283437e-05,-4.8261818885410874e-05
1965-10-01,-7.433470314892347e-05,2.6534763023041682e-05,6.771064154683522e-05,-2.2581587823560968e-05,0.0001024918750518673,-8.824055617094005e-07,-0.00010347708038699455,5.1003714633600715e-05,-5.073740054515631e-05
1965-11-01,-7.317230921581029e-05,2.4579467194481737e-05,6.946043778625011e-05,-2.4706144063780152e-05,0.00010469896741872004,5.985915106053928e-07,-0.00010566721043406341,4.942428008306939e-05,-5.162464711090298e-05
1965-12-01,-6.883932440974739e-05,2.3018000183789743e-05,7.032846176608458e-05,-2.6166740350647284e-05,0.00011069785233662832,8.117927298415402e-07,-0.00010006248364466691,4.720472927873228e-05,-5.207128523763253e-05
1966-01-01,-6.90486220272535e-05,2.042937311025952e-05,7.046711125142002e-05,-2.9085853593818973e-05,0.00011470671208456245,1.7405840786953016e-06,-9.628552242884871e-05,4.498934185992627e-05,-5.256599792332994e-05
1966-02-01,-6.947092051771663e-05,2.025187565644276e-05,7.00669850212747e-05,-2.8400715329012274e-05,0.00011317996744088136,2.3064859611273676e-06,-9.723689527708123e-05,4.760656539597248e-05,-5.427124200723322e-05
1966-03-01,-6.944089644579359e-05,2.0145055297328898e-05,7.298897605219505e-05,-2.739474444732944e-05,0.00011368507118679064,1.2389678300049326e-06,-9.982823556895088e-05,4.6026943251034954e-05,-5.1917708486611824e-05
1966-04-01,-7.519927717102345e-05,2.2768954391631405e-05,6.854412858360104e-05,-2.4533223562676567e-05,0.00011095477655248414,4.7036702691089785e-08,-0.00010371571146472248,5.1685525968975205e-05,-4.966923995526867e-05
1966-05-01,-7.545679591899775e-05,2.47300137472818e-05,7.169636416217487e-05,-1.9416609885235788e-05,0.0001053625432135494,-3.060034149967416e-07,-0.0001066349331287671,5.0448847756563424e-05,-5.37874537443705e-05
1966-06-01,-7.503158863760221e-05,2.7425798972587434e-05,6.534725917979396e-05,-2.0431951825108143e-05,0.00010102974937221598,-4.1377295988303097e-07,-0.00010898610437102987,5.139275909052458e-05,-4.869282015644741e-05
1966-07-01,-7.47494749239334e-05,2.7303975803519384e-05,6.674875398634048e-05,-2.0123871846572788e-05,9.673786671767229e-05,-9.875871639501196e-07,-0.00011184377956646541,5.518721583811475e-05,-4.5164041212107366e-05
1966-08-01,-7.545391578610408e-05,2.7731377634507956e-05,6.703643163343601e-05,-2.0893205937641284e-05,9.301197742176957e-05,-1.5172590854938928e-07,-0.00010903974894634979,5.830097684970238e-05,-4.773765389767255e-05
