,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9
1970-01-01,0.32199097,-5.998657,-5.2346497,-0.43322754,-15.311218,-8.612976,-1.6254272,2.1547546,-9.517975
1970-02-01,1.1450195,-5.4468384,-6.242859,-1.2192993,-15.93045,-8.295654,-1.1981201,1.739563,-10.185242
1970-03-01,1.2072449,-5.3716736,-6.6284485,-1.6286621,-16.756683,-9.222626,-1.8729858,1.7961426,-10.436035
1970-04-01,0.7349243,-6.7304077,-5.6063843,-0.94802856,-16.117859,-10.059113,-2.4625854,1.5325012,-10.091675
1970-05-01,-0.109375,-7.700226,-4.2676697,-0.38882446,-13.116364,-11.286194,-3.210266,2.2069092,-8.205414
1970-06-01,-0.9732971,-8.547638,-2.338562,0.7375488,-11.167633,-12.371735,-3.9703674,2.480957,-6.1089478
1970-07-01,-1.489624,-9.091339,-0.64297485,1.644867,-7.649109,-12.99292,-4.5027466,2.6020508,-3.305359
1970-08-01,-2.0917053,-9.793121,0.7958679,2.4509277,-3.0401306,-13.356354,-5.57901,2.6053772,-1.3163452
1970-09-01,-2.253479,-9.685242,0.9135437,2.5257568,-3.6264954,-12.933899,-5.3890076,2.4895935,-1.3815308
1970-10-01,-1.5684204,-9.39743,0.09439087,2.066101,-6.1565247,-12.552063,-5.142517,2.2644653,-4.196686
1970-11-01,-0.9423523,-8.230011,-1.9956055,1.2835083,-8.651001,-11.352081,-5.025238,2.8967285,-5.936981
1970-12-01,-0.14187622,-6.638672,-3.1720276,0.2321167,-13.233612,-9.972565,-3.3368225,2.9523315,-7.7802734
1971-01-01,1.0566101,-5.21344,-4.331909,-0.5172119,-14.495758,-8.329956,-1.8913879,2.614624,-9.126495
1971-02-01,1.8397827,-5.2080383,-5.466461,-1.3399658,-15.494934,-7.760742,-1.0943909,2.0987244,-9.84845
1971-03-01,1.4386597,-5.7302246,-5.685272,-1.1851807,-15.494812,-8.741974,-1.4273071,1.7207947,-9.572144
1971-04-01,0.90878296,-6.660858,-5.0993958,-1.2026672,-15.292389,-9.789734,-2.5887146,1.4839478,-9.582672
1971-05-01,0.22994995,-7.857025,-3.8209534,-0.23797607,-13.489685,-11.134125,-3.9469604,1.7805481,-8.00824
1971-06-01,-0.7354126,-8.6944275,-1.7622375,0.925354,-10.388824,-12.418243,-4.6469727,2.2175293,-5.248352
1971-07-01,-1.5057678,-9.563599,0.07003784,1.7589722,-8.479492,-12.605499,-5.1287537,2.6202393,-3.163086
1971-08-01,-1.8714905,-9.817139,0.78744507,2.5787048,-4.9652405,-13.116486,-6.082489,2.7407837,-1.8635559
1971-09-01,-1.8355408,-10.209625,1.0269775,2.6595764,-6.457672,-12.759369,-6.2827454,2.465393,-2.6330872
1971-10-01,-1.6316833,-9.528412,-0.546051,2.4325867,-7.68927,-12.987366,-5.627716,2.2957153,-4.6424255
1971-11-01,-0.88974,-8.612549,-2.4467468,1.3659973,-10.0401,-11.548218,-4.5695496,2.4743347,-6.068756
1971-12-01,-0.46096802,-6.6277466,-3.6105652,0.14434814,-12.746124,-10.1622925,-2.78833,2.4247742,-7.02948
1972-01-01,0.59887695,-4.504425,-4.7722473,-0.9381714,-13.520233,-8.939148,-1.3580933,2.0804749,-8.864563
1972-02-01,0.7878113,-4.699524,-5.193054,-1.5024719,-15.273895,-8.495789,-0.98883057,1.5836182,-9.9635315
1972-03-01,1.436615,-4.970398,-6.019165,-1.9029541,-16.708832,-9.572968,-1.2381897,1.0401306,-10.180359
1972-04-01,1.0896606,-5.81662,-5.561737,-1.4828186,-16.564606,-10.682739,-2.1164856,1.5664673,-9.429749
1972-05-01,0.054992676,-7.158783,-4.697754,-1.111908,-14.305145,-11.784821,-3.3031921,1.9612732,-7.588257
1972-06-01,-0.18307495,-7.842102,-2.333252,0.21243286,-10.429382,-12.769897,-4.445648,2.3970337,-4.846405
1972-07-01,-0.82162476,-8.701599,-0.6044922,1.3414612,-6.8388367,-13.38501,-5.0071716,2.573883,-1.895752
1972-08-01,-1.395874,-9.537445,0.95181274,2.0885925,-3.2308655,-13.195984,-5.338501,2.365509,-0.93292236
1972-09-01,-1.7249756,-9.382568,0.947937,2.378357,-3.8512268,-13.271149,-5.338562,1.8666382,-2.1400757
1972-10-01,-0.6652527,-9.151642,-1.0512085,2.2261963,-7.1894226,-13.871399,-5.510803,2.0377808,-5.587311
