,vws_u850-200_cluster1,vws_u850-200_cluster2,vws_u850-200_cluster3,vws_u850-200_cluster4,vws_u850-200_cluster5,vws_u850-200_cluster6,vws_u850-200_cluster7,vws_u850-200_cluster8,vws_u850-200_cluster9
1965-01-01,28.952420615127465,-2.0513238512545797,8.835107427347813,25.30472330343672,0.9059856093356775,34.77105781209799,18.654399147411233,22.294123791353616,33.654722160667795
1965-02-01,39.488467595000195,-6.616667175398717,-3.9019156834257265,28.513370517316698,0.8857655499703225,39.29465510634222,15.712339836038124,22.83605216113757,37.16180486528329
1965-03-01,35.50858059282713,2.9846768279048184,0.48346747590225664,21.19761050518014,-8.294924521343662,43.947990689848275,27.02361617577001,14.913449901223528,47.74577198600757
1965-04-01,34.8348607768426,6.220410051748325,23.7747404006227,22.702142168872456,32.792569065047836,53.29849391989077,37.51087061828721,40.466309885814326,34.332000139693136
1965-05-01,53.36936363225227,1.8154559886743795,13.625203568105553,34.336751928654095,31.211803530939534,74.22901600947134,41.56792316120095,43.000835626099644,48.29210184706111
1965-06-01,69.35342722584814,-4.01912789893797,-3.4596983147389153,39.87755536132055,26.654735356864,81.7441888200287,44.72107611342169,41.37451840018817,48.83170014406368
1965-07-01,59.14709970069171,-1.1050611737391485,8.760122025310057,33.28482127082261,16.057940227500172,92.18243447081808,45.30134525690464,44.86738198074263,52.052276617350394
1965-08-01,44.90894863458598,6.566783866895577,17.86678992899428,32.44937062900345,19.867410032663827,89.74966663470292,38.723023857469,48.14175662782529,49.84906958824885
1965-09-01,46.40005531252777,9.377990115739173,12.43185836992444,26.603497759077516,17.552397476952475,75.27257054768123,42.62957159176594,41.10733972716549,51.273133016653105
1965-10-01,40.155505747948574,8.569031236377304,25.540444836540722,32.34904651645455,24.07339963195495,66.90140590850046,40.81981467323571,43.42252410883549,44.54052662024943
1965-11-01,27.326812157341926,9.432131024822414,27.09950272416567,23.492980396535394,20.600619594305925,65.97442165166578,38.58024426402761,42.83547115927733,40.86909014749529
1965-12-01,25.250067912508523,2.0222534976993227,9.095846288954585,25.567992993916754,10.337437117331469,51.55295800432208,23.11118171809893,32.58474034643212,36.11852288265101
1966-01-01,28.644343070558143,0.7545928679392916,10.19692082709851,30.8864029484515,-5.629365202098592,43.20198993416126,11.437512347864441,17.773981266962604,46.419064792854954
1966-02-01,20.85196200080631,-5.247701362174485,12.023614092369138,31.013055221943887,-2.05321929810148,45.541212395024395,15.63670995531321,21.979494278151115,38.72075182404253
1966-03-01,30.435177435764967,0.4517469640635641,10.902195099346722,25.743298475845883,11.338288539192167,47.365955095247116,22.723571849696256,24.53645395301725,38.12843030329075
1966-04-01,39.06962606724297,6.011796194227152,26.823439961771577,31.54806633237829,29.97522758572397,61.13260642560283,38.07109777422081,44.09155404542096,37.78445487448546
1966-05-01,45.47826288933599,12.79892224531323,26.472521646991435,31.85265744753589,41.66823901293671,74.85428398094483,45.92947966136626,54.872670608015575,32.6644485620115
1966-06-01,52.689172725429955,2.033723471328739,18.370653704158478,35.802964070938664,22.212870450008374,94.90832425885048,48.91056284706616,50.11347336240509,53.93803690571655
1966-07-01,54.01097980574278,-5.5256805816423284,15.4300037555698,42.85023568750992,24.44243773026397,82.35887696164144,40.513891026355765,46.248224498875274,54.9512552746496
1966-08-01,57.540048348484994,1.157693098168715,8.760171935254508,40.18879026104588,28.00913385284196,86.67726732567304,37.27056546562327,48.74650348437759,49.01539002738778
1966-09-01,44.7172645351592,4.080272905579264,16.12787954645857,34.729998247051576,15.742046797419667,87.54258142664979,40.98509800524642,45.41895106385248,46.40843680978955
1966-10-01,40.21821327513469,10.125780643630764,23.230662609632766,32.46916384798842,28.529626571067208,73.61769284457864,35.7112486858752,51.10829061090496,37.57705128585405
1966-11-01,41.46349502668146,11.256912207076693,16.03932422967416,31.5603252620567,24.066154066824918,59.57023437298713,26.987898952226246,39.13811579596957,40.80004174593911
1966-12-01,30.505095170533867,3.5290907025341443,12.924851045743342,31.272602297988183,15.561073799199681,56.74837448841189,22.93837458695368,39.01858630771363,33.98199193520844
1967-01-01,32.932327170423406,-5.003464593666123,-2.5733297691225405,35.82791068385817,-12.794939684219122,34.152149236789796,11.048323395838004,9.992364434768412,45.15120579548309
1967-02-01,26.977247606301614,-5.721601863997775,0.14648816678874965,33.71780952950897,-16.56562696458314,38.037176932381485,13.398583651018662,12.882275594825638,41.372462261432446
1967-03-01,28.975299423015098,-2.1913182230198864,13.997844991895578,30.839011417680823,-3.6952475593442147,50.221840760540445,19.210531541558264,20.618897301849266,41.76647635483879
1967-04-01,35.63764925464545,5.909643381971698,19.74342192927701,31.878073242060598,22.35376827397462,59.43986806623692,31.44212662694985,33.00895659911357,41.85654562465619
1967-05-01,42.02028167634579,7.802182091196662,23.198366476286484,28.258498165216462,36.332609601288816,77.63866179121912,46.66567177403193,48.51772152750196,40.334868012042875
1967-06-01,50.54388018948653,0.6082224235300651,26.965210621877063,40.23011101074156,25.90567485972193,81.47849546827467,40.321839254353726,47.447949394118304,57.47491732213325
1967-07-01,58.248226310007865,-4.1200047561096165,13.880772924648737,44.880810662277305,20.617940142924358,87.24554040957251,43.50395029201714,46.19976193738387,56.665082719781495
1967-08-01,50.83760058058865,-0.9679436074309005,10.743849288310164,36.90857277452911,1.0534782542613481,93.11415227478716,38.0854878791418,38.10866022060862,71.13210927884113
1967-09-01,47.0586760346817,0.889643834899138,14.229900913011262,36.425355563310575,15.809158862360992,63.418568176353084,36.103952941893894,36.818145580268165,51.44530343116557
1967-10-01,34.51385168237528,10.735280665713562,22.8805820706435,25.052661123299664,14.587307667098017,65.84080829988235,34.526167813453796,34.73406884387534,44.11008572839022
1967-11-01,33.2660040906542,9.47969071114023,30.031469280835697,31.51337647091419,25.942639059181033,54.007157546079576,31.18243429279624,41.209242166303696,37.261692839871124
