,vws_v250-50_cluster1,vws_v250-50_cluster2,vws_v250-50_cluster3,vws_v250-50_cluster4,vws_v250-50_cluster5,vws_v250-50_cluster6,vws_v250-50_cluster7,vws_v250-50_cluster8,vws_v250-50_cluster9
1965-01-01,-0.7057249061029476,-0.889275713357533,3.4845053926516356,-0.30426674570934936,-2.6662720838752256,3.410783091926892,-1.0031911817479227,2.9830675391598507,1.9702031066651786
1965-02-01,-1.316383632795741,3.482266352709704,6.9288029279334795,-4.985223621940581,0.9961318002446635,1.7314983677409777,-2.900410797975315,2.36487547823954,-4.584906083620458
1965-03-01,-0.6195411189908482,2.503354026830646,3.543542160922254,2.0509287172186585,-2.638720377451404,5.755213483642094,-0.59129814076424,4.109463036715905,3.3036114228258846
1965-04-01,0.36190323039120237,4.039030139763899,13.8159395869686,-9.90752638718738,-4.287571195541185,6.264631613940281,-5.899481704580846,4.177326166716419,0.6771792609866433
1965-05-01,2.4988492829078814,0.2672620137736042,13.607032706100927,-7.690002154512731,0.33386972570064005,14.222668801644366,0.6950679198737718,3.856869418508907,-2.0321885759934486
1965-06-01,3.2458451189391626,-2.0034721186085442,16.15519862823864,-2.229546179793897,-0.7145502264333383,13.066793287634933,-0.8614269567168157,11.936245233160475,-5.42770601488003
1965-07-01,4.577818555433658,1.050162284843746,13.38586854157216,-3.668300735209298,-6.101330983498259,5.463290602116485,-0.5714072068573636,11.930250020169211,-3.0500702215242916
1965-08-01,4.358491094634902,1.3054275128192112,6.297919997712682,-3.711648037082061,-4.571590407748697,-2.5720137026721717,-1.1329754888038477,2.32104644583861,3.989793010411361
1965-09-01,3.190831855423246,-2.3289142186257403,10.436977248424578,-2.745620434755305,-6.222733416184839,3.0131010022186206,-3.4995098208116806,11.416069562106559,-1.226395670221128
1965-10-01,2.059738725780545,1.3601381945785347,5.215948027305583,-5.699861719630289,4.627542161468125,3.9000919075465847,-0.14078749603130308,3.2115406113174587,-3.6724230706111047
1965-11-01,1.6683395584021454,11.677548503792863,4.346685958707762,-9.410058684907963,-6.172054556739671,-8.138288235141353,-0.9090251986395779,8.013471173974846,-7.623721743018845
