,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8,mgv50_cluster9
1965-01-01,-0.06622851,0.030465102,0.023842264,-0.040031455,-0.0023547888,0.083595134,-0.010007858,-0.042386256,-0.010743737
1965-02-01,-0.09433885,0.067405894,0.04429952,-0.049450614,-0.06740592,0.07079091,0.051805448,-0.034291647,-0.067405894
1965-03-01,-0.013687229,0.025461173,0.075206146,-0.07829682,-0.1348118,0.013245702,0.064315245,-0.036646463,-0.03326142
1965-04-01,0.07226267,0.10213909,0.05357151,-0.14717445,-0.03605776,0.1972138,0.035027504,-0.043710828,-0.09007077
1965-05-01,-0.060047172,0.0391484,0.028404688,-0.21281426,0.010743737,0.08006291,-0.053277157,-0.03370297,-0.044299506
1965-06-01,0.001471734,0.068436146,0.105965614,-0.12392092,-0.020015717,0.32393104,0.062696315,0.002207613,-0.045182563
1965-07-01,-0.040031455,0.051658224,0.19279857,0.023253584,-0.019721389,0.27919,0.109792136,-0.13319288,-0.060047172
1965-08-01,-0.016630698,-0.056073476,0.061813258,-0.13157396,-0.12642288,0.3203988,0.048420407,-0.05533762,-0.054013014
1965-09-01,-0.00044152737,0.076972246,0.01471746,-0.09816537,-0.036352087,0.30627012,0.042386245,-0.057545207,-0.032819916
1965-10-01,-0.009124828,0.036646437,-0.10052018,0.016336357,0.01560049,0.19544768,0.13142678,-0.06681721,-0.019132685
1965-11-01,0.005886984,0.03958993,0.117003694,0.03723514,0.13996294,0.11567912,0.08300643,-0.078002475,-0.034733176
1965-12-01,-0.050775193,0.0344388,0.21767104,-0.10699584,0.12377373,0.06240201,0.003532195,-0.026197052,-0.0047095777
1966-01-01,-0.017504692,-0.014177322,0.0601814,-0.026329374,0.038626052,0.08202615,-0.010705352,-0.030669356,-0.025461387
1966-02-01,-0.016058017,0.011573362,0.2007976,-0.072622776,0.09186347,0.07609477,-0.02184472,-0.014756012,-0.0072333575
1966-03-01,0.017215347,0.021989394,0.032405376,-0.1484282,-0.06249609,0.083328106,0.114286855,-0.05960276,0.0028933524
1966-04-01,-0.0462934,0.022568036,-0.009692669,0.012296677,-0.04354472,-0.06307473,0.061483406,-0.021121358,-0.023146678
1966-05-01,-0.047595404,-0.05323739,-0.23175636,-0.04991002,-0.1064748,0.18893495,0.15045352,-0.095190786,-0.01142869
1966-06-01,-0.104449466,-0.019819379,0.040072728,-0.065100074,-0.075226784,0.18155694,0.02285738,-0.12586018,-0.015479326
1966-07-01,-0.0881021,-0.06437676,0.07812009,-0.0041953563,0.08434079,0.054250073,0.1983383,-0.009258675,-0.13135752
