,r200_cluster1,r200_cluster2,r200_cluster3,r200_cluster4,r200_cluster5,r200_cluster6,r200_cluster7,r200_cluster8,r200_cluster9
1965-01-01,60.56274,71.24432,74.91842,50.243164,30.101976,62.168007,79.29523,40.83597,64.07631
1965-02-01,77.12484,48.451164,47.126,43.790974,46.30371,58.893593,79.17401,33.998844,82.263336
1965-03-01,61.39486,53.740356,67.4572,49.432343,22.331173,33.982464,90.65167,56.949253,30.293625
1965-04-01,64.58737,70.5973,47.437225,49.69934,60.226944,53.556896,60.18927,46.487167,64.68402
1965-05-01,73.971634,44.709908,21.803726,40.292145,27.029036,29.2846,70.12555,25.65473,69.737335
1965-06-01,68.37941,27.063435,16.657043,14.715981,16.702908,25.582657,64.01243,28.419722,76.46963
1965-07-01,74.06173,34.103676,17.32536,22.77344,19.869217,16.884727,60.675766,29.520475,71.81763
1965-08-01,88.627075,30.288712,14.3965645,42.78031,24.748901,14.799519,52.826336,27.57286,58.63478
1965-09-01,82.579475,40.765537,31.577839,35.72205,26.321407,19.748001,56.656044,31.903807,38.865425
1965-10-01,74.61375,52.063015,38.7049,34.917778,30.834175,26.961876,57.104866,43.139038,52.991776
1965-11-01,70.81024,71.19518,50.21532,56.50207,34.419815,32.056145,68.33191,42.519867,63.833885
1965-12-01,86.71385,45.600994,69.372055,57.74697,33.47795,40.390427,76.6793,36.18889,55.774788
1966-01-01,51.35245,62.40696,57.89257,40.686996,27.39663,41.9855,81.62514,43.56964,66.0628
1966-02-01,52.841377,76.63468,70.09128,58.893944,23.271297,39.665924,88.958145,56.994617,64.63789
1966-03-01,76.31293,60.591354,38.597244,54.768612,51.643013,45.826836,77.98079,44.89769,64.2554
1966-04-01,77.26341,46.775677,52.982555,52.664085,31.782976,49.249565,84.685074,49.65832,62.25265
1966-05-01,82.0618,29.642334,28.796911,55.083797,17.704643,48.09224,73.74383,21.962944,46.445717
1966-06-01,59.878902,33.088043,18.630505,31.260948,17.947598,20.423126,63.54623,27.7151,85.31052
1966-07-01,74.6385,19.290424,14.500244,23.49948,19.510399,21.636269,62.37413,22.949545,82.777534
1966-08-01,79.29243,24.10687,14.625008,22.673756,18.40068,15.488487,64.46881,25.164059,85.2268
1966-09-01,77.49487,37.0722,32.139202,22.14188,19.843643,12.083817,68.36103,28.704983,65.79686
1966-10-01,74.71401,58.854546,37.13294,32.421555,25.503868,22.86254,81.902565,32.406784,52.85451
1966-11-01,73.53042,45.445984,64.79549,45.2966,36.76686,45.772663,75.33946,21.857883,42.968815
1966-12-01,79.31705,57.55604,69.6858,49.21509,40.718185,52.048485,91.515755,40.778927,55.233185
1967-01-01,72.8098,46.82672,57.36994,48.87895,20.249084,34.83258,89.236084,62.59088,55.537292
1967-02-01,79.93265,55.97814,57.19428,62.06896,17.367516,28.16579,86.158585,50.608566,63.648247
1967-03-01,53.2013,60.229553,81.630165,45.281216,31.052423,40.65821,79.339775,50.48864,49.801186
