,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,1030.3800310407366,1836.3457697088068,2313.344227183949,2914.203752790179,2365.707042605378,1691.007792154948,3509.3747895339443,3760.827862774884,1460.1435147798977
1965-02-01,1029.005307567363,1835.1012073863635,2308.005870472301,2903.634730747768,2359.9911711936775,1687.0941162109375,3496.030820649246,3758.0365216290506,1457.2931729830227
1965-03-01,1030.1058399433994,1840.198752663352,2312.0799671519885,2912.183837890625,2373.5628349836484,1694.1258748372397,3510.3629276670263,3761.819118923611,1462.8787114070012
1965-04-01,1032.5602005939095,1849.8225541548295,2315.7092007723722,2920.1689801897323,2369.216422147529,1696.2737019856772,3509.050250875539,3777.5569209346063,1462.0049696702224
1965-05-01,1032.256924376196,1847.718838778409,2315.3643521395597,2910.192522321429,2365.0203261264537,1698.9375813802085,3496.9269851158406,3751.371030454282,1464.2410278320312
1965-06-01,1034.2758178710938,1853.4187455610795,2315.840010209517,2915.5644880022323,2376.4323389807414,1700.3061930338542,3497.3136112607763,3762.4068648726848,1467.9008190448467
1965-07-01,1035.4805148377711,1858.6002974076703,2327.699141068892,2927.97607421875,2382.4400436046512,1706.280008951823,3518.943418305496,3774.792706524884,1469.5499126727764
1965-08-01,1034.4830259984853,1848.563898259943,2325.1926768909802,2931.610979352679,2385.9860442405525,1709.0631103515625,3508.5769127155177,3754.8249421296296,1468.54248046875
1965-09-01,1034.934779575893,1848.9710582386363,2324.8899980024858,2921.2820870535716,2376.3495866642443,1704.9053955078125,3508.587015086207,3760.5231391059024,1467.5181168776292
1965-10-01,1034.1205207669004,1844.6777343749998,2324.467606977983,2919.031982421875,2371.254996366279,1702.684529622396,3514.3032731681037,3763.776765046296,1464.7827735314002
1965-11-01,1033.1593104771205,1841.945578835227,2322.447898171165,2922.309221540179,2370.3856002452762,1701.6818237304688,3517.42848363416,3763.063557942708,1464.090611384465
1965-12-01,1030.1875523158483,1835.2370383522725,2311.5676879882812,2907.545863560268,2358.096668332122,1695.8196004231772,3496.5731916756467,3754.7309027777774,1460.1990919846755
1966-01-01,1031.7525124063297,1839.188898259943,2317.2689264470882,2905.067836216518,2359.59288131359,1694.672342936198,3514.6381246632545,3769.7986744068285,1461.41598041241
1966-02-01,1030.2800704021843,1837.1052689985795,2312.633722478693,2913.5843331473216,2357.143810183503,1692.8772989908855,3509.2676623114226,3759.653501157407,1458.3477313701922
1966-03-01,1030.6981612224968,1842.5532670454545,2313.4717074307528,2916.390380859375,2369.4364325944766,1693.9603678385417,3507.816077922953,3762.2309932002313,1461.2394186166616
1966-04-01,1031.620321468431,1847.5086558948863,2317.8826071999288,2908.2713099888397,2363.5703863099566,1696.1356608072917,3513.70744376347,3773.116274233217,1461.6067446195161
1966-05-01,1034.0204667071907,1855.0291859019885,2318.0554476651278,2906.637137276786,2365.0135128997094,1697.7440388997397,3504.9044905037717,3769.068513093171,1464.0938392052283
1966-06-01,1034.5019593530772,1851.7533735795453,2318.4011285955257,2915.399169921875,2381.5120253452037,1704.3043009440105,3505.334683122306,3767.5335919415506,1468.7713036170371
1966-07-01,1034.3074876434948,1853.8038219105113,2322.9618419300427,2910.145438058036,2366.5869424509447,1703.240458170573,3502.9322130926726,3759.12611219618,1466.2551293006309
1966-08-01,1034.3825671137595,1856.9059614701703,2322.943670099432,2925.1806640625,2377.5779546693316,1705.9795125325522,3516.6592301993537,3779.4603135850693,1466.9014563927283
1966-09-01,1034.4508891202966,1847.783536044034,2323.6753983931108,2916.778041294643,2369.47206009266,1702.9997762044272,3510.8707822602373,3762.544985170717,1466.1122248722957
1966-10-01,1033.2183526486767,1848.7725275213068,2319.9694546786222,2907.6382882254466,2366.106184138808,1699.9981689453125,3517.8799333243537,3776.5733506944443,1464.7008749154897
1966-11-01,1031.259653519611,1840.1282848011363,2311.5102594549007,2894.6561104910716,2360.164198764535,1694.053446451823,3491.461392106681,3760.091371889467,1461.0198974609375
1966-12-01,1029.8851480289381,1840.8043323863635,2312.359619140625,2904.974539620536,2358.919081577035,1690.1824951171875,3513.2025356950435,3764.2621075665506,1458.720251230093
