,mgv600_cluster1,mgv600_cluster2,mgv600_cluster3,mgv600_cluster4,mgv600_cluster5,mgv600_cluster6,mgv600_cluster7,mgv600_cluster8,mgv600_cluster9
1965-01-01,-0.12658380987969312,-0.04674707255933595,-0.22869915946533806,0.3726827014576305,0.07168097076592622,-0.06100473275845065,-0.27554518189923516,0.37329603325236926,0.01642459415291485
1965-02-01,-0.0004634396596388383,-0.16324521730775418,-0.31382810128362554,0.3897501934658397,0.23606324085482844,-0.13440470728609297,-0.4849393306107357,0.5658298188989812,0.37145473455127914
1965-03-01,-0.07276486605405807,0.31444828795350116,-0.13470379145521866,0.40021809664639557,-0.05687998883702136,0.012276572301799868,-0.37338800471404504,0.06446282294663515,-0.5433348056517149
1965-04-01,-0.07146460766142064,-0.2874911803266276,-0.23962147533893585,0.23236122998324305,0.030298451030695877,-0.09647358645811492,-0.14962458918834556,0.6111737272956154,0.01915439497679472
1965-05-01,-0.16070470891215582,-0.2805320788984713,-0.08274110916413759,0.08171742612665349,0.09151070206253616,-0.046067998779040796,-0.04098398996324375,0.14664274725047025,-0.022568436045395702
1965-06-01,-0.08208938281644473,-0.3405941569286844,-0.4942404988564943,-0.13239597732370548,0.11366595721079242,-0.10593768531157646,-0.3596750312838061,0.5963715639981356,0.2773596071883252
1965-07-01,-0.01291396191597662,-0.4566687928593677,0.08562260160320684,0.09982753883708606,-0.12250702966142583,-0.007806509897762472,-0.24549950813425,0.3963868184523149,-0.21492099683535726
1965-08-01,0.2762321416627277,-0.9698297018590181,0.14434028416872025,0.13725618069822138,0.12880047058893573,-0.0721445358875725,-0.2649538732808212,-0.01844260502945293,0.12801714045436757
1965-09-01,-0.18420743671330536,-0.15315666146900342,-0.21014984108899767,0.30022103678096423,0.08849859824059185,-0.014744759364812461,-0.1879759132862091,0.11703470891172235,-0.2331050406945379
1965-10-01,0.0010784393684430554,-0.5637257643367933,0.4278350033258137,-0.23785051974383264,0.2050098059354005,0.01134625420457235,-0.024460044143528776,0.17961420796134253,-0.36624364162746226
1965-11-01,-0.037940557707439766,-0.8732973233513209,0.5059685754148584,0.2709918130527843,0.24877561463250053,-0.02723449243255603,0.11372117903725855,0.214083194732666,-1.4108615486245406
1965-12-01,0.1531783863902092,-0.298012631094974,-0.026052344688459447,0.4883786765011874,0.14327676483878382,-0.10885845087928536,-0.05681912318385881,0.2716934410008517,0.37640878244450215
1966-01-01,-0.07573846896941011,-0.1108373312846474,0.1915272521345239,0.06920843639157034,-0.11613729927274916,-0.047573481146016235,0.12011729694645981,0.5016298185695302,-0.04396099401147742
1966-02-01,0.05563468079675327,-0.12958017380341239,0.005580759974882791,0.44851438565687696,0.08721454461381115,-0.10889001926522196,-0.0028013542760163546,0.4465158690105785,-0.32667590207175207
1966-03-01,-0.047843909705989056,-0.22684219090834906,-0.3343171194980019,0.36989447745409876,0.057474276809780685,-0.10292306082484162,-0.29508602516404514,0.40639237924055616,0.17244617797826467
1966-04-01,-0.14688455245711585,-0.26868427901164343,0.39858504345542506,-0.3927569226785139,0.22100219572031937,-0.05050519550288165,0.12115209267057223,0.1307254216887734,-0.37767098922478526
1966-05-01,-0.17442685636607083,0.17514151075611942,0.05611571434297059,-0.01293907704001123,0.06658719921553576,-0.0022579076481454166,-0.11437468487640907,0.22825566205111414,0.24717712872906736
1966-06-01,0.059178129515864625,-0.39181479293367133,0.5394355246895238,-0.17543998631564053,0.03889356360391334,-0.1350521926342705,-0.18913986097122062,-0.006374609656631946,0.16118988002601423
1966-07-01,0.2948737009005113,-0.14567729895529538,0.1786444532243829,0.1810673962939869,-0.23368716239929196,-0.075242932839894,-0.1143448054790497,-0.047316080467267464,0.3353078114359002
1966-08-01,0.1457394574853507,-0.4322714455749677,0.04959932871555027,0.3118613362312317,-0.17463195103186147,-0.03238645968613801,-0.041580033199540505,0.19534944133325055,0.3762178122997284
1966-09-01,0.018312114883552895,-0.3916313790756723,0.20910297569475675,0.2840178663080389,0.0016835442295780887,-0.005159975477942714,0.12934268291654258,-0.25511121208017523,0.19981931698949712
1966-10-01,-0.1998483050953258,-0.08541050812472467,1.0053110750097978,0.09405153041536157,0.0742301311240428,0.04615588401110819,0.1918455264691649,-0.21031776612455194,-0.43055736704876546
1966-11-01,-0.1592108675024726,0.024870076500203297,0.5293988867809898,-0.07461846552111885,0.048951746688948736,-0.002308182970241264,-0.230447125845942,0.15605394135821948,0.46805813908576965
1966-12-01,-0.19911640747026962,-0.08520782803711684,-0.01407457564614321,0.13475661928003482,0.08161874556982958,-0.06044422517772074,0.35927344498963193,0.07423165846954692,-0.5946689922558633
1967-01-01,-0.0906388529322364,0.07642244353242542,0.4071271341097982,0.08890743282708254,0.047622137547781065,-0.04039400337654867,0.11171834736034789,-0.12186986478892238,-0.11365767568349838
