,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9
1965-01-01,-6.1280756e-05,-7.137087e-05,-8.2246785e-05,-6.328314e-05,7.2906755e-06,-5.8724236e-05,-4.0113504e-05,-4.1171093e-05,-6.7458415e-05
1965-02-01,-5.54031e-05,-7.035686e-05,-9.029603e-05,-5.5269782e-05,2.866726e-06,-5.085445e-05,-3.824701e-05,-3.995966e-05,-7.9536774e-05
1965-03-01,-5.6408135e-05,-7.396422e-05,-7.7571574e-05,-5.762982e-05,6.9513635e-07,-4.8261103e-05,-4.8037124e-05,-4.081215e-05,-8.871669e-05
1965-04-01,-6.758017e-05,-7.6934455e-05,-8.448119e-05,-5.8850223e-05,7.4252735e-06,-6.0967617e-05,-5.0002323e-05,-2.3807319e-05,-8.140327e-05
1965-05-01,-7.728055e-05,-8.461579e-05,-9.557246e-05,-5.704654e-05,-4.4915664e-06,-4.291288e-05,-5.460574e-05,-2.207543e-05,-8.1349426e-05
1965-06-01,-7.646396e-05,-9.666724e-05,-9.471998e-05,-7.241819e-05,-7.5694857e-06,-3.961063e-05,-6.0285987e-05,-2.3672721e-05,-7.9554724e-05
1965-07-01,-8.2260856e-05,-8.449016e-05,-8.724503e-05,-5.812337e-05,-1.3375351e-05,-4.954432e-05,-5.4201933e-05,-1.9105195e-05,-7.611787e-05
1965-08-01,-8.783342e-05,-6.35998e-05,-9.530326e-05,-6.357927e-05,-1.3904793e-05,-6.0689435e-05,-5.509929e-05,-1.4160782e-05,-7.963549e-05
1965-09-01,-7.862658e-05,-7.775104e-05,-8.516318e-05,-6.450354e-05,-2.9195644e-07,-5.4497705e-05,-4.9158814e-05,-2.540461e-05,-6.931593e-05
1965-10-01,-8.141735e-05,-8.031747e-05,-8.2022445e-05,-6.163201e-05,4.5806723e-06,-6.341739e-05,-5.215597e-05,-2.298176e-05,-7.921373e-05
1965-11-01,-7.6293465e-05,-7.365912e-05,-8.254291e-05,-6.054622e-05,5.6216e-06,-5.8024296e-05,-3.758297e-05,-2.3582987e-05,-7.3210445e-05
1965-12-01,-6.729302e-05,-7.126319e-05,-9.138183e-05,-5.5126206e-05,3.0192737e-06,-5.5798864e-05,-5.6212004e-05,-2.430984e-05,-6.8714704e-05
1966-01-01,-7.046899e-05,-7.6361495e-05,-7.4878786e-05,-6.0130722e-05,3.3796518e-06,-4.161383e-05,-4.240328e-05,-3.9777624e-05,-7.5929725e-05
1966-02-01,-7.651392e-05,-7.048766e-05,-7.218219e-05,-5.595956e-05,2.1413384e-06,-5.0925624e-05,-4.2549924e-05,-4.5512974e-05,-7.315166e-05
1966-03-01,-6.3299805e-05,-7.0699476e-05,-8.698493e-05,-5.5690714e-05,5.8236933e-06,-5.308453e-05,-4.7584646e-05,-4.74845e-05,-7.588084e-05
1966-04-01,-7.8078105e-05,-8.272415e-05,-7.373823e-05,-5.310818e-05,8.5691645e-06,-5.1520343e-05,-4.3747503e-05,-2.537408e-05,-8.2194616e-05
1966-05-01,-7.32389e-05,-8.411726e-05,-8.1347345e-05,-6.297396e-05,2.5160903e-06,-4.8913364e-05,-6.0766175e-05,-2.1373999e-05,-8.341663e-05
1966-06-01,-0.00010813166,-8.295226e-05,-8.233311e-05,-5.799626e-05,-3.602157e-06,-6.11743e-05,-5.7654095e-05,-1.4278134e-05,-8.832915e-05
1966-07-01,-8.107613e-05,-8.076077e-05,-7.998683e-05,-5.6505396e-05,-1.5911979e-05,-4.2053758e-05,-6.085579e-05,-1.640445e-05,-8.275674e-05
