,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9
1965-01-01,-4.5994873,1.5986328,-1.2783813,-10.824036,-9.8116455,-0.97351074,1.1690063,-10.084076,-0.8971863
1965-02-01,-3.604248,1.4642029,-0.98721313,-10.509399,-9.001038,-1.3280029,0.9013672,-9.461578,-0.7232666
1965-03-01,-3.9355774,1.3973083,-1.3888855,-11.03833,-9.482544,-1.4916687,0.83447266,-9.664185,-0.89193726
1965-04-01,-5.087799,1.6012878,-2.8674011,-12.72641,-10.735535,-2.999115,0.90423584,-11.12973,-1.7941284
1965-05-01,-5.6552734,1.1765137,-3.8994446,-13.90213,-11.349426,-3.8789673,1.0986633,-12.162231,-2.8017273
1965-06-01,-6.3138733,1.7663269,-4.7426453,-13.949493,-12.376251,-4.288574,0.9530029,-12.535431,-3.6509094
1965-07-01,-6.8179626,2.2122498,-4.602051,-14.135223,-13.116852,-4.8191223,0.08917236,-12.486664,-3.9264832
1965-08-01,-7.291382,1.498352,-4.627411,-13.535889,-13.48996,-5.685211,-0.023986816,-12.069916,-4.9721985
1965-09-01,-7.414856,1.6537781,-4.4779663,-14.412811,-13.600006,-5.339691,0.3215332,-12.477325,-5.50235
1965-10-01,-7.662079,1.4719238,-4.572998,-14.99231,-13.55481,-4.983124,0.58428955,-13.131683,-4.866394
1965-11-01,-7.773407,1.3111877,-3.4533997,-14.196533,-12.871307,-4.030182,1.4918213,-12.294006,-4.4198914
1965-12-01,-6.1032715,1.490448,-2.1011047,-12.1267395,-10.561005,-2.296692,1.8696594,-10.74762,-3.158905
1966-01-01,-5.6730957,1.6053772,-0.63772583,-10.544067,-9.764923,-1.1737976,1.0440979,-9.836029,-2.2892761
1966-02-01,-4.8790283,2.0555115,-0.4180298,-10.028351,-9.141296,-0.55773926,0.98742676,-8.663239,-1.4034119
