,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8,w_cluster9
1965-01-01,-0.04155302,0.018858135,-0.12539327,0.04123652,-0.03850621,-0.02842021,0.021169543,-0.03309548,0.033251762
1965-02-01,-0.056839705,-0.09702629,-0.105956614,0.030992925,0.0004196167,-0.06235552,0.021327138,0.04291755,0.027263165
1965-03-01,-0.08268517,0.01901573,-0.07690674,0.02274543,0.012134075,-0.046018243,-0.0063569546,0.04391563,0.030257463
1965-04-01,-0.0021018982,-0.002942443,0.028523922,0.0024157763,0.04323274,-0.011399984,0.074016154,0.0038341284,0.002573371
1965-05-01,-0.0003683567,0.0066708326,0.025477111,0.02610749,0.046752334,-0.07338709,0.06371999,-0.0058841705,0.033304274
1965-06-01,-0.0023120642,0.011451185,0.016284108,-0.0033626556,0.06072569,0.008036673,0.0325163,0.0073012114,0.029994786
1965-07-01,0.016231537,0.028891623,0.03209603,0.032568812,0.046489656,-0.005779147,0.046121955,0.01633662,0.040396035
1965-08-01,0.017492294,0.008456886,0.040343523,0.005304992,0.034092247,-0.17535067,0.06744975,0.03924036,0.036088467
1965-09-01,0.01870054,0.04491371,0.028366327,0.025214434,0.051952958,0.016966999,0.041394114,0.031413138,0.031360626
1965-10-01,0.012711942,0.023901165,0.024373949,0.02411127,0.028681517,-0.067661166,0.014760673,0.02306062,0.02847141
1965-11-01,-0.013133526,0.033671975,0.040133357,-0.005779147,0.022220135,-0.081792116,0.03246379,0.014708161,0.007879078
1965-12-01,-0.057942867,0.005410075,-0.009876549,0.02542454,0.014182806,-0.114414155,0.04029095,0.009349942,0.023270786
1966-01-01,-0.0941605,0.0134359,-0.03543836,0.034681678,-0.0039345026,-0.045377374,0.0005790591,0.022463083,0.029621005
1966-02-01,-0.104236245,0.009925365,-0.07218528,0.03481841,-0.04223156,-0.020803452,0.03992468,-0.0059405565,0.034499288
1966-03-01,-0.078112185,-0.021624088,-0.048614383,0.033085942,0.013891816,-0.03899455,0.058024585,0.042933762,0.021551251
1966-04-01,-0.03785473,0.04621637,0.020867348,-0.0018829107,0.0042263865,-0.036258996,0.014210999,-0.01022619,0.0064148307
1966-05-01,-0.012414575,0.016034663,0.009742975,0.045578063,0.001034975,-0.04469347,0.019362867,0.019454002,0.02784288
1966-06-01,-0.0049375296,-0.009223163,0.02743256,0.05013722,0.027295828,0.015214026,0.03349626,0.056702435,0.03974235
1966-07-01,0.0006246567,0.009560645,0.025791287,0.03655094,0.036414146,-0.041730046,0.043617606,0.04142922,0.03823781
1966-08-01,0.015214026,0.020548224,0.022599876,0.026976645,0.046444297,-0.06908506,0.04694581,0.03614056,0.037234783
1966-09-01,0.015943468,0.029210627,0.035456717,0.011703432,0.024879456,-0.06917626,0.038739324,0.020137906,0.031854987
1966-10-01,-0.025909722,0.018633366,0.031900585,0.0049102902,0.030350447,-0.08235222,0.008010507,0.042888165,0.029438615
1966-11-01,-0.043416917,0.01097399,0.012524068,0.03997028,0.01740241,-0.07027042,0.023511708,0.008648813,0.029666543
1966-12-01,-0.12612027,0.024058819,-0.00794661,0.023329318,-0.0015181303,-0.061881542,-0.017064929,0.00016874075,0.031946182
1967-01-01,-0.10952985,0.028631568,-0.061296225,0.030200958,-0.02551353,-0.060459256,0.022981644,0.009118438,0.019162714
1967-02-01,-0.07903075,0.023400128,-0.10544932,0.019738197,-0.0022337437,-0.011650205,0.034543037,-0.003803134,0.022615433
1967-03-01,-0.023891687,0.015866935,-0.08175111,0.029206991,0.0022130013,0.025335789,0.03213662,-0.041573882,0.030305624
1967-04-01,-0.040370703,0.0005389452,0.028736174,0.027899146,0.017227113,0.0008004904,0.06211257,0.00012040138,-0.0014489889
1967-05-01,-0.01505065,-0.009714603,0.024969578,0.043384135,0.0074967146,-0.012277961,0.022144616,0.035693944,0.036426365
