,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8,abs_vo600_cluster9
1965-01-01,-3.9224033e-06,-3.7599624e-05,-7.740108e-05,-6.299101e-05,-3.7996524e-05,-7.9402176e-05,-5.5145442e-06,-6.396481e-05,-3.2728294e-05
1965-02-01,-2.0110456e-06,-4.3423446e-05,-7.0769645e-05,-7.548215e-05,-4.890833e-05,-8.91205e-05,-3.5762655e-06,-5.6265533e-05,-3.5590845e-05
1965-03-01,-3.6621714e-06,-4.03545e-05,-7.2250274e-05,-8.512869e-05,-3.475708e-05,-7.348862e-05,1.9155327e-06,-5.7342353e-05,-4.151337e-05
1965-04-01,-9.378309e-06,-3.847006e-05,-7.642296e-05,-7.015188e-05,-3.4084067e-05,-8.726298e-05,-8.852696e-06,-7.229225e-05,-4.4968183e-05
1965-05-01,-1.6619939e-05,-3.97443e-05,-8.7254004e-05,-7.165943e-05,-2.7847465e-05,-9.3759816e-05,-1.0952501e-05,-6.911562e-05,-5.7387537e-05
1965-06-01,-1.4107354e-05,-3.230525e-05,-9.139978e-05,-8.263405e-05,-2.354915e-05,-0.00010040022,-1.3393301e-05,-6.941174e-05,-6.0707738e-05
1965-07-01,2.673136e-06,-3.9618673e-05,-7.8513796e-05,-6.842896e-05,-3.0261344e-05,-8.615026e-05,-1.3913765e-05,-7.4831754e-05,-5.25867e-05
1965-08-01,-5.941445e-06,-3.8811057e-05,-6.5412445e-05,-7.329261e-05,-1.6415197e-05,-9.839913e-05,-7.1566988e-06,-6.72581e-05,-6.075261e-05
1965-09-01,-1.1756289e-05,-3.977122e-05,-7.522051e-05,-7.5293705e-05,-2.796412e-05,-8.584517e-05,-1.1042235e-05,-6.5346736e-05,-5.5350545e-05
1965-10-01,-1.4107354e-05,-3.6971483e-05,-7.936628e-05,-7.049287e-05,-3.0907442e-05,-8.757706e-05,-5.0927933e-06,-6.5598e-05,-5.087276e-05
