,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,1009.3004,1009.0809,1018.2618,1020.9558,1017.96783,1013.1082,1018.2456,1015.6193,1010.0043
1965-02-01,1008.0991,1008.50903,1016.0453,1016.6543,1014.7095,1011.257,1013.9758,1015.3228,1008.8278
1965-03-01,1009.0418,1011.78046,1017.4816,1018.63696,1021.29565,1015.49963,1018.7821,1016.1321,1011.0468
1965-04-01,1010.3293,1017.88165,1018.9582,1022.83795,1019.07544,1017.5058,1017.5517,1020.5167,1011.7457
1965-05-01,1009.8728,1016.8007,1019.0742,1018.4032,1015.9231,1019.83704,1014.41797,1012.72064,1015.0003
1965-06-01,1011.72833,1020.47076,1019.57837,1020.68787,1022.2296,1020.2482,1014.52594,1016.1092,1018.01807
1965-07-01,1012.11163,1023.14185,1024.5906,1024.5856,1024.6619,1023.45685,1021.09534,1019.4519,1018.3678
1965-08-01,1011.5312,1017.2826,1023.9797,1025.7911,1025.9673,1025.475,1018.38525,1013.3551,1017.3123
1965-09-01,1012.03906,1016.7176,1023.5989,1022.3462,1021.6925,1023.2175,1017.76385,1015.61615,1016.6686
1965-10-01,1011.1268,1013.93555,1023.6492,1021.2981,1019.27075,1021.83826,1020.3846,1016.23694,1014.8819
1965-11-01,1010.4998,1012.18475,1022.70154,1022.80884,1018.5998,1020.86896,1020.79767,1016.52594,1013.4437
1965-12-01,1008.7205,1008.2505,1017.72534,1017.6546,1013.1783,1017.8221,1014.29584,1014.3541,1011.30414
1966-01-01,1010.592,1010.9444,1020.1893,1016.27313,1014.1307,1016.35956,1019.92334,1018.48315,1012.2368
1966-02-01,1009.37146,1009.175,1017.8072,1020.47095,1013.0285,1015.56274,1018.2391,1015.2461,1010.0374
1966-03-01,1009.04913,1013.1919,1018.04944,1021.1782,1019.53595,1016.0159,1017.77844,1016.2255,1011.12085
1966-04-01,1009.28455,1015.8732,1020.113,1017.32587,1015.43823,1017.7621,1019.63666,1019.1629,1012.3282
1966-05-01,1010.81036,1021.21075,1020.02905,1017.15564,1016.6418,1018.8568,1016.5742,1017.6858,1015.19916
1966-06-01,1011.7637,1018.88873,1020.48975,1019.60724,1024.2037,1022.8337,1016.4528,1016.9359,1017.19006
1966-07-01,1010.96436,1020.6769,1023.1892,1017.58435,1016.4021,1022.54706,1016.5354,1015.1247,1016.8095
1966-08-01,1011.11646,1022.1891,1022.1177,1023.8614,1021.8611,1023.9478,1020.0385,1020.8502,1016.4797
1966-09-01,1011.3794,1016.0754,1023.26556,1020.3308,1017.9493,1022.08325,1018.82056,1015.932,1015.9684
1966-10-01,1010.4468,1016.88086,1021.4004,1017.19696,1016.7457,1020.4528,1020.4791,1018.93823,1014.54944
1966-11-01,1009.1788,1011.0527,1017.4423,1012.116,1014.75604,1016.88904,1012.7512,1015.6122,1012.0697
1966-12-01,1007.9614,1012.0747,1017.34155,1016.99475,1014.1852,1014.1038,1019.1472,1016.6036,1009.76263
