,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6,mgu600_cluster7,mgu600_cluster8,mgu600_cluster9
1965-01-01,-0.17630272,-0.6941311,0.012709427,-1.882953,-1.253021,-0.88216555,-0.06028862,0.5100071,-0.0866848
1965-02-01,-0.040735625,-0.9561413,0.33924407,-1.4668001,-0.6191782,-1.119735,-0.7977619,0.59571457,0.47839624
1965-03-01,-0.9900333,-0.76680297,-0.006843567,-1.7451048,-1.5645653,-0.060614396,0.539011,0.6397087,0.32164687
1965-04-01,0.34087372,-0.40833148,-0.24050179,-1.0793251,-0.5422697,-1.278114,-0.20074387,-0.14273682,0.5341228
1965-05-01,0.4145233,-0.7019526,-0.53640366,-0.6882652,-0.037150763,-0.9753685,-1.0480404,-0.9463646,0.5370556
1965-06-01,0.7065147,-0.12350979,-0.7912443,0.26917952,0.24441242,-1.0897535,0.3128479,-0.64915925,0.27341613
1965-07-01,0.703582,-0.07560501,-0.368248,-1.1989241,-1.0392416,-0.5856121,0.20172176,-0.82839507,0.184124
1965-08-01,0.2913395,0.49436492,0.045297623,-1.8115847,-0.36107865,0.06680603,-0.46764222,-1.855253,0.5540016
1965-09-01,0.5188061,-0.6051651,0.06843567,-1.1008335,-0.6762077,-0.6286289,-0.619178,-0.8241585,-0.1958561
1965-10-01,-0.10656395,-0.31969148,-0.21736412,-0.93691427,-0.5481356,-0.42071494,-1.0682452,-0.82774353,0.07495308
1965-11-01,0.19944039,0.74105835,-0.45493317,-1.4853756,-0.71726894,-0.11634026,-0.28123742,-0.93267787,0.1883606
1965-12-01,0.3571682,-0.87630004,-0.119925305,-1.9236885,-0.10982265,-0.55693436,-0.7739727,-0.6445969,0.10949669
1966-01-01,-0.16542777,-0.44475135,-0.14901619,-1.5393984,-1.1947567,-1.0004451,-0.92528,1.108104,0.17560272
1966-02-01,-0.81630784,-0.5675095,-0.43950003,-1.7612816,-1.1570107,-0.56094474,-0.96204185,1.1271416,0.46050644
1966-03-01,-0.27604142,-1.2456328,-0.12407074,-1.6697056,-0.7995682,-1.1947567,-0.48939094,0.5819519,0.6810772
1966-04-01,0.36564788,-0.08238564,-1.0204666,-1.0972726,-1.6532943,-0.13818474,-0.740815,-0.45984992,0.28884202
1966-05-01,0.57046354,-0.87998426,-0.44475135,-1.0631367,-0.73851717,-0.17691574,-0.20120506,-0.73260915,-0.26914865
1966-06-01,0.6672913,-0.040700532,-0.6370945,-0.5661966,-0.07286701,-0.5048178,-1.0716705,-1.8607353,-0.20022011
1966-07-01,0.6863289,-0.5602884,-0.59967613,-0.98075086,-1.0654342,-0.5832645,-0.5865469,-1.4786758,0.18741913
1966-08-01,0.28556022,0.15590897,-0.013785553,-1.3273617,-0.8721069,-0.893442,-0.42013398,-0.9190437,0.27768248
1966-09-01,0.264225,-0.39420414,-0.635125,-0.5789976,0.33676395,-0.14606209,-0.4861084,-1.9447622,-0.19037361
1966-10-01,0.35842705,0.057768248,-0.22516556,-0.56389904,-0.083042145,-0.016083527,-1.217405,-1.0362221,-0.5520824
1966-11-01,0.6134617,-0.8527416,-0.6029583,-0.15787812,-0.70175534,-0.6433304,-1.0047117,-0.42899626,0.031510163
1966-12-01,0.27210274,-0.24551621,-0.4467209,-0.49628353,-0.569479,-0.5277939,-0.63610953,-0.5261528,0.033151247
1967-01-01,-0.28376693,-1.3107479,0.12800522,-1.1638031,-1.6444759,-0.18449745,-1.5497782,0.5045105,0.5459816
1967-02-01,-0.44475326,-0.9241196,-0.09306526,-1.7404801,-1.1458433,0.08751373,-0.84705544,0.09861641,0.36964798
1967-03-01,-0.49569398,-0.5988819,-0.27625617,-1.7058666,-1.0828203,-0.58026886,-0.040491484,0.591045,0.13812828
1967-04-01,0.27364388,-0.5867998,0.1286583,-1.70456,-0.85848445,-1.1311489,-0.16425171,0.1926609,-0.6560272
1967-05-01,0.5796158,-0.2867058,-0.25372466,-0.7752155,-0.25339833,-1.4723876,-0.4793667,-0.82615626,0.009469986
1967-06-01,0.84542274,-1.0606152,0.041797638,-0.7993797,-0.4940613,-1.5576155,-1.344382,-0.9998779,-0.29356307
1967-07-01,0.7337448,-0.6272913,-0.5655743,-0.7432144,-0.095350645,-1.1814368,-0.9329363,-1.2905022,0.45226365
1967-08-01,0.6684357,-0.6570066,-0.31576806,-1.0998005,-0.53553236,-0.0068572997,-0.3144619,-2.267522,-0.20245743
1967-09-01,0.62174,-1.4671627,-0.69325334,-1.4080579,-0.7778282,0.22139701,-0.8578312,-0.47316247,0.050287627
1967-10-01,0.4620598,-0.7027229,-1.0315529,-0.4166704,-0.5819017,-0.71088636,-1.3172791,-0.52638894,-0.45128402
1967-11-01,0.46695787,0.008163452,-0.5348793,-1.3120543,-1.14519,-0.6005146,-0.54043067,-0.6867226,-0.20572281
1967-12-01,-0.36213723,0.2168251,-0.22498855,-1.0070617,-1.2460922,-0.10873947,-0.9881226,-0.9218342,0.20082474
1968-01-01,0.15936355,-0.9321148,0.23448715,-2.205932,-1.0984074,-0.60463446,-0.6319855,0.10065079,0.8274525
1968-02-01,-0.86027336,-1.5341965,0.011669922,-1.5604534,-0.90804595,-0.31471634,0.01896286,1.9189308,-0.29976463
1968-03-01,-0.20130157,-0.08059349,0.14368287,-1.4572499,-1.215469,-0.8540741,-0.80848885,-0.3624893,0.7293541
1968-04-01,0.15061149,-0.5280525,-0.68887484,-0.9704056,-0.928833,-0.12399025,-0.5517567,-0.38145217,-0.5043484
1968-05-01,-0.17395096,0.038291167,-0.52914655,-0.56269646,-1.2012463,-0.017139817,-0.45475236,-1.0189079,0.113414764
1968-06-01,-0.0040115356,0.6538662,-0.99046326,0.05944214,-0.14659996,-0.3905693,-1.0655864,-1.721276,0.4438118
