,r300_cluster1,r300_cluster2,r300_cluster3,r300_cluster4,r300_cluster5,r300_cluster6,r300_cluster7,r300_cluster8
1965-01-01,59.62263778601279,31.940360296340216,72.9694482051965,40.85243380799586,28.148808198816635,67.24502598797834,33.46030934651693,49.09687557735959
1965-02-01,62.681701063443825,39.899441552540615,62.14067863695549,55.09504201460858,21.554106824538284,45.109335581461586,30.609598795572918,72.95007963438292
1965-03-01,56.15153179488368,26.74767327687097,68.94776315400094,54.58947395791813,30.87973594665527,53.792881082605426,44.297210693359375,65.01462266251848
1965-04-01,59.49642458441537,79.4347914438399,65.45840754653467,60.118803686025196,49.26605224609375,56.92394044664171,44.23085021972656,54.79377540382179
1965-05-01,53.486799527812934,72.49566335526724,63.92169721198804,57.88478072808714,52.79193204991957,92.63742234971788,49.55920918782552,58.93441277581292
1965-06-01,47.18845090386588,85.1698739188058,41.19944716944839,56.70602370281609,45.339665693395276,130.16542858547635,70.8880106608073,41.620826721191406
1965-07-01,47.703592737293775,93.17734733460442,51.55765071059718,58.48894313890107,65.62677271225873,125.41798132437246,55.70565287272135,41.50956901344093
1965-08-01,44.42480929071011,57.466694665333584,72.14334083325934,56.283962483308756,61.0324130338781,131.25358864113136,76.57536315917969,28.26389622043919
1965-09-01,43.34518603106451,45.122279818095855,57.47462763930812,56.02457085434271,66.3627400117762,129.8227133574309,68.63057963053386,41.38868950508736
1965-10-01,49.54190600517742,62.26343427385603,53.12563000303326,53.140519589793925,65.28863345875459,109.94282828436957,48.18248494466146,59.361473289695944
1965-11-01,62.814544166266586,65.36752609979538,67.2047470555161,56.7275806349151,64.30441912482766,88.62539220739293,37.27728780110677,62.728758116026185
1965-12-01,58.345353536765664,78.79438854399181,71.91355156176017,60.6602532523019,50.52652359008788,67.70313404224537,32.04803975423177,54.816436767578125
1966-01-01,59.088659020109546,57.47929527646019,67.49037540320194,41.66987672144053,23.554058635936062,68.71728543882017,36.776379903157554,42.662007099873314
1966-02-01,62.097223377760564,74.48186723012773,59.277025858561196,54.25110252536073,38.85659610523897,58.85182310033727,34.66383361816406,66.40763153900971
1966-03-01,60.84013571286334,80.4171123201885,59.75577036539713,59.96125279640665,40.572926577399755,80.3683563514992,44.74532572428385,49.66852858259871
1966-04-01,58.88869003210654,84.39246283637152,65.49508065888375,57.214075205277425,37.23038224612965,81.33973015679253,45.57850138346354,42.89434020583694
1966-05-01,54.23505772425476,57.76544601198226,61.050582654548414,54.21685588603117,65.52930719712201,104.61886017410843,51.736053466796875,49.72855851456926
1966-06-01,47.44176172011392,52.67132955884176,51.20645002885298,55.84784137959383,50.77288571526022,127.5314931516294,65.24812825520833,43.931455869932435
1966-07-01,43.69023498876135,82.75045364622086,54.49368447968454,55.815809600207274,56.91867716172162,117.03941203929759,49.58984883626302,39.68078767931139
1966-08-01,44.12389147881023,49.28812904963418,64.0075972585967,53.025058824188854,61.80761000689338,122.49673207600911,65.67039998372395,34.373961268244564
1966-09-01,46.152170277174626,50.62588585747613,53.404189601089016,54.36552787313656,64.67269448673024,125.01179377237955,56.812042236328125,43.96982450742979
1966-10-01,45.51621762067912,41.39662848578559,47.152337160977446,53.28682490757534,71.05998992919922,114.39005887066875,47.285125732421875,43.826427975216426
1966-11-01,54.442969380810275,43.33764939081101,59.60543083422112,59.99226862070512,65.1000696070054,67.7077364038538,32.60216522216797,63.57488374452333
1966-12-01,57.01847822306542,47.48743450830853,69.663042010683,58.033082923110655,39.60071171031279,62.790203094482415,32.94037119547526,48.33713222194363
1967-01-01,61.159202106838116,32.38766685364738,63.32750609426787,45.654518750249125,26.461216982673193,61.14945411682128,35.701438903808594,63.00451433336413
1967-02-01,60.132368716447715,37.833401513478115,86.57420765269886,54.721987977319834,40.26485611410702,49.799018436008026,39.4813486735026,66.31865630278716
1967-03-01,60.99951120728221,56.163382151770215,59.32443792169744,54.33179894272162,51.11227596507353,40.30866446318449,33.53185526529948,62.91673505628431
1967-04-01,52.33064790011784,60.24154784187438,74.36061049952652,59.733725567253266,57.58598552030675,77.26672137225115,43.83497619628906,73.25778136382232
1967-05-01,54.78630918364285,67.45164659288194,67.0531128392075,57.14323472003547,72.62734805836396,79.52977992870188,37.065877278645836,53.64199457941829
1967-06-01,44.48512626093859,61.80570693243118,42.504440654407844,60.0527860680405,54.28865096148322,120.85557513766818,64.98875427246094,39.238844691096126
1967-07-01,50.72299808097285,62.47723291790675,58.80659854773319,59.70652444022043,71.7933318194221,121.14895008228443,55.44700622558594,49.53153971079234
1967-08-01,50.5257867568032,59.01901002914187,60.10397130792791,54.106727911501515,77.01535505406996,119.16081463849102,43.70318603515625,46.70042605013461
1967-09-01,46.635731105697886,47.938531542581224,55.83879297429865,50.92321123395647,74.51647029203527,119.58646774291991,54.7890370686849,42.46931849299251
1967-10-01,48.34375008524463,42.664049542139445,46.59088597153172,54.54547259272361,60.912760566262634,106.43142064412434,37.28368631998698,48.32748206886085
1967-11-01,51.77949447205613,51.5860602969215,70.1001196196585,50.472278984225525,58.22956421796013,67.01895042702003,33.521484375,67.9893751402159
1967-12-01,55.39513699835239,55.99650428408668,76.77094430634469,50.653118989905536,34.07440746531767,57.46381900928638,31.45801035563151,58.696396286423145
1968-01-01,60.86671072677527,34.56625257219587,65.26906562573981,52.2351362267319,26.225763208725873,53.260937443485965,32.731117248535156,54.05000738195471
1968-02-01,64.05595960563788,17.629019419352215,45.36848357229522,28.84988784790039,12.596349155201631,50.30501860159414,21.755233764648438,21.71834997228674
1968-03-01,59.818171922055036,47.07274966769748,50.4020864313299,47.4359434478137,58.651912913602935,66.33039050632053,39.18593088785807,61.56685287887986
1968-04-01,54.31851861197189,51.71387687562004,82.45597608161695,56.17546548648757,52.069512535544,79.07979046856914,46.247762044270836,67.7978618724926
1968-05-01,54.23196973747381,61.215894184415305,66.4448478005149,57.54060161357023,62.140476002412676,106.40457647818106,48.03434753417969,49.2950387903162
1968-06-01,44.838610174935624,49.703758481949095,40.19779725508256,61.01762032022282,55.851594139547906,118.77288818359374,54.18274943033854,51.17850948024441
1968-07-01,46.78644787665852,58.196936713324654,56.72437494451349,56.777019889987244,76.78789250990923,115.5894879941587,55.578776041666664,47.696324941274284
1968-08-01,50.16800225114023,64.84918140229725,56.67638489694306,56.43828255789621,76.42788045546587,125.22511658845123,59.34984842936198,45.47884142076647
1968-09-01,45.54729142002553,46.32141779339503,41.77267190181848,54.03942964514908,72.67891939948586,121.43880702831126,55.1837158203125,37.489177085257865
1968-10-01,50.87227634877466,53.33090282621838,50.2414067586263,51.02486123844069,63.37781232946059,119.76789191917136,52.350565592447914,54.034423828125
1968-11-01,57.4590310038135,59.84818594796317,73.25013478597005,51.640234188157685,46.868851605583636,81.98991351657443,36.353658040364586,41.313596673913906
1968-12-01,60.26889864958864,68.9906710670108,65.47514019590436,55.0781639254823,37.717681772568646,59.96603435940212,31.213221232096355,52.90403623838682
1969-01-01,63.91710249405333,77.86707196916852,64.12993344393644,48.415686159717794,32.46942968929515,53.117416523121015,28.979387919108074,50.86956024169922
1969-02-01,55.744578185694174,84.16375054253473,85.26684154163706,52.4370543810786,38.184516570147345,48.930164619728366,30.22559356689453,57.5261605752481
1969-03-01,52.57891223417314,72.47479756673177,79.87143198649088,59.24850775271046,31.331412932452032,59.35337631790726,51.3759765625,58.789557379645274
1969-04-01,53.4452022786913,84.37399485754588,63.7460015036843,52.06483724165936,49.358485726749194,70.24388666506167,53.94866434733073,64.04289554905247
1969-05-01,49.61300429019182,83.13722761850508,50.781429175174594,56.10407225939692,44.59675620583926,85.96731115270543,55.81799825032552,52.53532512767895
1969-06-01,43.32225842182863,70.60391865079364,39.11684787634647,52.70079009386958,45.11560552260455,124.71508449978298,59.8905995686849,43.626898688239024
1969-07-01,43.431176553225384,58.64667741079179,58.69233680493904,54.67781534000319,60.90900757733513,126.94591592859338,53.73448689778646,41.880581829998945
1969-08-01,36.947203481663536,46.00076524038163,50.53297100645123,54.79564666748047,54.83498292810776,136.36918950963903,71.33368428548177,26.941387073413747
1969-09-01,47.5104411887057,38.13323974609375,31.42950751564719,51.98447558344627,75.97273658303654,127.76919470893012,52.84192403157552,38.679184784760345
1969-10-01,50.47534324603374,39.50629461379278,40.90787714177912,56.26558576311384,65.91504040886373,114.14050349482783,54.19599914550781,48.17561587771854
1969-11-01,54.990870726175146,41.84224567716084,70.90104998964252,57.217185351313375,54.413520588594324,91.89783732096353,42.28785959879557,56.662657454207135
1969-12-01,56.50582127064966,51.942661830357146,60.97098263827237,43.56211837457151,28.987104752484488,87.0337097733109,43.819732666015625,45.85032591948638
1970-01-01,65.48973168740726,35.56737445649647,48.983654831395,49.00168983303771,30.691581613877236,65.05484051174587,33.49438985188802,49.38150354333826
1970-02-01,57.75572068198433,31.135507613893537,55.56582248572147,35.95173504887795,20.840158182031967,57.280923702098704,28.581265767415363,29.056180490029824
1970-03-01,59.95964178159916,33.73852078876798,79.51852625066583,66.1310390550263,25.23879724390366,73.29094498245804,38.400917053222656,53.440800228634394
1970-04-01,52.78069480171417,59.84713841998388,58.593461007782906,59.257550142249286,39.948028676650104,78.67450714111328,50.24635314941406,56.48229444349134
1970-05-01,52.496118385698544,63.00760299440414,61.17849060983369,58.99130762839804,62.55985708797679,99.0553961859809,53.39158630371094,59.15465483794341
1970-06-01,50.21452237773874,52.67903766934834,45.012176398074985,54.579730909697865,60.95798155840705,126.01757049560545,54.756571451822914,45.22193702491554
1970-07-01,44.77568685009493,45.19960312616257,59.29830724542791,52.26350122568559,66.16568845861097,130.41968522248445,58.052103678385414,36.372689943055846
1970-08-01,40.956260638530026,35.899440825931606,62.727714307380445,55.2256136524434,62.19596301808076,129.97650217126917,62.19056701660156,32.455330926018796
1970-09-01,42.528877045189205,33.27818068246993,49.154900059555516,53.30943672024474,67.48202828799977,126.93788033944588,63.66736857096354,35.56770891756625
1970-10-01,54.227656359113126,44.44232819572328,42.677651029644586,52.02294953015386,68.43924802892347,102.85650182653356,40.75207010904948,52.72020907015414
1970-11-01,54.685420030988126,43.756251864963104,67.95215028705019,54.336088530871336,74.22600914450253,85.29610810456452,41.74802907307943,65.31839112977724
1970-12-01,57.38776222953583,52.9342288062686,91.66097351998994,58.317865644182476,51.83973873362822,60.04280337580928,40.186536153157554,67.61469454378695
1971-01-01,57.743556273050146,37.95079428052145,74.42858724883108,54.63029511120855,30.59464061961454,62.714590849699796,40.6232655843099,55.92486922805374
1971-02-01,56.60100542633227,21.13544676038954,72.93099490079013,47.69963245002591,21.60203036139993,46.27429467660409,36.63342539469401,44.48574684761666
1971-03-01,53.16383958528827,56.073391626751615,74.2560068766276,58.08187601517658,58.349777670467596,90.51876774540654,49.39140828450521,62.840229756123314
1971-04-01,54.05316699150554,66.17533971392919,63.24131127559777,58.0800504100566,73.08405146879308,82.44100500036168,60.83636983235677,82.65787073083825
