,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7,abs_vo600_cluster8
1965-01-01,0.0002827207208611071,2.220927969158956e-05,0.00036138418571291756,0.00030156179154464216,0.00012196546198207545,6.728381530423176e-05,0.0002537759177483105,8.27236059800877e-05
1965-02-01,0.0002936239373714974,2.1121746814119263e-05,0.00028684870423083855,0.00030622241966840293,0.00011744321620261127,7.702732915986109e-05,0.0002577464579973884,7.920293379963066e-05
1965-03-01,0.0003210351618084436,2.1246823625578715e-05,0.00034699202972530784,0.000308023165281931,0.0001223476085049862,6.919391912021437e-05,0.0002963457894832667,7.453499317004268e-05
1965-04-01,0.0003224712903223311,2.1999412666322494e-05,0.00032200150599237526,0.0002862250969176077,0.00012623486161993984,6.8808968550865e-05,0.00029493716408916077,7.010262379480992e-05
1965-05-01,0.0003364271833561361,2.2856475665220285e-05,0.00030948911963995276,0.00028523890823298307,0.00012318759796802291,7.590731880647305e-05,0.00025953905323745105,6.667478222273834e-05
1965-06-01,0.0003265729174017906,2.4332969703912525e-05,0.00029298155693270795,0.0002570699035897161,0.00010766542717729779,7.396056852007474e-05,0.0002808562040345037,7.66364701121347e-05
1965-07-01,0.00026557803115186596,2.3134128292036214e-05,0.00026254677192939974,0.0002905934471292076,0.00012570163975893095,6.499298313243899e-05,0.00029978074398341365,8.288133661456717e-05
1965-08-01,0.00025927513585581136,2.4568527825617763e-05,0.00027169340423175266,0.0002986956301524683,0.00012147117310880937,6.939814076018994e-05,0.000302532812227206,8.572719707444776e-05
1965-09-01,0.0003118812067744633,2.4381114442040137e-05,0.00034642861075034095,0.0002841361155905933,0.0001221275835467333,6.608140935541242e-05,0.00029332237819948334,8.22270339995157e-05
1965-10-01,0.0002558456617407501,2.2248998416469272e-05,0.0002666081335129482,0.00031839186299799214,0.00011409839234230192,6.958660039452883e-05,0.00025050226370161723,8.311010788020212e-05
1965-11-01,0.000286693248199299,2.3412421073996402e-05,0.00028155695222916875,0.0003093110367276326,0.00012315037152306599,6.953922342814869e-05,0.0003171663185388878,7.079621658097798e-05
