,r500_cluster1,r500_cluster2,r500_cluster3,r500_cluster4,r500_cluster5,r500_cluster6,r500_cluster7,r500_cluster8
1965-01-01,26.642462,22.19849,26.275543,33.907112,31.612238,41.242203,15.359726,20.463821
1965-02-01,21.358185,7.8657494,15.975624,32.303486,26.755486,37.504223,20.809444,22.886463
1965-03-01,13.241756,38.932583,24.69157,28.96846,10.992744,14.722534,11.567692,27.119127
1965-04-01,13.613586,20.56374,24.878305,30.748997,15.058327,34.15773,53.19653,16.31961
1965-05-01,42.69841,17.34829,29.294428,21.733292,25.435234,43.389656,57.54713,31.910358
1965-06-01,75.32629,29.721952,16.562038,15.002636,51.232536,50.387314,56.87063,15.117298
1965-07-01,62.595535,31.46809,16.157444,15.472748,60.528343,56.798553,73.65222,26.791521
1965-08-01,69.80286,41.55179,13.980507,17.808578,74.30907,41.766373,48.146492,44.670593
1965-09-01,72.36473,29.10278,16.712738,11.154907,64.910065,53.1048,43.450264,24.85701
1965-10-01,65.13939,16.105026,23.590815,13.018982,48.18908,55.80591,51.60109,11.947712
1965-11-01,41.730335,16.794636,33.898926,36.819527,28.447567,57.537304,45.92041,55.411144
1965-12-01,34.903038,19.530144,24.531044,22.575237,29.759628,67.036224,53.87959,37.592674
1966-01-01,33.212807,27.260378,13.63184,22.598244,23.423965,22.778818,59.539093,39.835007
1966-02-01,23.568426,28.846159,32.211433,30.376127,39.665924,48.345043,52.445755,23.57335
1966-03-01,25.539984,25.182116,11.476425,30.36956,27.731516,29.768736,51.449303,16.351967
1966-04-01,30.325237,30.515663,13.5284195,18.546783,34.414455,49.916054,65.1041,19.853493
1966-05-01,54.425518,24.3843,24.594423,20.836811,33.736473,35.867268,44.068687,26.3378
1966-06-01,70.34901,16.358532,20.698914,18.055943,48.758728,42.65363,39.0257,17.934467
1966-07-01,53.136864,17.960732,23.405909,15.219265,58.061657,56.362602,60.176033,35.870552
1966-08-01,62.444717,17.742401,15.368652,19.27401,63.13419,46.096058,38.886166,50.395397
1966-09-01,66.13995,9.498302,26.444504,17.079193,60.980415,51.923725,32.32142,28.071325
1966-10-01,64.86279,14.600384,13.383961,13.991352,51.464077,50.423306,26.723576,18.666618
1966-11-01,29.653826,8.879417,29.336996,25.617138,17.16784,41.77045,25.18704,39.22926
1966-12-01,28.338905,8.07832,19.682766,29.17612,21.557468,17.770306,33.30966,30.527155
1967-01-01,27.355032,17.610744,22.970188,34.035336,22.831684,22.627304,24.33496,24.934584
1967-02-01,18.188408,29.728188,23.892422,26.638865,20.044704,30.71123,25.51056,43.600582
1967-03-01,15.210564,19.772762,44.01272,31.650356,15.884506,43.286415,28.768791,17.845524
1967-04-01,43.901237,16.926666,24.372122,27.922564,20.860527,55.48831,37.585777,45.588627
1967-05-01,45.896038,13.810318,21.924648,21.130783,27.755344,63.651623,41.8811,25.790947
1967-06-01,72.06154,30.042355,19.843704,19.39441,53.302643,46.311554,44.07521,14.931866
