,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8
1965-01-01,9.274486e-05,-2.885994e-06,-1.6207268e-06,8.324189e-05,-9.1764305e-06,3.1832573e-05,-0.00011628442,1.5828191e-06
1965-02-01,8.1393344e-05,-5.887705e-07,-2.343586e-08,-5.8306476e-05,-1.5897604e-05,8.072033e-05,-0.000118536766,-1.2227429e-05
1965-03-01,8.5162224e-05,2.5699119e-06,-8.131101e-07,3.2936314e-05,2.9826915e-06,3.859861e-05,-0.000102904894,-5.569076e-06
1965-04-01,7.4564494e-05,3.5659687e-06,-4.631438e-07,8.527888e-05,-4.2140746e-06,2.7238126e-05,-0.00011357442,-5.3447366e-06
1965-05-01,4.541849e-05,4.4722983e-06,-1.1810262e-06,0.00010585517,-9.714844e-06,0.000109983,-0.000115440904,-4.2051033e-06
1965-06-01,3.7521786e-05,1.6725608e-06,-7.7277946e-08,4.2286727e-05,-6.9240778e-06,2.5039615e-05,-8.623208e-05,-1.5179721e-05
1965-07-01,6.507948e-05,-1.5130427e-06,1.0982549e-06,4.641455e-05,-1.0298121e-05,8.447569e-06,-0.00010835182,-4.851194e-06
1965-08-01,4.13804e-05,-2.0245352e-06,5.059992e-07,4.3910935e-05,-6.6279536e-06,7.3936346e-05,-0.00011120541,-5.9011e-06
1965-09-01,3.7109003e-05,-3.2808312e-06,4.2523607e-07,6.9521375e-05,-6.502327e-06,5.9973543e-05,-7.446779e-05,6.7874644e-06
1965-10-01,4.3955803e-05,-1.9527433e-06,-1.4009129e-07,4.0824045e-05,-1.31876e-05,0.00010551418,-6.583526e-05,-1.028915e-05
1965-11-01,6.435262e-05,-5.349284e-07,-1.5130427e-06,6.516921e-05,3.655703e-06,-1.3483725e-05,-8.2149134e-05,-9.477153e-07
1965-12-01,8.994511e-05,-1.1451266e-06,-3.285386e-07,3.8787053e-05,-4.9499067e-06,6.748438e-05,-8.5460364e-05,-9.0149115e-06
1966-01-01,8.842301e-05,1.5617989e-06,-1.8161518e-07,3.340765e-05,-1.14404975e-05,2.522826e-05,-6.771046e-05,-5.501479e-06
1966-02-01,0.000105775696,3.1259879e-06,1.6055128e-07,3.6397527e-05,-6.992341e-06,3.781507e-05,-0.00011732448,-4.6949426e-06
1966-03-01,0.000108814456,5.7329635e-06,-6.7857036e-07,4.2255077e-05,-1.3061712e-05,2.6621365e-05,-9.20531e-05,2.409066e-06
1966-04-01,6.3827814e-05,2.360186e-06,9.537689e-08,-1.8813349e-05,-1.280916e-05,2.9603094e-05,-0.0001079964,-4.8823204e-06
1966-05-01,4.1367075e-05,-1.8976425e-07,-2.1857304e-06,5.0312265e-05,-7.790728e-06,2.0014308e-05,-8.3246414e-05,1.9365543e-06
1966-06-01,4.0699037e-05,-1.3384633e-06,-4.2601823e-07,5.495594e-05,-1.1994478e-05,0.000107144355,-9.6061325e-05,-1.2572902e-05
1966-07-01,4.973384e-05,-2.4056935e-06,-3.4455297e-07,6.2670966e-05,-5.990285e-06,3.619386e-05,-6.664323e-05,-6.6012944e-06
1966-08-01,4.507387e-05,-2.4871624e-06,-1.6532067e-07,3.937111e-05,-1.38112155e-05,2.1309648e-05,-8.535643e-05,-1.0805044e-05
1966-09-01,3.8083916e-05,-3.3996039e-06,4.7827416e-07,5.5534365e-05,-7.196013e-06,5.6683064e-05,-8.573933e-05,-2.2183158e-06
1966-10-01,3.962366e-05,-1.9820582e-06,-1.490298e-07,4.1725536e-05,-1.232035e-05,9.465531e-05,-5.8154263e-05,-1.2678811e-05
1966-11-01,7.713154e-05,-1.8272694e-06,-1.517692e-06,9.7596305e-05,1.8795254e-06,-2.1078165e-05,-5.2866984e-05,8.812454e-06
1966-12-01,9.733561e-05,2.4742403e-06,-9.392679e-07,5.806802e-05,-6.9271664e-06,4.349339e-05,-9.337289e-05,-5.827351e-06
1967-01-01,0.00010431702,-2.456145e-07,-1.2000455e-06,1.580331e-05,-4.8814327e-06,1.970927e-05,-0.000110526824,-9.003947e-06
1967-02-01,9.531807e-05,7.3288174e-07,-3.017558e-07,6.386186e-05,-1.2548986e-05,9.7331205e-05,-8.546291e-05,-6.469483e-06
1967-03-01,8.963157e-05,2.5165355e-07,-1.3123317e-06,7.241968e-05,5.4841075e-07,-3.93502e-06,-0.00011761691,6.226892e-06
1967-04-01,7.377514e-05,-6.466362e-07,-1.1358825e-06,3.425035e-05,1.3985809e-06,6.7482215e-06,-0.0001382455,-6.036378e-06
1967-05-01,7.268436e-05,-4.381036e-07,-1.1519223e-06,8.7008884e-05,-5.3225594e-06,8.44263e-05,-9.7413395e-05,-6.7100955e-06
1967-06-01,4.8037506e-05,-2.0101106e-06,-1.1519223e-06,6.8529764e-05,-8.811454e-06,3.5212805e-05,-6.0751903e-05,-3.0688134e-06
1967-07-01,6.761543e-05,-2.8041359e-06,-1.9749132e-07,6.137552e-05,-1.6278496e-05,5.9242077e-05,-0.0001429455,-7.63245e-06
1967-08-01,5.9514772e-05,-2.4993606e-06,1.3584759e-06,4.525441e-05,-1.6727645e-05,5.2424693e-05,-9.736527e-05,-1.6639417e-05
1967-09-01,3.8244536e-05,-2.9565272e-06,2.7571514e-07,5.4357624e-05,-8.795414e-06,6.1704355e-05,-6.585291e-05,-1.2099841e-05
1967-10-01,4.0554427e-05,-2.2988497e-06,4.842477e-07,5.8985424e-05,-8.859577e-06,0.00011423832,-7.814826e-05,-7.3116316e-06
1967-11-01,5.6402838e-05,-3.2051612e-06,1.3263962e-06,5.07404e-05,8.304189e-06,2.341472e-05,-8.4059335e-05,-6.3170955e-06
1967-12-01,7.672666e-05,-1.280252e-06,5.083093e-07,8.523636e-05,-1.457816e-05,8.186777e-05,-0.000113414186,-3.862835e-06
1968-01-01,0.00011445038,-1.8700448e-06,-1.485023e-07,7.5161995e-05,-1.3585835e-05,1.5354686e-05,-0.0001057023,6.9330854e-06
1968-02-01,8.49236e-05,-5.486436e-07,-5.9517333e-07,5.6057528e-05,-3.0518568e-06,4.2845204e-07,-4.7383895e-05,5.211543e-06
1968-03-01,0.000101078185,2.3081884e-06,-1.3396202e-06,5.4615157e-05,-3.1169984e-06,3.7278758e-05,-0.00010303158,-1.2580829e-05
1968-04-01,6.7354566e-05,-4.6489004e-07,-2.0747684e-06,3.9865725e-05,-1.6051825e-05,0.00011925209,-0.00012843596,-9.36108e-06
1968-05-01,4.322506e-05,-2.1363667e-07,-1.7025377e-06,4.1717547e-05,-1.0790609e-06,7.174683e-05,-8.013973e-05,-3.7311693e-06
1968-06-01,4.4769797e-05,-3.5322591e-07,-1.516426e-06,6.907611e-05,-1.1650263e-05,0.00010118054,-6.025358e-05,1.3776225e-06
1968-07-01,6.2264386e-05,-1.4140678e-06,-1.0790609e-06,6.9932226e-05,-1.3734723e-05,4.3727563e-05,-0.00012872444,-1.0235803e-05
1968-08-01,5.3870703e-05,-2.0468506e-06,9.588694e-07,6.0142702e-05,-2.567962e-06,2.8001043e-05,-9.755056e-05,-1.0421922e-05
1968-09-01,3.2839973e-05,-3.1914387e-06,1.7719867e-07,6.9411115e-05,-9.761221e-06,7.8828416e-05,-6.455278e-05,6.2258623e-06
1968-10-01,4.6621615e-05,-2.4842157e-06,7.5414573e-07,8.615195e-05,-1.4181394e-05,7.8968e-05,-6.2058876e-05,1.3066892e-07
1968-11-01,5.0343868e-05,-6.789196e-07,-1.069755e-06,8.4821244e-05,-8.011761e-06,6.184563e-05,-6.968949e-05,-7.667448e-06
1968-12-01,8.1229264e-05,-1.4233738e-06,-2.2329623e-06,6.849916e-05,-1.1380398e-05,4.560148e-06,-0.00010378534,-4.066169e-06
1969-01-01,7.795972e-05,8.4626663e-07,-3.2731623e-07,-2.691349e-05,3.09413e-06,1.7998642e-05,-9.023282e-05,-5.861213e-06
1969-02-01,7.449313e-05,-2.0995503e-07,-1.0134099e-06,3.3941316e-05,4.9447845e-06,-2.0783773e-05,-7.015551e-05,-1.4527672e-05
1969-03-01,6.9022426e-05,1.0268195e-06,-5.0786184e-07,2.092357e-05,-7.775052e-06,7.0584196e-05,-8.800301e-05,-1.0727068e-05
1969-04-01,3.9141196e-05,3.8795333e-06,-6.342525e-07,1.166129e-05,-6.8903537e-06,6.7975234e-05,-9.385287e-05,-1.5367237e-05
1969-05-01,2.64033e-05,2.471228e-06,-9.682699e-07,3.7281516e-05,-6.6375796e-06,3.7119018e-05,-6.808821e-05,-5.9605154e-06
1969-06-01,3.4988516e-05,-1.0134099e-06,1.6017293e-07,6.158372e-05,-9.255571e-06,2.8416449e-05,-4.6819267e-05,2.2336462e-07
1969-07-01,5.3711683e-05,-3.0626688e-06,6.9280213e-07,5.9805287e-05,-1.2108285e-05,6.713567e-05,-9.819513e-05,-7.919494e-06
