,vws850-250_cluster1,vws850-250_cluster2,vws850-250_cluster3,vws850-250_cluster4,vws850-250_cluster5,vws850-250_cluster6,vws850-250_cluster7,vws850-250_cluster8
1965-01-01,34.31275504773075,31.491090641792596,31.440523004216168,26.646785005202407,40.42288714177024,36.80693150044329,38.51534914692132,36.483552538181904
1965-02-01,21.834605350000068,43.66864934582674,47.220812496459345,41.53894148457885,44.27509060644229,34.7606222890745,26.29573264257841,37.00202948483163
1965-03-01,13.897657235436192,50.578290761238435,36.64010332159881,39.330499915141594,35.10455421198825,45.71278657790785,28.458700808314568,37.54469247149654
1965-04-01,15.75432696590487,35.44364438128442,27.89295681326992,39.96136019539136,26.132276615111646,34.7604668289105,21.539857546609166,28.554514849011756
1965-05-01,10.253410851346224,35.08615567286559,22.15308754383849,32.241002135326944,21.796199748457855,22.718792568971832,21.352710815520737,20.321278564292264
1965-06-01,11.26817391680974,27.881865549447607,11.00306034600154,21.5955439625355,10.25450034128798,17.91466298399383,20.185989684037345,15.939683629418608
1965-07-01,8.884638878546998,20.582412255171064,12.829116913651822,33.190126981750055,9.70772030733186,18.17377238592683,7.982504344198701,15.989707398696382
1965-08-01,13.983922550030744,9.526812536283428,8.199381425118181,18.502729043488706,8.56814641658426,17.615125932835443,11.757619892511372,21.381865396896846
1965-09-01,10.233338895753718,23.28356895884777,6.877505888644405,19.16901137068071,7.744218877727672,24.30423850652394,15.824747662911204,13.409503931081241
1965-10-01,7.013798997937841,20.495802031519688,20.223172221126546,22.090649793760306,18.252723335189273,19.983745401946663,23.308634207801678,13.651205262493146
1965-11-01,9.273372379889455,36.46241560195185,24.787906573126666,32.88107011449541,13.936179123997887,41.47855626573451,26.505694994169875,33.08501428674811
1965-12-01,12.776843738832257,49.11539741537927,29.348312996393982,45.850489254708975,23.47098107064967,37.54846216857343,25.865346058104837,29.56746405048093
1966-01-01,19.914663582635132,56.55113245191926,44.669570918663865,35.355222265803555,31.78443593489283,41.03963607868983,41.78833809146955,43.37485185495501
