,zgv850_cluster1,zgv850_cluster2,zgv850_cluster3,zgv850_cluster4,zgv850_cluster5,zgv850_cluster6,zgv850_cluster7,zgv850_cluster8
1965-01-01,0.18382096,0.025755536,0.017955398,0.23960003,0.040472984,0.05386586,-0.5602932,-0.08418379
1965-02-01,-0.016336346,0.052982807,0.98356706,-0.30612287,-0.4918572,-0.022664856,-0.78502864,0.24342652
1965-03-01,0.021487474,-0.03841255,-0.08153467,0.010743737,0.12421527,-0.112294115,-0.039589882,0.48817772
1965-04-01,-0.21104817,0.33187848,-0.25358158,0.033114254,0.5283564,-0.086538576,-0.10684872,0.7182114
1965-05-01,0.13495898,0.69525224,-0.21207842,0.1639524,0.6241669,-0.08889339,-0.5230581,0.5212919
1965-06-01,0.19162115,1.1285338,-0.05519042,-0.25196272,-0.1677789,0.011185264,-0.2535816,0.6487452
1965-07-01,0.3885406,0.9124818,0.04812603,-0.18087742,-0.030612279,0.12612852,-0.15114823,0.43651953
1965-08-01,0.17778674,0.85596675,-0.19309291,-0.1298079,-0.052394103,0.13113248,0.0775609,0.28787327
1965-09-01,-0.0025019646,0.67185146,-0.23871699,0.042239092,0.3000888,0.058722615,-0.24872479,0.8212336
1965-10-01,0.36322662,0.16998652,0.16306934,-0.20354228,0.11641498,0.10920346,-0.31156835,0.490091
1965-11-01,0.5861959,0.21605213,-0.07932706,0.7318986,-0.27639368,0.09419165,0.42916077,0.23341873
1965-12-01,0.13127966,0.19176833,-0.0874217,0.10787888,-0.35513198,0.017955279,0.025461197,0.45992026
1966-01-01,0.17403431,0.049186755,-0.11197217,-0.007378006,0.059458066,0.029367376,-0.43486857,0.36369243
1966-02-01,0.10430479,0.10444949,0.08188145,-0.26329368,0.5177627,0.013454008,-0.3137824,-0.21584292
1966-03-01,0.011139393,0.29584375,-0.036022045,-0.15262353,0.1532022,0.014322018,-0.3532765,-0.2952651
1966-04-01,-0.058011435,0.2849937,0.50749135,-0.0001446247,-0.32969585,-0.012441349,-0.83154505,0.18170162
1966-05-01,0.244487,0.16998358,-0.3662965,0.11761417,0.22813964,-0.025461387,-0.36181164,0.7019237
1966-06-01,-0.14452219,0.9335353,-0.07826476,0.03153739,-0.024304032,0.08491943,-0.30278778,0.82850707
1966-07-01,0.17417893,0.9838794,-0.22003826,0.3046684,-0.14452219,0.14191818,0.041519545,0.5004027
1966-08-01,0.20629497,0.7810564,-0.039638758,-0.1532022,0.02705269,0.11529946,-0.28701895,0.53179544
1966-09-01,-0.010126686,0.252299,-0.35428914,0.11775885,0.095624804,0.058156062,-0.25302234,0.9527761
1966-10-01,0.39219183,0.0603261,-0.14090553,-0.07204409,-0.07349076,0.041953374,-0.33085316,0.3726619
1966-11-01,0.6547622,0.30351108,-0.2671997,0.22582495,-0.020976733,0.0868001,0.17157492,-0.025461387
