,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,21.165253,26.493195,24.802704,26.749146,23.196533,26.41336,17.073273,14.477661
1965-02-01,20.928253,26.859924,24.53775,26.50467,24.506317,26.794556,16.336792,13.426361
1965-03-01,20.192291,26.759613,24.36612,26.38092,26.058594,27.309479,16.27243,13.036163
1965-04-01,20.856903,28.16571,24.670471,26.391388,26.938263,28.581848,16.370728,13.806061
1965-05-01,22.07837,28.635223,24.954376,27.128357,26.820496,28.790405,17.256409,14.951691
1965-06-01,24.167511,28.469574,25.50174,27.450684,26.70575,28.199127,19.307129,16.388214
1965-07-01,25.41043,28.980011,26.075562,27.843384,25.970276,27.664246,21.0979,20.9133
1965-08-01,26.028137,28.84079,26.487183,28.621765,24.612091,27.569427,22.209106,23.518372
1965-09-01,26.524109,28.689606,27.36139,28.862244,24.4599,27.414764,21.89325,22.05191
1965-10-01,25.805115,29.29834,27.528015,28.640228,25.317139,27.64627,21.35785,18.132568
1965-11-01,23.381165,29.042389,27.01709,27.728119,25.145996,27.78949,19.107056,16.641174
1965-12-01,22.32486,28.731018,25.814087,26.822998,24.66748,27.75357,16.527924,15.3628235
1966-01-01,21.551147,28.187653,24.734772,26.414062,25.269806,27.675812,15.540985,14.184937
1966-02-01,20.533997,27.9794,24.516418,26.475067,25.874481,27.518951,14.828918,12.920685
1966-03-01,20.147217,28.078735,24.547668,26.476074,26.240082,27.887604,14.676636,13.019012
1966-04-01,20.922821,28.440308,25.016663,26.566345,26.064575,28.600677,15.410889,13.652405
1966-05-01,22.347443,28.694977,25.658112,27.217896,24.708038,28.734314,16.72052,14.388672
1966-06-01,24.697937,28.85434,26.056519,27.881561,25.053467,28.377777,18.676178,16.038727
1966-07-01,25.643494,29.52655,26.13974,28.539154,25.377228,27.971832,20.136108,20.375153
1966-08-01,25.822021,28.330872,26.940033,28.583527,23.016144,27.441803,21.660583,22.945038
1966-09-01,26.41455,27.991486,27.581512,28.59613,23.140198,27.42517,21.998474,21.882996
1966-10-01,25.804382,27.987457,27.51947,28.809448,22.965698,27.133698,21.260681,18.9021
1966-11-01,23.931915,27.759003,26.8432,28.610748,22.641937,26.685883,19.551147,16.721039
1966-12-01,22.576904,27.772125,25.692932,27.495758,22.880463,26.611755,17.390228,15.34433
1967-01-01,21.566467,26.797089,25.03717,26.746979,23.559753,26.668365,16.585266,13.817688
1967-02-01,21.254456,26.490082,24.859894,26.456512,24.77774,26.86319,15.845551,13.296326
1967-03-01,21.021057,26.763031,25.27658,26.607758,25.477905,27.374542,15.177948,13.591339
1967-04-01,20.988007,27.834778,25.076752,26.88623,25.28659,28.044617,14.436218,14.387146
1967-05-01,22.176453,28.3266,25.535004,27.446136,25.39627,28.58551,15.498474,15.05423
1967-06-01,24.900452,28.291046,25.746338,28.141785,24.625,27.776703,18.320618,17.31845
1967-07-01,25.943665,28.441772,26.187073,28.77884,23.211182,27.587372,21.092194,20.593353
1967-08-01,26.485077,27.466675,27.327942,28.985168,21.704193,27.0495,23.812653,24.299957
1967-09-01,26.544159,27.227783,27.53128,28.706207,21.682648,26.576202,23.229706,22.994324
1967-10-01,26.611786,26.758026,27.001404,28.446808,21.271973,26.475037,21.776794,19.720917
1967-11-01,24.376099,27.400574,26.517609,27.57837,21.979645,26.938812,19.860657,17.5253
1967-12-01,22.542053,26.88321,25.50293,26.977875,21.806854,26.774536,17.706116,15.950195
1968-01-01,20.897827,26.305908,25.000122,26.398407,22.298065,26.667969,16.622406,14.534149
1968-02-01,20.136139,26.33606,25.323608,26.260895,24.307678,26.82721,15.888916,13.381226
1968-03-01,20.207336,25.82959,25.19748,26.238617,24.26712,26.668457,15.526855,12.440979
1968-04-01,21.113464,26.87915,25.342896,26.641754,25.295898,27.768463,16.048157,13.457397
1968-05-01,22.702179,27.825348,25.680725,27.163055,24.756775,28.1503,17.100708,13.863464
1968-06-01,25.548645,27.88321,25.73117,27.880737,24.392242,27.821869,20.412598,15.207825
1968-07-01,25.84195,28.20816,26.163452,28.274933,23.909515,27.553314,22.070557,18.822449
1968-08-01,26.519073,27.900024,26.43103,28.49356,23.896637,27.328766,22.949463,22.850067
1968-09-01,27.212524,27.913391,26.8208,28.537598,23.412415,27.272858,22.818878,22.426178
1968-10-01,26.286621,28.379303,27.331726,28.841278,23.740845,27.202637,21.75647,18.794739
1968-11-01,24.962036,28.460907,26.892517,27.99649,23.758148,27.427673,19.888824,16.009094
1968-12-01,22.585938,28.608307,25.766785,26.964233,24.2305,27.533539,17.524567,13.853577
1969-01-01,20.702118,28.60257,25.369171,26.509521,25.274323,27.621185,16.310425,13.046783
1969-02-01,20.32013,28.451843,25.402008,26.221375,25.556335,27.35199,15.364899,12.918579
1969-03-01,20.784668,27.793457,24.660553,26.08908,26.753082,27.606812,14.35788,12.717072
1969-04-01,20.899017,28.294403,25.032806,26.23471,26.855133,28.915344,14.714233,13.004211
1969-05-01,22.303436,28.825104,25.457886,26.760773,26.61618,29.110199,15.880737,13.808716
1969-06-01,23.364319,29.06662,26.113678,27.50119,26.147522,28.299042,18.122986,14.154297
1969-07-01,25.336884,28.102661,26.51056,27.828827,24.019623,27.972412,20.134521,19.51358
1969-08-01,25.949615,27.893951,27.004852,28.296967,22.839264,27.689362,21.166168,22.891571
1969-09-01,26.595673,27.470428,27.326843,28.515411,22.655182,27.344818,21.327179,22.789032
1969-10-01,25.67221,27.770905,26.90384,28.199554,22.544434,27.471954,20.505219,18.571655
1969-11-01,24.471863,28.16214,26.351593,28.092896,22.941833,27.189453,19.115173,15.635132
1969-12-01,22.458282,27.588348,25.62146,27.254547,23.539673,27.081238,17.348236,13.198547
1970-01-01,20.693542,27.003357,25.15149,26.783295,23.677734,27.231659,15.902435,12.258118
1970-02-01,20.038544,26.562195,24.873566,26.403107,24.514557,26.88556,15.282043,12.040649
1970-03-01,20.455414,26.925354,24.324463,26.29721,25.045593,27.309143,15.020691,11.597931
1970-04-01,21.509216,27.536438,24.712402,26.66449,25.435059,28.467285,15.503143,12.681183
1970-05-01,23.735596,27.863434,24.662292,27.207397,24.635956,28.285461,17.023376,14.514954
1970-06-01,24.593079,28.049377,25.369476,27.271973,23.36676,27.96518,19.096863,16.049164
1970-07-01,25.025421,27.370117,25.825592,27.530243,21.71582,27.379913,21.009186,21.03656
1970-08-01,26.002258,27.134033,26.314758,28.26117,20.59024,27.061218,22.904938,23.388977
