,vws250-50_cluster1,vws250-50_cluster2,vws250-50_cluster3,vws250-50_cluster4,vws250-50_cluster5,vws250-50_cluster6,vws250-50_cluster7,vws250-50_cluster8
1965-01-01,30.828384399414062,11.701774597167969,18.745939254760742,4.858264923095703,40.645957946777344,11.372844696044922,21.500734329223633,34.822532653808594
1965-02-01,24.81328773498535,14.890389442443848,31.077627182006836,14.924921035766602,14.711514472961426,3.6003165245056152,28.176115036010742,21.704103469848633
1965-03-01,31.56692123413086,12.686324119567871,26.99261474609375,14.572090148925781,19.182373046875,9.33046817779541,22.909704208374023,37.71636199951172
1965-04-01,29.439796447753906,18.210390090942383,22.974380493164062,12.93936824798584,20.876428604125977,14.16026496887207,24.72112464904785,20.655115127563477
1965-05-01,26.24418830871582,16.37744140625,24.405149459838867,10.366842269897461,19.439958572387695,4.31022834777832,27.359149932861328,18.833040237426758
1965-06-01,16.945301055908203,7.530292987823486,21.35561180114746,7.685286998748779,20.407756805419922,2.0073821544647217,29.08171272277832,15.138252258300781
1965-07-01,13.102985382080078,19.095712661743164,18.471431732177734,8.976855278015137,8.867148399353027,4.6505889892578125,37.2500114440918,18.26107406616211
1965-08-01,13.72204875946045,11.619600296020508,21.348054885864258,9.385245323181152,13.886043548583984,9.760744094848633,15.830911636352539,16.219160079956055
1965-09-01,18.50956916809082,11.486261367797852,15.685738563537598,9.756888389587402,5.696318626403809,8.433794975280762,30.73691749572754,13.254168510437012
1965-10-01,9.745888710021973,12.864185333251953,23.90912628173828,10.907360076904297,21.74309539794922,16.790170669555664,23.24205780029297,12.936304092407227
1965-11-01,21.40740394592285,16.840147018432617,13.060479164123535,14.609838485717773,25.3255672454834,14.742546081542969,28.611799240112305,24.504165649414062
1965-12-01,32.22801208496094,22.56959342956543,18.979938507080078,17.922161102294922,24.466754913330078,23.395618438720703,34.214630126953125,18.744932174682617
1966-01-01,27.561359405517578,26.940231323242188,29.00152015686035,24.821372985839844,35.5474853515625,28.81753158569336,27.168283462524414,38.570465087890625
1966-02-01,24.75827980041504,29.965099334716797,35.13378143310547,21.520889282226562,18.375165939331055,22.841747283935547,34.588905334472656,34.28145217895508
1966-03-01,15.277212142944336,29.747455596923828,32.32563018798828,23.55018424987793,25.362735748291016,23.484745025634766,31.61768913269043,26.21233367919922
1966-04-01,21.282135009765625,31.974592208862305,28.917856216430664,20.866283416748047,10.598625183105469,24.520057678222656,37.040531158447266,20.624250411987305
1966-05-01,21.830001831054688,26.237882614135742,26.022214889526367,10.922011375427246,16.960161209106445,13.163528442382812,30.881549835205078,22.809600830078125
1966-06-01,18.722238540649414,15.388847351074219,22.69619369506836,9.11620044708252,31.22373390197754,1.9571775197982788,27.793407440185547,8.773017883300781
1966-07-01,10.571364402770996,11.94128131866455,18.25299835205078,4.04118013381958,6.770382881164551,4.245453834533691,32.386627197265625,22.370365142822266
1966-08-01,18.185129165649414,7.249835014343262,15.044597625732422,10.417374610900879,9.41418743133545,4.661220550537109,19.70223617553711,29.47026252746582
1966-09-01,18.527393341064453,2.068997383117676,16.51372528076172,15.422924995422363,15.36623477935791,9.132823944091797,19.51712989807129,12.934428215026855
1966-10-01,24.92567253112793,3.1467504501342773,14.827741622924805,16.13418960571289,15.938255310058594,5.2110066413879395,14.923131942749023,16.600379943847656
1966-11-01,28.728784561157227,2.8695030212402344,8.585006713867188,11.62435531616211,26.762248992919922,4.580765247344971,16.159866333007812,19.51736068725586
1966-12-01,22.172842025756836,4.359165191650391,19.857358932495117,8.183470726013184,29.84457015991211,8.943361282348633,11.862264633178711,19.155611038208008
1967-01-01,27.45534324645996,4.00905704498291,22.296018600463867,9.736069679260254,35.249820709228516,8.875457763671875,8.949151992797852,28.193634033203125
