,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8
1965-01-01,0.0069172145,-0.30936074,-0.19691944,0.095957756,-0.34689027,-0.015011787,0.14349511,0.23135826
1965-02-01,-0.08006291,-0.41709247,-0.21958442,0.081976175,-0.15659364,0.021340275,-0.028699016,0.2622649
1965-03-01,-0.096546456,-0.35071677,-0.5703011,0.129072,0.0853612,0.18926637,0.031642485,0.17028086
1965-04-01,-0.0518054,-0.04194472,-0.073145725,0.14364228,-0.11950569,-0.0172194,-0.06681719,0.114354566
1965-05-01,-0.0426806,-0.001471734,0.0045624017,0.040031455,-0.008094597,0.0086833,-0.016189193,0.05165825
1965-06-01,-0.0098607065,0.05357151,0.043122124,-0.030612301,-0.034291647,0.002060437,0.04532974,0.067847446
1965-07-01,-0.0070643662,0.0055926084,0.009124803,-0.021928977,-0.035027526,0.023400735,-0.019427037,-0.007947421
1965-08-01,0.00588696,-0.008094597,-0.011773944,-0.018691158,0.002943492,0.016777897,-0.026638579,0.0030906678
1965-09-01,-0.0030906678,0.12598136,-0.09433885,0.015894841,0.03252556,-0.0047096014,-0.07491181,0.08624425
1965-10-01,-0.027227258,-0.23268285,0.017955303,0.012215495,-0.14408378,-0.001471734,0.207516,-0.32996517
1965-11-01,-0.009124828,0.03958998,-0.38942367,-0.05460174,-0.023547912,0.031053806,-0.36984944,-0.06725874
1965-12-01,-0.061960436,-0.07137962,0.02914052,0.0151589755,-0.26005727,0.0067700385,-0.23695087,0.020015765
1966-01-01,-0.055552054,-0.39074522,-0.21367297,0.0820261,-0.25215435,-0.010126686,0.038626052,0.2962777
1966-02-01,-0.008390665,-0.50373,-0.2693697,0.11558883,-0.04774008,0.029801369,-0.034864713,0.012875366
1966-03-01,0.044991396,-0.09548011,0.14336488,0.04123006,-0.008969331,-0.049331427,-0.1270175,-0.17678289
1966-04-01,-0.011718035,-0.0070887087,-0.19558963,0.050633408,-0.118192814,-0.0056419848,-0.010850048,0.08897014
1966-05-01,-0.0039060116,-0.2230763,0.02227869,0.030814076,-0.048174094,0.004484701,0.019385362,-0.052080058
1966-06-01,-0.011862683,0.06712544,0.052658748,-0.001012659,-0.02387004,0.00549736,0.046004057,0.06886141
1966-07-01,-0.0135986805,0.03370738,-0.005352688,-0.010994673,-0.032260705,0.050778102,-0.034575365,0.019964028
1966-08-01,-0.018806696,0.019964028,0.0026040077,0.04021735,-0.01417737,-0.019530034,-0.026184702,0.03428607
1966-09-01,-0.027486706,-0.18025489,-0.021989346,-0.0049186707,0.027342033,0.019240666,0.05323739,0.05642004
1966-10-01,-0.019095993,-0.08246012,0.025750685,0.010850024,0.14336486,-0.012441349,0.109223485,-0.11862683
1966-11-01,0.021555375,-0.12658353,-0.15190025,-0.014900684,-0.1916836,0.02285738,-0.1257155,-0.04368944
1966-12-01,-0.0668361,-0.252299,0.1126955,0.19573426,-0.20860963,-0.09721611,0.059602737,0.15551686
1967-01-01,-0.27194038,-0.43946767,-0.2086597,0.18551233,-0.19084121,0.12472954,0.095254086,0.26577884
1967-02-01,-0.10224825,-0.331724,-0.24146576,-0.04396341,-0.3330562,0.028809357,0.1736888,0.25112438
1967-03-01,-0.07843473,-0.052955937,-0.1753541,0.010824323,-0.13089108,0.1790177,-0.15204015,0.076769456
1967-04-01,-0.22831006,0.031140756,0.010990858,0.2114907,-0.026644504,0.16169879,-0.1706913,0.107410625
1967-05-01,0.006494594,-0.09608672,-0.011323905,0.115070924,-0.03930063,-0.035803534,0.05245633,-0.055620395
1967-06-01,-0.013322258,0.011323905,-0.049125798,-0.014321422,-0.021149063,0.0639468,0.073105834,0.018484617
1967-07-01,-0.020815993,0.0031640292,0.023147415,-0.037135758,-0.006661117,0.0128226755,-0.03563702,-0.049125783
1967-08-01,-0.03713577,-0.03014158,0.020482969,-0.030974234,-0.006161547,-0.0031640292,0.0034971,-0.030641163
1967-09-01,-0.04979191,-0.06378026,0.0034970879,-0.004662776,0.017485451,-0.003164053,0.10791023,0.055620383
1967-10-01,-0.032639503,-0.24396367,0.028143262,-0.031140756,0.13455471,0.004329729,0.12806012,-0.07194014
1967-11-01,-0.10874285,-0.37119114,-0.069941804,0.03963368,-0.19350564,-0.006494594,0.049125813,0.28826016
1967-12-01,-0.057785235,-0.46228203,-0.28975886,0.17435493,-0.05512079,-0.15070793,-0.082431436,0.12239816
1968-01-01,-0.021942507,-0.18106103,0.064411856,0.08493873,-0.033267666,-0.08748688,-0.066393755,0.030436372
1968-02-01,0.10801375,-0.24561453,0.08111648,0.033409238,-0.3481072,-0.08734532,0.21900034,0.05775833
1968-03-01,-0.0462916,-0.12316115,0.10065238,0.13859168,-0.117357,-0.049122892,-0.10914624,-0.1383086
1968-04-01,-0.06766786,0.122311756,-0.21531966,0.10277586,-0.011325156,0.0077860476,-0.057475187,0.0866375
1968-05-01,0.015713667,-0.06681845,0.099095166,0.029728556,-0.08239057,0.022084069,0.00084939005,-0.1013602
1968-06-01,0.018261826,-0.0031144142,0.017270874,0.00906012,-0.0116082905,0.01967746,0.049972285,0.055493306
1968-07-01,0.014014888,0.028454471,0.037656166,-0.030577946,-0.036948346,0.0399212,0.00906012,-0.015005851
1968-08-01,0.0048131943,0.0059457063,0.025056923,0.012599254,-0.015572095,0.033267666,-0.047565676,-0.010334206
1968-09-01,-0.008210743,-0.016563058,-0.050255418,-0.024773788,0.008210731,0.023358155,0.019677471,-0.031568885
1968-10-01,-0.014014888,-0.0603065,0.04190309,0.0058041452,-0.046574723,-0.0022650242,-0.02038529,-0.120896176
1968-11-01,-0.05860772,-0.4036005,0.07729425,0.06285466,-0.13760072,-0.04346031,0.28751755,-0.0
1968-12-01,-0.06993288,-0.17653099,-0.10079403,-0.012032986,-0.10079394,0.006795096,-0.12570925,0.023499703
1969-01-01,-0.03149425,0.21425168,0.009387684,0.044970155,-0.21485738,-0.021046638,-0.12370577,0.10553601
1969-02-01,-0.110229865,-0.1664047,-0.13581894,-0.1062931,-0.104476094,0.06389697,-0.23938656,0.034825373
1969-03-01,-0.008176398,-0.18063769,-0.07797849,0.083429456,-0.29889247,-0.0030282855,-0.23469272,-0.033311177
1969-04-01,-0.023015022,-0.0673795,0.21228333,0.06980214,-0.20213857,-0.009993374,-0.06904508,-0.071921945
1969-05-01,0.064351216,-0.109927036,0.01695844,-0.0010599137,-0.0069650887,0.028768778,0.15641133,-0.090697385
1969-06-01,-0.0046938537,-0.066773854,-0.05042107,0.012264585,0.055872,-0.0028768778,0.019078255,0.041033376
1969-07-01,-0.014990056,0.073284686,-0.0092363,-0.03603668,-0.047241352,0.013475907,-0.03618809,-0.015747119
1969-08-01,0.021046627,0.045878638,0.04148761,-0.01953249,-0.057083346,0.06768234,-0.04012487,-0.020289565
1969-09-01,-0.028920198,-0.01816976,-0.038762163,0.009387707,0.022560786,0.020138156,-0.032251336,-0.005148077
1969-10-01,0.025286246,-0.05632626,-0.14732644,0.047089957,0.022712195,-0.04693854,0.00545094,-0.0991766
1969-11-01,-0.06783376,-0.24453464,-0.19759612,0.07071064,0.0021198273,-0.026497554,0.06737952,0.037247993
1969-12-01,-0.07691864,-0.2019871,0.08479221,0.04693856,-0.23227008,-0.054357864,0.20774087,0.096753955
1970-01-01,0.008381724,-0.2065312,0.006941104,0.1029382,-0.2782998,-0.04452796,0.11472497,0.123368666
1970-02-01,-0.09874731,-0.26454854,-0.010346198,0.08263864,-0.24726121,-0.05173104,0.3054095,0.26572722
1970-03-01,-0.085126996,-0.1917322,-0.22093734,0.15480018,-0.0031431199,-0.0,-0.017680239,0.37848777
1970-04-01,-0.098485395,0.05173104,0.011131978,0.056183815,-0.02187109,0.14091793,-0.07373309,0.11289151
1970-05-01,-0.0011786937,-0.018073106,0.0385036,0.031169582,-0.030907655,0.010346198,0.09966407,-0.0318244
1970-06-01,-0.004452801,-0.026061941,0.016763473,-0.018989872,-0.04492086,0.0027502538,0.039420344,0.09272297
1970-07-01,0.021347236,0.032217287,0.05657668,-0.014406109,-0.03640815,0.036539126,-0.007595944,-0.011262965
1970-08-01,0.005893397,-0.0,0.0005238533,0.0035360574,-0.035229493,-0.02789545,-0.006548238,-0.024883294
1970-09-01,-0.018335056,0.011393905,-0.02671678,0.0015715599,0.0010477304,0.014799023,-0.027895475,0.0073340177
1970-10-01,-0.018596983,-0.06941128,-0.013096476,0.024228454,0.080674216,0.012965512,-0.030907655,-0.12952399
1970-11-01,-0.027633548,-0.20456675,-0.0055005075,0.034181785,0.07831688,-0.01584673,-0.19828042,-0.060243726
1970-12-01,-0.02331171,-0.16842051,-0.2523688,0.041908693,-0.041384816,-0.0068101645,-0.33395976,0.11145089
1971-01-01,-0.012812281,-0.4737665,-0.31483668,-0.021017909,-0.12668326,0.025768543,0.07816932,-0.11171158
1971-02-01,-0.032102704,-0.26517105,-0.17375755,0.015835404,-0.032534577,-0.046354555,0.078313276,0.34391615
1971-03-01,0.013244152,-0.029655408,-0.06679662,0.05470414,-0.08148034,-0.038868714,-0.14870885,0.056575585
1971-04-01,-0.004606652,0.016123319,0.109840155,0.04405122,-0.085367225,0.053696416,-0.15504304,-0.1179018
1971-05-01,0.025048733,-0.061614133,-0.004606664,0.049233712,0.03426206,-0.029799366,-0.0010077119,0.08565514
