,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8
1965-01-01,-0.054096222,-0.17956161,0.36889952,0.27341595,0.87108576,-0.69673806,0.050511934,0.46894568
1965-02-01,-0.058007814,1.2637749,0.6530697,0.6432934,-0.29036218,-0.6944569,-0.23300667,-0.09450607
1965-03-01,-0.019553374,0.055400085,0.20107003,0.013035202,0.2877552,-0.50837743,-0.35227966,0.17011109
1965-04-01,0.04627533,0.318388,-0.31089288,0.44613418,0.47546387,-0.35260582,-0.045297623,0.18933792
1965-05-01,-0.04040985,0.36955184,-0.28710327,0.55302393,0.0205307,-0.16359329,-0.07593079,1.1617737
1965-06-01,0.017597962,0.9105177,-0.42495194,0.90465164,0.0909214,-0.33826676,0.06224365,0.78994066
1965-07-01,-0.0026069642,1.2869129,0.12481308,0.6090759,-0.06582832,-0.3822609,0.080818936,0.43440247
1965-08-01,-0.030632783,1.1480865,0.34152564,0.22160073,-0.015316391,-0.26363945,0.077560425,0.6628464
1965-09-01,0.052793123,0.28482208,0.41322023,0.05442238,0.36531526,-0.16163787,0.04790459,0.114711
1965-10-01,-0.062569425,0.6980419,0.24506417,0.76517373,0.49827537,0.12611656,0.2708088,0.5738804
1965-11-01,-0.017597962,0.87336695,0.13035354,0.17825814,0.4415718,-0.111125946,0.16489716,0.44971886
1965-12-01,-0.1323082,0.44091988,-0.27471963,0.6172226,0.47448578,-0.64883345,0.054096602,1.0350052
1966-01-01,-0.16017608,0.48742142,-0.10109482,0.9610575,0.70109904,-0.58884466,-0.047265243,1.404496
1966-02-01,-0.021006774,0.64497185,-0.009846496,0.0088623045,0.4040512,-0.80350685,-0.12341461,-0.34858018
1966-03-01,-0.07483673,0.052516937,-0.17691651,0.3945322,0.94891244,-0.51269495,-0.07811852,0.85503924
1966-04-01,-0.019037629,0.41028747,0.063676454,-0.21696015,0.2652096,-0.40240973,-0.16477127,-0.11717834
1966-05-01,-0.061050415,0.30361253,0.20941086,0.8218876,0.345298,-0.048906326,0.10142288,0.28030816
1966-06-01,0.059081268,0.5186033,-0.0997818,1.0270315,0.060066223,0.029540634,0.13588715,1.4747372
1966-07-01,-0.0019691468,1.4100758,0.32888642,0.62724763,0.04004364,-0.32494736,0.08730926,0.30820808
1966-08-01,0.051860046,1.404824,0.7375328,1.0381912,-0.22680664,-0.30919266,0.07221069,0.39715806
1966-09-01,-0.024288941,0.7286705,0.58621866,0.85569537,0.3059105,-0.22812004,0.18413734,0.86226004
1966-10-01,-0.0032829284,0.94924086,0.529435,1.1199204,0.22286797,0.033151247,0.23796692,0.56094515
1966-11-01,-0.027571868,0.22647858,0.40799028,0.2799801,0.44114113,-0.24420281,0.2002205,0.57407415
1966-12-01,-0.20218964,0.17757225,-0.106674194,0.9587595,0.92101324,-0.5596321,-0.025930405,1.3168586
1967-01-01,-0.044409942,-0.21486607,0.64688337,0.45879441,0.55839044,-0.81864583,0.08163605,1.014899
1967-02-01,0.0045715333,0.7360302,0.16947632,1.338831,0.46336594,-0.59137154,-0.0897995,1.0080417
1967-03-01,-0.03591919,-0.65700686,0.49210206,0.2357647,-0.116902925,-0.4777344,-0.07053337,0.26645964
1967-04-01,-0.062043,0.9864899,0.5303074,0.48165244,-0.28017503,-0.3258911,-0.08588143,0.059757613
1967-05-01,-0.1064537,0.35887185,0.12310715,0.5045105,0.53389966,-0.40393487,-0.027103424,0.42744598
1967-06-01,-0.029389191,-0.08816719,0.27952155,0.5626354,0.3353611,-0.19266129,0.0048980713,0.79676783
1967-07-01,0.024817657,0.37846488,0.64590454,0.67659914,0.047675323,-0.60280037,0.14727135,0.61063766
1967-08-01,-0.056166075,1.6271694,0.829422,0.4382221,0.06041069,-0.5263893,0.1312706,0.67202795
1967-09-01,-0.016979981,1.4900208,0.7285198,1.2529495,0.0071842195,-0.17829323,0.12376022,1.0619214
1967-10-01,0.054206084,0.68574256,0.91758883,1.2460924,0.3931591,-0.17143555,0.18123206,1.3045437
1967-11-01,-0.057471465,1.2202953,0.5936573,0.57471734,0.20180435,-0.22237626,0.2142128,0.9270588
1967-12-01,-0.107759856,0.23086663,0.37030068,0.959713,0.053879548,-0.6413326,0.05681839,0.26417428
1968-01-01,-0.16118698,-1.2767346,0.60025865,0.72351915,0.4160965,-1.0834557,0.06235962,0.29247132
1968-02-01,-0.06272431,-1.8686056,0.48173827,-0.6257858,1.3591515,-0.7720215,-0.067100525,0.99447477
1968-03-01,-0.005834961,0.58968276,0.47335052,0.18416175,0.6866867,-0.8580853,-0.11523781,1.2264092
1968-04-01,-0.054701995,1.230056,0.5637909,1.0980431,-0.85553205,-0.6330795,-0.097369,1.0451653
1968-05-01,-0.083876036,-0.05798378,0.27642518,-0.048137285,0.5415451,-0.29939994,-0.0029174804,1.174625
1968-06-01,-0.043761443,-0.57983667,0.2782486,0.8697548,0.0798645,-0.105027005,0.029539108,1.8419845
1968-07-01,-0.047408294,1.2099987,0.33149108,0.7235195,0.14842376,-0.66808814,0.1626461,0.7092968
1968-08-01,0.006563568,0.98572195,0.7103912,0.5867653,0.099192046,-0.53534585,0.14222412,0.30085906
1968-09-01,0.0036468506,0.41573182,0.62250364,0.6914276,0.14368287,-0.30195236,0.19364396,0.6739235
1968-10-01,-0.027715301,0.92372704,0.57217866,0.8103126,0.6225044,-0.12399025,0.26913223,0.6389141
1968-11-01,-0.116696164,0.3161747,0.08934555,0.87595445,1.0017678,-0.29939994,-0.022974396,1.5279973
1968-12-01,-0.09262772,0.41281432,0.3322212,0.43943596,0.48283234,-0.8117714,0.08569908,0.5185707
1969-01-01,-0.070327,-0.04843216,0.17846985,-0.33703536,0.8074253,-0.78519976,-0.03284073,-1.281464
