,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7,zgu850_cluster8
1965-01-01,-0.318388,0.33403015,-0.03258858,0.22746658,-0.31969148,0.030633163,-0.32523155,-0.53118974
1965-02-01,-0.028025817,0.26363945,0.06191788,0.24213143,-0.5380331,0.0042362213,-0.35749397,-0.058984756
1965-03-01,0.19292259,0.078863524,-0.034217834,-0.023463821,-0.29199123,0.082774356,-0.46503526,-0.1818428
1965-04-01,-0.036173247,0.09320259,0.013361359,0.050511934,-0.22388153,0.07299767,-0.14241067,0.014338684
1965-05-01,0.3418518,-0.14664726,-0.104608536,0.044320296,-0.13915214,-0.044646073,-0.036173247,-0.089617535
1965-06-01,0.3395706,-0.013035583,-0.0335659,0.01042862,-0.17565098,0.054096602,-0.44548264,-0.122206114
1965-07-01,0.2985092,-0.0032588958,-0.23756866,0.051163483,-0.068761066,-0.019552995,0.05377083,0.037150957
1965-08-01,0.28319246,-0.090595625,-0.10330506,0.0061920164,-0.3333786,0.01173172,0.1319828,0.14371452
1965-09-01,0.50511897,-0.13002738,-0.08472977,0.12839814,-0.19520378,-0.02281189,-0.45297775,-0.1407814
1965-10-01,-0.36010092,-0.28612518,-0.17630272,0.17597695,0.23952408,0.0016296387,0.09450607,-0.28286666
1965-11-01,-0.22453347,-0.13621941,-0.105912015,0.11796951,0.013035583,0.09222488,0.26396522,0.2685276
1965-12-01,-0.042364884,0.24604149,-0.054096602,0.025093079,-0.1808651,0.03324013,0.035520934,0.14143333
1966-01-01,-0.1027359,0.14803162,-0.020677948,0.008206177,-0.24157715,0.003938675,-0.26685104,-0.17954178
1966-02-01,-0.0013130188,0.382716,-0.061707307,0.28260612,-0.34595412,0.10700302,0.06433334,0.0062362673
1966-03-01,-0.17297706,0.15065765,0.027899932,0.028884124,-0.17067948,0.08533974,0.07122612,-0.29278105
1966-04-01,0.40405083,0.068928145,-0.11159744,0.13654327,-0.30919266,0.0068927766,-0.37516707,-0.07647743
1966-05-01,0.34004632,-0.2425621,0.053173065,0.05940933,0.0091903685,-0.0059082033,0.015098572,-0.1631302
1966-06-01,-0.05054741,-0.35711402,0.076805875,0.04628067,-0.30394077,-0.0052516935,-0.24354629,0.17232056
1966-07-01,0.4480339,-0.016411591,-0.08172913,0.03216629,-0.25634727,-0.026586533,-0.048577882,0.1280098
1966-08-01,0.5711201,-0.035448838,-0.015426636,-0.08993454,-0.05842476,0.0055797575,-0.105033875,0.0
1966-09-01,0.100766756,-0.14573403,-0.04037247,-0.010503387,0.10306434,0.04004402,-0.10306434,-0.17658767
1966-10-01,0.075164795,-0.34267235,-0.029212952,0.015098572,-0.079431534,0.025930023,-0.14277992,-0.10733108
1966-11-01,0.16871032,-0.031510163,-0.14639053,-0.19267082,0.07188263,0.052516557,0.12833786,0.07385178
1966-12-01,-0.3745106,0.17888527,0.020350646,-0.08205719,-0.35481662,-0.033151247,-0.17035142,-0.3377487
1967-01-01,-0.18057899,0.29291,0.083595276,0.06498184,-0.05518608,0.08588104,-0.16523132,-0.17992592
1967-02-01,0.1348629,0.1521698,0.075431824,-0.11167793,-0.2860527,0.08490143,-0.17045593,-0.23870392
1967-03-01,0.31217614,0.239357,-0.081962585,-0.12735215,-0.35985145,0.016000748,-0.47316208,0.23805046
1967-04-01,0.512674,0.0897995,-0.053879548,0.16098633,-0.39871025,0.029715348,-0.017633438,0.2540512
1967-05-01,0.19070205,0.042450715,-0.117882535,-0.10841294,0.16784362,0.06041069,-0.17568055,-0.14988366
1967-06-01,0.43365058,-0.13225022,0.042124175,0.059757996,-0.22172356,-0.009469604,-0.30564538,-0.18057899
1967-07-01,0.51463354,0.20898819,-0.0052246093,-0.044409942,0.005878067,0.02612381,0.12376022,0.18874244
1967-08-01,0.15086326,0.119515225,-0.054206084,-0.12996522,0.03494034,0.008489991,0.22172356,-0.08490143
1967-09-01,-0.072819136,-0.14106674,0.023838043,-0.14531212,0.23707084,0.023838043,0.070206836,-0.093718335
1967-10-01,-0.14465904,-0.12408676,0.10906601,0.060084153,-0.07183953,0.040818024,0.026123429,-0.11559639
1967-11-01,-0.04277725,-0.020245742,-0.08816681,-0.17306824,-0.26711312,0.07510529,-0.13943443,0.15870018
1967-12-01,0.21715164,0.22662163,-0.16621093,0.18613014,-0.10384102,0.0068572997,-0.34189186,-0.2687458
1968-01-01,0.1280014,0.61484563,-0.08825226,-0.10210953,-0.03318558,0.058348466,-0.114873126,-0.35410157
1968-02-01,-0.44636497,0.35264283,-0.028444672,-0.11560287,-0.020421982,0.12471962,-0.21698304,-0.46715125
1968-03-01,-0.2782486,0.38801613,-0.12362595,0.07038269,0.15389366,0.06017189,0.13565978,-0.1455063
1968-04-01,0.43141326,0.28226012,-0.066007234,0.26840287,0.07694702,0.0018234253,-0.1378479,0.23485184
1968-05-01,0.25345078,-0.024433136,0.045220185,0.13237762,0.2428749,0.06782989,0.11961403,-0.13748321
1968-06-01,0.1808796,-0.16410446,0.035009004,-0.034279633,0.08205223,0.042302705,-0.25235635,-0.1378479
1968-07-01,0.3059643,0.25527343,-0.030997466,0.091898344,0.109767534,0.026985932,-0.18416214,-0.13347168
1968-08-01,-0.11086197,0.122895814,-0.03683243,-0.086064145,-0.23412247,0.011304855,-0.09226303,0.21224213
