,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8
1965-01-01,1788.3371453536186,1222.3523863271816,2201.5195100203805,4185.985310872396,4243.523406982422,1999.099671606924,1119.9069180331387,4212.896474202475
1965-02-01,1787.3404519599783,1221.360078526004,2216.140481700068,4234.934997558594,4257.936604817709,1997.2846536075367,1117.4395550738325,4248.9105224609375
1965-03-01,1788.0733021518643,1222.6545398362018,2210.2292268172555,4208.5357666015625,4257.939910888672,1994.5858226102941,1116.8752817007212,4236.930084228516
1965-04-01,1788.9342190926536,1222.7062280627265,2214.8399021314535,4245.713806152344,4253.767903645834,1993.722234987745,1114.402620084993,4259.843190511068
1965-05-01,1792.0641447368423,1221.9060925469882,2216.8788744055705,4253.780619303386,4276.545715332031,1995.5936207490809,1112.6806238195397,4261.214192708334
1965-06-01,1790.1548151384322,1222.8544963154816,2220.868052606997,4242.100524902344,4268.0908203125,1995.3166886871936,1112.8816374055632,4266.419982910156
1965-07-01,1787.9298159950658,1221.9001069736942,2218.5438073199725,4264.200592041016,4262.617238362631,1994.0658270143995,1115.5914641998627,4267.7490234375
1965-08-01,1784.7587719298247,1221.9074341410026,2216.04760211447,4248.887125651042,4252.005767822266,1993.5123219209559,1114.9147117530906,4260.608673095703
1965-09-01,1784.1942502741229,1221.802480209277,2207.2197955587635,4225.325520833334,4261.177571614584,1994.4280886182598,1113.7706043956043,4248.220316569011
1965-10-01,1786.1309921532347,1222.2215293110282,2214.6721881368885,4253.7546793619795,4240.595753987631,1993.5877182904412,1117.9401104266826,4230.411275227865
1965-11-01,1783.6916204084432,1222.0678946822163,2214.2323369565215,4260.7635498046875,4225.849914550781,1997.3511938955269,1117.988804408482,4257.065836588542
1965-12-01,1788.4395130893643,1221.4896086909346,2218.645709493886,4249.937947591146,4251.012166341146,1999.54833984375,1118.6226310310783,4264.780426025391
1966-01-01,1790.1169090940243,1221.3459549318766,2212.218840225883,4200.610605875651,4247.829437255859,1999.0373200061274,1120.6317608173076,4227.604675292969
1966-02-01,1788.1870202850878,1221.7337935443086,2216.097757090693,4260.434977213542,4248.856099446615,2001.8181295955883,1119.3648453597184,4247.802988688151
1966-03-01,1789.4015128152414,1221.6215861592316,2212.344094981318,4226.534779866537,4244.713338216146,1998.2935288373162,1117.9313911186468,4231.348164876303
1966-04-01,1786.0251978824015,1222.1990907825711,2216.731726604959,4237.715403238933,4251.914469401042,1995.5018286611519,1114.2818912044986,4246.6684977213545
1966-05-01,1788.8644034402414,1223.0705076945578,2214.6439262058425,4254.066975911459,4267.8538004557295,1993.2782341452205,1114.4896119505495,4260.685221354167
1966-06-01,1789.8237261855813,1223.1908236148854,2218.787549889606,4234.119923909506,4259.541575113933,1995.202397365196,1114.39208984375,4253.1982421875
1966-07-01,1787.7093398780155,1221.8308748254453,2217.7526059358015,4256.95546468099,4267.078145345053,1991.525208716299,1114.0798715444712,4279.341634114584
1966-08-01,1785.8665064761515,1222.5539645135116,2218.1592858355975,4260.067240397136,4266.912841796875,1993.71337890625,1115.2650267213255,4272.028096516928
1966-09-01,1784.6506219161186,1222.4010817670592,2210.951697308084,4234.391530354818,4246.819305419922,1989.7257486979167,1115.1170667711194,4237.1470133463545
1966-10-01,1787.6277455112393,1222.5354475675574,2212.692128057065,4241.400400797526,4259.375254313151,1992.8231033624386,1116.8391971797732,4247.599029541016
1966-11-01,1787.0701840049344,1222.1778021918403,2207.7737559442935,4242.811330159506,4244.438680013021,1999.6266084558822,1119.6717650025755,4253.988138834636
1966-12-01,1789.9237381784542,1222.4391181687804,2212.108976944633,4208.432261149089,4244.2108154296875,1999.679984298407,1119.6370889852335,4229.709625244141
1967-01-01,1789.9486876370615,1222.7285633916442,2214.773957625679,4222.520192464193,4249.111429850261,2000.2753762637867,1120.42477785886,4236.765543619792
1967-02-01,1793.1242290296054,1222.9107990357036,2214.39036493716,4223.018391927084,4275.284830729167,1998.736811619179,1120.048573252919,4254.0313720703125
1967-03-01,1788.0600243283993,1222.3427297988376,2211.9790782099185,4231.6436767578125,4255.397288004558,2000.5884507123162,1116.6173243260646,4262.736256917318
1967-04-01,1790.7912940309761,1222.6491439745623,2218.2484502377715,4269.698588053386,4271.070861816406,1997.683655981924,1113.9154790521977,4285.167439778646
1967-05-01,1791.6784453810308,1222.3254365045668,2215.999304729959,4247.667948404948,4270.534261067709,1992.7252077588848,1114.2862508585165,4259.783935546875
1967-06-01,1786.6377981085527,1222.147343584881,2211.147407863451,4227.894592285156,4261.946360270183,1992.4268535539215,1112.4412452781594,4248.844146728516
1967-07-01,1787.8543251439146,1222.2535948822465,2215.6928020974865,4266.558837890625,4265.471903483073,1996.008061427696,1116.1874624399038,4274.461873372396
1967-08-01,1785.8880293996713,1222.3362282278458,2216.4379617442255,4253.628794352214,4252.466074625651,1995.5220540364583,1116.472919170673,4254.950459798178
1967-09-01,1782.8950580797698,1222.469945345524,2212.5908893087635,4236.84565226237,4242.646535237631,1992.9389504825367,1115.1232373583448,4239.234924316406
1967-10-01,1787.4801903440243,1222.4550403834542,2213.3056640625,4235.0535074869795,4249.657440185547,1995.358695235907,1117.0711978451236,4236.652119954428
1967-11-01,1786.5559895833335,1222.0807946246605,2216.147646696671,4244.892628987631,4252.143605550131,1996.2908576516543,1118.5787662044986,4266.475168863933
1967-12-01,1788.7132075794957,1222.3066541883682,2203.7637461786685,4214.944966634115,4262.367248535156,1998.6985150505514,1118.671392084478,4232.076772054037
1968-01-01,1785.6061968887063,1221.3506283967392,2194.762785538383,4195.94472249349,4242.9779052734375,2005.367742800245,1122.069842998798,4216.532643636068
1968-02-01,1781.8104526452853,1222.244970349298,2186.225426715353,4133.046468098959,4208.368682861328,1993.5530120251226,1119.8338099888392,4155.682373046875
1968-03-01,1790.4954341419957,1223.3574466428895,2221.7461627462635,4245.860544840495,4244.450378417969,1998.9858589920343,1118.2730538504463,4238.443247477214
1968-04-01,1792.3976965117874,1223.0023959984526,2218.402630349864,4263.667297363281,4283.29823811849,1995.5954159007354,1115.0197458791208,4275.1902262369795
1968-05-01,1787.8299110814146,1222.8717896097526,2214.2299486243205,4242.00922648112,4250.156402587891,1990.671195235907,1112.2010618775755,4240.0522867838545
1968-06-01,1789.8875454015902,1223.7819505774457,2217.4855107846465,4239.043426513672,4263.09560139974,1990.496826171875,1112.3991243131868,4255.733235677084
1968-07-01,1788.1229869106362,1223.0627087579257,2218.952477496603,4258.7066650390625,4261.330668131511,1998.665962967218,1116.966297862294,4259.351348876953
1968-08-01,1786.8630927905704,1222.9550863809632,2214.5613960597825,4244.233703613281,4256.7596435546875,1996.1023667279412,1116.5356981885302,4264.876302083334
1968-09-01,1784.6802828604716,1222.0958617574352,2209.5855712890625,4243.768819173178,4254.384104410808,1992.8022796032476,1114.848377940419,4247.0957438151045
1968-10-01,1785.4128118146932,1221.947829389342,2207.7783999235735,4245.086161295573,4243.070729573568,1992.7162320006128,1115.606219951923,4233.747609456381
1968-11-01,1790.4024893777414,1222.8438077917422,2210.612686820652,4214.468129475912,4247.494761149089,1993.9256855085785,1117.773974072802,4224.5066324869795
1968-12-01,1786.4735385827853,1221.5728170053972,2204.9159837805705,4238.862609863281,4234.508514404297,1998.815798291973,1119.035188444368,4224.475606282553
1969-01-01,1778.0980160361844,1219.8717347665686,2205.5699887483015,4244.255828857422,4224.458058675131,1999.5994418275122,1116.6090745192307,4225.17573038737
1969-02-01,1786.6343715734652,1220.6481786165837,2218.3235500169835,4244.4854736328125,4229.581705729167,1993.4377632889093,1115.9112615899726,4250.942484537761
