,mgu600_cluster1,mgu600_cluster2,mgu600_cluster3,mgu600_cluster4,mgu600_cluster5,mgu600_cluster6
1965-01-01,0.8991119,0.7413845,-1.892404,-0.33924446,1.228254,2.754039
1965-02-01,1.1738313,-0.20172158,-2.296825,-0.67425233,0.6312359,1.5238298
1965-03-01,1.1428725,-0.029003525,-2.0106995,-0.36075288,0.67425233,1.7555329
1965-04-01,1.2569317,0.38356438,-1.7457564,-0.31480294,0.62439233,1.3331883
1965-05-01,1.0033944,-0.93495905,-0.39725152,-0.31708413,0.44483033,0.41387177
1965-06-01,-0.3952961,-0.12383576,-1.0359828,0.32001743,1.0020908,0.5696438
1965-07-01,-1.1317923,0.45102233,0.21671219,0.24832268,0.19846305,1.1347252
1965-08-01,0.07495308,-0.038128663,-0.19618186,0.13393784,0.28514785,1.0952938
1965-09-01,-0.38845292,-0.16620064,0.26689833,0.59571457,0.55595666,1.3269962
1965-10-01,0.2176899,-0.040409468,-0.5223907,-0.5354263,1.138636,1.4850498
1965-11-01,1.0281613,0.5292343,-1.2660561,-0.2587513,1.1334219,2.301713
1965-12-01,1.133096,0.33533365,-1.7278328,-0.28612557,0.58821905,2.8710313
1966-01-01,1.0953029,0.45886534,-2.180103,-0.22188377,1.414671,3.2504609
1966-02-01,1.0509923,0.5563496,-1.7215658,-0.3200241,0.84683305,2.6340451
1966-03-01,0.9659809,0.3794338,-1.4609514,-0.46411705,0.9180592,2.198484
1966-04-01,1.3358959,0.24453124,-1.1422402,-0.7358917,0.7815151,1.7783496
1966-05-01,0.35908356,-0.70832026,-1.3352394,0.436874,0.7076637,1.5407112
1966-06-01,0.033807375,-0.092889406,-0.7572266,0.24879837,0.65613174,1.0161998
1966-07-01,-1.1986954,0.8097431,0.25667572,-0.010175323,0.4779026,1.3050419
1966-08-01,-0.2547062,0.04562378,-0.015098572,-0.28851432,0.042998124,1.0227646
1966-09-01,0.047264863,-0.54748726,0.31707,0.31116217,0.14639053,0.48939094
1966-10-01,0.78709525,-0.47133827,-1.1268135,0.1408104,0.42702714,1.0910362
1966-11-01,0.97615546,0.26389694,-1.1842533,-0.3512062,0.42341653,3.2635903
1966-12-01,1.3985878,0.13326149,-1.6752856,-0.34562606,1.1586517,3.1529765
1967-01-01,1.9266098,0.013061905,-2.3083405,-1.1559662,0.8290955,2.2182138
1967-02-01,1.844321,0.107759476,-2.480429,-0.7833794,0.8646889,2.7250106
1967-03-01,1.6470884,0.34940225,-2.4337332,-0.37128067,0.8986496,2.0467784
1967-04-01,1.6591705,0.41275176,-2.041554,-0.33862647,0.60867846,1.506348
1967-05-01,1.4181808,-0.74027556,-1.4015274,-0.6687622,0.35821876,0.4493248
1967-06-01,-0.5446758,-0.3281769,-0.41895637,0.9296707,0.58157504,0.57765657
1967-07-01,-1.006409,0.3663822,0.30205345,0.10384102,0.9747341,1.4113235
1967-08-01,-0.68508947,0.17470093,0.30433923,0.6161888,0.49928626,1.1030658
1967-09-01,-0.4493248,-0.4362629,-0.012408447,0.63120955,0.7448471,1.572963
1967-10-01,0.79448205,-0.1988655,-0.4646721,0.22923394,0.45030442,1.5621868
1967-11-01,1.3891186,0.27560347,-2.2978907,-0.3190338,0.48687705,1.8528112
1967-12-01,1.3757305,-0.12604637,-2.1920905,-0.6139027,1.231398,2.276992
1968-01-01,1.8536537,-0.023339843,-2.9002774,-0.6458435,1.1629555,2.050944
1968-02-01,1.9298713,0.5681671,-2.9487793,0.14732972,1.0973133,2.5356
1968-03-01,1.4911648,-0.028809357,-2.1833222,-0.84896815,0.9299267,2.0848591
1968-04-01,1.0681393,0.39494553,-1.5345612,-0.13201293,0.6184921,1.8609474
1968-05-01,1.5367492,-0.37452316,-1.4320873,-0.5408161,0.5131008,0.6509487
1968-06-01,-0.6498543,0.20786591,-0.6841343,-0.11961403,0.88105965,0.57217866
1968-07-01,-0.8259937,-0.31252784,0.015316391,0.08132286,0.6035408,0.8788719
1968-08-01,-0.51747704,-0.12581329,0.23776932,-0.29611778,0.383276,1.0757973
1968-09-01,-0.40479127,-0.12326126,0.39640427,0.78113824,0.52440566,2.3499794
1968-10-01,0.1476944,-0.17504501,-0.6808521,-0.4277664,0.76800996,1.2935097
1968-11-01,0.4660576,0.037561797,-1.0458939,-0.0014587402,0.8774128,2.9345565
1968-12-01,1.3332596,0.42995453,-1.6428703,-0.43761292,1.0830914,2.7675347
1969-01-01,1.3534492,0.645874,-2.5423617,-0.2272335,1.8467281,2.9527087
1969-02-01,1.5690724,0.57488406,-2.4504726,-0.3028671,1.4496504,3.0227032
1969-03-01,1.2234116,0.34201127,-1.8938339,-0.19107513,1.1550763,2.7095523
1969-04-01,1.6520039,0.19870491,-1.6659368,-0.5609516,0.09056167,1.5836681
1969-05-01,0.7221714,-0.33670348,-0.7656277,0.25941086,0.516832,1.3166275
1969-06-01,-0.84491044,-0.16652718,-0.37485236,0.71620023,0.2796467,0.44650537
1969-07-01,-0.82235336,-0.14430161,0.36854973,-0.113119505,0.8684635,1.1829411
1969-08-01,0.22955589,-0.1350132,-0.2723484,-0.071652986,0.2677044,1.5388851
1969-09-01,-0.9099289,-0.16387367,0.3479824,0.5874897,0.45778427,1.599591
1969-10-01,0.6180088,-0.0066345213,-1.104985,-0.05904732,1.1978687,1.925016
1969-11-01,0.9251884,-0.20500755,-0.8850498,0.18344536,0.40570298,2.6223075
1969-12-01,1.1132786,0.2846222,-1.8261611,-0.1870945,0.90860254,3.231028
1970-01-01,1.3577992,0.24094276,-2.572497,-0.20599937,1.136824,2.1145725
1970-02-01,1.2173603,0.17172165,-2.4144197,-0.5228195,0.93748057,2.7768323
1970-03-01,1.0725949,0.21465226,-2.0593286,-0.53746223,0.6755718,2.8933103
1970-04-01,1.1711018,0.059570312,-1.1125301,0.078539275,0.7071869,1.6536529
1970-05-01,0.46458015,-0.8000366,-0.68355864,0.101169586,0.7338104,1.4323448
1970-06-01,-0.8579426,0.14509812,-0.005324936,-0.0003326416,1.2190243,0.61666715
1970-07-01,-0.5790615,-0.035941698,-0.27555352,-0.07487869,0.65726775,0.6792324
1970-08-01,-0.82366484,-0.3677372,0.49486464,0.4309681,0.9058651,1.2423195
1970-09-01,-0.27455482,-0.03927002,0.0049919127,0.13777657,0.286203,1.8473393
1970-10-01,0.59669954,-0.21232224,-0.34577292,0.32147902,0.85261804,1.8117301
1970-11-01,0.76808816,-0.7474556,-1.3118737,-0.3084999,1.2310047,3.0543828
1970-12-01,1.6962506,-0.08652611,-1.7388481,-1.2103714,1.1424812,2.7898116
1971-01-01,1.5318562,0.29722556,-2.5019226,-0.4954853,0.95275575,2.3239138
1971-02-01,1.6625046,0.3243355,-2.370294,-1.3120391,1.1565673,2.6394303
1971-03-01,1.1392567,0.163311,-1.2561871,-0.24986573,1.029512,2.723046
1971-04-01,1.3185718,0.13032189,-1.943726,-0.8583622,0.79369086,1.7928269
1971-05-01,0.9269527,-0.4128498,-1.1758385,0.18356133,1.443668,1.3074669
1971-06-01,-0.6382187,-0.07185669,-0.056832124,0.3331543,0.82472,1.446608
1971-07-01,0.19564629,-0.3034317,-0.1708229,-0.42166862,0.53010714,0.96843374
