,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1016.4497,1011.7296,1018.8404,1014.7603,1021.8432,1027.3683
1965-02-01,1013.8871,1010.30444,1015.8041,1011.6155,1019.9846,1022.1831
1965-03-01,1013.3309,1011.8133,1016.3108,1011.2608,1019.09344,1015.1721
1965-04-01,1011.4716,1009.86163,1011.1206,1008.7168,1016.9179,1005.7729
1965-05-01,1006.11835,1009.283,1011.3879,1005.96326,1018.16565,1006.488
1965-06-01,1000.7545,1011.1156,1007.73206,1004.777,1014.95197,1000.83826
1965-07-01,997.9291,1010.80304,1004.1691,1004.0296,1012.1953,999.6593
1965-08-01,1001.9589,1010.4465,1008.5388,1006.34784,1015.4152,1001.1111
1965-09-01,1006.3088,1011.24646,1013.2453,1008.5128,1018.41376,1008.63
1965-10-01,1011.68555,1010.56805,1015.11194,1010.9246,1020.753,1015.3309
1965-11-01,1015.37744,1011.2248,1018.699,1013.68616,1022.04974,1023.3161
1965-12-01,1016.5979,1010.1029,1018.9043,1012.86694,1020.88696,1032.2867
1966-01-01,1017.7571,1012.2518,1019.94836,1014.63086,1023.0784,1027.862
1966-02-01,1014.7103,1011.0263,1016.5285,1012.32007,1019.33374,1020.94727
1966-03-01,1012.95154,1010.3091,1013.7696,1010.1607,1017.9342,1011.0344
1966-04-01,1009.5918,1009.4228,1012.3307,1008.21924,1017.30963,1008.4946
1966-05-01,1007.117,1010.5044,1012.3357,1007.2729,1018.1971,1008.42456
1966-06-01,1000.206,1009.8847,1006.37476,1004.45013,1014.8236,1000.4764
1966-07-01,997.4158,1008.6342,1004.22546,1002.692,1011.733,999.44055
1966-08-01,1000.0214,1009.615,1006.2089,1005.5711,1012.83765,1000.83
1966-09-01,1005.86084,1010.2684,1011.81055,1008.4821,1017.62573,1010.17456
1966-10-01,1011.29175,1010.09564,1017.3297,1011.4231,1020.9967,1018.0056
1966-11-01,1014.905,1009.77014,1023.2824,1011.7974,1025.7985,1027.5598
1966-12-01,1015.5465,1009.81775,1018.0851,1012.88025,1020.9973,1027.8452
1967-01-01,1018.279,1011.3859,1020.027,1013.7782,1024.4515,1038.602
1967-02-01,1014.5256,1010.7278,1016.4803,1012.30164,1018.79205,1024.7034
1967-03-01,1011.079,1010.0066,1011.5826,1009.94635,1016.59344,1014.12213
1967-04-01,1010.97595,1009.52844,1011.88586,1008.308,1017.50555,1007.87555
1967-05-01,1006.1892,1008.30945,1011.4802,1004.82446,1016.87573,1004.5705
1967-06-01,999.5472,1008.1462,1006.8234,1003.40735,1013.76514,1001.36774
1967-07-01,996.3546,1008.28186,1003.09827,1002.1796,1011.1566,998.59814
1967-08-01,997.6287,1009.7889,1004.8484,1004.2824,1012.13257,1001.8335
