,r400_cluster1,r400_cluster2,r400_cluster3,r400_cluster4,r400_cluster5,r400_cluster6
1965-01-01,47.98105,56.84278,12.883026,7.431671,42.98179,56.65277
1965-02-01,28.668701,60.105732,17.38924,6.542221,32.93904,45.252094
1965-03-01,29.312447,63.789658,24.295168,12.075478,29.369778,52.6052
1965-04-01,37.659836,50.909843,23.174755,12.006683,52.59701,55.67323
1965-05-01,17.012497,65.53907,46.929436,12.627495,70.770935,48.87869
1965-06-01,9.058231,72.60225,70.50394,40.483795,62.844513,38.926033
1965-07-01,19.621872,64.41211,66.12385,48.937656,55.317776,27.82184
1965-08-01,15.340069,57.55696,73.434364,44.43472,87.30027,26.309942
1965-09-01,12.616028,66.9232,65.6996,30.00697,72.31886,36.654087
1965-10-01,19.3172,56.490604,37.975975,14.466999,70.785675,50.80337
1965-11-01,22.054344,46.246376,16.829037,23.843071,64.1058,43.31922
1965-12-01,13.315468,52.45778,25.510584,15.5595665,60.0484,45.981018
1966-01-01,27.682268,52.601704,23.21384,11.373005,32.424843,47.739296
1966-02-01,30.520588,60.798195,10.94783,10.649059,31.960268,59.61132
1966-03-01,20.629967,54.093918,9.516357,6.833988,35.44866,57.590515
1966-04-01,32.871353,52.611553,33.427856,15.572208,50.20005,61.489307
1966-05-01,21.728195,60.13335,20.395218,26.226171,62.7123,50.685963
1966-06-01,21.555828,62.73364,77.45712,49.906204,54.7128,22.900295
1966-07-01,15.710102,71.219055,63.77113,56.42334,67.839005,24.41549
1966-08-01,19.157455,59.754143,72.46667,45.336,73.794716,24.90961
1966-09-01,9.419506,60.149765,46.770752,35.428963,68.498924,35.392845
1966-10-01,23.780191,53.3355,25.805922,33.288322,71.83301,56.54154
1966-11-01,27.0995,61.884933,43.000008,12.106796,51.58884,41.100677
1966-12-01,23.49127,64.439255,17.811348,12.666584,53.035088,61.535275
1967-01-01,21.857086,61.072403,10.543644,6.1419067,29.593061,50.657547
1967-02-01,34.70759,61.793636,10.280148,9.837608,24.610281,61.93721
1967-03-01,30.376793,61.582504,42.703682,16.480751,27.67089,58.008415
1967-04-01,42.21216,49.11373,28.05769,16.60912,35.02176,62.457447
1967-05-01,24.615349,58.19928,26.61184,22.493866,73.286125,42.463833
1967-06-01,7.2685204,66.99093,45.98387,41.960487,59.4644,25.936207
