,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6
1965-01-01,1.4491218990749783,-389.29715156555176,-16.520236333211265,-123.49344253540039,-1.5826618229901348,-2.3514204365866527
1965-02-01,1.4998977714114718,-437.9803657531738,-17.396086057027183,-148.94705772399902,-0.879323261755484,-1.8055471352168493
1965-03-01,1.6893120606740315,-416.03283882141113,-13.010420004526775,-128.9033603668213,1.5110654963387382,-0.590063078062875
1965-04-01,2.1623363759782577,-388.1839990615845,-7.00308084487915,-103.19005966186523,4.308693938785129,2.804602725165231
1965-05-01,2.1191747983296714,-248.56653213500977,6.0979485511779785,-22.384920120239258,7.420728824756763,4.706658976418631
1965-06-01,1.8485728899637857,-115.39289951324463,13.92298698425293,52.23036766052246,8.848139974806044,0.7970375674111503
1965-07-01,1.8974441952175565,-23.785607516765594,14.536266326904297,94.0297794342041,7.577639155917697,-1.6494597707475935
1965-08-01,1.847048732969496,-21.528829634189606,7.10928757985433,126.92146301269531,6.41001992755466,-2.710518496377128
1965-09-01,2.1006153689490423,-52.51559615135193,7.858981291453044,124.54174041748047,8.597996499803331,-0.7632390941892352
1965-10-01,2.153049972322252,-127.5860071182251,12.037762800852459,91.88377380371094,8.526759677463106,3.218528543199812
1965-11-01,1.9862337907155354,-244.99471187591553,4.97671643892924,14.31347131729126,5.173342316238968,3.451309885297503
1965-12-01,1.6116559505462646,-320.41468620300293,-7.408352692921957,-64.69654560089111,0.8339225693985267,0.26075548359325956
1966-01-01,1.519482930501302,-361.80615425109863,-16.00225607554118,-115.65078735351562,-0.9411552438029536,-1.3778790405818395
1966-02-01,1.7695572641160753,-412.44444847106934,-18.009969393412273,-128.0149745941162,-1.0538490834059537,-1.0107650075639998
1966-03-01,2.101096444659763,-370.4533100128174,-15.760143597920736,-103.42526435852051,1.6577502091725667,0.16846534396920887
1966-04-01,2.4491386943393283,-350.80389976501465,-5.612175067265829,-77.06384181976318,4.828401406606038,3.9611121586390907
1966-05-01,2.3070006900363498,-225.34093856811523,5.856530666351318,-3.071567118167877,8.100473439251935,4.721949441092355
1966-06-01,2.0797771877712674,-105.56983947753906,12.915071646372478,56.38223648071289,9.47358696549027,1.5899356773921423
1966-07-01,2.1688159306844077,-4.721369966864586,14.703059196472168,96.52260780334473,7.170053764625831,-1.240018606185913
1966-08-01,2.0834014150831432,28.07030975818634,9.885179996490479,141.79327011108398,7.78598078974971,-2.6328206062316895
1966-09-01,2.1696223153008356,-19.353726506233215,12.27044185002645,133.04204940795898,9.162702383818448,-0.13949511306626458
1966-10-01,2.0453090137905545,-102.14217901229858,14.668564796447754,80.3162956237793,8.387079945317021,2.6631060668400357
1966-11-01,1.6872975561353896,-169.52921152114868,-0.05596774940689405,15.659537315368652,4.608129571985315,2.031013114111764
1966-12-01,1.4508591757880316,-272.4313020706177,-12.342123985290527,-61.41636371612549,0.6063660537755048,-1.2714104993002757
1967-01-01,1.2799298763275146,-357.8819513320923,-19.955827395121258,-120.89778900146484,-1.9990510410732691,-3.164141859327044
1967-02-01,1.4156097835964627,-424.96724128723145,-20.213445027669273,-143.61844062805176,-1.5432080736866702,-2.964605944497245
1967-03-01,1.8145906925201416,-418.84074211120605,-10.543760458628338,-136.78200721740723,1.5317549308141072,0.7469714539391654
1967-04-01,2.5205628077189126,-361.4954948425293,-5.211179256439209,-105.26810646057129,5.73940806918674,4.254961013793945
1967-05-01,2.625295321146647,-235.7084035873413,7.825554211934408,-28.620140552520752,9.055958853827581,6.442675590515137
1967-06-01,2.3018887307908797,-92.76255965232849,16.05243523915609,40.66314220428467,10.184402819033021,3.196734700884138
1967-07-01,2.2401865323384604,-23.700109124183655,17.06506411234538,102.76694297790527,8.515187546058936,-1.6358091150011336
1967-08-01,1.9946445359124076,6.867563724517822,10.207583904266357,142.97199249267578,6.214960857673927,-2.7677488327026367
1967-09-01,2.176564269595676,-27.884313464164734,11.599734624226889,132.9478359222412,8.355193667941622,-1.740811722619193
1967-10-01,2.084108855989244,-128.65829467773438,13.425159454345703,92.61072158813477,8.59390276449698,2.714560883385795
1967-11-01,1.9319191243913438,-203.19106578826904,3.363272349039714,33.538947105407715,4.511795220551667,2.0866303784506663
1967-12-01,1.8145714865790472,-285.7607126235962,-6.863795121510824,-59.944353103637695,1.7621871497895982,-0.7328199488776072
1968-01-01,1.5690018071068657,-355.12797832489014,-16.81631565093994,-123.99404525756836,-0.7511891700603344,-2.9570525033133372
1968-02-01,1.4648142125871446,-390.63615798950195,-21.629865964253746,-156.29448890686035,-1.836447031409652,-2.6549533435276578
1968-03-01,1.8663419617546928,-396.8754529953003,-14.39962387084961,-128.88328552246094,2.4639220149428755,0.011296113952994347
1968-04-01,2.5054735607571073,-371.0383653640747,-4.490257104237875,-82.82336235046387,6.116472350226508,4.1026619502476285
1968-05-01,2.335333824157715,-204.52227592468262,7.138641675313314,-4.034225642681122,9.239104942039207,5.572745459420341
1968-06-01,1.9698601298862033,-129.40680980682373,13.561325073242188,41.60027027130127,9.58948223679154,2.573298556464059
1968-07-01,1.9601307974921331,-69.3539559841156,14.04773235321045,86.13569259643555,8.325261539883083,-1.4238291127341136
1968-08-01,1.8820601039462619,-2.7729395776987076,5.026408036549887,107.18564033508301,6.708592397195321,-2.664515461240496
1968-09-01,1.841285228729248,-43.94734799861908,6.052716573079428,110.76689720153809,8.341133152997052,-1.725074052810669
1968-10-01,1.7181130250295003,-138.0840301513672,8.973066012064617,71.31882190704346,7.641302214728461,1.4474570751190186
1968-11-01,1.580047607421875,-224.16632175445557,1.1545209089914958,12.329736948013306,3.798876426838062,1.7270801748548237
1968-12-01,1.4127831988864474,-310.76200008392334,-7.30821450551351,-49.49106693267822,-0.1581340338344927,0.05375491189105171
1969-01-01,1.4022611247168646,-350.2321243286133,-18.322467803955078,-107.43768692016602,-2.9113879910221803,-1.9561447416033064
1969-02-01,1.5307635731167264,-406.2202453613281,-23.988463083902996,-144.5742130279541,-1.9462139518172652,-3.0253005027770996
1969-03-01,1.884742842780219,-432.891321182251,-13.076287905375164,-118.44871520996094,1.3515019858324968,0.3784133281026568
1969-04-01,2.4978934393988714,-425.6265163421631,1.1188592513402305,-97.82524108886719,5.936347113715278,5.356815542493548
1969-05-01,2.6834434933132596,-258.30676555633545,10.165750185648601,-20.693604946136475,9.512342347039116,6.761406489780971
1969-06-01,2.209415833155314,-134.24023389816284,13.512396812438965,44.244866371154785,9.628864570900245,2.064084155218942
1969-07-01,2.190034521950616,-73.74215126037598,12.239543596903484,90.1237964630127,8.161834434226707,-1.2369583334241596
1969-08-01,2.260406812032064,-35.26342809200287,4.153985977172852,127.31470108032227,7.419933213127983,-3.5007306507655556
1969-09-01,2.3044310675726996,-73.42520356178284,6.032257080078125,112.85879135131836,9.130234188503689,-1.0971906355449133
1969-10-01,2.239531675974528,-181.2375783920288,8.987561066945394,75.97070217132568,8.961007330152723,2.773040022168841
1969-11-01,1.9347041183047824,-261.94822788238525,5.561079581578573,4.026327133178711,5.502857543804027,3.093765463147845
1969-12-01,1.530644761191474,-341.56129360198975,-7.432058652242025,-62.355122566223145,1.2257753698914138,-0.2502228745392391
1970-01-01,1.4945773283640544,-401.7404556274414,-13.505579630533855,-112.73767471313477,-1.4956903678399545,-0.7027995586395264
1970-02-01,1.6918484369913735,-437.98351287841797,-16.583199501037598,-123.19358825683594,-0.9073992570241292,-0.8497662203652518
1970-03-01,2.075429095162286,-431.91280364990234,-13.432637850443523,-122.55203247070312,2.665921052296956,1.3723945617675781
