,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1224.8733704348645,1568.3603212814921,1645.5419724987398,1300.7965087890625,4087.1142578125,7332.694789341517
1965-02-01,1221.976627211973,1565.7961823219475,1638.8675812752017,1297.2962208283252,4067.104736328125,7298.498535156249
1965-03-01,1220.2696283179594,1568.09933684593,1640.8358666204638,1297.1682035006008,4075.8125,7254.870605468749
1965-04-01,1216.7801822524473,1565.739500060562,1633.1302765877017,1293.6367719601362,4067.22314453125,7191.931152343749
1965-05-01,1210.9548545745483,1564.7539952004602,1631.706287014869,1289.6893623547676,4068.452392578125,7192.265101841517
1965-06-01,1205.0873905779367,1567.7459953367247,1625.5816059727822,1287.4762901893027,4056.416015625,7155.1888602120525
1965-07-01,1202.9121858527863,1567.4268619034642,1622.4916519657259,1287.2733874198718,4048.43212890625,7145.496041434151
1965-08-01,1206.887780614646,1566.7791322220203,1627.742644279234,1289.6200326772837,4057.15771484375,7159.527587890624
1965-09-01,1211.802507883095,1567.808449915213,1634.359642767137,1291.7771559495193,4071.061279296875,7210.731288364955
1965-10-01,1218.0147837443524,1567.7231899527617,1640.9146216607862,1295.8821614583333,4092.94873046875,7256.7757742745525
1965-11-01,1223.7106874764684,1567.9942996002906,1645.839371219758,1299.3864401792869,4103.82958984375,7307.77369907924
1965-12-01,1225.265980915851,1566.8597554051598,1644.9749362084174,1298.8693628555689,4097.55126953125,7368.089948381696
1966-01-01,1226.208128412086,1569.2582477894864,1646.095915763609,1301.0777400090144,4100.400390625,7334.027099609374
1966-02-01,1222.562932393637,1566.9767157976016,1640.5409289944557,1298.0135404146633,4078.473388671875,7294.747924804687
1966-03-01,1219.3857951336597,1566.0561731619428,1636.3514561806955,1295.0089674729568,4064.302001953125,7222.616577148437
1966-04-01,1215.2267272213855,1565.0784751241522,1634.1951431766634,1292.8821270282451,4065.70166015625,7207.584054129464
1966-05-01,1211.4281344126507,1566.5903017502421,1632.9139955582157,1290.272717598157,4068.52294921875,7207.541329520089
1966-06-01,1204.9221544380648,1566.3729408914728,1625.5693004977318,1287.9413311298076,4059.44384765625,7155.640956333705
1966-07-01,1202.3062464702562,1564.556648195252,1621.293689358619,1285.8609713040864,4043.36767578125,7145.812988281249
1966-08-01,1204.776478962726,1565.51144622093,1623.6273980909777,1288.1647354517227,4047.179931640625,7154.693167550223
1966-09-01,1211.842511648155,1566.88109405281,1633.6083196824598,1291.9371776091746,4073.060791015625,7220.200892857142
1966-10-01,1218.5408626694277,1566.9933703518652,1642.7896807270665,1295.9018022586138,4095.597412109375,7272.743007114955
1966-11-01,1223.3282250094128,1566.2224821342054,1649.131331905242,1296.8206943609775,4104.578125,7338.667515345982
1966-12-01,1223.828125,1565.6708473382994,1642.1816918157763,1297.9126759064502,4084.794677734375,7333.636474609374
1967-01-01,1227.2146201995483,1567.9049233133478,1646.0878433719759,1300.3811567257612,4096.71728515625,7406.951032366071
1967-02-01,1222.1687041133284,1566.508779599685,1641.8155793220767,1297.89553911258,4075.033203125,7318.457031249999
1967-03-01,1218.0744217102788,1565.6986207000969,1635.5922575919858,1295.61032026242,4068.688720703125,7245.49342564174
1967-04-01,1216.0793810005648,1565.421502165092,1633.7698659589214,1293.6614990234375,4070.08544921875,7206.898280552455
1967-05-01,1210.8997023249246,1564.0545512354652,1631.438716765373,1289.288095327524,4063.778076171875,7182.156808035714
1967-06-01,1205.0456954772214,1563.7248667635658,1625.4640640751009,1286.0619178185095,4054.027587890625,7158.304268973214
1967-07-01,1201.3306399425828,1564.137208923813,1621.1697486139112,1285.3116548978364,4044.02294921875,7137.844848632812
1967-08-01,1203.616369775979,1566.013543180717,1623.2425812752017,1286.7322872846555,4044.31103515625,7159.064156668526
1967-09-01,1209.7267978162652,1566.789541318435,1630.6312807144657,1290.6185834835737,4062.4150390625,7202.068655831473
1967-10-01,1219.1905561699925,1567.900854302931,1642.3835016066027,1296.1090870392627,4090.114990234375,7272.940499441964
1967-11-01,1222.5303557981929,1566.7927586755086,1643.3714835874496,1298.8197522285657,4096.43017578125,7339.644949776785
1967-12-01,1225.4954142742847,1567.8615363069282,1644.7162259009576,1300.5023662860576,4099.50439453125,7366.130719866071
1968-01-01,1224.4905402861446,1566.9965403948643,1640.3545748802924,1299.5707194010415,4082.67578125,7325.034005301339
1968-02-01,1224.3725880082832,1568.1993114855861,1643.2223412298388,1299.1986396985176,4079.82666015625,7329.643031529017
1968-03-01,1218.410850432982,1564.7384288699127,1637.230460874496,1294.9789193960337,4066.552734375,7231.401279994419
1968-04-01,1216.1123988140062,1565.890384644501,1638.3000527658771,1294.1832713591746,4080.138671875,7240.526907784598
1968-05-01,1211.7171322006777,1565.3794872668361,1632.3426277406754,1290.3661483373396,4062.97412109375,7185.81063406808
1968-06-01,1205.1793845303089,1565.521949945494,1626.1937295236896,1287.0685283954326,4056.900390625,7161.717006138392
1968-07-01,1202.3286750517696,1566.206537291061,1623.745629095262,1286.3643548427483,4047.852783203125,7152.801949637276
1968-08-01,1205.2994693618223,1567.7282998728197,1624.5202833606352,1288.2294483673877,4049.92333984375,7160.955810546874
1968-09-01,1211.26267766378,1567.3251839571221,1632.169661983367,1291.306872245593,4068.3583984375,7223.883056640624
1968-10-01,1218.634989175452,1567.552859284157,1641.7901808215727,1296.0233248197114,4088.89599609375,7263.346208844865
1968-11-01,1224.603786238705,1568.7609295512354,1647.3538306451612,1300.140380859375,4104.48876953125,7314.8141043526775
1968-12-01,1224.650775955384,1567.3257517260174,1643.9611619518648,1299.537854316907,4085.085693359375,7318.763950892857
1969-01-01,1223.4581637095257,1565.9282832182655,1644.0759474231352,1298.320828951322,4072.044921875,7326.460484095982
1969-02-01,1223.7522355045182,1567.5931708757266,1644.5939587008568,1298.462383563702,4069.222412109375,7333.415876116071
1969-03-01,1218.3734204395707,1567.1329468719719,1637.8197454637098,1296.0831079727564,4073.05615234375,7249.40926688058
1969-04-01,1215.7273625753012,1565.9208549085513,1635.9794370589718,1293.8093919020432,4071.286865234375,7228.019496372767
1969-05-01,1211.0871464373117,1564.3905284792877,1632.3914558656754,1289.5143949068508,4067.062744140625,7183.614240373883
1969-06-01,1205.233801416604,1565.700797147529,1625.3137403918852,1287.0484180939502,4057.720947265625,7173.851231166294
1969-07-01,1202.701283650226,1566.2754265836966,1623.1837118825606,1286.4419007912659,4048.91259765625,7148.907470703124
1969-08-01,1206.488993081702,1566.5940868762111,1627.7392971900201,1289.8242657001201,4056.271240234375,7170.921979631696
1969-09-01,1211.467696959714,1566.905981256056,1634.2302876134072,1290.966562124399,4070.6025390625,7222.372872488839
1969-10-01,1218.4391619211221,1566.847406431686,1641.0774477066532,1296.0205860627002,4089.654296875,7248.287091936383
1969-11-01,1223.5942059252636,1567.365353606468,1646.2732130481352,1298.3605018028845,4094.628662109375,7338.8863699776775
1969-12-01,1226.0138454207456,1568.062621124031,1644.9037613407259,1300.9064503205127,4095.902587890625,7363.731166294642
1970-01-01,1224.9987498823418,1568.2583594507025,1644.4399925970263,1300.32223432492,4082.580322265625,7360.1815359933025
1970-02-01,1223.138060052711,1567.5592939983042,1640.9004457535282,1299.082751151843,4081.916015625,7302.702549525669
1970-03-01,1219.261371658509,1565.871459014656,1638.0238194619455,1295.3520163511619,4068.62646484375,7281.324986049107
1970-04-01,1215.9126741340363,1565.897434441618,1638.5030438823085,1294.2056509164663,4085.5263671875,7250.05144391741
1970-05-01,1209.4580225197667,1563.6348753936531,1630.1897602696572,1288.9766595302483,4069.82958984375,7190.976388113839
1970-06-01,1204.8666345067772,1564.5803998607073,1626.0150540259576,1286.7599096053686,4060.90869140625,7174.609374999999
1970-07-01,1202.7332719550077,1566.1218924115794,1620.9761096585182,1286.8720421424277,4041.743896484375,7143.502807617187
1970-08-01,1204.0736186935242,1564.6822197492731,1624.1917763986896,1287.0124230018027,4055.63232421875,7159.44344656808
1970-09-01,1209.0904143919429,1565.0066996729652,1631.2777611517138,1289.388412084335,4062.48828125,7215.196881975446
1970-10-01,1217.5940088478917,1566.4019917332848,1641.1121983681955,1294.2088591746794,4089.970458984375,7275.5257742745525
1970-11-01,1223.4335290380272,1566.367073946221,1645.249988186744,1298.0335724659456,4100.41455078125,7318.931361607142
1970-12-01,1225.9256753576808,1566.9484692950582,1646.0502378402218,1299.7902112129407,4090.2626953125,7342.529296874999
1971-01-01,1225.4140830901733,1566.1836845930231,1649.4185909148187,1299.2233667618189,4093.687255859375,7359.982735770089
1971-02-01,1221.2506029979293,1564.9325585180475,1638.0301198651714,1296.803009815705,4071.70654296875,7283.273751395089
1971-03-01,1221.21140813253,1566.8456084968507,1640.8758348034273,1296.8314146384214,4088.361572265625,7262.542288643973
1971-04-01,1214.319215337914,1564.3566042877906,1634.0299544795866,1292.5133338341345,4068.496337890625,7219.260951450892
1971-05-01,1209.5610469220633,1563.8287211573402,1630.2549300655241,1289.2801138070913,4067.256591796875,7202.202061244419
1971-06-01,1202.8918898249246,1565.569311334181,1621.4701006489415,1285.919189453125,4046.21044921875,7152.180698939732
1971-07-01,1202.31543851186,1564.7591997486677,1621.1322415259576,1286.0706035907451,4038.97998046875,7144.271414620535
1971-08-01,1204.6135959855046,1565.1787336482557,1624.5948053175402,1287.9101092998797,4048.60595703125,7164.670235770089
1971-09-01,1211.0095656061746,1565.779764338057,1633.1301781439013,1290.6167837289663,4064.9599609375,7231.133597237723
1971-10-01,1218.6908032520707,1568.1446637294089,1642.5498716292843,1295.504134740585,4090.94091796875,7285.891723632812
1971-11-01,1224.9304346291417,1568.7726634417393,1646.9365273752521,1300.6647354517227,4109.4912109375,7334.787423270089
1971-12-01,1224.994411238705,1566.5001684381057,1644.2061885710687,1299.5416103265225,4098.359375,7324.724469866071
1972-01-01,1225.388860128012,1567.2543547874272,1647.1498550907259,1300.1542311448318,4076.641845703125,7325.890241350446
1972-02-01,1224.1361686982304,1565.981322295906,1645.835925686744,1297.0614702273638,4064.1689453125,7326.12566266741
1972-03-01,1219.4174157567772,1566.9290232103924,1639.9834417527723,1296.319110576923,4071.761474609375,7248.976789202008
1972-04-01,1216.079675145896,1565.7647184623304,1634.3943934286795,1293.9317752153445,4073.10498046875,7221.981811523437
1972-05-01,1211.4455625235316,1565.7346740249516,1630.5129512663812,1290.2802296173877,4065.747314453125,7178.739711216517
1972-06-01,1205.1953419145332,1563.9286957969962,1624.9721404044858,1286.4572378305288,4055.863525390625,7160.162789481026
1972-07-01,1202.4014760212726,1565.5573881873788,1620.1520366053428,1285.5857653495593,4036.1533203125,7150.939505440848
1972-08-01,1205.9774008141944,1566.3212266079215,1627.6176206527218,1288.2291353665864,4050.472900390625,7169.6175711495525
1972-09-01,1212.473894601845,1566.8131983557412,1634.1365691154233,1292.1069805438701,4074.514404296875,7221.278163364955
1972-10-01,1219.7095020707832,1567.34250090843,1642.3072076612902,1296.5238131009614,4097.640625,7276.556832449776
1972-11-01,1222.9702501411898,1566.6219075520833,1646.7213292275705,1297.8328607021233,4112.9619140625,7319.462367466517
1972-12-01,1226.6223585749246,1567.8843416908915,1650.7564421622983,1300.0416291065706,4096.41455078125,7351.317487444196
1973-01-01,1226.9778332078313,1568.456179596657,1647.7981075163812,1300.7425944010415,4083.981201171875,7351.91911969866
1973-02-01,1223.0096656155874,1568.0438847504845,1641.2045386529737,1299.4434063251201,4084.39013671875,7290.5221121651775
1973-03-01,1220.4780302852034,1566.8385113856589,1640.5214371219759,1296.6612204527244,4079.570556640625,7272.466169084821
1973-04-01,1213.9038821300828,1564.3119398013566,1632.9325029926915,1291.6104047726362,4072.615234375,7210.595267159598
1973-05-01,1209.3874276402485,1564.2632063045057,1630.3214780745968,1289.2813658102964,4064.547607421875,7197.308785574776
1973-06-01,1203.409291462726,1564.1434543816617,1623.8400366998487,1285.8735695863381,4056.556640625,7168.474033900669
1973-07-01,1202.12843561747,1564.5680508872335,1620.7522484564013,1285.6297419621394,4045.720703125,7145.149884905133
1973-08-01,1204.3794563017696,1565.6843791636386,1626.3980004095263,1287.4800461989182,4054.186279296875,7162.374877929687
