,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6
1965-01-01,-0.70553666,-0.30079,-0.108193204,-0.259729,-0.060614396,0.53021204
1965-02-01,0.016944885,0.22877006,-0.13035354,0.42788467,0.5520462,-0.45949554
1965-03-01,-0.010102844,-0.047253035,-0.21312752,0.22029725,0.6312359,-0.24995232
1965-04-01,-0.32979432,0.007169342,0.014339065,-0.4722046,0.16294174,-0.06550255
1965-05-01,-0.47937393,-0.3418514,-0.30795974,0.5595417,0.42169267,-0.31969148
1965-06-01,-0.017923545,0.10134964,-0.31610718,0.0016292572,0.20172158,0.17565155
1965-07-01,0.1472992,0.32294998,-0.08570786,0.02281189,0.006843567,-0.33272666
1965-08-01,0.21410522,0.38291246,-0.1968338,-0.27830428,0.2649433,-0.34087372
1965-09-01,-0.023463631,0.41582718,-0.17597656,-0.045297623,0.37867624,0.32425386
1965-10-01,-0.3930149,0.00065193174,-0.4598213,0.5438992,0.85251045,0.62048113
1965-11-01,-0.053118896,0.08831444,-0.25646973,0.38063163,0.08016739,0.18770866
1965-12-01,0.28449553,-0.100372314,-0.07234611,0.13817444,0.42071533,-0.18901253
1966-01-01,-0.55109787,-0.4673996,0.0013130188,0.63381195,0.5054741,-0.21006736
1966-02-01,-0.3361084,-0.19693795,-0.5254963,-0.124399565,0.12046051,0.12275772
1966-03-01,-0.65088046,-0.121773146,0.10536194,-0.13917008,-0.08008804,-0.0013126374
1966-04-01,-0.12046013,0.026258469,-0.08435516,-0.24551582,0.1762596,-0.030197144
1966-05-01,-0.09190445,-0.02002182,0.04070015,-0.26619452,0.018381119,-0.22582206
1966-06-01,0.24321823,0.030525208,0.007549286,-0.037418365,0.15820655,-0.4303093
1966-07-01,0.25798836,0.14704666,-0.076805875,-0.13129196,-0.3833725,-0.05186043
1966-08-01,0.39486045,0.33216858,-0.18479308,-0.11783447,-0.22582226,-0.1473751
1966-09-01,-0.08435478,0.106674954,-0.18413696,0.23402825,0.39584503,-0.1637867
1966-10-01,0.3485798,0.07582092,-0.40273818,0.1345745,0.53567123,0.502848
1966-11-01,1.082174,0.061379243,-0.26192743,-0.04365463,0.30000228,0.20284614
1966-12-01,-0.30853653,-0.08632431,0.21630363,0.5225418,0.6551468,0.08533974
1967-01-01,-0.23086624,-0.22923431,-0.29160386,0.06563568,0.831707,0.2707054
1967-02-01,-0.20441666,0.03265419,-0.37030107,0.16098633,0.094371416,0.4173233
