,zgv50_cluster1,zgv50_cluster2,zgv50_cluster3,zgv50_cluster4,zgv50_cluster5,zgv50_cluster6
1965-01-01,0.022076178,0.027374458,0.09330861,0.08594988,-0.11773958,0.16969216
1965-02-01,-0.028699016,0.03885405,0.046359967,-0.10213909,-0.039442778,-0.17616782
1965-03-01,0.043563604,-0.030906629,0.04415233,-0.0604887,-0.029140567,-0.1268644
1965-04-01,-0.0041208984,0.016483545,0.08491967,0.034733165,-0.11420741,-0.005151105
1965-05-01,-0.06446242,-0.100225784,-0.030612279,-0.042091895,-0.06505112,-0.021340322
1965-06-01,0.008536125,-0.14025728,-0.032378387,0.018102478,-0.027815973,0.002796316
1965-07-01,-0.029140543,-0.06313787,0.018543959,-0.042386245,0.003679371,-0.06814177
1965-08-01,0.007947421,-0.029876422,-0.012804198,-0.025166845,0.0,-0.038412523
1965-09-01,0.017955279,-0.01295135,0.0142759085,0.019132685,-0.0039736987,0.020015717
1965-10-01,-0.06475677,-0.0032378435,0.007211542,-0.05519042,0.013245678,-0.30980226
1965-11-01,-0.14246488,0.24887204,0.0016189099,-0.061077405,-0.078444004,-0.124656774
1965-12-01,-0.04665432,0.39884287,-0.047095846,-0.100372985,-0.122154854,-0.17042804
1966-01-01,-0.019385338,0.14654751,0.005207968,-0.12759614,-0.024593448,-0.3720832
1966-02-01,-0.13830152,0.049186707,0.002314663,-0.06915076,-0.24361901,0.08969345
1966-03-01,0.08188145,0.047016717,0.0031826973,0.024014663,-0.23276897,-0.01417737
1966-04-01,-0.022134041,0.07537146,-0.030524682,-0.0031826973,-0.17186423,-0.040796064
1966-05-01,-0.041664075,-0.045280743,-0.049765445,-0.03587737,-0.07218876,-0.09114011
1966-06-01,-0.096348144,-0.044991396,-0.058445405,0.087378785,-0.05598607,-0.111393474
1966-07-01,0.00072336197,-0.03472004,0.020253371,-0.15088753,0.03689003,-0.20050827
1966-08-01,-0.034864713,-0.030380059,-0.010271358,0.013454008,0.018806696,-0.096637465
1966-09-01,-0.017938709,0.013019991,0.024593353,-0.0746481,0.0039060116,-0.07956676
1966-10-01,0.08361745,0.035443377,0.009547996,-0.0052080154,0.028933382,-0.0013020039
1966-11-01,0.039349366,0.042098045,-0.027052736,0.027920723,-0.02285738,-0.16839227
1966-12-01,-0.013164664,0.024882698,-0.100977466,-0.07464814,0.021700049,-0.13164683
1967-01-01,-0.039800216,0.0044962526,-0.08343059,-0.28559572,-0.0657786,-0.18967552
1967-02-01,-0.13638648,0.071440555,-0.021482134,-0.091757014,-0.2501252,0.20932579
1967-03-01,-0.01465447,0.13105762,-0.011990011,-0.021482121,-0.08975866,-0.00999167
1967-04-01,-0.07577028,0.09891768,-0.07693599,-0.06228151,-0.10857632,0.019150723
1967-05-01,-0.029641997,0.0033305646,-0.08776029,-0.0699418,-0.010158205,-0.048626207
1967-06-01,-0.075603746,-0.0787678,-0.035137426,-0.01981684,-0.054121636,0.018484592
1967-07-01,-0.009325576,-0.03597008,0.046794403,0.035470486,-0.03164034,-0.052456368
1967-08-01,-0.009159053,0.031140756,0.004662788,-0.06011665,0.045795225,-0.11656965
1967-09-01,0.025811862,0.02214824,-0.022814345,0.009325576,0.0011656999,-0.023147404
1967-10-01,0.10657798,0.05678611,0.0064946054,0.0013322234,0.0128226755,-0.10890938
1967-11-01,-0.11074118,0.33771896,-0.02531227,-0.11307259,0.08276446,-0.0905913
1967-12-01,0.03130727,0.02264781,0.0024979115,0.14787695,-0.23830175,0.06877611
1968-01-01,0.1899796,-0.034400176,0.018120265,-0.126134,0.0842309,-0.2546746
1968-02-01,0.07092383,0.0671016,-0.0073613524,0.05676738,-0.12330272,0.04714098
1968-03-01,-0.04360187,-0.011608315,0.015713667,-0.09414043,-0.08493872,-0.04898132
1968-04-01,-0.020526862,0.056201123,0.012457681,0.015147412,-0.105890274,-0.0022650242
1968-05-01,-0.042044688,-0.005662584,0.0015572071,-0.036098957,-0.040487457,0.012457681
1968-06-01,-0.037231468,-0.10773058,0.0018403291,0.06285465,-0.080974914,0.015005827
1968-07-01,-0.053794526,-0.0478488,0.015713667,-0.019819045,0.03284297,-0.080125526
1968-08-01,-0.040487457,0.033126116,0.020243729,-0.15572098,-0.026897263,-0.07205634
1968-09-01,-0.024065971,0.06936662,0.011042034,-0.018261826,0.008352304,-0.044875957
1968-10-01,0.04799037,-0.011042046,0.019111216,-0.014014888,0.016987752,-0.17667255
1968-11-01,-0.073472,0.018828083,-0.021659374,-0.06865879,-0.02675569,-0.030436372
1968-12-01,-0.00042467116,-0.08946876,-0.019394338,0.01939435,-0.12188711,-0.097113274
1969-01-01,-0.01816976,0.26315865,-0.011961758,-0.18533154,-0.18124333,-0.16186222
1969-02-01,0.025589084,0.13551612,-0.000454247,0.043153167,-0.23605542,0.045121573
1969-03-01,-0.07812996,-0.106293105,-0.0016655565,0.024529183,-0.20683241,-0.025134802
1969-04-01,0.01801834,0.018472577,0.011356091,-0.068590835,-0.0517838,-0.19214518
1969-05-01,0.029828679,-0.04557581,0.013627315,-0.028314542,-0.029677272,-0.054055024
1969-06-01,-0.012416005,-0.042093277,0.0006056547,-0.004088199,-0.025286246,-0.049966823
1969-07-01,0.021198034,-0.026648974,0.07934128,-0.07010498,0.0028768778,-0.085700676
1969-08-01,-0.018775415,-0.009387707,0.04724138,-0.03285698,0.04814986,-0.07676723
1969-09-01,-0.0037853718,0.0569319,-0.016201353,-0.008479225,-0.0031797052,-0.038307905
1969-10-01,0.109472774,0.01786692,-0.031040002,-0.030434346,-0.044667326,-0.08600352
1969-11-01,-0.054055024,0.06268568,0.011053276,0.027406048,-0.25028843,0.0972082
1969-12-01,-0.028617358,-0.07252757,-0.07828138,-0.028011704,-0.138393,-0.14429812
1970-01-01,0.004845691,0.034443688,0.033919834,0.08944883,-0.05592189,0.04007517
1970-02-01,0.12651181,0.091937184,-0.02828834,-0.06168432,-0.005762434,-0.18583879
1970-03-01,-0.035360444,0.0681016,-0.03811071,-0.038372636,-0.099925995,-0.1250712
1970-04-01,-0.1191778,0.024621343,-0.053957414,0.009560418,-0.11053412,-0.103069164
1970-05-01,-0.07648335,0.0077269077,0.03667009,0.0006548166,-0.092853926,-0.079626516
1970-06-01,-0.0640417,0.017942166,0.011393905,-0.19120836,0.02291881,-0.12755951
1970-07-01,0.05408839,-0.062339164,-0.043087363,0.009953308,0.06155336,-0.13004787
1970-08-01,-0.0318244,0.026061941,0.0039289235,-0.05042138,-0.00013096332,-0.096259
1970-09-01,-0.008512688,0.10726001,0.010870075,-0.07635236,-0.0011786937,-0.11092703
1970-10-01,0.033526935,0.05670769,0.006679201,-0.016239619,0.02252593,-0.1787667
1970-11-01,-0.057886362,0.11537983,-0.009298468,-0.051338125,0.052778732,-0.17876668
1970-12-01,-0.02475233,-0.058017325,-0.007072091,0.02396655,-0.14222756,0.15440726
1971-01-01,0.22457485,-0.06953182,0.020729994,-0.046930384,-0.013963938,0.044483088
1971-02-01,-0.030519152,0.031094968,-0.010364985,-0.08709474,-0.12538762,-0.070683524
1971-03-01,-0.21176258,0.09803562,-0.00028791427,-0.06118226,-0.1387757,-0.019722272
1971-04-01,-0.0640614,-0.00086376665,0.007773733,0.032534577,-0.15216386,0.12279642
1971-05-01,-0.06593287,0.0857991,0.037861012,-0.031958748,-0.04016434,-0.034981824
1971-06-01,-0.08839035,-0.0014395714,-0.014107907,0.06003058,-0.02144978,0.021161843
1971-07-01,0.054272246,-0.056143712,0.045634758,0.03699727,-0.015835404,-0.11574241
1971-08-01,0.013676035,-0.008493543,-0.033398293,0.08407159,0.07399453,-0.051249124
1971-09-01,0.027639974,0.05499203,-0.01713103,-0.044483088,0.01597936,-0.075866
1971-10-01,0.05902288,0.06204599,0.060174547,-0.067372456,0.0060462477,-0.17591695
1971-11-01,-0.09400473,0.14626156,0.04707433,0.015403521,0.009357286,0.12409198
1971-12-01,-0.13172178,0.09141345,-0.041028094,-0.11847763,-0.2402663,0.24516085
1972-01-01,-0.018939544,-0.0055240393,-0.03459091,-0.020123243,-0.2191196,0.16414241
1972-02-01,0.014336157,0.0124948025,-0.062211014,0.01986022,-0.17190237,0.17071864
1972-03-01,-0.16203801,-0.00065763,-0.058528375,-0.048006393,-0.112979434,0.15901299
1972-04-01,-0.059975125,-0.030776715,-0.05497718,-0.09877479,0.026173353,-0.0074969055
1972-05-01,0.07707329,-0.03406482,0.01657207,0.024200464,-0.037747525,0.03169737
1972-06-01,0.028409291,-0.08049293,0.017624259,-0.017887305,0.024989653,-0.04024644
1972-07-01,0.05918598,-0.069313385,-0.002630496,-0.15204218,0.09035726,-0.18295038
1972-08-01,0.08904199,-0.13073523,0.0036827088,-0.0142046455,0.038273573,-0.077599384
1972-09-01,0.069970965,0.028672313,0.007628441,-0.012494827,0.018413424,-0.15848687
1972-10-01,0.064052366,0.0063131573,0.028935384,-0.05537176,0.060501218,-0.20728245
1972-11-01,-0.15085845,0.122449204,-0.0034196377,-0.048137926,-0.06839268,-0.13547015
1972-12-01,-0.06036968,0.010653472,0.040377952,0.08049293,-0.20031162,0.28238285
1973-01-01,0.17716122,-0.2328444,0.061777867,0.027564561,-0.24351008,0.12092394
1973-02-01,0.32218677,0.13948499,0.05914607,-0.07507531,0.11856917,-0.1925364
1973-03-01,0.07507534,-0.036845095,0.01814552,-0.108596064,-0.040585004,-0.1583231
1973-04-01,-0.03753767,0.08380182,-0.0060946764,-0.053882487,-0.08629508,-0.100562215
1973-05-01,0.0013851523,-0.05956162,-0.008587955,-0.004293978,0.010111624,-0.0056791306
1973-06-01,-0.09640671,-0.025071263,-0.011219747,-0.059977163,-0.04238571,-0.028257132
1973-07-01,-0.009142011,-0.025071288,-0.02285504,0.037122123,-0.06371708,-0.058314968
1973-08-01,-0.0206388,0.0067872526,0.026456442,-0.09516007,0.010250139,-0.11122785
1973-09-01,0.024101676,-0.030473387,-0.038784306,-0.024794254,-0.03352072,-0.010250139
1973-10-01,0.08227815,0.02077731,-0.02936526,-0.026179409,0.004709518,-0.06496371
1973-11-01,-0.08407883,0.014682626,0.016760364,-0.0746598,-0.10042366,-0.08948092
1973-12-01,0.1008392,-0.12674156,-0.08961944,0.012881935,-0.09045055,0.018284032
1974-01-01,-0.02988844,-0.0112257,-0.028906202,-0.10706518,-0.12642953,0.08433314
1974-02-01,-0.032694876,0.09092824,0.027643312,0.02638042,-0.09513787,-0.07128326
1974-03-01,-0.0966814,0.0070160865,-0.0822283,-0.0374658,-0.09064758,-0.108328104
1974-04-01,-0.004911232,-0.09303305,-0.064688146,-0.038307726,-0.05051569,0.22984633
1974-05-01,-0.02455623,-0.09513787,-0.02595945,-0.013891816,0.004490292,0.07394938
1974-06-01,-0.008419275,-0.10103138,-0.023994958,-0.03423841,-0.020486915,-0.050094724
1974-07-01,-0.05416404,-0.028064262,0.014172459,-0.117589295,-0.00827896,-0.06524942
1974-08-01,0.0040693283,-0.093874976,0.00070159434,-0.15926473,-0.021890115,-0.044341564
1974-09-01,0.027643299,0.04307865,-0.01319021,-0.015996624,0.0058934926,-0.03409809
1974-10-01,-0.0683365,0.08391216,0.021328842,0.013330531,-0.0381674,0.11422157
1974-11-01,0.11113451,0.04167545,0.042377032,-0.062162362,0.034940027,-0.034940027
1974-12-01,-0.05430437,0.34154215,-0.016978884,-0.13990039,-0.0992072,-0.18227737
1975-01-01,0.07892282,0.09301619,-0.021744013,-0.0824126,0.111941576,-0.043488074
1975-02-01,-0.015435601,-0.02040186,0.039058756,-0.010066676,-0.12241087,0.12845092
1975-03-01,0.047649004,-0.03650851,-0.012482691,-0.0375823,-0.03248186,0.069661476
1975-04-01,-0.0122142555,0.084828615,0.00281868,-0.040132523,-0.038253404,0.03691118
1975-05-01,0.00093955995,0.010603571,0.02523384,-0.0004026413,-0.010335135,-0.06281614
1975-06-01,-0.006845355,-0.08362062,-0.046977878,-0.030334283,0.02778406,-0.08670773
1975-07-01,-0.025904942,-0.00630846,-0.037984967,-0.00013420582,0.07355392,-0.107646465
1975-08-01,0.034897853,-0.0495281,0.048722766,0.069661476,0.044830322,-0.084425926
1975-09-01,-0.0099324705,0.007784891,-0.0071137906,-0.049259663,-0.01624093,-0.055165432
1975-10-01,0.0017448902,-0.0040266514,-0.09502952,-0.00926137,-0.03650851,0.016240906
1975-11-01,0.04120631,0.021475602,-0.0924793,0.008187557,-0.050736092,0.09717707
1975-12-01,-0.18267679,0.044293452,0.0016106606,-0.1020091,-0.16495943,0.14375229
1976-01-01,-0.12283399,-0.04827536,0.0009386897,-0.16346574,-0.07268124,0.06396489
1976-02-01,-0.02051704,0.05216422,-0.0681219,-0.05752814,-0.16252705,0.121493004
1976-03-01,-0.03473144,0.02816062,-0.1308799,0.021053422,-0.032451767,0.053102903
1976-04-01,-0.029501606,0.11894512,-0.09266189,-0.04787308,-0.08367729,-0.08971172
1976-05-01,-0.06611043,-0.007509506,-0.037547518,0.016494084,-0.04331373,0.056991745
1976-06-01,-0.01153245,-0.0907845,-0.025344562,-0.06959698,-0.0056321262,-0.09252777
1976-07-01,-0.047336686,0.01367802,0.0100573655,-0.048409462,0.013141632,-0.10204878
1976-08-01,-0.05967372,0.04036357,0.028428828,-0.067317314,-0.0044252397,-0.07992256
1976-09-01,0.023333091,-0.06825599,0.0032183528,-0.028026527,0.006839013,-0.015287196
1976-10-01,-0.012471152,-0.036877017,0.030172104,-0.00657081,-0.036072426,0.20020866
1976-11-01,-0.08595697,-0.096148446,0.009520983,0.0223944,-0.1823736,0.019578343
1976-12-01,0.115458585,0.08689566,-0.020114738,0.0072413087,0.009386873,-0.09400287
1977-01-01,-0.074615,-0.014007652,0.021912957,0.09722142,-0.17627452,0.23979437
1977-02-01,-0.013036823,0.038694404,-0.011095166,-0.027876616,-0.013869,-0.11358682
1977-03-01,-0.030789088,-0.0019416809,0.0027737916,-0.17780012,-0.061023425,-0.17571978
1977-04-01,-0.04854137,0.08779056,-0.0022190332,-0.0048541366,-0.088761374,0.005270207
1977-05-01,-0.022606408,0.07045434,-0.05533717,-0.015533233,-0.048125304,0.01913917
1977-06-01,-0.082104266,0.0037446022,-0.028015304,-0.08349116,-0.027183164,-0.100688696
1977-07-01,-0.009846961,0.0092922095,-0.07211862,-0.0005547583,0.06948351,-0.10498805
1977-08-01,-0.00013868809,-0.02746055,0.014285028,-0.089870885,0.010540414,-0.033146836
1977-09-01,0.005270207,-0.013591582,-0.11025827,-0.03162124,0.022329032,-0.09098039
1977-10-01,-0.056030612,0.09722144,0.003883314,-0.05381156,-0.0521473,0.113170765
1977-11-01,-0.026351023,0.124820665,0.06698709,-0.005408895,-0.07156384,0.08931613
1977-12-01,-0.03855572,0.07655668,0.043964613,-0.16337639,-0.08362985,0.014423752
1978-01-01,0.15512583,0.11907709,0.09093584,-0.2269907,0.028838981,-0.23675875
1978-02-01,0.02767613,-0.031397283,0.068725154,-0.058259405,0.008721465,-0.12128655
1978-03-01,0.039304744,0.07570233,-0.024420118,-0.055468537,0.09477327,-0.07837691
1978-04-01,0.004651451,-0.033955574,0.012442624,-0.040583897,-0.077214055,-0.0053491713
1978-05-01,-0.058724545,-0.063608564,0.02290839,0.040932752,-0.06291084,0.1816391
1978-06-01,-0.13291517,-0.085819244,0.019652372,0.012210036,-0.068376295,0.0225595
1978-07-01,-0.09395927,0.00814004,-0.03442073,-0.009535479,0.020815242,-0.101517916
1978-08-01,-0.018256938,0.0037211657,0.03732788,0.038374446,0.04546792,-0.103262186
1978-09-01,-0.0105820475,0.04151418,-0.0037211657,-0.03162985,-0.01581493,-0.09849443
1978-10-01,0.06965544,0.030001843,0.010582054,0.011279762,-0.039304744,-0.077679195
1978-11-01,-0.08186549,0.11721651,0.04046761,-0.078028046,-0.065818004,0.03907218
1978-12-01,-0.03407185,-0.011744916,0.035351016,0.0048840283,-0.09302898,0.19477946
1979-01-01,-0.0063951733,0.037329983,0.025580704,-0.0087747695,-0.12269814,0.0032719492
1979-02-01,0.08521943,-0.045509852,-0.013087785,-0.024242187,0.018739354,0.049971618
