,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6
1965-01-01,4.278161247961551e-06,0.005809285115295401,-0.0008680290193296969,-1.3479557378730506e-05,-1.0758353360310697e-05,0.0008701817023393232
1965-02-01,5.6658751095857305e-06,0.007116315343106787,-0.0006281962365998577,-1.4761949695044553e-05,-1.730343403603631e-05,0.0009290511115978006
1965-03-01,6.948585485255906e-06,0.005619032890535891,-0.0004990673915017396,-1.3182885677656998e-05,-1.534468153225204e-05,0.000871152678882936
1965-04-01,4.645071947633887e-06,0.005361530929803848,-0.00045450380841632274,-1.0612745796620435e-05,-1.218831952288523e-05,0.0007321062184928451
1965-05-01,5.936293433400331e-06,0.0044128736287044985,-0.00012631939575334804,-9.39790107055105e-07,-2.823150960186747e-05,0.0004121853180549806
1965-06-01,3.102320632166922e-06,0.0032954201742541045,-0.0002738123132278108,5.3000945640667475e-06,-3.048684308081507e-05,0.0004351049938122742
1965-07-01,7.965120501036728e-07,0.0005219566446612589,-0.00020709550072852938,6.8685040518982725e-06,-2.637219984955244e-05,0.00024552757622586796
1965-08-01,1.7343716790101e-06,0.0009690054260621158,-0.00016612989889431951,4.203632369511008e-06,-2.50879845855077e-05,0.0002174017254219507
1965-09-01,-1.1471885749591408e-06,0.001907847763504833,-0.00030556103512127366,8.03081291492265e-06,-3.058029715947878e-05,0.0005527246230485616
1965-10-01,1.0298548499053805e-06,0.0024021530407480896,-0.0005799496446141145,-2.4059071914333133e-06,-2.675480503127731e-05,0.0007523440217482857
1965-11-01,2.7644732018484564e-06,0.004173556711369505,-0.0006931993993930519,-8.982995058247062e-06,-1.9032425440785188e-05,0.0008405515472986735
1965-12-01,6.0828250097592795e-06,0.005755541981973996,-0.0005874869303726074,-1.0611923319362874e-05,-1.4005098154694468e-05,0.0009355561815027613
1966-01-01,2.563408249824856e-06,0.00505575347536554,-0.0008024812106870943,-1.1484309953472863e-05,-1.623826357480049e-05,0.000909879327082308
1966-02-01,5.090407617527851e-06,0.006633743275112162,-0.0007251786074549374,-1.4656742356798114e-05,-1.1143199047252821e-05,0.0008843619070830755
1966-03-01,6.132628646242978e-06,0.005699239651827763,-0.0007336529961321503,-1.0532967212213434e-05,-1.2693379421062462e-05,0.0009768971722223796
1966-04-01,6.047373541952511e-06,0.006374332103102158,-0.0005907458317880002,-1.05728783015174e-05,-1.2597237085943701e-05,0.000928359804674983
1966-05-01,3.2889868033371092e-06,0.005046822964989891,-0.00044350838126976875,4.198350632892347e-07,-2.6191547966356244e-05,0.0008536820132576395
1966-06-01,1.7475202341341183e-06,0.0022008006150523824,-0.00023934531378068237,5.501610211009611e-06,-3.227699100814509e-05,0.0004437204552232288
1966-07-01,1.289341985626692e-06,0.0018790868731836479,-0.0002510034189779415,8.56888810200249e-06,-2.9047001030099076e-05,0.000368486462321016
1966-08-01,4.647814978764677e-06,0.0010909810953307897,-0.00012012183611255347,3.043674366511238e-06,-2.975528751938747e-05,0.0003323844566693879
1966-09-01,4.5124005082079645e-07,0.001409157145341548,-0.0001587569184064503,5.4664042181684636e-06,-2.722424247062568e-05,0.0004338187409302918
1966-10-01,3.50694910339762e-06,0.004347903692784409,-0.00039245169318746775,-2.920940364435266e-06,-2.336584237547448e-05,0.000790823014540365
1966-11-01,4.883032557035055e-06,0.006059791970377168,-0.0005283930578217325,-6.236002650268374e-06,-1.5933652810837462e-05,0.000837234256323427
1966-12-01,6.608788729648441e-06,0.006891993204286943,-0.0008442013899588751,-1.2275224667645577e-05,-1.7418976592755196e-05,0.0010758300049928948
1967-01-01,8.309235278331119e-06,0.006863449622566502,-0.0005770467800579758,-1.6479195362347338e-05,-2.0253241928003263e-05,0.0009874628631223459
1967-02-01,7.358103811315896e-06,0.008089657058008015,-0.0009128781837514705,-1.94657502988707e-05,-1.3233567677581539e-05,0.0011253679076617118
1967-03-01,5.61428072204205e-06,0.006098263838794082,-0.000627636068707539,-1.6475223674206063e-05,-9.255968682107497e-06,0.0008065392648859415
1967-04-01,5.716552056573389e-06,0.005065768588489543,-0.0006077851543927358,-1.4311250621326883e-05,-1.4221274551136257e-05,0.0008779849849815946
1967-05-01,5.8079099436590984e-06,0.004935882558735709,-0.00018325099517824128,-4.972153170059673e-06,-2.1832343358815146e-05,0.0006374628810590366
1967-06-01,6.293678887486358e-08,0.003927613579435274,-0.0002068580619783865,5.785526077933101e-06,-2.384040096960514e-05,0.0005894948571949499
1967-07-01,-1.2857623171653993e-06,0.0005410161975305527,-0.0003538494234413116,8.191501225032572e-06,-2.8485437024545925e-05,0.00041159150896419305
1967-08-01,-1.4035156597259707e-06,-0.001442197390133515,-0.00022130112079644782,6.279163890263945e-06,-2.255530244628272e-05,0.0002973164782815729
1967-09-01,-1.4552690407570831e-06,0.00045668978903753066,-0.0004172334835554163,4.946701764331516e-06,-2.9619979194159474e-05,0.0005061125648353482
1967-10-01,1.170809765983816e-06,0.0037752019125036895,-0.00040564078113271133,-1.4633769751526415e-06,-2.3790020210211737e-05,0.0006893233603477711
1967-11-01,4.891674345872748e-06,0.005004240665584803,-0.0005775602605556034,-1.3550259308588403e-05,-2.0753304852405563e-05,0.0009036472874868196
1967-12-01,5.698441987812158e-06,0.005666095724639794,-0.0006795936820304228,-1.5468961471486904e-05,-1.1976631132991035e-05,0.0006997930086072301
1968-01-01,7.373459846994298e-06,0.006290605233516544,-0.0006794483245660862,-1.6798540834719105e-05,-1.3547238407996841e-05,0.0008278775567305274
1968-02-01,4.4269096565341155e-06,0.008129886797784518,-0.000689032620155356,-1.6549202520312756e-05,-2.970385865480169e-06,0.0010469284461578354
