,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6
1965-01-01,1.274292,-14.542786,-2.493866,-5.938202,-0.6661682,-0.9874878
1965-02-01,1.4492188,-16.996918,-2.5329895,-6.880951,-0.5760498,-0.945282
1965-03-01,1.9382019,-16.053894,-1.8868408,-5.869568,0.47125244,-0.5227051
1965-04-01,2.5592957,-14.542114,-1.0401917,-4.5968018,1.1766968,0.92071533
1965-05-01,2.088623,-8.731384,0.77734375,-0.68362427,1.6669922,2.3006592
1965-06-01,1.7243958,-3.1195068,1.8676147,2.7956848,2.2488098,0.65512085
1965-07-01,1.6763611,0.3695984,2.0071716,5.17511,2.2037659,-0.51605225
1965-08-01,1.5617065,0.007446289,0.7404175,6.748413,2.003296,-1.0932617
1965-09-01,2.1302795,-1.5346069,0.58898926,7.214203,2.4321594,-0.5775757
1965-10-01,2.3526,-4.13739,1.6036682,5.836853,2.4334412,1.6750183
1965-11-01,2.0965576,-8.612671,0.7663269,1.8525696,1.3680725,1.2393494
1965-12-01,1.4924316,-12.047394,-1.134613,-2.5336914,0.03945923,-0.21054077
1966-01-01,1.2871704,-13.816437,-2.4617615,-5.2333374,-0.4335022,-0.8389282
1966-02-01,1.7216797,-15.783844,-2.8875732,-5.854309,-0.5809326,-0.9677124
1966-03-01,2.203186,-14.109711,-2.6173706,-4.7288513,0.7331543,-0.48721313
1966-04-01,2.2270203,-13.044495,-0.9555664,-3.3247375,1.1508789,1.2018127
1966-05-01,2.1502686,-7.461029,0.56832886,0.24304199,2.2597046,2.1366577
1966-06-01,1.6816711,-2.55542,1.4491882,3.3095093,2.3488464,0.8682251
1966-07-01,1.929657,0.99923706,1.941742,5.605438,1.5458679,-0.6296387
1966-08-01,1.980835,1.8507385,1.0030212,7.6380005,2.3323364,-1.2809143
1966-09-01,2.0989685,0.01928711,1.6138611,7.6068726,2.669342,-0.027618408
1966-10-01,1.6525574,-3.2416077,1.9662476,5.1342163,2.6898804,0.9954834
1966-11-01,1.5267029,-5.7330933,-0.20098877,1.4369507,1.4561157,0.46920776
