,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7
1965-01-01,-3.9224033e-06,-8.0425154e-05,-6.173841e-05,-5.5145442e-06,-7.740108e-05,-3.642197e-05,-5.978028e-05
1965-02-01,-2.0110456e-06,-8.978454e-05,-5.7808007e-05,-3.5762655e-06,-7.0769645e-05,-4.502758e-05,-6.703089e-05
1965-03-01,-3.6621714e-06,-7.45475e-05,-5.3402004e-05,1.9155327e-06,-7.2250274e-05,-5.275379e-05,-5.9304686e-05
1965-04-01,-9.378309e-06,-9.358932e-05,-6.627901e-05,-8.852696e-06,-7.642296e-05,-3.8557675e-05,-6.8511516e-05
1965-05-01,-1.6619939e-05,-9.1274145e-05,-7.420263e-05,-1.0952501e-05,-8.7254004e-05,-3.9804992e-05,-6.406962e-05
1965-06-01,-1.4107354e-05,-9.434309e-05,-7.039786e-05,-1.3393301e-05,-9.139978e-05,-3.3299188e-05,-7.038699e-05
1965-07-01,2.673136e-06,-7.995853e-05,-7.1636205e-05,-1.3913765e-05,-7.8513796e-05,-3.4788794e-05,-6.471572e-05
1965-08-01,-5.941445e-06,-9.005375e-05,-8.301463e-05,-7.1566988e-06,-6.5412445e-05,-2.3060395e-05,-6.439267e-05
1965-09-01,-1.1756289e-05,-8.304542e-05,-6.9644084e-05,-1.1042235e-05,-7.522051e-05,-4.2721385e-05,-6.731804e-05
1965-10-01,-1.4107354e-05,-8.155582e-05,-7.587171e-05,-5.0927933e-06,-7.936628e-05,-3.4761873e-05,-6.319022e-05
1965-11-01,-1.3192053e-05,-8.211218e-05,-6.918643e-05,-9.121899e-06,-7.191826e-05,-2.9108549e-05,-6.0632767e-05
1965-12-01,-8.830924e-06,-9.0637026e-05,-7.416674e-05,-1.2002407e-05,-7.372193e-05,-2.7304875e-05,-6.02469e-05
1966-01-01,-1.1360982e-05,-7.47077e-05,-7.230202e-05,-2.7793299e-06,-7.786866e-05,-4.0900628e-05,-6.717989e-05
1966-02-01,-6.464754e-06,-8.416614e-05,-7.254642e-05,5.3104436e-06,-7.0854265e-05,-4.0126684e-05,-6.208814e-05
1966-03-01,-8.916944e-06,-8.4451276e-05,-6.468476e-05,-2.763039e-06,-6.966483e-05,-4.4754066e-05,-6.20474e-05
1966-04-01,-1.3576915e-05,-7.704583e-05,-7.241608e-05,-1.1463822e-05,-8.218647e-05,-4.1552372e-05,-6.3481246e-05
1966-05-01,-1.2248984e-05,-8.550221e-05,-6.428557e-05,-1.269399e-05,-8.308262e-05,-4.533249e-05,-6.949359e-05
1966-06-01,-1.18172065e-05,-9.48466e-05,-9.0583446e-05,-1.3842689e-05,-8.2691564e-05,-3.2933058e-05,-7.001498e-05
1966-07-01,-9.699037e-06,-7.750205e-05,-7.916163e-05,-1.269399e-05,-8.065486e-05,-3.516528e-05,-6.331831e-05
1966-08-01,-1.0701093e-05,-8.810919e-05,-7.002906e-05,-8.449506e-06,-7.907439e-05,-2.8932976e-05,-7.1188115e-05
1966-09-01,-1.1271368e-05,-9.187301e-05,-8.5499836e-05,-6.005464e-06,-8.4581625e-05,-3.6664293e-05,-6.8915164e-05
1966-10-01,-1.7120772e-05,-7.998683e-05,-8.124721e-05,-1.0388447e-05,-8.894016e-05,-4.5642068e-05,-6.7057685e-05
1966-11-01,-9.568688e-06,-9.006442e-05,-7.32389e-05,-1.0714319e-05,-8.9950365e-05,-4.466445e-05,-7.062599e-05
1966-12-01,-4.1673557e-06,-8.2194616e-05,-7.319817e-05,-1.1064631e-05,-8.284635e-05,-4.2969918e-05,-6.3855994e-05
1967-01-01,-6.997383e-06,-7.488854e-05,-7.033738e-05,-4.626099e-06,-8.143323e-05,-4.078068e-05,-5.707759e-05
1967-02-01,-1.0686792e-05,-7.741499e-05,-6.923858e-05,-2.236005e-06,-7.5923184e-05,-5.5273635e-05,-5.962809e-05
1967-03-01,-1.0510343e-05,-7.593923e-05,-7.589556e-05,-2.0916355e-06,-7.770372e-05,-4.5977933e-05,-6.93569e-05
1967-04-01,-7.1497743e-06,-8.660642e-05,-5.8932303e-05,-1.41945e-05,-7.203326e-05,-3.565561e-05,-7.10813e-05
1967-05-01,-1.8691204e-05,-8.756086e-05,-7.6080025e-05,-8.820798e-06,-7.987727e-05,-2.6544376e-05,-7.581336e-05
1967-06-01,-4.9601913e-06,-9.491561e-05,-7.071435e-05,-1.4771971e-05,-7.4591786e-05,-3.2423366e-05,-6.993437e-05
1967-07-01,-9.082702e-06,-9.2605726e-05,-6.992834e-05,-1.2911229e-05,-8.307742e-05,-3.0642826e-05,-6.936492e-05
1967-08-01,-1.293252e-05,-8.50264e-05,-8.9907284e-05,-1.3945866e-05,-7.7567376e-05,-3.6104757e-05,-6.601237e-05
1967-09-01,-1.7664584e-05,-8.1064296e-05,-6.481931e-05,-1.0954236e-05,-8.9341396e-05,-3.7797072e-05,-6.295658e-05
1967-10-01,-1.2699926e-05,-9.042416e-05,-7.718685e-05,-1.2903207e-05,-8.5732194e-05,-3.5423018e-05,-6.0927403e-05
1967-11-01,-1.1753513e-05,-7.997351e-05,-6.859694e-05,-1.7667355e-05,-8.287691e-05,-3.0883442e-05,-6.491357e-05
1967-12-01,-4.1581443e-06,-7.887471e-05,-7.8029e-05,-1.9071681e-06,-7.559435e-05,-3.303292e-05,-6.588404e-05
1968-01-01,-5.6569042e-06,-8.4232146e-05,-5.6361947e-05,-6.2401755e-06,-7.726222e-05,-3.516368e-05,-6.368011e-05
