,vws_u500-250_cluster1,vws_u500-250_cluster2,vws_u500-250_cluster3,vws_u500-250_cluster4,vws_u500-250_cluster5,vws_u500-250_cluster6,vws_u500-250_cluster7
1965-01-01,-2.9573917388916016,-2.1557159423828125,9.404988288879395,11.208752632141113,2.3202877044677734,7.247642517089844,4.423863410949707
1965-02-01,-1.802133560180664,-4.166418075561523,6.146156311035156,7.822827339172363,-7.91081428527832,12.01368522644043,7.387772560119629
1965-03-01,-4.899654388427734,-1.4599552154541016,6.8060712814331055,14.505062103271484,-2.2062301635742188,5.883821487426758,14.237836837768555
1965-04-01,9.237159729003906,2.435976028442383,17.640056610107422,16.98503303527832,1.7483634948730469,8.43222713470459,13.330253601074219
1965-05-01,6.066316604614258,-0.5979957580566406,17.154491424560547,22.51690101623535,-2.06610107421875,13.586071014404297,19.758296966552734
1965-06-01,-0.05051231384277344,-5.145694732666016,10.286504745483398,21.4007511138916,-9.807455062866211,16.072559356689453,25.451478958129883
1965-07-01,-3.640115737915039,-4.101240158081055,19.238515853881836,24.328811645507812,-8.692935943603516,10.45433235168457,27.636526107788086
1965-08-01,0.42853546142578125,3.3256378173828125,24.379322052001953,20.336742401123047,-3.148031234741211,8.96993637084961,33.32481384277344
1965-09-01,-0.3323993682861328,3.6987762451171875,16.33978271484375,20.12491798400879,-0.6354732513427734,9.748795509338379,25.443328857421875
1965-10-01,5.334709167480469,1.7956161499023438,22.76782989501953,20.11351203918457,-0.8782558441162109,9.579336166381836,15.735270500183105
1965-11-01,5.235313415527344,2.7471961975097656,25.137001037597656,15.086763381958008,0.29981231689453125,3.138256072998047,15.512041091918945
1965-12-01,3.221355438232422,1.4615859985351562,19.89354133605957,11.203864097595215,-2.0563220977783203,5.044672012329102,13.151016235351562
1966-01-01,-3.1756248474121094,-0.9141216278076172,10.575569152832031,2.995098114013672,-1.8101882934570312,9.508821487426758,12.646697998046875
1966-02-01,-2.4289016723632812,-4.567317962646484,17.010515213012695,3.9518871307373047,-2.770261764526367,4.833186149597168,14.058088302612305
