,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5,abs_vo1000_cluster6,abs_vo1000_cluster7
1965-01-01,0.00029592241238181793,-5.926327313486555e-05,-0.0023153549894535295,-6.471124108229937e-05,-0.0013593347830465063,0.007569180161226541,0.000810158671811223
1965-02-01,-0.0008689097739988938,-6.033661508146612e-05,-0.0014803008525632322,-6.381684723113268e-05,-0.0017115939044742845,0.0017336971723125316,0.0003734455822268501
1965-03-01,-0.0005845379443295922,-5.8351048864690876e-05,-0.001830390829127282,-6.428523808206467e-05,-0.0010375581041444093,0.01021906136884354,0.0008076892117969692
1965-04-01,-0.0008467796457504544,-6.300607715353822e-05,0.00041947620654051815,-5.925872048966929e-05,-0.0017229618606506847,-0.01228025503223762,-0.0010046079114545137
1965-05-01,-0.00044622526426489156,-6.653268307720303e-05,0.00022970833318443815,-5.516169622705597e-05,-0.0014273121450969484,-0.0171860825503245,-0.0011969974730163813
1965-06-01,0.00037648957610751194,-6.630821768192755e-05,0.00041853342433266033,-5.68197493286643e-05,-0.0009147171112999786,-0.015419194824062288,-0.0011028619337594137
1965-07-01,0.001472367269646687,-6.371550299826138e-05,0.0007034655936877243,-5.583759058817519e-05,-0.0022487192836706527,-0.01991851895581931,-0.0016638269880786538
1965-08-01,0.001032703463958266,-6.638972812168693e-05,-0.0002954110641439911,-5.455022323783349e-05,-0.000834618549561128,-0.023003615206107497,-0.0015934580005705357
1965-09-01,0.0013537641886311274,-6.671202833517966e-05,-0.00036692220722519175,-5.431190485967937e-05,-0.0021913027012487873,-0.022135875769890845,-0.0019589012663345784
1965-10-01,-6.915081958898858e-06,-6.649824976550975e-05,-0.0005346883578264776,-5.654699159772287e-05,-0.0013294630662130658,-0.020839201170019805,-0.001594413333805278
1965-11-01,-0.0005049273568147328,-6.497923326910732e-05,-0.00107851556094829,-5.831193812440207e-05,-0.0017839463907876052,-0.014876294881105423,-0.0006977405428187922
1965-12-01,-0.0001502641377252682,-6.4491656050944e-05,-0.0010761518448513623,-6.027118942302373e-05,-4.493966514473868e-05,-0.005645232158713043,0.0001631787745282054
1966-01-01,-0.0006585481969523244,-6.215764897521532e-05,-0.0010085865748502936,-6.140660152919812e-05,0.00023415113901137374,0.0013165723430574872,0.00033517921110615134
1966-02-01,-0.0010674368240870535,-6.091376974053426e-05,-0.0011610231013037264,-6.258735990770802e-05,0.00032334448860638076,0.00662665770505555,0.0004603382694767788
1966-03-01,-0.0011495475822205967,-5.997874189501815e-05,-0.0010164517637652657,-6.218097500505826e-05,-0.0014875341548759025,0.0004334588084020652,-0.00018049313439405523
1966-04-01,-0.0009409252622087176,-6.427476758768546e-05,0.0002886377236184975,-5.8928660274440424e-05,-0.0019333183445269242,-0.005792328011011705,-0.0007597793592140079
1966-05-01,8.582961008585244e-08,-6.633204933457114e-05,0.0002951582549333883,-5.586942668105351e-05,-0.0012714334843622055,-0.017746130470186472,-0.0011860101949423552
