,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7
1965-01-01,1.4334516760743694,5.912545849295223,-15.698801676432291,-7.525543939499628,3.299219979614508,-3.3974358205045205,-5.204654294391011
1965-02-01,1.5743249728355877,5.8662269629684145,-15.0893677605523,-7.792437265789698,3.2492402147074215,-2.9831479104717125,-4.403932150020156
1965-03-01,1.2960815135343575,5.116676349265902,-16.000032424926758,-7.985316382514106,3.09307370029512,-3.1263812204425254,-4.669140660485556
1965-04-01,0.7161566504725703,5.248150171018114,-18.896539476182724,-9.94238020881774,3.020228323389272,-3.7550886025589505,-5.855843632720237
1965-05-01,-0.395364820221324,4.6426782421037265,-21.44656499226888,-11.663372554476299,1.8362942228063208,-4.331116462021731,-7.157083444817122
1965-06-01,-1.4057901170518663,3.305818987827675,-22.70793279012044,-13.082914503793868,0.8417845749464191,-5.270337522699592,-8.153015513752782
1965-07-01,-1.8620997299382716,1.130216495663512,-24.101977878146702,-13.734222593761626,0.48598197639965623,-6.276933262857159,-8.473716780196789
1965-08-01,-2.891834282580717,0.43115417162577313,-24.208524492051865,-13.94169671194894,0.0096958191668401,-6.62242750103554,-8.50134949351466
1965-09-01,-3.1051947746747803,1.1332116874994016,-26.263855828179253,-13.825166793096633,0.2841371981824031,-6.94021267837353,-8.333256632782692
1965-10-01,-2.41796808478273,1.7334151501749075,-25.303243001302082,-13.842664446149554,0.9406250519830672,-6.791210710332635,-8.552948818650357
1965-11-01,-1.3928693017841856,3.3858892964381795,-23.879998524983723,-12.31953227330768,2.359205508818392,-6.513442350237557,-7.413808135099189
1965-12-01,0.1481850849993435,4.599604887120864,-19.58197699652778,-9.23418923029824,3.3172532183225036,-4.8714396658908115,-5.589918757593909
1966-01-01,1.0779604499722704,5.216713980132458,-16.062160068088108,-7.004254961770679,3.603725452892116,-4.057918773608261,-4.402643580769384
1966-02-01,1.7315755655736098,5.733730278763116,-15.051471922132704,-5.667132044595386,4.018655175068339,-3.680562169364329,-3.858849891396456
1966-03-01,1.1250692385214345,6.422909568337833,-16.725983089870876,-7.1731703622000555,3.8373955937682607,-3.6981529064392773,-4.1000119475431225
1966-04-01,0.4976558096614884,6.020736460592232,-18.651871151394314,-8.656492687406994,3.2284019911875492,-4.263027330462852,-5.6158309759095655
1966-05-01,-0.4396282964282565,4.833959831910975,-20.04496892293294,-10.453875859578451,2.193042709202063,-4.906679539198286,-7.090100576711255
1966-06-01,-1.4173445878205475,2.7293523152669272,-22.375458611382378,-12.22411034599183,1.0732204699125447,-5.770719185304106,-8.011062755141147
1966-07-01,-2.4454839435624485,1.0447711336846446,-24.764747619628906,-13.729271056160094,0.740911286385333,-6.472156824690572,-8.146951364916424
1966-08-01,-2.924685124997739,0.7406349275626388,-25.143778059217663,-13.530558631533667,0.2867353744194156,-6.676490119334018,-8.489971382673398
1966-09-01,-2.841488225960437,1.356110382167732,-25.408049689398872,-13.712840610080296,0.3838993486810903,-6.994052415483453,-8.814864934876908
1966-10-01,-2.398696504993203,3.3200350462221633,-24.31993908352322,-13.919616880871,1.1899305171653873,-6.642515203926001,-8.818393529847611
1966-11-01,-1.2293064299924874,5.0370066773657705,-22.117381625705296,-12.776541331457713,2.238321279893156,-5.541379800003566,-7.4991919273553895
1966-12-01,0.7076571017135808,5.776660816342223,-17.758489184909397,-9.266225118485709,3.0525911049764667,-4.3335780668794435,-6.238791554473167
1967-01-01,1.466772880083249,6.3090032222224215,-14.917590883043077,-6.762674119737413,3.2112934550300976,-3.478232126557425,-4.92031407910724
1967-02-01,1.8295273368741258,5.051772734698127,-13.2797548505995,-5.786185794406467,3.3762655297263726,-2.8218505087863193,-4.093925343003384
1967-03-01,1.5412833955552843,5.408466563505285,-16.001850763956707,-6.437266062176417,3.742867512781112,-3.3529016409027443,-4.338250326555829
1967-04-01,0.6509267253640257,6.304413664574716,-18.885025448269314,-7.893398072984484,3.7650785485252007,-3.9192012186800493,-5.283778767253078
1967-05-01,-0.8969700630800223,5.434125311234418,-22.112399207221138,-10.663834829179068,2.9256582748694497,-4.43181482593665,-6.220471581747366
1967-06-01,-1.9332123391422222,3.2301757849898993,-23.871195051405163,-12.33473051161993,1.674814757387169,-5.221675487046831,-7.329140707503917
1967-07-01,-2.6376173820024653,1.8755400882047766,-24.62078094482422,-13.220142182849703,0.9308064570192431,-5.963502305277278,-8.554564520370128
1967-08-01,-2.8306487165851357,1.434561434914084,-24.696307712131077,-13.548810141427177,0.6435988379306481,-6.254407261194808,-8.845258868017861
1967-09-01,-3.272718853420681,1.0137553308524336,-26.390881008572048,-14.39731688726516,0.6233229988911113,-6.628262594844518,-8.800845367963925
1967-10-01,-2.304682908234773,3.061945765626197,-24.72312503390842,-13.263809870159815,1.5099068157008437,-5.987592761436205,-7.9031173572983855
1967-11-01,-0.8728273120927221,4.121701857622932,-22.459053463406033,-11.791102091471354,2.529347529176806,-5.36002309134837,-7.135322482086892
1967-12-01,0.5837160496064174,5.605807257633583,-19.94619369506836,-9.434429047599671,3.3836722373962402,-4.338348313663783,-6.115407721940861
1968-01-01,0.9976301664187583,5.767599741617839,-18.026707967122395,-7.633512739151243,3.229801869783245,-3.6844033873483037,-4.431476426679034
1968-02-01,1.4974614720285673,5.5535863427554855,-17.66577084859212,-6.431229909261067,3.737062313517586,-3.3804242530565585,-3.4750198209008505
1968-03-01,1.327508908730966,6.224190253837436,-17.122051450941296,-6.365355234297495,3.926832265541202,-3.555239184518878,-4.153163488521132
1968-04-01,0.38841315257696457,5.761129715863396,-19.586948818630642,-8.107152060856896,3.5134025284501376,-4.446863324454661,-5.7603015456088755
1968-05-01,-0.7940251886108775,4.240050269108193,-21.992522345648872,-9.929375421433221,2.2535290630137337,-5.6400411584404075,-7.197611276493516
1968-06-01,-1.693664362401138,3.289544348623238,-23.963650597466362,-12.056089582897368,0.9248255706224285,-6.4118262087361195,-8.713882468467535
1968-07-01,-2.7141103038081416,1.8488381423202216,-24.457713233100044,-13.045317029196118,0.09155263666246759,-6.792429056060448,-8.868995378183763
1968-08-01,-3.4818413816852334,0.9203545018738392,-25.23483912150065,-13.622264256553045,-0.29973153208122877,-7.2991917642314785,-8.58576353206191
1968-09-01,-3.531720020152904,2.1003349154603246,-26.256533728705513,-13.749865880088201,0.1444336820821293,-7.517188854431838,-8.945839349613633
1968-10-01,-2.8084463543362084,2.709311363743801,-25.110598670111763,-12.831851414271764,0.6972971021151934,-7.011406073409519,-8.560240545938182
1968-11-01,-1.4556244567588523,4.323099173751531,-22.126600477430554,-11.666163944062733,1.7169124561316167,-6.187392352672106,-7.923056912976642
1968-12-01,-0.0521954286981512,5.709724800259459,-18.63199022081163,-8.538895561581565,2.577177716083214,-5.088883839296491,-5.77544556107632
1969-01-01,0.9795750364845182,6.109848443199606,-16.84361457824707,-6.09342787000868,3.4623026847839355,-4.079119275125225,-4.089637689812239
1969-02-01,1.301414436764187,6.026083347844143,-15.5065737830268,-5.528265710860964,3.72144491946111,-3.6661265941148393,-3.60717634822047
1969-03-01,1.1525221812872237,6.689590332554836,-16.74306869506836,-6.508177045791868,4.177755899116641,-3.7019753724001765,-4.060551454854566
1969-04-01,0.35281685399420465,5.911177747389849,-19.402826097276474,-8.699743331424774,3.9075186995209243,-4.603207513187709,-5.480195755182311
1969-05-01,-0.9450651245352663,4.731557883468328,-21.846658918592663,-10.712590293278769,2.744872257357738,-5.37670971302504,-6.785646150278491
1969-06-01,-1.9786553618348675,3.3631572536393706,-22.916138966878254,-12.40115998283265,1.373417993060878,-6.0031998023558195,-7.843656318132267
1969-07-01,-2.6744036026942877,1.9192875600328632,-23.99908913506402,-13.293788546607608,0.7219305292504733,-6.399648109178864,-8.56774185979089
1969-08-01,-2.844964133368598,1.415703577153823,-24.270776112874348,-13.822466229635571,0.6424433383785311,-6.138694956061546,-8.911070712777072
1969-09-01,-2.8459322305373203,2.110742821412928,-24.96697743733724,-13.847223917643229,0.8328475424500763,-6.8738246231936335,-9.283453919166742
1969-10-01,-2.2703802144085916,3.1926353772481284,-24.198858473036022,-12.731421939910405,1.564085849973022,-6.54008522462309,-8.414899471194245
1969-11-01,-1.1809533760871416,4.849073466132669,-21.737088097466362,-10.728949592227027,2.6124641054966413,-5.569765005218849,-7.263567835785622
1969-12-01,0.4452474691249706,5.815031715467864,-17.464955647786457,-7.697587543063693,3.5126227824414364,-4.601719674099697,-6.199175812477289
1970-01-01,1.4768716729717488,6.335064476611567,-15.157538519965277,-5.833450574723501,3.767166469917923,-3.9162434888689703,-4.947909089021905
1970-02-01,1.8695447180006237,6.255353665819355,-14.36335563659668,-5.57229443201943,4.120631296126569,-3.2270045762651423,-4.340116090552751
1970-03-01,1.6184059190161433,7.00687754387949,-15.81086900499132,-7.119733568221804,4.221719601115242,-2.989310896798466,-4.867996725925179
1970-04-01,0.8148487703299816,5.7949458851533775,-18.08818817138672,-8.565353968786814,3.7293750731671444,-4.07831749219573,-6.207148418870084
1970-05-01,-0.1185465282128181,4.8924782696892235,-20.16736560397678,-10.367250442504883,2.6225590803584113,-4.8487518610579246,-7.3913940163545835
1970-06-01,-1.4879497480981143,3.9306430255665497,-23.074944814046223,-12.247051511492048,1.5461212115698173,-5.650752849793166,-7.909335646518441
1970-07-01,-2.2926527776835877,3.270453799004648,-24.416671329074436,-12.89160138084775,0.9805232286453247,-5.982170747906974,-8.238491346669752
1970-08-01,-2.988411173408414,2.2533421422920976,-25.655167897542317,-13.42699716961573,0.6672685263586826,-6.344273920809285,-8.280220142630643
1970-09-01,-3.4128936720483094,2.8606113265542423,-25.9831788804796,-13.597954644097221,0.8486670548798608,-6.561287333456318,-7.910824930945108
1970-10-01,-2.8897944791817367,4.378645092833276,-24.654117160373264,-12.582888678898886,1.2925986872344721,-6.333648488762673,-7.938043461289517
1970-11-01,-1.8031046714311763,6.186727682749431,-22.590503692626953,-10.64907709757487,2.349067027451562,-5.672709325726113,-6.787488072417503
1970-12-01,-0.35362931681268006,7.148057806725595,-18.430847591824,-7.864617544507223,3.580671353418319,-4.624755195017611,-5.110607036324435
1971-01-01,0.4904727141062418,6.736258665720622,-16.935612360636394,-5.4176270015656005,3.816272391647589,-3.9292027441303383,-4.033390865769498
1971-02-01,1.0179754392600353,6.330203308778651,-15.919161902533636,-5.107254452175564,3.6014842205360287,-3.175311945797352,-3.927674404410429
1971-03-01,1.116714506973455,6.624964639252307,-17.068233489990234,-6.017375370812794,4.007521320561894,-3.2321900464175792,-3.8300367288811263
1971-04-01,0.4726700576735131,6.521877588010302,-19.343475765652126,-7.219658957587348,4.0757672708542625,-3.9967936076474992,-4.8245989999105765
1971-05-01,-0.4662995353157137,4.827091506883209,-21.250025431315105,-9.316529924907382,3.030427704091932,-4.686987801883998,-6.163082566372184
1971-06-01,-1.5413820007700978,3.2379804872999003,-22.599008348253037,-11.35244369506836,1.4976053697163942,-5.626787228530712,-7.6559177664823315
1971-07-01,-2.4042322311872315,1.9928840993374002,-23.072001139322918,-12.423539540124318,0.7578815593094123,-6.002714928616299,-8.319343522537586
1971-08-01,-2.8033465514948337,2.4016803678344276,-24.145560794406467,-13.255272214374845,0.5876960324459388,-6.323721167746554,-8.335631947184718
1971-09-01,-3.1337219991801697,3.3023633208929324,-24.81133143107096,-13.429146721249534,0.8921918810391035,-6.518617372834281,-8.458538942558821
1971-10-01,-2.8826625258834273,4.178831624049766,-25.228477054172092,-13.023381006150018,1.220244731082291,-6.523362170444446,-8.025338483411213
1971-11-01,-1.3343114911774057,4.755479915469301,-22.351495954725475,-10.742595460679796,2.2675550863391063,-5.615883194998409,-7.285440799801849
1971-12-01,-0.01152933425741431,5.145847096162684,-18.38998582628038,-8.329703315855964,3.3930601643734293,-4.897659816099017,-5.910329486048499
1972-01-01,0.8121839276066533,6.372396384968477,-14.88204108344184,-6.098158018929618,3.823061067549909,-3.5350638828920515,-3.907531638478124
1972-02-01,1.4288365105052052,6.655382876302681,-14.829249911838108,-5.753035772414434,3.683919789361172,-3.0460451426131003,-3.927188973094142
1972-03-01,1.4869076234323007,6.076971456116321,-16.388413111368816,-6.753844306582496,3.7768851538173487,-3.195014696442679,-4.105431257292282
1972-04-01,0.3274122506012151,5.576275610456279,-18.948951297336155,-8.516947428385416,3.473219617468412,-4.001627879196338,-4.947144486183344
1972-05-01,-0.5564842327141467,4.420392419777665,-21.066695319281685,-10.284908991011362,2.7761346981173656,-4.592404740580013,-6.522917747497559
1972-06-01,-1.2131193537770966,2.4290305726668415,-22.12560865614149,-11.49672402275933,1.6907356435158214,-5.44983349489362,-8.014091780019362
1972-07-01,-2.528652144067081,2.084156695534201,-24.361479017469616,-12.531669556148469,0.6860473605452991,-6.239089001430554,-8.820176679034565
1972-08-01,-2.9072063940542714,0.9449993862825281,-24.432729085286457,-12.847864060174851,0.4778746698723465,-6.748651654532786,-9.030640956967376
1972-09-01,-2.7599234639862433,1.5368088714632333,-24.57347869873047,-13.17347874717107,0.8968321026348677,-7.029156738452697,-9.024588451829068
1972-10-01,-2.38716455153477,2.2980584817774155,-24.854647318522133,-13.562256949288505,1.5238445068969102,-6.623317954245578,-8.479854117992312
1972-11-01,-0.907470561839916,4.6867990026287005,-21.68731477525499,-12.089341784280444,2.5252561588756373,-5.650446923930994,-7.986247262289358
